year,parameter,variant,country,scenario,uncovered_share,storage_cost_usd_yr_per_100mw_mid
2030,Pmix_weights,default_25_65_10,LC,L0_W0,0.24162941507631983,26623384.264095653
2030,Pmix_weights,default_25_65_10,LC,L3_W3,0.034369939734209196,3786973.1729004933
2030,Pmix_weights,default_25_65_10,LK,L0_W0,0.2940821275714573,32402766.381173972
2030,Pmix_weights,default_25_65_10,LK,L3_W3,0.026281085861416163,2895721.315822301
2030,Pmix_weights,default_25_65_10,LY,L0_W0,0.2505979653387342,27611563.45516267
2030,Pmix_weights,default_25_65_10,LY,L3_W3,0.026212124713336924,2888122.9895008686
2030,Pmix_weights,default_25_65_10,MA,L0_W0,0.36094913074201534,39770354.137143075
2030,Pmix_weights,default_25_65_10,MA,L3_W3,0.02797069162322142,3081886.6609528325
2030,Pmix_weights,default_25_65_10,MG,L0_W0,0.3724478622114506,41037315.555576876
2030,Pmix_weights,default_25_65_10,MG,L3_W3,0.034494185201000165,3800662.875391405
2030,Pmix_weights,default_25_65_10,MM,L0_W0,0.35112183200543706,38687555.71022412
2030,Pmix_weights,default_25_65_10,MM,L3_W3,0.027996138655527057,3084690.4839858846
2030,Pmix_weights,default_25_65_10,MN,L0_W0,0.2934408746559427,32332111.395832784
2030,Pmix_weights,default_25_65_10,MN,L3_W3,0.027696432655971742,3051668.064137309
2030,Pmix_weights,default_25_65_10,MR,L0_W0,0.2650254975079788,29201228.077754576
2030,Pmix_weights,default_25_65_10,MR,L3_W3,0.03531510470123488,3891114.012301765
2030,Pmix_weights,default_25_65_10,MU,L0_W0,0.295435202184046,32551851.811594617
2030,Pmix_weights,default_25_65_10,MU,L3_W3,0.02966718525483747,3268810.930259362
2030,Pmix_weights,default_25_65_10,MX,L0_W0,0.27288757050364554,30067492.602749977
2030,Pmix_weights,default_25_65_10,MX,L3_W3,0.023024847792138616,2536940.174269768
2030,Pmix_weights,default_25_65_10,MY,L0_W0,0.3697183410874383,40736569.51553621
2030,Pmix_weights,default_25_65_10,MY,L3_W3,0.03791304399699758,4177362.0096494304
2030,Pmix_weights,default_25_65_10,NE,L0_W0,0.39601914028307966,43634462.89998698
2030,Pmix_weights,default_25_65_10,NE,L3_W3,0.03584611344460838,3949621.9957687687
2030,Pmix_weights,default_25_65_10,NG,L0_W0,0.2813119960680001,30995718.658891533
2030,Pmix_weights,default_25_65_10,NG,L3_W3,0.02764617505744597,3046130.5456306334
2030,Pmix_weights,default_25_65_10,NI,L0_W0,0.3239316800965135,35691671.031855136
2030,Pmix_weights,default_25_65_10,NI,L3_W3,0.039399837957271214,4341181.000451517
2030,Pmix_weights,default_25_65_10,NL,L0_W0,0.22781657376891387,25101447.94773331
2030,Pmix_weights,default_25_65_10,NL,L3_W3,0.032083213319831855,3535015.4548486727
2030,Pmix_weights,default_25_65_10,NO,L0_W0,0.3483941978315364,38387017.57946426
2030,Pmix_weights,default_25_65_10,NO,L3_W3,0.030631219746921973,3375030.865106704
2030,Pmix_weights,default_25_65_10,NP,L0_W0,0.4971759366726435,54780193.06845013
2030,Pmix_weights,default_25_65_10,NP,L3_W3,0.031022496021147136,3418142.7461615414
2030,Pmix_weights,default_25_65_10,NZ,L0_W0,0.2965661290678121,32676460.402777895
2030,Pmix_weights,default_25_65_10,NZ,L3_W3,0.029334482974131607,3232152.8906660643
2030,Pmix_weights,default_25_65_10,OM,L0_W0,0.2635714374001759,29041015.791593548
2030,Pmix_weights,default_25_65_10,OM,L3_W3,0.026708459037208403,2942810.4513883907
2030,Pmix_weights,default_25_65_10,PA,L0_W0,0.4252140907023254,46851241.715336494
2030,Pmix_weights,default_25_65_10,PA,L3_W3,0.028648784389551842,3156600.760968413
2030,Pmix_weights,default_25_65_10,PE,L0_W0,0.23936813380953362,26374230.161413934
2030,Pmix_weights,default_25_65_10,PE,L3_W3,0.028781212228329543,3171192.0193958236
2030,Pmix_weights,default_25_65_10,PH,L0_W0,0.299760172483165,33028388.768686023
2030,Pmix_weights,default_25_65_10,PH,L3_W3,0.024266095589899932,2673704.222952848
2030,Pmix_weights,default_25_65_10,PK,L0_W0,0.28014412198508504,30867039.125103373
2030,Pmix_weights,default_25_65_10,PK,L3_W3,0.031572490204844095,3478742.5969328424
2030,Pmix_weights,default_25_65_10,PL,L0_W0,0.3084547868823597,33986384.96341582
2030,Pmix_weights,default_25_65_10,PL,L3_W3,0.02809879851475157,3096001.825693883
2030,Pmix_weights,default_25_65_10,PS,L0_W0,0.42265217132036675,46568962.489779554
2030,Pmix_weights,default_25_65_10,PS,L3_W3,0.02954341994263166,3255174.1325028464
2030,Pmix_weights,default_25_65_10,PT,L0_W0,0.3867574334235881,42613982.91999873
2030,Pmix_weights,default_25_65_10,PT,L3_W3,0.03081992477723965,3395822.89712453
2030,Pmix_weights,default_25_65_10,PY,L0_W0,0.3242871925998712,35730842.36364267
2030,Pmix_weights,default_25_65_10,PY,L3_W3,0.04074558517573989,4489459.07871576
2030,Pmix_weights,default_25_65_10,RO,L0_W0,0.32933842247604816,36287400.570586406
2030,Pmix_weights,default_25_65_10,RO,L3_W3,0.02720631938395834,2997666.054615312
2030,Pmix_weights,default_25_65_10,RU,L0_W0,0.3396265482010703,37420974.16487781
2030,Pmix_weights,default_25_65_10,RU,L3_W3,0.047902885086415325,5278069.793827174
2030,Pmix_weights,default_25_65_10,RW,L0_W0,0.36814334637590007,40563032.326754965
2030,Pmix_weights,default_25_65_10,RW,L3_W3,0.023650628587637303,2605890.3994664424
2030,Pmix_weights,default_25_65_10,SA,L0_W0,0.2754940601349489,30354682.699256454
2030,Pmix_weights,default_25_65_10,SA,L3_W3,0.02462910104608497,2713701.1486041597
2030,Pmix_weights,default_25_65_10,SE,L0_W0,0.3464510935585559,38172921.08087188
2030,Pmix_weights,default_25_65_10,SE,L3_W3,0.03390294114958772,3735518.0023235204
2030,Pmix_weights,default_25_65_10,SK,L0_W0,0.4016909910924273,44259402.804502286
2030,Pmix_weights,default_25_65_10,SK,L3_W3,0.031145683131526564,3431715.8360727136
2030,Pmix_weights,default_25_65_10,SN,L0_W0,0.2769720188163682,30517528.19507265
2030,Pmix_weights,default_25_65_10,SN,L3_W3,0.029619383738521847,3263544.029551618
2030,Pmix_weights,default_25_65_10,SR,L0_W0,0.2819147593072308,31062132.747313842
2030,Pmix_weights,default_25_65_10,SR,L3_W3,0.046125676196290544,5082252.09843436
2030,Pmix_weights,default_25_65_10,SV,L0_W0,0.4411451861570167,48606573.0184573
2030,Pmix_weights,default_25_65_10,SV,L3_W3,0.028997412390067704,3195013.5395617215
2030,Pmix_weights,default_25_65_10,TH,L0_W0,0.3536072028179483,38961400.60679582
2030,Pmix_weights,default_25_65_10,TH,L3_W3,0.023156519415396103,2551448.110820266
2030,Pmix_weights,default_25_65_10,TN,L0_W0,0.3007804620473109,33140807.03993965
2030,Pmix_weights,default_25_65_10,TN,L3_W3,0.027499097603200656,3029925.1528405165
2030,Pmix_weights,default_25_65_10,TR,L0_W0,0.37055564632040444,40828826.076917835
2030,Pmix_weights,default_25_65_10,TR,L3_W3,0.02898426805134045,3193565.260672652
2030,Pmix_weights,default_25_65_10,TW,L0_W0,0.49267419519402494,54284178.983389236
2030,Pmix_weights,default_25_65_10,TW,L3_W3,0.023405311492005972,2578860.6965576224
2030,Pmix_weights,default_25_65_10,UA,L0_W0,0.36071350335608765,39744392.07272837
2030,Pmix_weights,default_25_65_10,UA,L3_W3,0.03730046688704865,4109866.6023356793
2030,Pmix_weights,default_25_65_10,UG,L0_W0,0.380329721512964,41905760.1894119
2030,Pmix_weights,default_25_65_10,UG,L3_W3,0.030282957023659338,3336658.3337518065
2030,Pmix_weights,default_25_65_10,US,L0_W0,0.17182420961639613,18932057.41133356
2030,Pmix_weights,default_25_65_10,US,L3_W3,0.026461011365769282,2915545.995858841
2030,Pmix_weights,default_25_65_10,UY,L0_W0,0.2820668950407821,31078895.475036196
2030,Pmix_weights,default_25_65_10,UY,L3_W3,0.03429196393213746,3778381.587553977
2030,Pmix_weights,default_25_65_10,UZ,L0_W0,0.39671458662146253,43711089.06363506
2030,Pmix_weights,default_25_65_10,UZ,L3_W3,0.040585669711892196,4471839.159210332
2030,Pmix_weights,default_25_65_10,VN,L0_W0,0.347050810691628,38238999.54105644
2030,Pmix_weights,default_25_65_10,VN,L3_W3,0.029238922671122273,3221623.797316203
2030,Pmix_weights,default_25_65_10,ZA,L0_W0,0.23545327078214567,25942879.935753163
2030,Pmix_weights,default_25_65_10,ZA,L3_W3,0.02717296260439344,2993990.714177606
2030,Pmix_weights,default_25_65_10,ZM,L0_W0,0.31976836880260445,35232946.10238503
2030,Pmix_weights,default_25_65_10,ZM,L3_W3,0.02362025276316242,2602543.5087450533
2030,Pmix_weights,more_batch_35_55_10,AE,L0_W0,0.33247365382947686,36632848.86401048
2030,Pmix_weights,more_batch_35_55_10,AE,L3_W3,0.02654567922992916,2924874.930755434
2030,Pmix_weights,more_batch_35_55_10,AF,L0_W0,0.33964462552906705,37422965.9739031
2030,Pmix_weights,more_batch_35_55_10,AF,L3_W3,0.04101159627371589,4518768.902926078
2030,Pmix_weights,more_batch_35_55_10,AR,L0_W0,0.27265347896688996,30041699.76236236
2030,Pmix_weights,more_batch_35_55_10,AR,L3_W3,0.03244169255596175,3574513.669298976
2030,Pmix_weights,more_batch_35_55_10,AT,L0_W0,0.32886946622939683,36235729.69949771
2030,Pmix_weights,more_batch_35_55_10,AT,L3_W3,0.02778008230755128,3060884.8096103556
2030,Pmix_weights,more_batch_35_55_10,AU,L0_W0,0.2513481548442419,27694221.36943074
2030,Pmix_weights,more_batch_35_55_10,AU,L3_W3,0.02833277789554962,3121782.3084339257
2030,Pmix_weights,more_batch_35_55_10,BD,L0_W0,0.3686834997980594,40622547.89573142
2030,Pmix_weights,more_batch_35_55_10,BD,L3_W3,0.02895927870021703,3190811.8661935115
2030,Pmix_weights,more_batch_35_55_10,BE,L0_W0,0.24322307988879815,26798978.575232722
2030,Pmix_weights,more_batch_35_55_10,BE,L3_W3,0.029053175091991085,3201157.625290859
2030,Pmix_weights,more_batch_35_55_10,BF,L0_W0,0.35186124257757495,38769025.972380504
2030,Pmix_weights,more_batch_35_55_10,BF,L3_W3,0.0326652846416427,3599149.6516921553
2030,Pmix_weights,more_batch_35_55_10,BG,L0_W0,0.33268210070215926,36655816.10576091
2030,Pmix_weights,more_batch_35_55_10,BG,L3_W3,0.026692452432723324,2941046.800295518
2030,Pmix_weights,more_batch_35_55_10,BH,L0_W0,0.3637282027158837,40076559.82420524
2030,Pmix_weights,more_batch_35_55_10,BH,L3_W3,0.030755835938696276,3388761.415081704
2030,Pmix_weights,more_batch_35_55_10,BI,L0_W0,0.40081918996219895,44163345.39160573
2030,Pmix_weights,more_batch_35_55_10,BI,L3_W3,0.030832356546856617,3397192.6632165043
2030,Pmix_weights,more_batch_35_55_10,BO,L0_W0,0.38886721457662116,42846444.3292713
2030,Pmix_weights,more_batch_35_55_10,BO,L3_W3,0.0369142712446416,4067314.5190734877
2030,Pmix_weights,more_batch_35_55_10,BR,L0_W0,0.20799828750413385,22917815.418902192
2030,Pmix_weights,more_batch_35_55_10,BR,L3_W3,0.03135196474609605,3454444.503811975
2030,Pmix_weights,more_batch_35_55_10,BY,L0_W0,0.3247666693261841,35783672.40971255
2030,Pmix_weights,more_batch_35_55_10,BY,L3_W3,0.0457031275115621,5035694.538377939
2030,Pmix_weights,more_batch_35_55_10,CA,L0_W0,0.21135891023492043,23288097.945556186
2030,Pmix_weights,more_batch_35_55_10,CA,L3_W3,0.03020205425306773,3327744.247075687
2030,Pmix_weights,more_batch_35_55_10,CH,L0_W0,0.4136276078497901,45574611.611526616
2030,Pmix_weights,more_batch_35_55_10,CH,L3_W3,0.032220562310950954,3550148.9391874676
2030,Pmix_weights,more_batch_35_55_10,CL,L0_W0,0.31102723177577785,34269823.91837107
2030,Pmix_weights,more_batch_35_55_10,CL,L3_W3,0.035367931675759495,3896934.631624268
2030,Pmix_weights,more_batch_35_55_10,CN,L0_W0,0.16368059713501698,18034772.102253284
2030,Pmix_weights,more_batch_35_55_10,CN,L3_W3,0.02418769228197635,2665065.5338521586
2030,Pmix_weights,more_batch_35_55_10,CO,L0_W0,0.4177393148579245,46027650.64083669
2030,Pmix_weights,more_batch_35_55_10,CO,L3_W3,0.030808137023881646,3394524.090490571
2030,Pmix_weights,more_batch_35_55_10,CR,L0_W0,0.3868119713328281,42619992.05474833
2030,Pmix_weights,more_batch_35_55_10,CR,L3_W3,0.027459801278711858,3025595.377234755
2030,Pmix_weights,more_batch_35_55_10,CU,L0_W0,0.2813480875603056,30999695.317395672
2030,Pmix_weights,more_batch_35_55_10,CU,L3_W3,0.030841309748438985,3398179.1512483777
2030,Pmix_weights,more_batch_35_55_10,CV,L0_W0,0.291109587273299,32075243.829445817
2030,Pmix_weights,more_batch_35_55_10,CV,L3_W3,0.032901245421370365,3625148.450339915
2030,Pmix_weights,more_batch_35_55_10,CZ,L0_W0,0.3295936649881711,36315523.8828025
2030,Pmix_weights,more_batch_35_55_10,CZ,L3_W3,0.026405097260506855,2909385.2280991934
2030,Pmix_weights,more_batch_35_55_10,DE,L0_W0,0.22842143264983822,25168092.939640917
2030,Pmix_weights,more_batch_35_55_10,DE,L3_W3,0.03276593644196995,3610239.740024898
2030,Pmix_weights,more_batch_35_55_10,DK,L0_W0,0.24666098071655676,27177775.81219313
2030,Pmix_weights,more_batch_35_55_10,DK,L3_W3,0.028497400441915437,3139920.8670570417
2030,Pmix_weights,more_batch_35_55_10,DO,L0_W0,0.35118239745006846,38694228.975170106
2030,Pmix_weights,more_batch_35_55_10,DO,L3_W3,0.027227207374580314,2999967.5500713093
2030,Pmix_weights,more_batch_35_55_10,DZ,L0_W0,0.3522668873264149,38813721.010936424
2030,Pmix_weights,more_batch_35_55_10,DZ,L3_W3,0.0272800720786439,3005792.3265367406
2030,Pmix_weights,more_batch_35_55_10,EC,L0_W0,0.49996099955107565,55087058.849624775
2030,Pmix_weights,more_batch_35_55_10,EC,L3_W3,0.03415840215919808,3763665.389185348
2030,Pmix_weights,more_batch_35_55_10,EE,L0_W0,0.29537041273560644,32544713.13445334
2030,Pmix_weights,more_batch_35_55_10,EE,L3_W3,0.0285923203647345,3150379.401580796
2030,Pmix_weights,more_batch_35_55_10,EG,L0_W0,0.2664118846957823,29353983.978057746
2030,Pmix_weights,more_batch_35_55_10,EG,L3_W3,0.026175492366613,2884086.7381900814
2030,Pmix_weights,more_batch_35_55_10,ES,L0_W0,0.2608905832272366,28745632.0082093
2030,Pmix_weights,more_batch_35_55_10,ES,L3_W3,0.03475778387026797,3829706.8916640277
2030,Pmix_weights,more_batch_35_55_10,ET,L0_W0,0.27141825227502814,29905599.135456827
2030,Pmix_weights,more_batch_35_55_10,ET,L3_W3,0.027210289742689596,2998103.5195081313
2030,Pmix_weights,more_batch_35_55_10,FI,L0_W0,0.3127762094147751,34462531.017950095
2030,Pmix_weights,more_batch_35_55_10,FI,L3_W3,0.030624582701435508,3374299.5774350083
2030,Pmix_weights,more_batch_35_55_10,FJ,L0_W0,0.34099672066835707,37571943.483299315
2030,Pmix_weights,more_batch_35_55_10,FJ,L3_W3,0.03044455705544648,3354463.8635214353
2030,Pmix_weights,more_batch_35_55_10,FR,L0_W0,0.24199301849831792,26663447.075241968
2030,Pmix_weights,more_batch_35_55_10,FR,L3_W3,0.030361590753888185,3345322.4114070064
2030,Pmix_weights,more_batch_35_55_10,GB,L0_W0,0.2387009347701979,26300716.36178296
2030,Pmix_weights,more_batch_35_55_10,GB,L3_W3,0.0273616404216193,3014779.7477831724
2030,Pmix_weights,more_batch_35_55_10,GF,L0_W0,0.30799393051316964,33935606.55879307
2030,Pmix_weights,more_batch_35_55_10,GF,L3_W3,0.053828795636358846,5931002.689583981
2030,Pmix_weights,more_batch_35_55_10,GH,L0_W0,0.2727730941554207,30054879.28823702
2030,Pmix_weights,more_batch_35_55_10,GH,L3_W3,0.023336027345483457,2571226.7813917217
2030,Pmix_weights,more_batch_35_55_10,GR,L0_W0,0.4020911414290469,44303492.45381864
2030,Pmix_weights,more_batch_35_55_10,GR,L3_W3,0.027561926412131964,3036847.8014034214
2030,Pmix_weights,more_batch_35_55_10,GT,L0_W0,0.4054730687921572,44676122.38264128
2030,Pmix_weights,more_batch_35_55_10,GT,L3_W3,0.02704164327939678,2979521.5948049356
2030,Pmix_weights,more_batch_35_55_10,HN,L0_W0,0.36232622601602044,39922086.2291838
2030,Pmix_weights,more_batch_35_55_10,HN,L3_W3,0.027800934853333632,3063182.399657796
2030,Pmix_weights,more_batch_35_55_10,HU,L0_W0,0.3541063442065167,39016397.35868455
2030,Pmix_weights,more_batch_35_55_10,HU,L3_W3,0.027621564924432688,3043418.934431325
2030,Pmix_weights,more_batch_35_55_10,ID,L0_W0,0.4053465946537188,44662187.11906399
2030,Pmix_weights,more_batch_35_55_10,ID,L3_W3,0.02464891038303474,2715883.7950731926
2030,Pmix_weights,more_batch_35_55_10,IE,L0_W0,0.2869946351534201,31621847.244922828
2030,Pmix_weights,more_batch_35_55_10,IE,L3_W3,0.04843533197310153,5336736.235824688
2030,Pmix_weights,more_batch_35_55_10,IL,L0_W0,0.44021266438836265,48503825.2409416
2030,Pmix_weights,more_batch_35_55_10,IL,L3_W3,0.030754002995394027,3388559.4564176286
2030,Pmix_weights,more_batch_35_55_10,IN,L0_W0,0.25607163346840844,28214667.05455028
2030,Pmix_weights,more_batch_35_55_10,IN,L3_W3,0.02876001081897123,3168855.990613448
2030,Pmix_weights,more_batch_35_55_10,IR,L0_W0,0.39052811439471163,43029446.77567139
2030,Pmix_weights,more_batch_35_55_10,IR,L3_W3,0.09767520805705363,10762119.323746521
2030,Pmix_weights,more_batch_35_55_10,IT,L0_W0,0.4215692230021079,46449640.30706413
2030,Pmix_weights,more_batch_35_55_10,IT,L3_W3,0.030529464687931773,3363819.2167423847
2030,Pmix_weights,more_batch_35_55_10,JM,L0_W0,0.4446099774627123,48988333.12120512
2030,Pmix_weights,more_batch_35_55_10,JM,L3_W3,0.028980239327717632,3193121.3649777914
2030,Pmix_weights,more_batch_35_55_10,JO,L0_W0,0.26769845642205925,29495741.940105427
2030,Pmix_weights,more_batch_35_55_10,JO,L3_W3,0.03177217561461026,3500744.4769376377
2030,Pmix_weights,more_batch_35_55_10,JP,L0_W0,0.39933160900325704,43999439.68715598
2030,Pmix_weights,more_batch_35_55_10,JP,L3_W3,0.02539237515721807,2797800.760206142
2030,Pmix_weights,more_batch_35_55_10,KE,L0_W0,0.3301258356708409,36374159.8918924
2030,Pmix_weights,more_batch_35_55_10,KE,L3_W3,0.030228904810186467,3330702.7142790756
2030,Pmix_weights,more_batch_35_55_10,KH,L0_W0,0.34576102565265865,38096887.52750164
2030,Pmix_weights,more_batch_35_55_10,KH,L3_W3,0.024446560600060323,2693588.3472023997
2030,Pmix_weights,more_batch_35_55_10,KR,L0_W0,0.4192256301267826,46191416.88812038
2030,Pmix_weights,more_batch_35_55_10,KR,L3_W3,0.026460396266076946,2915478.2225065585
2030,Pmix_weights,more_batch_35_55_10,KW,L0_W0,0.30715217755627816,33842859.93512689
2030,Pmix_weights,more_batch_35_55_10,KW,L3_W3,0.02477523678031451,2729802.7801289475
2030,Pmix_weights,more_batch_35_55_10,KZ,L0_W0,0.4276462421743883,47119222.7606441
2030,Pmix_weights,more_batch_35_55_10,KZ,L3_W3,0.0417437586878074,4599440.543371548
2030,Pmix_weights,more_batch_35_55_10,LC,L0_W0,0.23381677880383042,25762566.811334785
2030,Pmix_weights,more_batch_35_55_10,LC,L3_W3,0.03282369309664033,3616603.5248754
2030,Pmix_weights,more_batch_35_55_10,LK,L0_W0,0.28971997670084904,31922132.767880324
2030,Pmix_weights,more_batch_35_55_10,LK,L3_W3,0.025796075546288447,2842281.563929442
2030,Pmix_weights,more_batch_35_55_10,LY,L0_W0,0.24334245513577324,26812131.66369604
2030,Pmix_weights,more_batch_35_55_10,LY,L3_W3,0.026251071030546892,2892414.200355411
2030,Pmix_weights,more_batch_35_55_10,MA,L0_W0,0.3580438573269644,39450243.233026825
2030,Pmix_weights,more_batch_35_55_10,MA,L3_W3,0.027693201630831492,3051312.061024655
2030,Pmix_weights,more_batch_35_55_10,MG,L0_W0,0.37290165717812696,41087315.91571978
2030,Pmix_weights,more_batch_35_55_10,MG,L3_W3,0.03400380353196592,3746631.2931577456
2030,Pmix_weights,more_batch_35_55_10,MM,L0_W0,0.34848262091964555,38396760.27511994
2030,Pmix_weights,more_batch_35_55_10,MM,L3_W3,0.02760508859620424,3041603.5279024937
2030,Pmix_weights,more_batch_35_55_10,MN,L0_W0,0.28918507634869645,31863195.9964038
2030,Pmix_weights,more_batch_35_55_10,MN,L3_W3,0.027470331608561254,3026755.6375363395
2030,Pmix_weights,more_batch_35_55_10,MR,L0_W0,0.2581748729679008,28446407.68669444
2030,Pmix_weights,more_batch_35_55_10,MR,L3_W3,0.0348397577507422,3838738.9961319184
2030,Pmix_weights,more_batch_35_55_10,MU,L0_W0,0.2903977514867603,31996811.831950936
2030,Pmix_weights,more_batch_35_55_10,MU,L3_W3,0.029305010365906353,3228905.5187606267
2030,Pmix_weights,more_batch_35_55_10,MX,L0_W0,0.26513358390100167,29213137.329673506
2030,Pmix_weights,more_batch_35_55_10,MX,L3_W3,0.021933320430969204,2416672.7293396513
2030,Pmix_weights,more_batch_35_55_10,MY,L0_W0,0.3670622903168827,40443918.63829465
2030,Pmix_weights,more_batch_35_55_10,MY,L3_W3,0.03755378499826289,4137777.8788405764
2030,Pmix_weights,more_batch_35_55_10,NE,L0_W0,0.3883632380592842,42790914.82978174
2030,Pmix_weights,more_batch_35_55_10,NE,L3_W3,0.035459541168934974,3907028.4140318413
2030,Pmix_weights,more_batch_35_55_10,NG,L0_W0,0.2783864124087521,30673369.916987255
2030,Pmix_weights,more_batch_35_55_10,NG,L3_W3,0.02724702853581869,3002151.4993725284
2030,Pmix_weights,more_batch_35_55_10,NI,L0_W0,0.32038328549040684,35300699.29073172
2030,Pmix_weights,more_batch_35_55_10,NI,L3_W3,0.038314413714897244,4221586.0137022445
2030,Pmix_weights,more_batch_35_55_10,NL,L0_W0,0.22013858486928103,24255466.307684146
2030,Pmix_weights,more_batch_35_55_10,NL,L3_W3,0.031662226212311656,3488629.9536041315
2030,Pmix_weights,more_batch_35_55_10,NO,L0_W0,0.34580271172179367,38101480.61165363
2030,Pmix_weights,more_batch_35_55_10,NO,L3_W3,0.030294840388980785,3337967.6751712016
2030,Pmix_weights,more_batch_35_55_10,NP,L0_W0,0.4987835633529655,54957325.73605149
2030,Pmix_weights,more_batch_35_55_10,NP,L3_W3,0.030620195591389048,3373816.1937520285
2030,Pmix_weights,more_batch_35_55_10,NZ,L0_W0,0.2921086776899767,32185326.321138248
2030,Pmix_weights,more_batch_35_55_10,NZ,L3_W3,0.028642317573111867,3155888.2295947294
2030,Pmix_weights,more_batch_35_55_10,OM,L0_W0,0.2600543027540067,28653488.357634608
2030,Pmix_weights,more_batch_35_55_10,OM,L3_W3,0.026395909233263203,2908372.8663391015
2030,Pmix_weights,more_batch_35_55_10,PA,L0_W0,0.42547653093239796,46880158.091636844
2030,Pmix_weights,more_batch_35_55_10,PA,L3_W3,0.0272572196378097,3003274.382628673
2030,Pmix_weights,more_batch_35_55_10,PE,L0_W0,0.23554615032196538,25953113.655344427
2030,Pmix_weights,more_batch_35_55_10,PE,L3_W3,0.027309280361978012,3009010.57440881
2030,Pmix_weights,more_batch_35_55_10,PH,L0_W0,0.2951086094759813,32515866.941284385
2030,Pmix_weights,more_batch_35_55_10,PH,L3_W3,0.02408285253428166,2653514.00612055
2030,Pmix_weights,more_batch_35_55_10,PK,L0_W0,0.2749598095673465,30295817.522803918
2030,Pmix_weights,more_batch_35_55_10,PK,L3_W3,0.031376334002796116,3457129.574605824
2030,Pmix_weights,more_batch_35_55_10,PL,L0_W0,0.3014977829039726,33219843.397336453
2030,Pmix_weights,more_batch_35_55_10,PL,L3_W3,0.02770338938032805,3052434.5748938685
2030,Pmix_weights,more_batch_35_55_10,PS,L0_W0,0.42202729960732827,46500112.429753825
2030,Pmix_weights,more_batch_35_55_10,PS,L3_W3,0.029472127252761958,3247318.9105836833
2030,Pmix_weights,more_batch_35_55_10,PT,L0_W0,0.3827125759328428,42168309.55181381
2030,Pmix_weights,more_batch_35_55_10,PT,L3_W3,0.030074904186902812,3313734.507948336
2030,Pmix_weights,more_batch_35_55_10,PY,L0_W0,0.31947081829290896,35200161.180255
2030,Pmix_weights,more_batch_35_55_10,PY,L3_W3,0.03894952580551004,4291564.386301528
2030,Pmix_weights,more_batch_35_55_10,RO,L0_W0,0.3245447554119912,35759221.3328052
2030,Pmix_weights,more_batch_35_55_10,RO,L3_W3,0.02679270166183484,2952092.532239918
2030,Pmix_weights,more_batch_35_55_10,RU,L0_W0,0.33617902003577876,37041116.1617582
2030,Pmix_weights,more_batch_35_55_10,RU,L3_W3,0.04790412742664178,5278206.678242614
2030,Pmix_weights,more_batch_35_55_10,RW,L0_W0,0.3690479716862849,40662706.39684199
2030,Pmix_weights,more_batch_35_55_10,RW,L3_W3,0.023260598463036276,2562915.8225568123
2030,Pmix_weights,more_batch_35_55_10,SA,L0_W0,0.27097198091047686,29856427.74620044
2030,Pmix_weights,more_batch_35_55_10,SA,L3_W3,0.024361514163245522,2684217.70014398
2030,Pmix_weights,more_batch_35_55_10,SE,L0_W0,0.3422606336715881,37711204.845790215
2030,Pmix_weights,more_batch_35_55_10,SE,L3_W3,0.033678644940893995,3710804.437747176
2030,Pmix_weights,more_batch_35_55_10,SK,L0_W0,0.39923381864969,43988664.88078766
2030,Pmix_weights,more_batch_35_55_10,SK,L3_W3,0.03082870811541681,3396790.669145739
2030,Pmix_weights,more_batch_35_55_10,SN,L0_W0,0.2715991185004003,29925527.466686532
2030,Pmix_weights,more_batch_35_55_10,SN,L3_W3,0.029129886429792123,3209609.888534739
2030,Pmix_weights,more_batch_35_55_10,SR,L0_W0,0.2770445943514036,30525524.764351312
2030,Pmix_weights,more_batch_35_55_10,SR,L3_W3,0.04459306672487159,4913385.0303603355
2030,Pmix_weights,more_batch_35_55_10,SV,L0_W0,0.4386389357309821,48330427.54944105
2030,Pmix_weights,more_batch_35_55_10,SV,L3_W3,0.0276175092832228,3042972.0728837196
2030,Pmix_weights,more_batch_35_55_10,TH,L0_W0,0.34895633888530475,38448955.80532294
2030,Pmix_weights,more_batch_35_55_10,TH,L3_W3,0.022935221227989886,2527064.876360163
2030,Pmix_weights,more_batch_35_55_10,TN,L0_W0,0.29639635084688903,32657753.777949616
2030,Pmix_weights,more_batch_35_55_10,TN,L3_W3,0.027504593852416142,3030530.74448518
2030,Pmix_weights,more_batch_35_55_10,TR,L0_W0,0.36777386563274383,40522321.93642386
2030,Pmix_weights,more_batch_35_55_10,TR,L3_W3,0.028575673123595623,3148545.163403969
2030,Pmix_weights,more_batch_35_55_10,TW,L0_W0,0.49197443654475975,54207077.67763296
2030,Pmix_weights,more_batch_35_55_10,TW,L3_W3,0.02335413942221257,2573222.419126588
2030,Pmix_weights,more_batch_35_55_10,UA,L0_W0,0.3577349204786527,39416203.73322774
2030,Pmix_weights,more_batch_35_55_10,UA,L3_W3,0.03692544860608462,4068546.0710708397
2030,Pmix_weights,more_batch_35_55_10,UG,L0_W0,0.37893341958987625,41751911.85668587
2030,Pmix_weights,more_batch_35_55_10,UG,L3_W3,0.029846459925803925,3288563.899708267
2030,Pmix_weights,more_batch_35_55_10,US,L0_W0,0.16544778826400278,18229486.013555143
2030,Pmix_weights,more_batch_35_55_10,US,L3_W3,0.025311721904656827,2788914.166103314
2030,Pmix_weights,more_batch_35_55_10,UY,L0_W0,0.2759259889060005,30402273.78266322
