country,power_scope,workload_scenario,scenario,uncovered_share,n_supply_basis,n_active_basis,migrated_share,top1_label,top1_weight,region,top2_label,top2_weight,top3_label,top3_weight
DK,L3,W2,L3_W2,0.05290600542761867,461,63,0.07570640577969605,EG:PV,0.11259206071615926,Europe,OM:PV,0.1060035499795907,CL:PV,0.07864430219683397
DK,L3,W3,L3_W3,0.0527231552966746,461,64,0.0762146435496351,EG:PV,0.11283540064630694,Europe,OM:PV,0.10676170595912031,CL:PV,0.0782893586501768
DO,L0,W0,L0_W0,0.3254059022887917,2,2,0.0,DO:WIND,0.5935591977724761,North America,DO:PV,0.4064408022275217,,
DO,L0,W1,L0_W1,0.301780327496121,2,2,0.05472432833503109,DO:WIND,0.5840460338538097,North America,DO:PV,0.41595396614618835,,
DO,L0,W2,L0_W2,0.25691603760412346,2,2,0.15070939537632613,DO:WIND,0.5629813004184807,North America,DO:PV,0.43701869958151723,,
DO,L0,W3,L0_W3,0.1994930501270478,2,2,0.25988848381929874,DO:WIND,0.5383665725303737,North America,DO:PV,0.4616334274696245,,
DO,L1,W0,L1_W0,0.2453627177439216,8,6,0.0,CU:WIND,0.47899487253266565,North America,DO:WIND,0.22522649838231035,JM:PV,0.14836738975664998
DO,L1,W1,L1_W1,0.22185503454918817,8,6,0.05118348040700218,CU:WIND,0.4747891778844043,North America,DO:WIND,0.22388487611229665,JM:PV,0.1510206974247579
DO,L1,W2,L1_W2,0.1824421450032132,8,6,0.13354698901799908,CU:WIND,0.4677659473420145,North America,DO:WIND,0.21659403411533926,JM:PV,0.15905960927076807
DO,L1,W3,L1_W3,0.1443949263788993,8,6,0.21098842956298594,CU:WIND,0.4658496708802087,North America,DO:WIND,0.20130875511559398,JM:PV,0.1641805849419581
DO,L2,W0,L2_W0,0.22633249466852273,19,10,0.0,CU:WIND,0.34531027836704214,North America,DO:WIND,0.1958942086907354,HN:WIND,0.16317026237844026
DO,L2,W1,L2_W1,0.2029882531998667,19,10,0.050046784095373456,CU:WIND,0.3410798936665066,North America,DO:WIND,0.19465036868394558,HN:WIND,0.16166316074461368
DO,L2,W2,L2_W2,0.16482495617698997,19,10,0.12981839190718542,CU:WIND,0.3320157221062486,North America,DO:WIND,0.1893730928570807,HN:WIND,0.1572800291062654
DO,L2,W3,L2_W3,0.13041131499345035,19,10,0.20001868219131264,CU:WIND,0.329081001006758,North America,DO:WIND,0.17906039832160506,HN:WIND,0.15207393642632477
DO,L3,W0,L3_W0,0.05073751795394431,461,103,0.0,US:PV,0.15564290269328956,North America,AU:PV,0.05667380297489566,CV:PV,0.047477021957778864
DO,L3,W1,L3_W1,0.03561139208855605,461,100,0.03752081400738511,US:PV,0.15862539950324095,North America,AU:PV,0.05659196178559043,CV:PV,0.04900770350242588
DO,L3,W2,L3_W2,0.030714878267859954,461,101,0.05053232991412163,US:PV,0.16791824469934158,North America,AU:PV,0.05886705453459387,CV:PV,0.05501693926935319
DO,L3,W3,L3_W3,0.030638403025603604,461,103,0.050736491797094094,US:PV,0.16823293427149064,North America,AU:PV,0.05911232933090326,CV:PV,0.05424655561225837
DZ,L0,W0,L0_W0,0.5386810553288525,1,1,0.0,DZ:PV,1.0000000000000002,Africa/MENA,,,,
DZ,L0,W1,L0_W1,0.5137166201046274,1,1,0.06002517264608249,DZ:PV,1.0000000000000002,Africa/MENA,,,,
DZ,L0,W2,L0_W2,0.4567805051954465,1,1,0.17618126320714056,DZ:PV,0.9999999999999999,Africa/MENA,,,,
DZ,L0,W3,L0_W3,0.3501929365947626,1,1,0.3396347694881263,DZ:PV,1.0,Africa/MENA,,,,
DZ,L1,W0,L1_W0,0.18870512225749683,42,20,0.0,LY:WIND,0.2653840706968999,Africa/MENA,PT:PV,0.14126221029159156,FR:WIND,0.07881410246326924
DZ,L1,W1,L1_W1,0.1666550580291521,42,19,0.05505680929679076,LY:WIND,0.2614111389057818,Africa/MENA,PT:PV,0.148284930259271,ES:WIND,0.07938080474413542
DZ,L1,W2,L1_W2,0.13422848932927023,42,20,0.13567100529556525,LY:WIND,0.24925506204818704,Africa/MENA,PT:PV,0.1656220884214969,ES:WIND,0.07998232155017283
DZ,L1,W3,L1_W3,0.1146073440379028,42,22,0.1845716105248099,LY:WIND,0.24062832153865762,Africa/MENA,PT:PV,0.17679758519417013,ES:WIND,0.0802966850400831
DZ,L2,W0,L2_W0,0.16491910668211024,111,31,0.0,EG:WIND,0.17989371085934572,Africa/MENA,LY:WIND,0.10260412626845482,MR:PV,0.0815787892621566
DZ,L2,W1,L2_W1,0.14314998416076716,111,30,0.054756522144222705,EG:WIND,0.17962158748781104,Africa/MENA,LY:WIND,0.1016549484368609,MR:PV,0.088163359113628
DZ,L2,W2,L2_W2,0.11343049725634745,111,29,0.12962136409314665,EG:WIND,0.17706179289461912,Africa/MENA,MR:PV,0.10445113258379118,LY:WIND,0.09483980794711006
DZ,L2,W3,L2_W3,0.09957739625585502,111,29,0.16402139515046132,EG:WIND,0.18189704715511107,Africa/MENA,MR:PV,0.11805568366064692,LY:WIND,0.09163882268276924
DZ,L3,W0,L3_W0,0.07589352367272348,461,83,0.0,US:PV,0.13389720361304358,Africa/MENA,MX:PV,0.0756623464885498,US:PV,0.06143363372125548
DZ,L3,W1,L3_W1,0.05716480423267566,461,85,0.04019482744096763,US:PV,0.13038257518763494,Africa/MENA,MX:PV,0.07981840224048832,US:PV,0.06262243889269158
DZ,L3,W2,L3_W2,0.043275761875747464,461,88,0.07178243459001167,US:PV,0.12886490118406813,Africa/MENA,MX:PV,0.07671583734916704,US:PV,0.07359685366617633
DZ,L3,W3,L3_W3,0.04155467648672748,461,89,0.07585284492245441,US:PV,0.1320958973261329,Africa/MENA,MX:PV,0.07781419668880361,US:PV,0.07284696524780998
EC,L0,W0,L0_W0,0.48862737148743557,1,1,0.0,EC:PV,1.0,Latin America,,,,
EC,L0,W1,L0_W1,0.46340108641053884,1,1,0.0567906582912345,EC:PV,0.9999999999999999,Latin America,,,,
EC,L0,W2,L0_W2,0.4084506165069708,1,1,0.16479603886433003,EC:PV,1.0,Latin America,,,,
EC,L0,W3,L0_W3,0.3132283916640784,1,1,0.31554679723988494,EC:PV,1.0000000000000002,Latin America,,,,
EC,L1,W0,L1_W0,0.4788598382223543,4,4,0.0,CR:PV,0.35244920208813213,Latin America,EC:PV,0.327271066785334,PA:PV,0.19061152416448063
EC,L1,W1,L1_W1,0.45368040335541787,4,4,0.055380480420929384,CR:PV,0.3428318062959127,Latin America,EC:PV,0.3216745017934247,PA:PV,0.19124021478738049
EC,L1,W2,L1_W2,0.39892483820313906,4,4,0.16089709434276722,CR:PV,0.32396048517668613,Latin America,EC:PV,0.31233799839849613,PA:PV,0.19077199009555854
EC,L1,W3,L1_W3,0.3036399474027296,4,4,0.3085801743749047,EC:PV,0.3025109674138695,Latin America,CR:PV,0.2976393043931395,CO:PV,0.21385039861992922
EC,L2,W0,L2_W0,0.19652561396013404,22,10,0.0,PE:WIND,0.3941504304509192,Latin America,CU:WIND,0.19114452950436672,HN:WIND,0.12758405656188668
EC,L2,W1,L2_W1,0.17396322647095433,22,10,0.05399405370117128,PE:WIND,0.3904564540249317,Latin America,CU:WIND,0.19157119433497893,HN:WIND,0.12768784900642136
EC,L2,W2,L2_W2,0.1403914512629358,22,10,0.1345453953704013,PE:WIND,0.3805282586378326,Latin America,CU:WIND,0.19333427514037116,HN:WIND,0.12428362810413797
EC,L2,W3,L2_W3,0.11796594549716558,22,10,0.1893094724882854,PE:WIND,0.36760184157644643,Latin America,CU:WIND,0.19667684916977118,HN:WIND,0.12038748033396329
EC,L3,W0,L3_W0,0.08351508513561161,461,65,0.0,US:PV,0.19241747860204933,Latin America,AU:PV,0.05850993241604469,CL:PV,0.05155630088834032
EC,L3,W1,L3_W1,0.06482556657551598,461,63,0.047715538356164225,US:PV,0.19388746718635094,Latin America,AU:PV,0.058964947235155774,CL:PV,0.0531868339481682
EC,L3,W2,L3_W2,0.05218201123238584,461,57,0.08134978399101998,US:PV,0.20473056054626088,Latin America,AU:PV,0.06098191034491577,PY:PV,0.05798740808838967
EC,L3,W3,L3_W3,0.05135801962027968,461,57,0.08347431953148693,US:PV,0.20666532533194287,Latin America,AU:PV,0.060872745819176115,PY:PV,0.058779207783762374
EE,L0,W0,L0_W0,0.3795217485238226,1,1,0.0,EE:WIND,1.0,Europe,,,,
EE,L0,W1,L0_W1,0.35544618116221616,1,1,0.0587176075427675,EE:WIND,1.0,Europe,,,,
EE,L0,W2,L0_W2,0.30696108460412297,1,1,0.16579351808293336,EE:WIND,1.0,Europe,,,,
EE,L0,W3,L0_W3,0.2415461886818606,1,1,0.29408118000606565,EE:WIND,1.0,Europe,,,,
EE,L1,W0,L1_W0,0.19796402894478254,32,17,0.0,DK:WIND,0.13392183365743668,Europe,NL:WIND,0.1330107079735357,NL:PV,0.09036658316865355
EE,L1,W1,L1_W1,0.17738490772016782,32,17,0.06036265281670571,NL:WIND,0.1312853127415665,Europe,DK:WIND,0.1307987650055571,NL:WIND,0.09325090539872098
EE,L1,W2,L1_W2,0.1480294849425465,32,18,0.14838779393836987,NL:WIND,0.12897585880885917,Europe,DK:WIND,0.11904751929954725,NL:WIND,0.10749452743681734
EE,L1,W3,L1_W3,0.13260254801406524,32,17,0.19470522184223324,NL:WIND,0.14038777282156562,Europe,NL:WIND,0.13235475691065174,DK:WIND,0.10933570862382906
EE,L2,W0,L2_W0,0.1663407004083028,98,34,0.0,TR:PV,0.08734551777765642,Europe,GB:WIND,0.08353620334423194,ES:PV,0.07636239491827518
EE,L2,W1,L2_W1,0.14697687782165308,98,35,0.06083457684001627,TR:PV,0.08994416885782285,Europe,ES:PV,0.08417213258873593,GB:WIND,0.0815904624346518
EE,L2,W2,L2_W2,0.12213897086959484,98,35,0.13895522941911756,TR:PV,0.10866723694679462,Europe,ES:PV,0.10209643247220766,GB:WIND,0.07660206597623621
EE,L2,W3,L2_W3,0.11321460001256792,98,35,0.16607493027867912,TR:PV,0.1213595529823556,Europe,ES:PV,0.09860739752238876,GB:WIND,0.08120167179270658
EE,L3,W0,L3_W0,0.07773128362305301,461,80,0.0,CL:PV,0.07393232341074846,Europe,OM:PV,0.07331006973589049,EG:PV,0.0716325914840995
EE,L3,W1,L3_W1,0.06096533798498965,461,82,0.048720914779052105,CL:PV,0.07737107441133384,Europe,OM:PV,0.07651689853168879,CL:PV,0.07473952700295253
EE,L3,W2,L3_W2,0.051760200360286515,461,78,0.07685444060071456,CL:PV,0.09171749886253569,Europe,CL:PV,0.09139776202389792,OM:PV,0.08592624544292975
EE,L3,W3,L3_W3,0.05144592043847443,461,78,0.07772807105653211,CL:PV,0.09239311317923285,Europe,CL:PV,0.09135857851525918,OM:PV,0.08790166401490064
EG,L0,W0,L0_W0,0.2616909103895914,2,2,0.0,EG:WIND,0.8135190546921967,Africa/MENA,EG:PV,0.18648094530779205,,
EG,L0,W1,L0_W1,0.23868480229245803,2,2,0.05054368575559771,EG:WIND,0.8150257935977164,Africa/MENA,EG:PV,0.18497420640227263,,
EG,L0,W2,L0_W2,0.2026422375276729,2,2,0.129097786001883,EG:WIND,0.8266782755398625,Africa/MENA,EG:PV,0.17332172446012636,,
EG,L0,W3,L0_W3,0.16527412570501018,2,2,0.2095919797054186,EG:WIND,0.8340397828242362,Africa/MENA,EG:PV,0.16596021717575243,,
EG,L1,W0,L1_W0,0.23769016656312594,10,4,0.0,EG:WIND,0.6519498546751573,Africa/MENA,TR:WIND,0.18390423630389482,EG:PV,0.10839476910232904
EG,L1,W1,L1_W1,0.21453302368706934,10,4,0.052698856302742556,EG:WIND,0.6500737248430306,Africa/MENA,TR:WIND,0.18056239439648344,EG:PV,0.11151755381909527
EG,L1,W2,L1_W2,0.17844242782767514,10,4,0.13380129019491355,EG:WIND,0.6599371113721894,Africa/MENA,TR:WIND,0.17013607390386612,EG:PV,0.10930430397449829
EG,L1,W3,L1_W3,0.1466838052647079,10,4,0.20589255026381184,EG:WIND,0.6852650223818054,Africa/MENA,TR:WIND,0.1517196136459903,EG:PV,0.10259798072691885
EG,L2,W0,L2_W0,0.1530100883635881,41,13,0.0,EG:WIND,0.18723347080633113,Africa/MENA,ET:WIND,0.16858201615248872,DZ:PV,0.13189526102303098
EG,L2,W1,L2_W1,0.1312985995821762,41,13,0.05325145093334495,EG:WIND,0.18381452835288692,Africa/MENA,ET:WIND,0.1688366241337369,DZ:PV,0.13542280459561426
EG,L2,W2,L2_W2,0.10364480990076291,41,12,0.12315828056681268,EG:WIND,0.17854084965667638,Africa/MENA,ET:WIND,0.17649128177870424,DZ:PV,0.14487365276723566
EG,L2,W3,L2_W3,0.09255305440019722,41,12,0.15166711173683742,ET:WIND,0.18702006455901002,Africa/MENA,EG:WIND,0.18006852930585174,DZ:PV,0.15271258349333222
EG,L3,W0,L3_W0,0.07280917101150293,461,92,0.0,US:PV,0.07146607938196618,Africa/MENA,MX:PV,0.06492794405604263,PS:PV,0.05967420247555734
EG,L3,W1,L3_W1,0.05617041546355367,461,93,0.045357125170806166,MX:PV,0.07590207564191798,Africa/MENA,US:PV,0.06958545878288215,PS:PV,0.05658417475335177
EG,L3,W2,L3_W2,0.04737661207523433,461,93,0.07124856724176536,MX:PV,0.0818108948484657,Africa/MENA,US:PV,0.06268499779154826,CL:PV,0.06017709449389388
EG,L3,W3,L3_W3,0.04676264320456275,461,92,0.07280917101150293,MX:PV,0.08242160169485446,Africa/MENA,US:PV,0.06227063851823093,CL:PV,0.0611332947031123
ES,L0,W0,L0_W0,0.23081986491561615,12,11,0.0,ES:WIND,0.21418384960601602,Europe,ES:PV,0.15198297320111612,ES:WIND,0.15089786530637142
ES,L0,W1,L0_W1,0.20846938861292919,12,11,0.053837877194109325,ES:WIND,0.2110085619240824,Europe,ES:WIND,0.14942609485051472,ES:PV,0.14783643565740742
ES,L0,W2,L0_W2,0.1736127902415327,12,11,0.1380515527505975,ES:WIND,0.20563683973096256,Europe,ES:WIND,0.1445104693904043,ES:PV,0.14383159737413276
ES,L0,W3,L0_W3,0.14413576361352065,12,11,0.21070169825488258,ES:WIND,0.20181530543799137,Europe,ES:PV,0.1469003551731932,ES:WIND,0.13978440394534397
ES,L1,W0,L1_W0,0.19016781393577536,40,20,0.0,BE:WIND,0.17989402415061373,Europe,IE:WIND,0.09517271679592143,ES:WIND,0.08386463464846351
ES,L1,W1,L1_W1,0.16923195930599147,40,20,0.05779783270417205,BE:WIND,0.17766731554767046,Europe,IE:WIND,0.09385461359184238,MA:PV,0.09005520451833206
ES,L1,W2,L1_W2,0.14053158812831465,40,21,0.13899440239766592,BE:WIND,0.17287569612050602,Europe,MA:PV,0.11765551813300579,IE:WIND,0.08851516600990411
ES,L1,W3,L1_W3,0.12401374735412968,40,21,0.18645562758554898,BE:WIND,0.17092628311858385,Europe,MA:PV,0.13515762900289738,IE:WIND,0.08325835835602337
ES,L2,W0,L2_W0,0.17563224299061056,102,38,0.0,MR:PV,0.15196699848937104,Europe,MR:WIND,0.1062858597702575,GB:WIND,0.08014730826715347
ES,L2,W1,L2_W1,0.15523001875253056,102,37,0.05923979908354332,MR:PV,0.16182935019122363,Europe,MR:WIND,0.10450973846589298,TR:PV,0.08509319147846024
ES,L2,W2,L2_W2,0.1275833767658303,102,31,0.1389307096533526,MR:PV,0.19198953608542352,Europe,MR:WIND,0.10451492645671816,TR:PV,0.10111069323735188
ES,L2,W3,L2_W3,0.11433611429900103,102,29,0.17496569538329929,MR:PV,0.21340265166024155,Europe,TR:PV,0.11190466628877897,MR:WIND,0.10588815217635468
ES,L3,W0,L3_W0,0.09192401640025054,461,71,0.0,EG:PV,0.11048670588487797,Europe,MX:PV,0.0984787537730567,CL:PV,0.076314020351509
ES,L3,W1,L3_W1,0.07516231089313603,461,70,0.054125298822456806,EG:PV,0.10446690749706256,Europe,MX:PV,0.10317972537428514,CL:PV,0.08562476049753172
ES,L3,W2,L3_W2,0.06454975567212616,461,66,0.09063536334858088,MX:PV,0.10502644931544386,Europe,EG:PV,0.10362725853991034,CL:PV,0.10327045235038157
ES,L3,W3,L3_W3,0.06413062276895576,461,66,0.09191776379088966,EG:PV,0.10467799881266542,Europe,MX:PV,0.10425245153547619,CL:PV,0.10370929554138944
ET,L0,W0,L0_W0,0.36383016938544155,1,1,0.0,ET:WIND,0.9999999999999999,Africa/MENA,,,,
ET,L0,W1,L0_W1,0.34010065766325115,1,1,0.05802601079828046,ET:WIND,1.0,Africa/MENA,,,,
ET,L0,W2,L0_W2,0.2941997623664155,1,1,0.16164220961265632,ET:WIND,1.0,Africa/MENA,,,,
ET,L0,W3,L0_W3,0.23512355378866057,1,1,0.28336080461117863,ET:WIND,0.9999999999999999,Africa/MENA,,,,
ET,L1,W0,L1_W0,0.25911930488193186,4,3,0.0,ET:WIND,0.4650143981514233,Africa/MENA,UG:PV,0.3167973598478841,KE:WIND,0.2181882420006841
ET,L1,W1,L1_W1,0.23563140296288787,4,3,0.05390221469937449,ET:WIND,0.46189462155994554,Africa/MENA,UG:PV,0.3208250277143808,KE:WIND,0.21728035072566493
ET,L1,W2,L1_W2,0.1954083269330652,4,3,0.14311904976855302,ET:WIND,0.4571211554730255,Africa/MENA,UG:PV,0.32910458259867376,KE:WIND,0.21377426192829233
ET,L1,W3,L1_W3,0.15617737399730597,4,3,0.2280347797708111,ET:WIND,0.4596775612579078,Africa/MENA,UG:PV,0.33898660214654347,KE:WIND,0.20133583659554063
ET,L2,W0,L2_W0,0.20539099953595663,19,10,0.0,EG:WIND,0.30016845224482896,Africa/MENA,ET:WIND,0.2904591157814407,IL:WIND,0.1202609011310144
ET,L2,W1,L2_W1,0.18268798583361043,19,9,0.054458264885654195,EG:WIND,0.29841533596223807,Africa/MENA,ET:WIND,0.2878861813830997,IL:WIND,0.11918337411993396
ET,L2,W2,L2_W2,0.1476174694732416,19,9,0.13723397392543965,EG:WIND,0.29386723525464326,Africa/MENA,ET:WIND,0.2808017500358268,ZM:PV,0.12650578823952788
ET,L2,W3,L2_W3,0.12323500713038786,19,9,0.19586502649547613,EG:WIND,0.28915166091157535,Africa/MENA,ET:WIND,0.2784757573488827,ZM:PV,0.12501406825224473
ET,L3,W0,L3_W0,0.0813987125198315,461,92,0.0,PE:PV,0.08270369078078975,Africa/MENA,SR:PV,0.04566972634033165,BO:PV,0.040000199511732316
ET,L3,W1,L3_W1,0.062339335184138575,461,89,0.04446677876891482,PE:PV,0.08176961167367018,Africa/MENA,SR:PV,0.04375336604624883,BH:PV,0.03902239484731865
ET,L3,W2,L3_W2,0.048989988082034176,461,90,0.07787911286368095,PE:PV,0.09251447488821653,Africa/MENA,SR:PV,0.050293836823299555,BR:PV,0.0393211957849004
ET,L3,W3,L3_W3,0.04760862217843149,461,90,0.08138412722757052,PE:PV,0.09522838414433554,Africa/MENA,SR:PV,0.050611317063539704,BR:PV,0.04113460340199713
FI,L0,W0,L0_W0,0.4072480778416622,1,1,0.0,FI:WIND,0.9999999999999998,Europe,,,,
FI,L0,W1,L0_W1,0.38245695074038405,1,1,0.05688764607743438,FI:WIND,0.9999999999999998,Europe,,,,
FI,L0,W2,L0_W2,0.32989737335786623,1,1,0.16331222912055834,FI:WIND,0.9999999999999999,Europe,,,,
FI,L0,W3,L0_W3,0.2502183230933277,1,1,0.30037188322066044,FI:WIND,0.9999999999999997,Europe,,,,
FI,L1,W0,L1_W0,0.20231822394044033,12,9,0.0,DK:WIND,0.3754138490754413,Europe,EE:WIND,0.1091038702831435,NO:WIND,0.10088692045689107
FI,L1,W1,L1_W1,0.18044967835171635,12,9,0.0575872085252312,DK:WIND,0.37030607433235296,Europe,EE:WIND,0.1101318444557906,NO:WIND,0.09939853238434458
FI,L1,W2,L1_W2,0.1482792977198912,12,9,0.14351120361362318,DK:WIND,0.3621984528459051,Europe,EE:WIND,0.11171589534773489,DK:PV,0.10635722320501999
FI,L1,W3,L1_W3,0.1286659902830251,12,9,0.1966133528302282,DK:WIND,0.37528608312771505,Europe,DK:PV,0.10903962317327523,EE:WIND,0.10891303134374163
FI,L2,W0,L2_W0,0.1601095408252837,83,31,0.0,GB:WIND,0.10446297595261508,Europe,GB:WIND,0.06447222261180859,TR:PV,0.05668881442770971
FI,L2,W1,L2_W1,0.13993728696290983,83,31,0.057694868152610546,GB:WIND,0.10372292229209096,Europe,GB:WIND,0.06306216833326482,TR:PV,0.059908826801722055
FI,L2,W2,L2_W2,0.1150565884927894,83,32,0.13149315866077968,GB:WIND,0.10261796340479819,Europe,TR:PV,0.0724659903278414,GB:WIND,0.057333125625197004
FI,L2,W3,L2_W3,0.10560786062555173,83,33,0.15962050771287914,GB:WIND,0.10439507360539707,Europe,TR:PV,0.08075107680697319,DE:WIND,0.06949902970702417
FI,L3,W0,L3_W0,0.08065202644706947,461,84,0.0,OM:PV,0.10220243789534872,Europe,CL:PV,0.07295982814516987,AR:PV,0.046583498548883134
FI,L3,W1,L3_W1,0.06485031572788975,461,78,0.05055232764693002,OM:PV,0.10504750872700978,Europe,CL:PV,0.08158620609882433,IN:PV,0.04625759040735673
FI,L3,W2,L3_W2,0.056795717013745244,461,77,0.07881753762215234,OM:PV,0.1154708374464714,Europe,CL:PV,0.10117496076847571,IN:PV,0.04995111624623402
FI,L3,W3,L3_W3,0.05598867099123639,461,81,0.08057461417331269,OM:PV,0.11708488917174194,Europe,CL:PV,0.1006703922652784,IN:PV,0.05222622149275784
FJ,L0,W0,L0_W0,0.474949713986408,1,1,0.0,FJ:WIND,1.0,Asia-Pacific,,,,
FJ,L0,W1,L0_W1,0.4514902928232045,1,1,0.06295736304198339,FJ:WIND,1.0,Asia-Pacific,,,,
FJ,L0,W2,L0_W2,0.4020580662743227,1,1,0.18092743083212107,FJ:WIND,1.0,Asia-Pacific,,,,
FJ,L0,W3,L0_W3,0.3242938126708932,1,1,0.3357196244283441,FJ:WIND,0.9999999999999999,Asia-Pacific,,,,
FJ,L1,W0,L1_W0,0.474949713986408,1,1,0.0,FJ:WIND,1.0,Asia-Pacific,,,,
FJ,L1,W1,L1_W1,0.4514902928232045,1,1,0.06295736304198339,FJ:WIND,1.0,Asia-Pacific,,,,
FJ,L1,W2,L1_W2,0.4020580662743227,1,1,0.18092743083212107,FJ:WIND,1.0,Asia-Pacific,,,,
FJ,L1,W3,L1_W3,0.3242938126708932,1,1,0.3357196244283441,FJ:WIND,0.9999999999999999,Asia-Pacific,,,,
FJ,L2,W0,L2_W0,0.32099189093566083,2,2,0.0,NZ:WIND,0.6636180740893699,Asia-Pacific,FJ:WIND,0.3363819259106346,,
FJ,L2,W1,L2_W1,0.29771717419504784,2,2,0.05662851235030025,NZ:WIND,0.6674509291626259,Asia-Pacific,FJ:WIND,0.33254907083737845,,
FJ,L2,W2,L2_W2,0.2558386240228504,2,2,0.15427297175373492,NZ:WIND,0.6757838289307992,Asia-Pacific,FJ:WIND,0.32421617106920547,,
FJ,L2,W3,L2_W3,0.2075999765873185,2,2,0.26141682265138083,NZ:WIND,0.6825449638779982,Asia-Pacific,FJ:WIND,0.3174550361220062,,
FJ,L3,W0,L3_W0,0.08181088714678576,461,79,0.0,US:PV,0.1848622307207089,Asia-Pacific,AU:PV,0.05985036267298569,KW:PV,0.047866474459664625
FJ,L3,W1,L3_W1,0.06336837537174171,461,81,0.04682939664082732,US:PV,0.1836022559388755,Asia-Pacific,AU:PV,0.05481265192452018,KW:PV,0.048843278667238546
FJ,L3,W2,L3_W2,0.051242492832011884,461,82,0.07930427432467071,US:PV,0.18888961085262773,Asia-Pacific,KW:PV,0.05150984108963897,AU:PV,0.05131600292603297
FJ,L3,W3,L3_W3,0.05022093864619799,461,79,0.08181088714678576,US:PV,0.19301238332798928,Asia-Pacific,AU:PV,0.05198715636972543,KW:PV,0.049613085827684346
FR,L0,W0,L0_W0,0.2191470701359016,17,14,0.0,FR:WIND,0.1753890748037988,Europe,FR:WIND,0.14850283342269396,FR:PV,0.13687543177433026
FR,L0,W1,L0_W1,0.19655161454899087,17,14,0.054026662141464704,FR:WIND,0.17400629658385386,Europe,FR:WIND,0.14658072744474596,FR:PV,0.13612571610613847
FR,L0,W2,L0_W2,0.16191623805815056,17,13,0.13755330920323258,FR:WIND,0.16965189390105379,Europe,FR:WIND,0.14148419417243077,FR:PV,0.13291752780187446
FR,L0,W3,L0_W3,0.13509438514945207,17,14,0.2040379507879223,FR:WIND,0.16883394687112527,Europe,FR:WIND,0.13202612707154104,FR:PV,0.12642222129564137
FR,L1,W0,L1_W0,0.17503017807438395,85,36,0.0,GB:WIND,0.11283800249576191,Europe,GB:WIND,0.10321975945174935,PT:PV,0.07274485936501462
FR,L1,W1,L1_W1,0.15474216287601233,85,34,0.05788050648056062,GB:WIND,0.11151164171867593,Europe,GB:WIND,0.10223517546050521,PT:PV,0.07642958312246635
FR,L1,W2,L1_W2,0.12823371098078462,85,33,0.13600536522606876,GB:WIND,0.10861007552027958,Europe,GB:WIND,0.09832150623855213,PT:PV,0.08525869483278178
FR,L1,W3,L1_W3,0.11569633784828894,85,36,0.1735951987616252,GB:WIND,0.11339547449585084,Europe,GB:WIND,0.09724601058853645,PT:PV,0.08842318873743328
FR,L2,W0,L2_W0,0.16995826322139473,103,37,0.0,MA:PV,0.12551369286662042,Europe,GB:WIND,0.10134939338674802,GB:WIND,0.07773595146603442
FR,L2,W1,L2_W1,0.14971855827946903,103,35,0.058368287345934564,MA:PV,0.1420082185755582,Europe,GB:WIND,0.09985631197661182,GB:WIND,0.07667607899473189
FR,L2,W2,L2_W2,0.12293252350224983,103,35,0.13577591343649273,MA:PV,0.18421918276501226,Europe,GB:WIND,0.09910929821622129,TR:PV,0.07831677914391875
FR,L2,W3,L2_W3,0.11079175655252703,103,34,0.16927323685468282,MA:PV,0.2063062275807843,Europe,GB:WIND,0.10416826272269342,TR:PV,0.08410551354067614
FR,L3,W0,L3_W0,0.07610861050554085,461,84,0.0,CL:PV,0.13424882278310454,Europe,EG:PV,0.0941033851020506,MX:PV,0.06531255267364461
FR,L3,W1,L3_W1,0.06062283218132734,461,79,0.049864435397242585,CL:PV,0.12742793510340525,Europe,EG:PV,0.0990643232314831,MX:PV,0.07209930068537632
FR,L3,W2,L3_W2,0.053582358897180556,461,68,0.07576320574740192,CL:PV,0.14940369710849258,Europe,EG:PV,0.09453683389910612,MX:PV,0.0742044095947682
FR,L3,W3,L3_W3,0.05344279228444553,461,69,0.07610861050554087,CL:PV,0.15011597177831126,Europe,EG:PV,0.09465523201448242,MX:PV,0.07413192559458277
GB,L0,W0,L0_W0,0.196152581014297,16,10,0.0,GB:WIND,0.37125866546358843,Europe,GB:WIND,0.26445980830056154,GB:WIND,0.1291747961187477
GB,L0,W1,L0_W1,0.17503199488151985,16,11,0.05840056483804625,GB:WIND,0.36771536158547624,Europe,GB:WIND,0.26324423429797844,GB:WIND,0.1257309410008063
GB,L0,W2,L0_W2,0.1466777782958159,16,11,0.13954416615531348,GB:WIND,0.36330717597604933,Europe,GB:WIND,0.2573223016236962,GB:PV,0.14069450395676697
GB,L0,W3,L0_W3,0.13026365410890306,16,11,0.18875268019236038,GB:WIND,0.366773149824642,Europe,GB:WIND,0.252650982151968,GB:PV,0.1556768476243508
GB,L1,W0,L1_W0,0.1738864046204482,64,29,0.0,GB:WIND,0.1330683550992108,Europe,GB:WIND,0.1045220989771784,DK:WIND,0.06595274599585647
GB,L1,W1,L1_W1,0.15372149709881275,64,29,0.05867832062032882,GB:WIND,0.13350380592626798,Europe,GB:WIND,0.10256757891750296,DK:WIND,0.06099379343631222
GB,L1,W2,L1_W2,0.12772453534689615,64,29,0.1367273906602074,GB:WIND,0.1307517432103407,Europe,GB:WIND,0.09788505307182083,DE:WIND,0.06256544371964183
