country,region,continent,tau_ms,phi,reach_km,n_partners,uncovered_share,uncovered_share_baseline,migrated_share
EE,Europe,EurAfrMENA,200,1.0,10286,35,0.18202898657378153,0.3795217485238226,0.1974927619500411
EE,Europe,EurAfrMENA,300,0.0,17429,39,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,300,0.2,17429,39,0.31347493104220225,0.3795217485238226,0.06604681748162035
EE,Europe,EurAfrMENA,300,0.4,17429,39,0.25928927949962366,0.3795217485238226,0.12023246902419892
EE,Europe,EurAfrMENA,300,0.6,17429,39,0.2175180421210358,0.3795217485238226,0.16200370640278683
EE,Europe,EurAfrMENA,300,0.8,17429,39,0.18933040925847458,0.3795217485238226,0.19019133926534798
EE,Europe,EurAfrMENA,300,1.0,17429,39,0.17647785470829871,0.3795217485238226,0.20304389381552387
EE,Europe,EurAfrMENA,500,0.0,31714,39,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,500,0.2,31714,39,0.31347493104220225,0.3795217485238226,0.06604681748162035
EE,Europe,EurAfrMENA,500,0.4,31714,39,0.25928927949962366,0.3795217485238226,0.12023246902419892
EE,Europe,EurAfrMENA,500,0.6,31714,39,0.2175180421210358,0.3795217485238226,0.16200370640278683
EE,Europe,EurAfrMENA,500,0.8,31714,39,0.18933040925847458,0.3795217485238226,0.19019133926534798
EE,Europe,EurAfrMENA,500,1.0,31714,39,0.17647785470829871,0.3795217485238226,0.20304389381552387
EG,Africa/MENA,EurAfrMENA,50,0.0,0,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,0.2,0,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,0.4,0,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,0.6,0,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,0.8,0,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,1.0,0,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,100,0.0,3143,9,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,100,0.2,3143,9,0.22108094156360725,0.2616909103895914,0.040609968825984166
EG,Africa/MENA,EurAfrMENA,100,0.4,3143,9,0.19392992820007057,0.2616909103895914,0.06776098218952085
EG,Africa/MENA,EurAfrMENA,100,0.6,3143,9,0.1760034594782653,0.2616909103895914,0.08568745091132614
EG,Africa/MENA,EurAfrMENA,100,0.8,3143,9,0.164430003915806,0.2616909103895914,0.09726090647378545
EG,Africa/MENA,EurAfrMENA,100,1.0,3143,9,0.15874605980083453,0.2616909103895914,0.10294485058875694
EG,Africa/MENA,EurAfrMENA,150,0.0,6714,24,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,150,0.2,6714,24,0.2173402087204055,0.2616909103895914,0.04435070166918594
EG,Africa/MENA,EurAfrMENA,150,0.4,6714,24,0.18801500410017716,0.2616909103895914,0.07367590628941427
EG,Africa/MENA,EurAfrMENA,150,0.6,6714,24,0.16873792263682147,0.2616909103895914,0.09295298775276997
EG,Africa/MENA,EurAfrMENA,150,0.8,6714,24,0.156431125609269,0.2616909103895914,0.10525978478032241
EG,Africa/MENA,EurAfrMENA,150,1.0,6714,24,0.1502854757826053,0.2616909103895914,0.11140543460698618
EG,Africa/MENA,EurAfrMENA,200,0.0,10286,33,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,200,0.2,10286,33,0.21471805998437854,0.2616909103895914,0.0469728504052129
EG,Africa/MENA,EurAfrMENA,200,0.4,10286,33,0.18422386859050469,0.2616909103895914,0.07746704179908674
EG,Africa/MENA,EurAfrMENA,200,0.6,10286,33,0.16407397562022275,0.2616909103895914,0.0976169347693687
EG,Africa/MENA,EurAfrMENA,200,0.8,10286,33,0.15106678202251328,0.2616909103895914,0.11062412836707816
EG,Africa/MENA,EurAfrMENA,200,1.0,10286,33,0.1444913987406482,0.2616909103895914,0.11719951164894322
EG,Africa/MENA,EurAfrMENA,300,0.0,17429,38,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,300,0.2,17429,38,0.2099953608863774,0.2616909103895914,0.051695549503214026
EG,Africa/MENA,EurAfrMENA,300,0.4,17429,38,0.1772603288352768,0.2616909103895914,0.08443058155431468
EG,Africa/MENA,EurAfrMENA,300,0.6,17429,38,0.1551247320999437,0.2616909103895914,0.10656617828964773
EG,Africa/MENA,EurAfrMENA,300,0.8,17429,38,0.14059238710153085,0.2616909103895914,0.12109852328806056
EG,Africa/MENA,EurAfrMENA,300,1.0,17429,38,0.13313771568310395,0.2616909103895914,0.12855319470648752
EG,Africa/MENA,EurAfrMENA,500,0.0,31714,38,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,500,0.2,31714,38,0.2099953608863774,0.2616909103895914,0.051695549503214026
EG,Africa/MENA,EurAfrMENA,500,0.4,31714,38,0.1772603288352768,0.2616909103895914,0.08443058155431468
EG,Africa/MENA,EurAfrMENA,500,0.6,31714,38,0.1551247320999437,0.2616909103895914,0.10656617828964773
EG,Africa/MENA,EurAfrMENA,500,0.8,31714,38,0.14059238710153085,0.2616909103895914,0.12109852328806056
EG,Africa/MENA,EurAfrMENA,500,1.0,31714,38,0.13313771568310395,0.2616909103895914,0.12855319470648752
ES,Europe,EurAfrMENA,50,0.0,0,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,0.2,0,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,0.4,0,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,0.6,0,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,0.8,0,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,1.0,0,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,100,0.0,3143,15,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,100,0.2,3143,15,0.1861570260001006,0.23081986491561615,0.04466283891551554
ES,Europe,EurAfrMENA,100,0.4,3143,15,0.15794560264318114,0.23081986491561615,0.07287426227243501
ES,Europe,EurAfrMENA,100,0.6,3143,15,0.14237398443972077,0.23081986491561615,0.08844588047589544
ES,Europe,EurAfrMENA,100,0.8,3143,15,0.1362491237471175,0.23081986491561615,0.09457074116849867
ES,Europe,EurAfrMENA,100,1.0,3143,15,0.13535325779165,0.23081986491561615,0.09546660712396617
ES,Europe,EurAfrMENA,150,0.0,6714,23,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,150,0.2,6714,23,0.1818152502291066,0.23081986491561615,0.049004614686509566
ES,Europe,EurAfrMENA,150,0.4,6714,23,0.15151920038214367,0.23081986491561615,0.07930066453347251
ES,Europe,EurAfrMENA,150,0.6,6714,23,0.13482993201128224,0.23081986491561615,0.09598993290433393
ES,Europe,EurAfrMENA,150,0.8,6714,23,0.12828517584450777,0.23081986491561615,0.10253468907110844
ES,Europe,EurAfrMENA,150,1.0,6714,23,0.1273124822629477,0.23081986491561615,0.10350738265266846
ES,Europe,EurAfrMENA,200,0.0,10286,31,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,200,0.2,10286,31,0.17480882442005713,0.23081986491561615,0.05601104049555903
ES,Europe,EurAfrMENA,200,0.4,10286,31,0.14012275293475795,0.23081986491561615,0.09069711198085821
ES,Europe,EurAfrMENA,200,0.6,10286,31,0.1210193703829412,0.23081986491561615,0.10980049453267496
ES,Europe,EurAfrMENA,200,0.8,10286,31,0.11352112436559687,0.23081986491561615,0.11729874055001929
ES,Europe,EurAfrMENA,200,1.0,10286,31,0.11244524252250536,0.23081986491561615,0.11837462239311078
ES,Europe,EurAfrMENA,300,0.0,17429,37,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,300,0.2,17429,37,0.1748431275891399,0.23081986491561615,0.0559767373264763
ES,Europe,EurAfrMENA,300,0.4,17429,37,0.14026891499893976,0.23081986491561615,0.09055094991667641
ES,Europe,EurAfrMENA,300,0.6,17429,37,0.12126629474254685,0.23081986491561615,0.10955357017306931
ES,Europe,EurAfrMENA,300,0.8,17429,37,0.11385751629695164,0.23081986491561615,0.11696234861866453
ES,Europe,EurAfrMENA,300,1.0,17429,37,0.11279234907322365,0.23081986491561615,0.11802751584239253
ES,Europe,EurAfrMENA,500,0.0,31714,38,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,500,0.2,31714,38,0.17491560428991088,0.23081986491561615,0.055904260625705304
ES,Europe,EurAfrMENA,500,0.4,31714,38,0.14038599842052998,0.23081986491561615,0.09043386649508618
ES,Europe,EurAfrMENA,500,0.6,31714,38,0.12140115012484597,0.23081986491561615,0.10941871479077019
ES,Europe,EurAfrMENA,500,0.8,31714,38,0.11402683560372433,0.23081986491561615,0.11679302931189181
ES,Europe,EurAfrMENA,500,1.0,31714,38,0.11294675389935552,0.23081986491561615,0.11787311101626063
ET,Africa/MENA,EurAfrMENA,50,0.0,0,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,0.2,0,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,0.4,0,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,0.6,0,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,0.8,0,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,1.0,0,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,100,0.0,3143,6,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,100,0.2,3143,6,0.3001408658631904,0.36383016938544155,0.06368930352225112
ET,Africa/MENA,EurAfrMENA,100,0.4,3143,6,0.24824459304903135,0.36383016938544155,0.1155855763364102
ET,Africa/MENA,EurAfrMENA,100,0.6,3143,6,0.20871227289812666,0.36383016938544155,0.15511789648731483
ET,Africa/MENA,EurAfrMENA,100,0.8,3143,6,0.18264457185839572,0.36383016938544155,0.18118559752704577
ET,Africa/MENA,EurAfrMENA,100,1.0,3143,6,0.1710643320892016,0.36383016938544155,0.19276583729623992
ET,Africa/MENA,EurAfrMENA,150,0.0,6714,25,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,150,0.2,6714,25,0.3000594592214542,0.36383016938544155,0.0637707101639873
ET,Africa/MENA,EurAfrMENA,150,0.4,6714,25,0.24831891809627066,0.36383016938544155,0.11551125128917088
ET,Africa/MENA,EurAfrMENA,150,0.6,6714,25,0.20876141609523574,0.36383016938544155,0.15506875329020578
ET,Africa/MENA,EurAfrMENA,150,0.8,6714,25,0.1823259498640144,0.36383016938544155,0.18150421952142712
ET,Africa/MENA,EurAfrMENA,150,1.0,6714,25,0.1699876750331598,0.36383016938544155,0.19384249435228176
ET,Africa/MENA,EurAfrMENA,200,0.0,10286,33,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,200,0.2,10286,33,0.3000996072011651,0.36383016938544155,0.06373056218427643
ET,Africa/MENA,EurAfrMENA,200,0.4,10286,33,0.24871770947075292,0.36383016938544155,0.11511245991468864
ET,Africa/MENA,EurAfrMENA,200,0.6,10286,33,0.20952704257161914,0.36383016938544155,0.15430312681382238
ET,Africa/MENA,EurAfrMENA,200,0.8,10286,33,0.18334895575709104,0.36383016938544155,0.18048121362835048
ET,Africa/MENA,EurAfrMENA,200,1.0,10286,33,0.17112019580709542,0.36383016938544155,0.1927099735783461
ET,Africa/MENA,EurAfrMENA,300,0.0,17429,39,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,300,0.2,17429,39,0.29950349793347697,0.36383016938544155,0.06432667145196455
ET,Africa/MENA,EurAfrMENA,300,0.4,17429,39,0.24794020004948236,0.36383016938544155,0.11588996933595917
ET,Africa/MENA,EurAfrMENA,300,0.6,17429,39,0.20868494208345806,0.36383016938544155,0.15514522730198346
ET,Africa/MENA,EurAfrMENA,300,0.8,17429,39,0.1823634767866324,0.36383016938544155,0.18146669259880913
ET,Africa/MENA,EurAfrMENA,300,1.0,17429,39,0.1701223833409056,0.36383016938544155,0.19370778604453595
ET,Africa/MENA,EurAfrMENA,500,0.0,31714,39,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,500,0.2,31714,39,0.29950349793347697,0.36383016938544155,0.06432667145196455
ET,Africa/MENA,EurAfrMENA,500,0.4,31714,39,0.24794020004948236,0.36383016938544155,0.11588996933595917
ET,Africa/MENA,EurAfrMENA,500,0.6,31714,39,0.20868494208345806,0.36383016938544155,0.15514522730198346
ET,Africa/MENA,EurAfrMENA,500,0.8,31714,39,0.1823634767866324,0.36383016938544155,0.18146669259880913
ET,Africa/MENA,EurAfrMENA,500,1.0,31714,39,0.1701223833409056,0.36383016938544155,0.19370778604453595
FI,Europe,EurAfrMENA,50,0.0,0,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,0.2,0,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,0.4,0,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,0.6,0,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,0.8,0,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,1.0,0,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,100,0.0,3143,15,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,100,0.2,3143,15,0.34726108017713453,0.4072480778416622,0.05998699766452774
FI,Europe,EurAfrMENA,100,0.4,3143,15,0.2953815190069612,0.4072480778416622,0.11186655883470106
FI,Europe,EurAfrMENA,100,0.6,3143,15,0.252557406934917,0.4072480778416622,0.1546906709067453
FI,Europe,EurAfrMENA,100,0.8,3143,15,0.22067442291088235,0.4072480778416622,0.18657365493077993
FI,Europe,EurAfrMENA,100,1.0,3143,15,0.20374633085211935,0.4072480778416622,0.20350174698954293
FI,Europe,EurAfrMENA,150,0.0,6714,25,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,150,0.2,6714,25,0.3457918730826328,0.4072480778416622,0.061456204759029416
FI,Europe,EurAfrMENA,150,0.4,6714,25,0.29254497529240026,0.4072480778416622,0.11470310254926207
FI,Europe,EurAfrMENA,150,0.6,6714,25,0.2482579084345409,0.4072480778416622,0.15899016940712138
FI,Europe,EurAfrMENA,150,0.8,6714,25,0.21531694124342907,0.4072480778416622,0.19193113659823322
FI,Europe,EurAfrMENA,150,1.0,6714,25,0.1978502144824582,0.4072480778416622,0.20939786335920405
FI,Europe,EurAfrMENA,200,0.0,10286,33,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,200,0.2,10286,33,0.34561518861912605,0.4072480778416622,0.06163288922253623
FI,Europe,EurAfrMENA,200,0.4,10286,33,0.2922383626481789,0.4072480778416622,0.1150097151934834
FI,Europe,EurAfrMENA,200,0.6,10286,33,0.24779671450116697,0.4072480778416622,0.1594513633404953
FI,Europe,EurAfrMENA,200,0.8,10286,33,0.21460020775422622,0.4072480778416622,0.192647870087436
FI,Europe,EurAfrMENA,200,1.0,10286,33,0.19694054785195664,0.4072480778416622,0.21030752998970562
FI,Europe,EurAfrMENA,300,0.0,17429,38,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,300,0.2,17429,38,0.3448013859925608,0.4072480778416622,0.062446691849101434
FI,Europe,EurAfrMENA,300,0.4,17429,38,0.2904733130246736,0.4072480778416622,0.11677476481698872
FI,Europe,EurAfrMENA,300,0.6,17429,38,0.24522333158837784,0.4072480778416622,0.16202474625328445
FI,Europe,EurAfrMENA,300,0.8,17429,38,0.21131143171586872,0.4072480778416622,0.19593664612579356
FI,Europe,EurAfrMENA,300,1.0,17429,38,0.19317554227458272,0.4072480778416622,0.21407253556707953
FI,Europe,EurAfrMENA,500,0.0,31714,38,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,500,0.2,31714,38,0.3448013859925608,0.4072480778416622,0.062446691849101434
FI,Europe,EurAfrMENA,500,0.4,31714,38,0.2904733130246736,0.4072480778416622,0.11677476481698872
FI,Europe,EurAfrMENA,500,0.6,31714,38,0.24522333158837784,0.4072480778416622,0.16202474625328445
FI,Europe,EurAfrMENA,500,0.8,31714,38,0.21131143171586872,0.4072480778416622,0.19593664612579356
FI,Europe,EurAfrMENA,500,1.0,31714,38,0.19317554227458272,0.4072480778416622,0.21407253556707953
FJ,Asia-Pacific,Oceania,50,0.0,0,0,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,50,0.2,0,0,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,50,0.4,0,0,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,50,0.6,0,0,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,50,0.8,0,0,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,50,1.0,0,0,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,100,0.0,3143,1,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,100,0.2,3143,1,0.4156355170587701,0.474949713986408,0.05931419692763792
FJ,Asia-Pacific,Oceania,100,0.4,3143,1,0.3635749128846256,0.474949713986408,0.11137480110178234
FJ,Asia-Pacific,Oceania,100,0.6,3143,1,0.319064533234692,0.474949713986408,0.15588518075171592
FJ,Asia-Pacific,Oceania,100,0.8,3143,1,0.2838216806815553,0.474949713986408,0.19112803330485267
FJ,Asia-Pacific,Oceania,100,1.0,3143,1,0.2628206416129926,0.474949713986408,0.21212907237341538
FJ,Asia-Pacific,Oceania,150,0.0,6714,2,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,150,0.2,6714,2,0.4044156960675351,0.474949713986408,0.07053401791887297
FJ,Asia-Pacific,Oceania,150,0.4,6714,2,0.34309867315611325,0.474949713986408,0.13185104083029472
FJ,Asia-Pacific,Oceania,150,0.6,6714,2,0.29105387451706594,0.474949713986408,0.18389583946934204
FJ,Asia-Pacific,Oceania,150,0.8,6714,2,0.24980015091096044,0.474949713986408,0.2251495630754476
FJ,Asia-Pacific,Oceania,150,1.0,6714,2,0.22482415694201702,0.474949713986408,0.250125557044391
FJ,Asia-Pacific,Oceania,200,0.0,10286,10,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,200,0.2,10286,10,0.4029648898751407,0.474949713986408,0.07198482411126732
FJ,Asia-Pacific,Oceania,200,0.4,10286,10,0.3402551950033343,0.474949713986408,0.13469451898307366
FJ,Asia-Pacific,Oceania,200,0.6,10286,10,0.2868696809541464,0.474949713986408,0.18808003303226162
FJ,Asia-Pacific,Oceania,200,0.8,10286,10,0.24428367320152714,0.474949713986408,0.2306660407848809
FJ,Asia-Pacific,Oceania,200,1.0,10286,10,0.21794874623439,0.474949713986408,0.257000967752018
FJ,Asia-Pacific,Oceania,300,0.0,17429,38,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,300,0.2,17429,38,0.4018248809051806,0.474949713986408,0.07312483308122739
FJ,Asia-Pacific,Oceania,300,0.4,17429,38,0.33796975251585026,0.474949713986408,0.13697996147055772
FJ,Asia-Pacific,Oceania,300,0.6,17429,38,0.2832432236816414,0.474949713986408,0.19170649030476664
FJ,Asia-Pacific,Oceania,300,0.8,17429,38,0.23950269127265617,0.474949713986408,0.23544702271375184
FJ,Asia-Pacific,Oceania,300,1.0,17429,38,0.21239169833121452,0.474949713986408,0.2625580156551935
FJ,Asia-Pacific,Oceania,500,0.0,31714,39,0.474949713986408,0.474949713986408,0.0
FJ,Asia-Pacific,Oceania,500,0.2,31714,39,0.4018248809051806,0.474949713986408,0.07312483308122739
FJ,Asia-Pacific,Oceania,500,0.4,31714,39,0.33796975251585026,0.474949713986408,0.13697996147055772
FJ,Asia-Pacific,Oceania,500,0.6,31714,39,0.2832432236816414,0.474949713986408,0.19170649030476664
FJ,Asia-Pacific,Oceania,500,0.8,31714,39,0.23950269127265614,0.474949713986408,0.23544702271375184
FJ,Asia-Pacific,Oceania,500,1.0,31714,39,0.21239169833121452,0.474949713986408,0.2625580156551935
FR,Europe,EurAfrMENA,50,0.0,0,0,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,50,0.2,0,0,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,50,0.4,0,0,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,50,0.6,0,0,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,50,0.8,0,0,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,50,1.0,0,0,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,100,0.0,3143,16,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,100,0.2,3143,16,0.17605786456776454,0.2191470701359016,0.04308920556813705
FR,Europe,EurAfrMENA,100,0.4,3143,16,0.15020419481095568,0.2191470701359016,0.06894287532494593
FR,Europe,EurAfrMENA,100,0.6,3143,16,0.13739758515260153,0.2191470701359016,0.08174948498330005
FR,Europe,EurAfrMENA,100,0.8,3143,16,0.1330867048703134,0.2191470701359016,0.08606036526558818
FR,Europe,EurAfrMENA,100,1.0,3143,16,0.13251428368368776,0.2191470701359016,0.08663278645221381
FR,Europe,EurAfrMENA,150,0.0,6714,23,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,150,0.2,6714,23,0.1690887975405104,0.2191470701359016,0.050058272595391175
FR,Europe,EurAfrMENA,150,0.4,6714,23,0.13869329064951655,0.2191470701359016,0.08045377948638505
FR,Europe,EurAfrMENA,150,0.6,6714,23,0.12351875921604834,0.2191470701359016,0.09562831091985328
FR,Europe,EurAfrMENA,150,0.8,6714,23,0.11845141193864331,0.2191470701359016,0.1006956581972583
FR,Europe,EurAfrMENA,150,1.0,6714,23,0.11776675856948174,0.2191470701359016,0.10138031156641984
FR,Europe,EurAfrMENA,200,0.0,10286,33,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,200,0.2,10286,33,0.16294037292939556,0.2191470701359016,0.05620669720650604
FR,Europe,EurAfrMENA,200,0.4,10286,33,0.12801101551471306,0.2191470701359016,0.09113605462118854
FR,Europe,EurAfrMENA,200,0.6,10286,33,0.11028440067971113,0.2191470701359016,0.1088626694561905
FR,Europe,EurAfrMENA,200,0.8,10286,33,0.10422566201618903,0.2191470701359016,0.11492140811971256
FR,Europe,EurAfrMENA,200,1.0,10286,33,0.10342854219404368,0.2191470701359016,0.11571852794185793
FR,Europe,EurAfrMENA,300,0.0,17429,37,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,300,0.2,17429,37,0.16200873512660216,0.2191470701359016,0.057138335009299435
FR,Europe,EurAfrMENA,300,0.4,17429,37,0.1272413805049915,0.2191470701359016,0.09190568963091006
FR,Europe,EurAfrMENA,300,0.6,17429,37,0.10967011119366134,0.2191470701359016,0.10947695894224027
FR,Europe,EurAfrMENA,300,0.8,17429,37,0.10370672062137946,0.2191470701359016,0.11544034951452212
FR,Europe,EurAfrMENA,300,1.0,17429,37,0.10291587337636582,0.2191470701359016,0.11623119675953578
FR,Europe,EurAfrMENA,500,0.0,31714,38,0.2191470701359016,0.2191470701359016,0.0
FR,Europe,EurAfrMENA,500,0.2,31714,38,0.16200873512660216,0.2191470701359016,0.057138335009299414
FR,Europe,EurAfrMENA,500,0.4,31714,38,0.1272413805049915,0.2191470701359016,0.09190568963091006
FR,Europe,EurAfrMENA,500,0.6,31714,38,0.10967011119366134,0.2191470701359016,0.10947695894224027
FR,Europe,EurAfrMENA,500,0.8,31714,38,0.10370672062137946,0.2191470701359016,0.11544034951452212
FR,Europe,EurAfrMENA,500,1.0,31714,38,0.10291587337636582,0.2191470701359016,0.11623119675953578
GB,Europe,EurAfrMENA,50,0.0,0,0,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,50,0.2,0,0,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,50,0.4,0,0,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,50,0.6,0,0,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,50,0.8,0,0,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,50,1.0,0,0,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,100,0.0,3143,16,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,100,0.2,3143,16,0.14733712322749712,0.196152581014297,0.048815457786799875
GB,Europe,EurAfrMENA,100,0.4,3143,16,0.12397843313563754,0.196152581014297,0.07217414787865943
GB,Europe,EurAfrMENA,100,0.6,3143,16,0.11504559008035241,0.196152581014297,0.08110699093394458
GB,Europe,EurAfrMENA,100,0.8,3143,16,0.1128581169625325,0.196152581014297,0.08329446405176447
GB,Europe,EurAfrMENA,100,1.0,3143,16,0.11259374281905128,0.196152581014297,0.08355883819524572
GB,Europe,EurAfrMENA,150,0.0,6714,23,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,150,0.2,6714,23,0.14158893639074643,0.196152581014297,0.054563644623550574
GB,Europe,EurAfrMENA,150,0.4,6714,23,0.11537160492602516,0.196152581014297,0.08078097608827184
GB,Europe,EurAfrMENA,150,0.6,6714,23,0.10527469398722569,0.196152581014297,0.0908778870270713
GB,Europe,EurAfrMENA,150,0.8,6714,23,0.1028192363226631,0.196152581014297,0.09333334469163389
GB,Europe,EurAfrMENA,150,1.0,6714,23,0.10252384354283813,0.196152581014297,0.09362873747145888
GB,Europe,EurAfrMENA,200,0.0,10286,33,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,200,0.2,10286,33,0.1326439739252194,0.196152581014297,0.06350860708907757
GB,Europe,EurAfrMENA,200,0.4,10286,33,0.10207644884088493,0.196152581014297,0.09407613217341204
GB,Europe,EurAfrMENA,200,0.6,10286,33,0.09027040861522549,0.196152581014297,0.10588217239907151
GB,Europe,EurAfrMENA,200,0.8,10286,33,0.08737980741407143,0.196152581014297,0.10877277360022555
GB,Europe,EurAfrMENA,200,1.0,10286,33,0.08702500702826013,0.196152581014297,0.10912757398603685
GB,Europe,EurAfrMENA,300,0.0,17429,37,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,300,0.2,17429,37,0.13181623883186483,0.196152581014297,0.06433634218243213
GB,Europe,EurAfrMENA,300,0.4,17429,37,0.10123194643417345,0.196152581014297,0.09492063458012355
GB,Europe,EurAfrMENA,300,0.6,17429,37,0.0894990916186009,0.196152581014297,0.10665348939569612
GB,Europe,EurAfrMENA,300,0.8,17429,37,0.08666430633369074,0.196152581014297,0.10948827468060625
GB,Europe,EurAfrMENA,300,1.0,17429,37,0.0863216605641109,0.196152581014297,0.10983092045018608
GB,Europe,EurAfrMENA,500,0.0,31714,38,0.196152581014297,0.196152581014297,0.0
GB,Europe,EurAfrMENA,500,0.2,31714,38,0.13183679968054984,0.196152581014297,0.06431578133374714
