country,region,continent,dist_ring,dist_km,grace_h,phi,uncovered_share,uncovered_share_baseline,uncovered_share_temporal_only,migrated_share,deferred_share
KR,Asia-Pacific,Asia,D3,,12,0.2,0.22736265121704602,0.4025600389248297,0.3482576669468708,0.2602929249821875,0.08337385141106479
KR,Asia-Pacific,Asia,D0,0.0,24,0.2,0.3399612252735536,0.4025600389248297,0.3399612252735536,0.0,0.07073577814419661
KR,Asia-Pacific,Asia,D1,500.0,24,0.2,0.3399612252735536,0.4025600389248297,0.3399612252735536,0.0,0.07073577814419661
KR,Asia-Pacific,Asia,D2,3000.0,24,0.2,0.32168284915226014,0.4025600389248297,0.3399612252735536,0.03765863736613481,0.07073577814419661
KR,Asia-Pacific,Asia,D3,,24,0.2,0.22347349866885471,0.4025600389248297,0.3399612252735536,0.2522994134466178,0.07073577814419661
KR,Asia-Pacific,Asia,D0,0.0,168,0.2,0.33366478160293894,0.4025600389248297,0.33366478160293894,0.0,0.08048157005320583
KR,Asia-Pacific,Asia,D1,500.0,168,0.2,0.33366478160293894,0.4025600389248297,0.33366478160293894,0.0,0.08048157005320583
KR,Asia-Pacific,Asia,D2,3000.0,168,0.2,0.31608889228819803,0.4025600389248297,0.33366478160293894,0.03627726529144169,0.08048157005320583
KR,Asia-Pacific,Asia,D3,,168,0.2,0.22020252345194766,0.4025600389248297,0.33366478160293894,0.24558374904662547,0.08048157005320583
KW,Asia-Pacific,Asia,D0,0.0,0,0.2,0.5754653832631594,0.5754653832631594,0.5754653832631594,0.0,0.0
KW,Asia-Pacific,Asia,D1,500.0,0,0.2,0.5747897014496357,0.5754653832631594,0.5754653832631594,0.0018314072868097734,0.0
KW,Asia-Pacific,Asia,D2,3000.0,0,0.2,0.539356402358866,0.5754653832631594,0.5754653832631594,0.0904742747781062,0.0
KW,Asia-Pacific,Asia,D3,,0,0.2,0.38490612776251054,0.5754653832631594,0.5754653832631594,0.3603697846100567,0.0
KW,Asia-Pacific,Asia,D0,0.0,1,0.2,0.5701047297009809,0.5754653832631594,0.5701047297009809,0.0,0.012432713966086006
KW,Asia-Pacific,Asia,D1,500.0,1,0.2,0.5695608437589869,0.5754653832631594,0.5701047297009809,0.0014744204484818722,0.012432713966086006
KW,Asia-Pacific,Asia,D2,3000.0,1,0.2,0.5367184043832967,0.5754653832631594,0.5701047297009809,0.08421111129109851,0.012432713966086006
KW,Asia-Pacific,Asia,D3,,1,0.2,0.3868797250888021,0.5754653832631594,0.5701047297009809,0.3537770629799245,0.012432713966086006
KW,Asia-Pacific,Asia,D0,0.0,3,0.2,0.5599807010210277,0.5754653832631594,0.5599807010210277,0.0,0.03442257934212463
KW,Asia-Pacific,Asia,D1,500.0,3,0.2,0.5594738532714795,0.5754653832631594,0.5599807010210277,0.0013410961262119575,0.03442257934212463
KW,Asia-Pacific,Asia,D2,3000.0,3,0.2,0.5253752635738228,0.5754653832631594,0.5599807010210277,0.08518452948947922,0.03442257934212463
KW,Asia-Pacific,Asia,D3,,3,0.2,0.3769635633955829,0.5754653832631594,0.5599807010210277,0.34750337784948554,0.03442257934212463
KW,Asia-Pacific,Asia,D0,0.0,6,0.2,0.5410490121297779,0.5754653832631594,0.5410490121297779,0.0,0.06470483338296398
KW,Asia-Pacific,Asia,D1,500.0,6,0.2,0.5404145982757627,0.5754653832631594,0.5410490121297779,0.0015998749199051877,0.06470483338296398
KW,Asia-Pacific,Asia,D2,3000.0,6,0.2,0.502737609489369,0.5754653832631594,0.5410490121297779,0.08950042071421774,0.06470483338296398
KW,Asia-Pacific,Asia,D3,,6,0.2,0.35668042055473237,0.5754653832631594,0.5410490121297779,0.336844817354575,0.06470483338296398
KW,Asia-Pacific,Asia,D0,0.0,12,0.2,0.5037120637976108,0.5754653832631594,0.5037120637976108,0.0,0.09379648192269269
KW,Asia-Pacific,Asia,D1,500.0,12,0.2,0.502794803535469,0.5754653832631594,0.5037120637976108,0.0022029438955860595,0.09379648192269269
KW,Asia-Pacific,Asia,D2,3000.0,12,0.2,0.46444642798394953,0.5754653832631594,0.5037120637976108,0.08798766863981954,0.09379648192269269
KW,Asia-Pacific,Asia,D3,,12,0.2,0.3282736955033307,0.5754653832631594,0.5037120637976108,0.3153625720240814,0.09379648192269269
KW,Asia-Pacific,Asia,D0,0.0,24,0.2,0.5041157287739534,0.5754653832631594,0.5041157287739534,0.0,0.07377152100566246
KW,Asia-Pacific,Asia,D1,500.0,24,0.2,0.5034880954315986,0.5754653832631594,0.5041157287739534,0.001508554876145607,0.07377152100566246
KW,Asia-Pacific,Asia,D2,3000.0,24,0.2,0.46806019875445665,0.5754653832631594,0.5041157287739534,0.08129563724574211,0.07377152100566246
KW,Asia-Pacific,Asia,D3,,24,0.2,0.32950884808795466,0.5754653832631594,0.5041157287739534,0.3142403356610836,0.07377152100566246
KW,Asia-Pacific,Asia,D0,0.0,168,0.2,0.5040871859772291,0.5754653832631594,0.5040871859772291,0.0,0.07908527427843828
KW,Asia-Pacific,Asia,D1,500.0,168,0.2,0.5034702834756803,0.5754653832631594,0.5040871859772291,0.0014826983469952567,0.07908527427843828
KW,Asia-Pacific,Asia,D2,3000.0,168,0.2,0.46828566657963616,0.5754653832631594,0.5040871859772291,0.08075400824223745,0.07908527427843828
KW,Asia-Pacific,Asia,D3,,168,0.2,0.3309965585736938,0.5754653832631594,0.5040871859772291,0.31213774799630384,0.07908527427843828
KZ,Asia-Pacific,Asia,D0,0.0,0,0.2,0.5292209121209939,0.5292209121209939,0.5292209121209939,0.0,0.0
KZ,Asia-Pacific,Asia,D1,500.0,0,0.2,0.5292209121209939,0.5292209121209939,0.5292209121209939,0.0,0.0
KZ,Asia-Pacific,Asia,D2,3000.0,0,0.2,0.5050511139744603,0.5292209121209939,0.5292209121209939,0.05834774040598978,0.0
KZ,Asia-Pacific,Asia,D3,,0,0.2,0.34893050731180125,0.5292209121209939,0.5292209121209939,0.33766585024877416,0.0
KZ,Asia-Pacific,Asia,D0,0.0,1,0.2,0.5241842601113645,0.5292209121209939,0.5241842601113645,0.0,0.014642936793233672
KZ,Asia-Pacific,Asia,D1,500.0,1,0.2,0.5241842601113645,0.5292209121209939,0.5241842601113645,0.0,0.014642936793233672
KZ,Asia-Pacific,Asia,D2,3000.0,1,0.2,0.503436021954193,0.5292209121209939,0.5241842601113645,0.05107381700569604,0.014642936793233672
