country,region,continent,tau_ms,phi,reach_km,uncovered_share,uncovered_share_baseline,migrated_share
LY,Africa/MENA,EurAfrMENA,150,0.4,6714,0.17523968541196602,0.24003481807560745,0.15947749269790476
LY,Africa/MENA,EurAfrMENA,150,0.6,6714,0.16113692899729698,0.24003481807560745,0.19414172673834293
LY,Africa/MENA,EurAfrMENA,150,0.8,6714,0.1549517330524261,0.24003481807560745,0.2093880935582712
LY,Africa/MENA,EurAfrMENA,150,1.0,6714,0.15329382340859526,0.24003481807560745,0.21348196338526948
LY,Africa/MENA,EurAfrMENA,200,0.0,10286,0.24003481807560745,0.24003481807560745,0.0
LY,Africa/MENA,EurAfrMENA,200,0.2,10286,0.19834295105623495,0.24003481807560745,0.10259464746047744
LY,Africa/MENA,EurAfrMENA,200,0.4,10286,0.17102459583568522,0.24003481807560745,0.16973369335961333
LY,Africa/MENA,EurAfrMENA,200,0.6,10286,0.15485820940421002,0.24003481807560745,0.2094358332051258
LY,Africa/MENA,EurAfrMENA,200,0.8,10286,0.14720809586104497,0.24003481807560745,0.228245125835455
LY,Africa/MENA,EurAfrMENA,200,1.0,10286,0.1450643308257319,0.24003481807560745,0.2335338340310892
LY,Africa/MENA,EurAfrMENA,300,0.0,17429,0.24003481807560745,0.24003481807560745,0.0
LY,Africa/MENA,EurAfrMENA,300,0.2,17429,0.19816358886203764,0.24003481807560745,0.10303092598150884
LY,Africa/MENA,EurAfrMENA,300,0.4,17429,0.17032560593173846,0.24003481807560745,0.17143523964404173
LY,Africa/MENA,EurAfrMENA,300,0.6,17429,0.15338044426417327,0.24003481807560745,0.21302731538498104
LY,Africa/MENA,EurAfrMENA,300,0.8,17429,0.14500946456663819,0.24003481807560745,0.23361334210331788
LY,Africa/MENA,EurAfrMENA,300,1.0,17429,0.14245691008006472,0.24003481807560745,0.23990680919200774
LY,Africa/MENA,EurAfrMENA,500,0.0,31714,0.24003481807560745,0.24003481807560745,0.0
LY,Africa/MENA,EurAfrMENA,500,0.2,31714,0.19816358886203764,0.24003481807560745,0.10303092598150884
LY,Africa/MENA,EurAfrMENA,500,0.4,31714,0.17032560593173846,0.24003481807560745,0.17143523964404173
LY,Africa/MENA,EurAfrMENA,500,0.6,31714,0.15338005152419193,0.24003481807560745,0.21302826189627197
LY,Africa/MENA,EurAfrMENA,500,0.8,31714,0.14500907259518592,0.24003481807560745,0.2336142886146088
LY,Africa/MENA,EurAfrMENA,500,1.0,31714,0.1424565186058885,0.24003481807560745,0.23990775570329867
MA,Africa/MENA,EurAfrMENA,50,0.0,0,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,50,0.2,0,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,50,0.4,0,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,50,0.6,0,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,50,0.8,0,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,50,1.0,0,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,100,0.0,3143,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,100,0.2,3143,0.3130847679651207,0.35031987228766476,0.08058796142109384
MA,Africa/MENA,EurAfrMENA,100,0.4,3143,0.2836181094586279,0.35031987228766476,0.139493548883992
MA,Africa/MENA,EurAfrMENA,100,0.6,3143,0.2606560099025623,0.35031987228766476,0.18311488146973057
MA,Africa/MENA,EurAfrMENA,100,0.8,3143,0.2432648454336064,0.35031987228766476,0.21460265693043765
MA,Africa/MENA,EurAfrMENA,100,1.0,3143,0.23295784646055986,0.35031987228766476,0.23262236785442852
MA,Africa/MENA,EurAfrMENA,150,0.0,6714,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,150,0.2,6714,0.3048536637084931,0.35031987228766476,0.09808386018583005
MA,Africa/MENA,EurAfrMENA,150,0.4,6714,0.2637437900961325,0.35031987228766476,0.1784133094088899
MA,Africa/MENA,EurAfrMENA,150,0.6,6714,0.22809186573048018,0.35031987228766476,0.2425188224956482
MA,Africa/MENA,EurAfrMENA,150,0.8,6714,0.20029304262090805,0.35031987228766476,0.2896822210963947
MA,Africa/MENA,EurAfrMENA,150,1.0,6714,0.1842861201894752,0.35031987228766476,0.3161626965204081
MA,Africa/MENA,EurAfrMENA,200,0.0,10286,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,200,0.2,10286,0.30330987510303375,0.35031987228766476,0.10139528986297414
MA,Africa/MENA,EurAfrMENA,200,0.4,10286,0.2589314010088024,0.35031987228766476,0.18765134138468834
MA,Africa/MENA,EurAfrMENA,200,0.6,10286,0.21808222838459676,0.35031987228766476,0.2601705839310433
MA,Africa/MENA,EurAfrMENA,200,0.8,10286,0.18428241967702397,0.35031987228766476,0.3167247132981473
MA,Africa/MENA,EurAfrMENA,200,1.0,10286,0.16457443785793452,0.35031987228766476,0.3491470399819143
MA,Africa/MENA,EurAfrMENA,300,0.0,17429,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,300,0.2,17429,0.3033003575314739,0.35031987228766476,0.10141506836584853
MA,Africa/MENA,EurAfrMENA,300,0.4,17429,0.2588987869335145,0.35031987228766476,0.18771575023927248
MA,Africa/MENA,EurAfrMENA,300,0.6,17429,0.2180077039410422,0.35031987228766476,0.2603092832306528
MA,Africa/MENA,EurAfrMENA,300,0.8,17429,0.184116163084199,0.35031987228766476,0.31700834676547657
MA,Africa/MENA,EurAfrMENA,300,1.0,17429,0.16429526644052317,0.35031987228766476,0.3496127511967279
MA,Africa/MENA,EurAfrMENA,500,0.0,31714,0.35031987228766476,0.35031987228766476,0.0
MA,Africa/MENA,EurAfrMENA,500,0.2,31714,0.3033003575314739,0.35031987228766476,0.10141506836584853
MA,Africa/MENA,EurAfrMENA,500,0.4,31714,0.2588876131159345,0.35031987228766476,0.18773586034141584
MA,Africa/MENA,EurAfrMENA,500,0.6,31714,0.21795656771428035,0.35031987228766476,0.2604017500770215
MA,Africa/MENA,EurAfrMENA,500,0.8,31714,0.1839930510016915,0.35031987228766476,0.31721817982591866
MA,Africa/MENA,EurAfrMENA,500,1.0,31714,0.1641216940374568,0.35031987228766476,0.34990438098349835
MG,Africa/MENA,EurAfrMENA,50,0.0,0,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,50,0.2,0,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,50,0.4,0,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,50,0.6,0,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,50,0.8,0,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,50,1.0,0,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,100,0.0,3143,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,100,0.2,3143,0.4232589188819657,0.43429897873290185,0.024099398551371713
MG,Africa/MENA,EurAfrMENA,100,0.4,3143,0.41734156377424525,0.43429897873290185,0.03667201331988364
MG,Africa/MENA,EurAfrMENA,100,0.6,3143,0.4146959246770402,0.43429897873290185,0.04221756222685907
MG,Africa/MENA,EurAfrMENA,100,0.8,3143,0.4136029311730437,0.43429897873290185,0.04449443740885036
MG,Africa/MENA,EurAfrMENA,100,1.0,3143,0.4131078753067018,0.43429897873290185,0.045523595166584614
MG,Africa/MENA,EurAfrMENA,150,0.0,6714,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,150,0.2,6714,0.40804054653118926,0.43429897873290185,0.05595622932405357
MG,Africa/MENA,EurAfrMENA,150,0.4,6714,0.3876262175841796,0.43429897873290185,0.09635255739874496
MG,Africa/MENA,EurAfrMENA,150,0.6,6714,0.3730968209627762,0.43429897873290185,0.12374322157972789
MG,Africa/MENA,EurAfrMENA,150,0.8,6714,0.3632210535638774,0.43429897873290185,0.14176378106677587
MG,Africa/MENA,EurAfrMENA,150,1.0,6714,0.3568155585787051,0.43429897873290185,0.15319984318202787
MG,Africa/MENA,EurAfrMENA,200,0.0,10286,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,200,0.2,10286,0.3840699460361021,0.43429897873290185,0.1031422965484589
MG,Africa/MENA,EurAfrMENA,200,0.4,10286,0.3331647783697743,0.43429897873290185,0.19398355480041984
MG,Africa/MENA,EurAfrMENA,200,0.6,10286,0.2839918161323963,0.43429897873290185,0.27216872220042426
MG,Africa/MENA,EurAfrMENA,200,0.8,10286,0.23824528336530418,0.43429897873290185,0.33845603101574867
MG,Africa/MENA,EurAfrMENA,200,1.0,10286,0.19937276893050954,0.43429897873290185,0.39174277418106324
MG,Africa/MENA,EurAfrMENA,300,0.0,17429,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,300,0.2,17429,0.38313452187144054,0.43429897873290185,0.10491901186581286
MG,Africa/MENA,EurAfrMENA,300,0.4,17429,0.32934696565580573,0.43429897873290185,0.20037282166366327
MG,Africa/MENA,EurAfrMENA,300,0.6,17429,0.27415831540700486,0.43429897873290185,0.28686793562663715
MG,Africa/MENA,EurAfrMENA,300,0.8,17429,0.21864326726213482,0.43429897873290185,0.3654701493349747
MG,Africa/MENA,EurAfrMENA,300,1.0,17429,0.16769579266567491,0.43429897873290185,0.4341942874936374
MG,Africa/MENA,EurAfrMENA,500,0.0,31714,0.43429897873290185,0.43429897873290185,0.0
MG,Africa/MENA,EurAfrMENA,500,0.2,31714,0.38313452187144054,0.43429897873290185,0.10491901186581286
MG,Africa/MENA,EurAfrMENA,500,0.4,31714,0.32934696565580573,0.43429897873290185,0.20037282166366327
MG,Africa/MENA,EurAfrMENA,500,0.6,31714,0.27415831540700486,0.43429897873290185,0.28686793562663715
MG,Africa/MENA,EurAfrMENA,500,0.8,31714,0.21864326726213482,0.43429897873290185,0.3654701493349747
MG,Africa/MENA,EurAfrMENA,500,1.0,31714,0.16769579266567491,0.43429897873290185,0.4341942874936374
MM,Asia-Pacific,Asia,50,0.0,0,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,50,0.2,0,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,50,0.4,0,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,50,0.6,0,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,50,0.8,0,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,50,1.0,0,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,100,0.0,3143,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,100,0.2,3143,0.5194847458925512,0.5325311739342563,0.03188680764417471
MM,Asia-Pacific,Asia,100,0.4,3143,0.5103774729317497,0.5325311739342563,0.05318246805951494
MM,Asia-Pacific,Asia,100,0.6,3143,0.504273440918808,0.5325311739342563,0.06703536818442926
MM,Asia-Pacific,Asia,100,0.8,3143,0.5002229548383154,0.5325311739342563,0.07603592177188936
MM,Asia-Pacific,Asia,100,1.0,3143,0.49796570186193834,0.5325311739342563,0.08098826512176381
MM,Asia-Pacific,Asia,150,0.0,6714,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,150,0.2,6714,0.49932427897103915,0.5325311739342563,0.07801214249354387
MM,Asia-Pacific,Asia,150,0.4,6714,0.46829917274717736,0.5325311739342563,0.14217971190622292
MM,Asia-Pacific,Asia,150,0.6,6714,0.43902408055931147,0.5325311739342563,0.19616393246014066
MM,Asia-Pacific,Asia,150,0.8,6714,0.41197531083813316,0.5325311739342563,0.24148908001756236
MM,Asia-Pacific,Asia,150,1.0,6714,0.39044827669235294,0.5325311739342563,0.2749195043913092
MM,Asia-Pacific,Asia,200,0.0,10286,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,200,0.2,10286,0.4813631497473556,0.5325311739342563,0.11612923132309966
MM,Asia-Pacific,Asia,200,0.4,10286,0.42230199349640035,0.5325311739342563,0.22465728676455657
MM,Asia-Pacific,Asia,200,0.6,10286,0.3550391993766504,0.5325311739342563,0.32596629033274116
MM,Asia-Pacific,Asia,200,0.8,10286,0.280638353541308,0.5325311739342563,0.41990704749231317
MM,Asia-Pacific,Asia,200,1.0,10286,0.20378692232684975,0.5325311739342563,0.5025160202903384
MM,Asia-Pacific,Asia,300,0.0,17429,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,300,0.2,17429,0.4805309405116427,0.5325311739342563,0.11783049607143975
MM,Asia-Pacific,Asia,300,0.4,17429,0.4191272098389375,0.5325311739342563,0.22989056640088726
MM,Asia-Pacific,Asia,300,0.6,17429,0.3468342033198108,0.5325311739342563,0.3371389125469949
MM,Asia-Pacific,Asia,300,0.8,17429,0.2636600884276851,0.5325311739342563,0.4393444797973036
MM,Asia-Pacific,Asia,300,1.0,17429,0.17351277930583475,0.5325311739342563,0.5323474909734629
MM,Asia-Pacific,Asia,500,0.0,31714,0.5325311739342563,0.5325311739342563,0.0
MM,Asia-Pacific,Asia,500,0.2,31714,0.4805309405116427,0.5325311739342563,0.11783049607143975
MM,Asia-Pacific,Asia,500,0.4,31714,0.4191272098389375,0.5325311739342563,0.22989056640088726
MM,Asia-Pacific,Asia,500,0.6,31714,0.3468318023474577,0.5325311739342563,0.33714215139749176
MM,Asia-Pacific,Asia,500,0.8,31714,0.26361078061131615,0.5325311739342563,0.43939990740680696
MM,Asia-Pacific,Asia,500,1.0,31714,0.1733246998945174,0.5325311739342563,0.5325311739342563
MN,Asia-Pacific,Asia,50,0.0,0,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,50,0.2,0,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,50,0.4,0,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,50,0.6,0,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,50,0.8,0,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,50,1.0,0,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,100,0.0,3143,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,100,0.2,3143,0.2723563347456039,0.28552643815841466,0.02921346501116992
MN,Asia-Pacific,Asia,100,0.4,3143,0.2657982175093478,0.28552643815841466,0.044004366193904354
MN,Asia-Pacific,Asia,100,0.6,3143,0.26293225543100135,0.28552643815841466,0.05049005031375591
MN,Asia-Pacific,Asia,100,0.8,3143,0.26203280215060254,0.28552643815841466,0.05252245487409424
MN,Asia-Pacific,Asia,100,1.0,3143,0.2619080574808206,0.28552643815841466,0.05280320393983891
MN,Asia-Pacific,Asia,150,0.0,6714,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,150,0.2,6714,0.24383703912757893,0.28552643815841466,0.09384424941033524
MN,Asia-Pacific,Asia,150,0.4,6714,0.21250261143837798,0.28552643815841466,0.16219901248236918
MN,Asia-Pacific,Asia,150,0.6,6714,0.19077025293637145,0.28552643815841466,0.20904286433806715
MN,Asia-Pacific,Asia,150,0.8,6714,0.17768819837114333,0.28552643815841466,0.23704745370442723
MN,Asia-Pacific,Asia,150,1.0,6714,0.17247461124080965,0.28552643815841466,0.24817857268825416
MN,Asia-Pacific,Asia,200,0.0,10286,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,200,0.2,10286,0.2415338720425358,0.28552643815841466,0.09902595103830518
MN,Asia-Pacific,Asia,200,0.4,10286,0.2066859279779467,0.28552643815841466,0.17497555053320743
MN,Asia-Pacific,Asia,200,0.6,10286,0.18114083880760723,0.28552643815841466,0.2298699445160942
MN,Asia-Pacific,Asia,200,0.8,10286,0.16481906975147273,0.28552643815841466,0.2648383630855848
MN,Asia-Pacific,Asia,200,1.0,10286,0.15807017120109504,0.28552643815841466,0.2792511226717854
MN,Asia-Pacific,Asia,300,0.0,17429,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,300,0.2,17429,0.24137123834265073,0.28552643815841466,0.0993968015706963
MN,Asia-Pacific,Asia,300,0.4,17429,0.20607029463618073,0.28552643815841466,0.1763335167995189
MN,Asia-Pacific,Asia,300,0.6,17429,0.17979676227984506,0.28552643815841466,0.23278477609441448
MN,Asia-Pacific,Asia,300,0.8,17429,0.1625653216957293,0.28552643815841466,0.2696990091819454
MN,Asia-Pacific,Asia,300,1.0,17429,0.1551867143227814,0.28552643815841466,0.2854377646267885
MN,Asia-Pacific,Asia,500,0.0,31714,0.28552643815841466,0.28552643815841466,0.0
MN,Asia-Pacific,Asia,500,0.2,31714,0.24137123834265073,0.28552643815841466,0.0993968015706963
MN,Asia-Pacific,Asia,500,0.4,31714,0.20607029463618073,0.28552643815841466,0.1763335167995189
MN,Asia-Pacific,Asia,500,0.6,31714,0.17979676227984506,0.28552643815841466,0.23278477609441448
MN,Asia-Pacific,Asia,500,0.8,31714,0.1625503582990021,0.28552643815841466,0.26973095153852134
MN,Asia-Pacific,Asia,500,1.0,31714,0.15514527862016253,0.28552643815841466,0.28552643815841466
MR,Africa/MENA,EurAfrMENA,50,0.0,0,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,50,0.2,0,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,50,0.4,0,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,50,0.6,0,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,50,0.8,0,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,50,1.0,0,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,100,0.0,3143,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,100,0.2,3143,0.2513350161263304,0.2646338587142856,0.030562911984704285
MR,Africa/MENA,EurAfrMENA,100,0.4,3143,0.24522825832408826,0.2646338587142856,0.04469094727795491
MR,Africa/MENA,EurAfrMENA,100,0.6,3143,0.24295975311909543,0.2646338587142856,0.049925848517472185
MR,Africa/MENA,EurAfrMENA,100,0.8,3143,0.24224115070857788,0.2646338587142856,0.05158089813305388
MR,Africa/MENA,EurAfrMENA,100,1.0,3143,0.24210162681524286,0.2646338587142856,0.05190221731356694
MR,Africa/MENA,EurAfrMENA,150,0.0,6714,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,150,0.2,6714,0.22215277038977474,0.2646338587142856,0.09764159203258618
MR,Africa/MENA,EurAfrMENA,150,0.4,6714,0.19084319006122075,0.2646338587142856,0.16789011583554464
MR,Africa/MENA,EurAfrMENA,150,0.6,6714,0.16990532242920514,0.2646338587142856,0.21423960813972787
MR,Africa/MENA,EurAfrMENA,150,0.8,6714,0.15809626348771433,0.2646338587142856,0.24011325956564594
MR,Africa/MENA,EurAfrMENA,150,1.0,6714,0.15432861083654406,0.2646338587142856,0.24831044541099614
MR,Africa/MENA,EurAfrMENA,200,0.0,10286,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,200,0.2,10286,0.22076823115309596,0.2646338587142856,0.10085732988279981
MR,Africa/MENA,EurAfrMENA,200,0.4,10286,0.18767846984733358,0.2646338587142856,0.17510158984944152
MR,Africa/MENA,EurAfrMENA,200,0.6,10286,0.16481327801304232,0.2646338587142856,0.22565795315157477
MR,Africa/MENA,EurAfrMENA,200,0.8,10286,0.15145732276502066,0.2646338587142856,0.25480113555730044
MR,Africa/MENA,EurAfrMENA,200,1.0,10286,0.14718254014020657,0.2646338587142856,0.26406545126588127
MR,Africa/MENA,EurAfrMENA,300,0.0,17429,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,300,0.2,17429,0.22075697753321605,0.2646338587142856,0.10088410873993599
MR,Africa/MENA,EurAfrMENA,300,0.4,17429,0.18765166964270463,0.2646338587142856,0.17516463609429156
MR,Africa/MENA,EurAfrMENA,300,0.6,17429,0.16475488018718426,0.2646338587142856,0.22578887820703977
MR,Africa/MENA,EurAfrMENA,300,0.8,17429,0.1513321810818743,0.2646338587142856,0.2550751659306366
MR,Africa/MENA,EurAfrMENA,300,1.0,17429,0.1470009639129065,0.2646338587142856,0.2644610196065284
MR,Africa/MENA,EurAfrMENA,500,0.0,31714,0.2646338587142856,0.2646338587142856,0.0
MR,Africa/MENA,EurAfrMENA,500,0.2,31714,0.22075697753321605,0.2646338587142856,0.10088410873993599
MR,Africa/MENA,EurAfrMENA,500,0.4,31714,0.18765166964270463,0.2646338587142856,0.17516463609429156
MR,Africa/MENA,EurAfrMENA,500,0.6,31714,0.16475488018718426,0.2646338587142856,0.22578887820703977
MR,Africa/MENA,EurAfrMENA,500,0.8,31714,0.15129361947983508,0.2646338587142856,0.2551597263224807
MR,Africa/MENA,EurAfrMENA,500,1.0,31714,0.14693276677925837,0.2646338587142856,0.2646101332366606
MU,Africa/MENA,EurAfrMENA,50,0.0,0,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,50,0.2,0,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,50,0.4,0,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,50,0.6,0,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,50,0.8,0,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,50,1.0,0,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,100,0.0,3143,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,100,0.2,3143,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,100,0.4,3143,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,100,0.6,3143,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,100,0.8,3143,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,100,1.0,3143,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,150,0.0,6714,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,150,0.2,6714,0.4608596749665666,0.48560943090431985,0.05416726256408224
MU,Africa/MENA,EurAfrMENA,150,0.4,6714,0.4410642357600496,0.48560943090431985,0.0942761300167489
MU,Africa/MENA,EurAfrMENA,150,0.6,6714,0.42574819788173446,0.48560943090431985,0.12355810645121833
MU,Africa/MENA,EurAfrMENA,150,0.8,6714,0.4146805296212135,0.48560943090431985,0.14389877163773535
MU,Africa/MENA,EurAfrMENA,150,1.0,6714,0.4076269713661708,0.48560943090431985,0.15651115801245508
MU,Africa/MENA,EurAfrMENA,200,0.0,10286,0.48560943090431985,0.48560943090431985,0.0
MU,Africa/MENA,EurAfrMENA,200,0.2,10286,0.43598894179089087,0.48560943090431985,0.10413901693236947
MU,Africa/MENA,EurAfrMENA,200,0.4,10286,0.38513326114461144,0.48560943090431985,0.19486348122870614
MU,Africa/MENA,EurAfrMENA,200,0.6,10286,0.33424082063402405,0.48560943090431985,0.27279773611908653
MU,Africa/MENA,EurAfrMENA,200,0.8,10286,0.2846208525319169,0.48560943090431985,0.3394313827106865
MU,Africa/MENA,EurAfrMENA,200,1.0,10286,0.24004237936834066,0.48560943090431985,0.3940424722745967
