year,lambda,lambda_inf,lambda_train,country,region,continent,perturbation,scenario,uncovered_share,annual_unmet_mwh_per_100mw,storage_cost_usd_yr_per_100mw_mid,storage_cost_usd_yr_per_100mw_low
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L0_W2,0.5036843677075303,441227.50611179654,63644583.088610545,45241330.147325575
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L0_W3,0.39585089558261494,346765.3845303707,50018953.991515696,35555641.99396899
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L1_W0,0.34269549366843116,300201.2524535457,43302340.154295795,30781181.555463273
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L1_W1,0.31934063788732514,279742.39878929686,40351265.72240829,28683429.850868545
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L1_W2,0.27443778014691556,240407.495408698,34677427.41493279,24650219.48772331
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L1_W3,0.21630611097474636,189484.1532138778,27332022.0660496,19428786.769842487
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L2_W0,0.13160525632961284,115286.20454474085,16629385.798670497,11820888.70025975
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L2_W1,0.11049406699829754,96792.80269050866,13961816.722402347,9924664.89905709
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L2_W2,0.08611650944288726,75438.06227196923,10881515.671182128,7735053.308430671
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L2_W3,0.07875586569576973,68990.13834949429,9951438.955318866,7073914.4381182315
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L3_W0,0.05978623300252326,52372.740110210376,7554472.836237745,5370046.955879844
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L3_W1,0.04525820150787513,39646.18452089861,5718738.859057853,4065127.6227037753
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L3_W2,0.041181779719545675,36075.23903432201,5203650.081551451,3698980.1784522366
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P1_flatten,L3_W3,0.041120966695310165,36021.9668250917,5195965.865359786,3693517.904291897
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L0_W0,0.5833491110503397,511013.82128009753,73710866.06656142,52396880.697917156
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L0_W1,0.5596132589809486,490221.21486731095,70711649.68014677,50264907.60395976
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L0_W2,0.5053288087347976,442668.0364516827,63852371.47813429,45389035.147107504
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L0_W3,0.39861805004952505,349189.411843384,50368606.28108317,35804190.007035024
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L1_W0,0.3588431583091177,314346.6066787871,45342727.84508064,32231577.62481636
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L1_W1,0.33567425136557505,294050.6441962437,42415149.54887111,30150527.992571026
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L1_W2,0.29041114758935055,254400.1652882711,36695791.24866065,26084960.044228654
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L1_W3,0.23041187758345552,201840.80476310704,29114399.468474425,20695777.935421582
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L2_W0,0.14768888311977899,129375.46161292639,18661681.790447865,13265532.838993061
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L2_W1,0.12659507335207779,110897.28425642013,15996308.762243534,11370870.08400444
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L2_W2,0.10054681100745066,88079.00644252678,12704900.683307117,9031194.46162795
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L2_W3,0.0915021407983363,80155.8753393426,11562033.638905784,8218794.996330619
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L3_W0,0.06003907818719365,52594.232491981646,7586421.8650264535,5392757.711283865
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L3_W1,0.0455543067142698,39905.572681700345,5756154.140570616,4091724.027634535
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L3_W2,0.0414276821803429,36290.649589980385,5234721.841171736,3721067.3328811135
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_sharpen,L3_W3,0.04133026668914529,36205.31361969127,5222412.6080068005,3712317.3960530274
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L0_W0,0.5841807853425617,511742.367960084,73815954.82251169,52471582.343713135
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L0_W1,0.5603870149284677,490899.0250773377,70809419.98601574,50334406.97801119
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L0_W2,0.5054249628818055,442752.2674844616,63864521.33028557,45397671.78899818
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L0_W3,0.397705304367362,348389.8466258091,50253273.501009814,35722206.46457324
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L1_W0,0.34790864873631305,304767.97629301023,43961064.351716734,31249431.286160093
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L1_W1,0.32452820214681644,284286.70508061117,41006756.31474767,29149380.994820636
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L1_W2,0.2796158973334309,244943.52606408548,35331724.293392,25115322.08807384
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L1_W3,0.2210595397288648,193648.15680248558,27932656.135108,19855743.517727375
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L2_W0,0.13689536217552026,119920.33726575576,17297833.347657964,12296050.210985783
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L2_W1,0.11580834482150688,101448.11006364004,14633318.595717583,10401997.555992018
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L2_W2,0.09086646313170021,79599.02170336939,11481710.637705782,8161697.923188449
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L2_W3,0.08285936186234436,72584.80099141366,10469948.798925932,7442493.72453771
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L3_W0,0.06012515847913314,52669.638827720635,7597298.8043239135,5400489.511507361
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L3_W1,0.045462894436519685,39825.49552639124,5744603.46185278,4083513.3042086028
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L3_W2,0.04134594906719522,36219.051382863014,5224394.202983371,3713725.999711071
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P2_emp,L3_W3,0.04128107700294468,36162.223454579536,5216197.094341475,3707899.1393511686
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L0_W0,0.5883274859016463,515374.8776498422,74339923.88964283,52844042.282999136
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L0_W1,0.564416787444981,494429.1058018034,71318614.25170787,50696364.34759957
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L0_W2,0.509235196095537,446090.0317796904,64345975.03404461,45739909.96395942
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L0_W3,0.4009229247786919,351208.4821061341,50659845.796569735,36011215.68671825
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L1_W0,0.35305512084647417,309276.28586151137,44611362.61949732,31711691.500606533
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L1_W1,0.32977918290668407,288886.5642262552,41670260.09349139,29621028.25922883
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L1_W2,0.2847925977939783,249478.31566752496,35985842.157096416,25580297.436972152
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L1_W3,0.22576837811143413,197773.09922561632,28527655.85101003,20278695.12300713
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L2_W0,0.15203262885602037,133180.58287787385,19210549.105278928,13655691.532668155
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L2_W1,0.13077503009297883,114558.92636144944,16524480.016225249,11746317.119967347
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L2_W2,0.10392958801959885,91042.3191051686,13132341.84770101,9335038.180895898
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L2_W3,0.09252247713417086,81049.68996953368,11690961.366005821,8310442.41679932
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L3_W0,0.07546585512842945,66108.08909250419,9535719.579574648,6778403.074637402
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L3_W1,0.05981538940678176,52398.28112034082,7558156.983120923,5372665.807278728
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L3_W2,0.05264127054072283,46113.7529936732,6651649.190678212,4728280.750000175
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P3_burst,L3_W3,0.05136188041341849,44993.0072421546,6489987.927235449,4613364.912131222
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L0_W0,0.5829767992381115,510687.6761325857,73663821.46564186,52363439.35509482
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L0_W1,0.5591787768681874,489840.6085365322,70656749.36022618,50225882.075341515
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L0_W2,0.5046794719238477,442099.2174052905,63770322.53386173,45330711.198769175
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L0_W3,0.3975926099866962,348291.1263483459,50239033.65690557,35712084.16575216
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L1_W0,0.3542383843221494,310312.8246662029,44760877.505051725,31817973.16624159
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L1_W1,0.33088527812659996,289855.5036389016,41810024.14741322,29720378.610811807
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L1_W2,0.28579845884820504,250359.44995102764,36112940.81559301,25670644.676144432
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L1_W3,0.22630212798554206,198240.66411533483,28595099.453371182,20326636.96083012
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L2_W0,0.14254605807456777,124870.34687332137,18011844.358744625,12803600.206818469
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L2_W1,0.12154124788857797,106470.13315039431,15357717.145650387,10916931.464980396
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L2_W2,0.09603326979730084,84125.14434243554,12134578.340605289,8625784.603562796
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L2_W3,0.08757051709082511,76711.7729715628,11065241.266998893,7865653.430758249
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L3_W0,0.05988714922392981,52461.14272016251,7567224.414905016,5379111.331077061
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L3_W1,0.0453850284210295,39757.28489682184,5734764.46264937,4076519.3168230467
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L3_W2,0.041320619151776046,36196.86237695582,5221193.56383338,3711450.8465803545
2025,0.2,0.13,0.07,BD,Asia-Pacific,Asia,P_mix,L3_W3,0.041235643901460645,36122.42405767953,5210456.25545951,3703818.3020736272
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L0_W0,0.23921350849321033,209551.03344005224,30226556.536800284,21486347.417725503
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L0_W1,0.2171507322266616,190224.04143055555,27438746.774800412,19504651.32184608
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L0_W2,0.1855597187120775,162550.31359177988,23446967.372089546,16667121.384979319
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L0_W3,0.15951358665362012,139733.90190857122,20155828.471995723,14327637.106599372
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L1_W0,0.17377411468139625,152226.1244609031,21957761.22818217,15608529.065816242
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L1_W1,0.15385561476309295,134777.51853246943,19440898.080690086,13819433.575430302
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L1_W2,0.12791536044007204,112053.8557455031,16163137.686585816,11489459.31938028
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L1_W3,0.11656238384786372,102108.64825072861,14728597.509541027,10469725.940517116
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L2_W0,0.16689533273093202,146200.31147229645,21088571.63751184,14990671.404978294
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L2_W1,0.14657957119815646,128403.70436958506,18521511.280316237,13165893.560706723
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L2_W2,0.12012509495703959,105229.58318236667,15178774.798625216,10789731.483360093
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L2_W3,0.10889238718422395,95389.73117338018,13759431.557120923,9780800.745423308
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L3_W0,0.07370804295480775,64568.24562841159,9313605.83114242,6620514.988402444
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L3_W1,0.058589680943724284,51324.56050670247,7403278.8310064785,5262571.699149184
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L3_W2,0.05217871652722526,45708.55567784933,6593201.759643166,4686733.7809511665
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P0_baseline,L3_W3,0.052021218286774216,45570.58721921421,6573300.586421692,4672587.163841926
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L0_W0,0.22132846403034798,193883.73449058484,27966636.890016463,19879898.512180377
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L0_W1,0.19893894783195593,174270.5183007934,25137540.901812635,17868854.375987295
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L0_W2,0.16710380578758452,146382.93386992405,21114913.889974914,15009396.620584577
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L0_W3,0.13939570665812936,122110.63903252131,17613772.04334916,12520633.1392482
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L1_W0,0.14596014176986633,127861.08419040291,18443241.37510601,13110255.917244032
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L1_W1,0.12554250614751272,109975.23538522114,15863308.404872535,11276327.661294935
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L1_W2,0.10131323963951205,88750.39792421256,12801745.123758454,9100035.690382518
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L1_W3,0.09258370052371122,81103.32165877103,11698697.435164176,8315941.550297427
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L2_W0,0.13857606248385512,121392.63073585709,17510203.389848717,12447012.048205715
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L2_W1,0.1179656665455364,103337.92389388989,14905913.598692913,10595769.907504601
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L2_W2,0.09382675400954577,82192.2365123621,11855767.270829042,8427593.602155585
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L2_W3,0.08634838274564514,75641.18328518515,10910814.73351073,7755880.352736544
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L3_W0,0.05760397462028081,50461.08176736599,7278726.885332844,5174034.773911299
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L3_W1,0.04328070539547917,37913.89792643976,5468866.272768121,3887507.350521918
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L3_W2,0.03909262925628156,34245.14322850265,4939669.067312336,3511331.0237521427
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P1_flatten,L3_W3,0.03904504961134382,34203.46345953719,4933656.995348797,3507057.3822358926
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L0_W0,0.24634394111756258,215797.2924189848,31127544.220185842,22126808.54205982
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L0_W1,0.22377784940349427,196029.396077461,28276136.491139196,20099904.252737503
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L0_W2,0.18875992992822443,165353.6986171246,23851339.875397876,16954566.899379216
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L0_W3,0.15966551269319423,139866.98911923816,20175025.55268538,14341283.224198043
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L1_W0,0.17600056933226366,154176.49873506295,22239091.73415974,15808510.991752109
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L1_W1,0.15544147301577263,136166.73036181682,19641284.06405663,13961876.623847485
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L1_W2,0.12810969580594314,112224.09352600618,16187693.527769715,11506914.676366424
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L1_W3,0.11547378689878908,101155.03732333923,14591044.503298795,10371947.297525652
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L2_W0,0.17103155176859883,149823.63934929259,21611216.27985725,15362189.885681663
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L2_W1,0.15042230393799705,131769.93824968542,19007071.561373286,13511050.868927998
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L2_W2,0.1226485606039232,107440.13908903673,15497635.039941255,11016391.172970291
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L2_W3,0.11039203171187977,96703.41977960667,13948923.740843391,9915500.008551328
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L3_W0,0.06013991312748268,52682.563899674824,7599163.173168829,5401814.785746517
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L3_W1,0.04571080149357968,40042.6621083758,5775928.51838197,4105780.513066702
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L3_W2,0.041060387750631325,35968.899669553044,5188311.227008431,3688076.6553433426
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_sharpen,L3_W3,0.04098017842720841,35898.63630223456,5178176.131944222,3680872.190177219
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L0_W0,0.2267535083134176,198636.07328255379,28652134.999089602,20367180.30055767
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L0_W1,0.20411666802016062,178806.2011856607,25791787.6163327,18333921.31763409
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L0_W2,0.1714725099648163,150209.9187291791,21666934.905165203,15401797.101262012
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L0_W3,0.1432536092568933,125490.16170903851,18101249.15845663,12867153.016252305
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L1_W0,0.15175232277738562,132935.0347529898,19175130.17101041,13630514.217947159
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L1_W1,0.13129060911273488,115010.57358275575,16589627.584554514,11792626.837213451
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L1_W2,0.10617376232202233,93008.21579409156,13415911.374597365,9536611.700014995
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L1_W3,0.09667083473584866,84683.65122860343,12215139.813835988,8683051.19296775
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L2_W0,0.14535317933424272,127329.38509679661,18366546.7749906,13055738.068969222
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L2_W1,0.12466142672417133,109203.4098103741,15751976.912053451,11197188.407363297
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L2_W2,0.09947569477144753,87140.70861978804,12569556.506178625,8934985.950175168
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L2_W3,0.09089455943116806,79623.63406170321,11485260.831796778,8164221.555132652
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L3_W0,0.05785809680366591,50683.69280001133,7310837.273210721,5196860.230354609
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L3_W1,0.043580843443503395,38176.81885650897,5506791.1363537675,3914465.9884924376
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L3_W2,0.03935690353530222,34476.64749692474,4973062.254370861,3535068.3494925397
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P2_emp,L3_W3,0.03930341944108229,34429.79543038808,4966304.107609244,3530264.365649945
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L0_W0,0.2365672158249003,207232.88106261267,29892176.110479742,21248655.307449456
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L0_W1,0.21414122757654122,187587.71535705013,27058471.58454205,19234335.22274676
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L0_W2,0.1819379199925801,159377.61791350017,22989323.886780664,16341808.54602481
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L0_W3,0.15396487889914875,134873.2339156543,19454704.48571603,13829247.76695477
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L1_W0,0.16782673723072858,147016.22181411824,21206262.10971412,15074330.897266665
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L1_W1,0.1476505133636753,129341.84970657957,18656833.462234814,13262086.43701029
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L1_W2,0.12176651962015324,106667.47118725422,15386182.046205096,10937165.550916877
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L1_W3,0.11001847718553452,96376.18601452824,13901722.112970136,9881947.044159496
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L2_W0,0.16114187145152625,141160.279391537,20361575.39160716,14473890.941021962
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L2_W1,0.14057337216487023,123142.27401642631,17762579.580369808,12626411.990865285
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L2_W2,0.11427195694526604,100102.23428405305,14439183.593492294,10263997.976096932
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L2_W3,0.1029846776507826,90214.57762208556,13012944.799996054,9250165.580720088
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L3_W0,0.07218920947503057,63237.74750012678,9121688.968521874,6484092.158346876
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L3_W1,0.05727680259025217,50174.47906906089,7237386.060037431,5144647.922195283
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L3_W2,0.05058528241931888,44312.70739932334,6391858.505854198,4543610.263197563
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P3_burst,L3_W3,0.04881806923748861,42764.628652040024,6168556.864196751,4384877.77093504
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L0_W0,0.23927620934134664,209605.95938301968,30234479.294770923,21491979.25772873
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L0_W1,0.21663012686336477,189767.99113230754,27372964.087417193,19457890.13442909
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L0_W2,0.18252273549874573,159889.91629690127,23063220.043699473,16394337.139497219
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L0_W3,0.15388816799277996,134806.03516167525,19445011.44386839,13822357.532388376
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L1_W0,0.1678759739219436,147059.35315562258,21212483.562842205,15078753.37599627
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L1_W1,0.14736734477423127,129093.7940222266,18621052.82663363,13236652.009293785
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L1_W2,0.12059143603171966,105638.09796378644,15237700.755390948,10831618.609253809
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L1_W3,0.10912186948105165,95590.75766540125,13788428.496561967,9801413.02767658
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L2_W0,0.16256373412090025,142405.8310899086,20541239.210068397,14601603.77583175
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L2_W1,0.14186549744058732,124274.17575795451,17925850.032549143,12742471.709884332
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L2_W2,0.11479142142759703,100557.285170575,14504822.121361984,10310656.688679
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L2_W3,0.10375930911369038,90893.15478359278,13110825.734297182,9319743.594259443
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L3_W0,0.05935560607329981,51995.51092021063,7500059.649856965,5331367.702910373
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L3_W1,0.044951163529291044,39377.21925165896,5679942.133584132,4037549.2274875157
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L3_W2,0.04042548170621071,35412.721974640575,5108085.726500039,3631048.8899217146
2025,0.2,0.13,0.07,BE,Europe,EurAfrMENA,P_mix,L3_W3,0.04035751569034946,35353.18374474613,5099497.67211318,3624944.1283696108
2025,0.2,0.13,0.07,BF,Africa/MENA,EurAfrMENA,P0_baseline,L0_W0,0.4907722148681151,429916.46022446884,62013028.41483481,44081550.318978965
2025,0.2,0.13,0.07,BF,Africa/MENA,EurAfrMENA,P0_baseline,L0_W1,0.4656107482920486,407875.0155038346,58833674.13504976,41821527.39720405
2025,0.2,0.13,0.07,BF,Africa/MENA,EurAfrMENA,P0_baseline,L0_W2,0.41059940852979354,359685.08187209914,51882547.57884974,36880365.14641127
2025,0.2,0.13,0.07,BF,Africa/MENA,EurAfrMENA,P0_baseline,L0_W3,0.3141857529943808,275226.7196230776,39699904.431657,28220413.993587513
2025,0.2,0.13,0.07,BF,Africa/MENA,EurAfrMENA,P0_baseline,L1_W0,0.48332868686726305,423395.9296957224,61072478.60488376,43412966.71913424
2025,0.2,0.13,0.07,BF,Africa/MENA,EurAfrMENA,P0_baseline,L1_W1,0.45799312188651087,401201.9747725835,57871125.58721244,41137306.14030764
2025,0.2,0.13,0.07,BF,Africa/MENA,EurAfrMENA,P0_baseline,L1_W2,0.4026959536186032,352761.65536989644,50883882.293540716,36170470.546010874
