country,region,continent,dist_ring,dist_km,grace_h,phi,uncovered_share,uncovered_share_baseline,uncovered_share_temporal_only,migrated_share,deferred_share
BY,Europe,EurAfrMENA,D3,,0,0.4,0.3765033980865611,0.5466057041693771,0.5466057041693771,0.35891199373588456,0.0
BY,Europe,EurAfrMENA,D0,0.0,1,0.4,0.5361765719901632,0.5466057041693771,0.5361765719901632,0.0,0.032998494364642646
BY,Europe,EurAfrMENA,D1,500.0,1,0.4,0.5361765719901632,0.5466057041693771,0.5361765719901632,0.0,0.032998494364642646
BY,Europe,EurAfrMENA,D2,3000.0,1,0.4,0.4159155873048822,0.5466057041693771,0.5361765719901632,0.28244103226418643,0.032998494364642646
BY,Europe,EurAfrMENA,D3,,1,0.4,0.3800934969064271,0.5466057041693771,0.5361765719901632,0.3455018288834531,0.032998494364642646
BY,Europe,EurAfrMENA,D0,0.0,3,0.4,0.5243113919882293,0.5466057041693771,0.5243113919882293,0.0,0.08572907404214264
BY,Europe,EurAfrMENA,D1,500.0,3,0.4,0.5243113919882293,0.5466057041693771,0.5243113919882293,0.0,0.08572907404214264
BY,Europe,EurAfrMENA,D2,3000.0,3,0.4,0.4060938651174567,0.5466057041693771,0.5243113919882293,0.27985257443491995,0.08572907404214264
BY,Europe,EurAfrMENA,D3,,3,0.4,0.3760196076549047,0.5466057041693771,0.5243113919882293,0.3345324154935572,0.08572907404214264
BY,Europe,EurAfrMENA,D0,0.0,6,0.4,0.5099716659026304,0.5466057041693771,0.5099716659026304,0.0,0.13889913982013807
BY,Europe,EurAfrMENA,D1,500.0,6,0.4,0.5099716659026304,0.5466057041693771,0.5099716659026304,0.0,0.13889913982013807
BY,Europe,EurAfrMENA,D2,3000.0,6,0.4,0.38633210696220605,0.5466057041693771,0.5099716659026304,0.2836963278990437,0.13889913982013807
BY,Europe,EurAfrMENA,D3,,6,0.4,0.36367457530314923,0.5466057041693771,0.5099716659026304,0.3242105997284942,0.13889913982013807
BY,Europe,EurAfrMENA,D0,0.0,12,0.4,0.4445158207434267,0.5466057041693771,0.4445158207434267,0.0,0.17340978917942906
BY,Europe,EurAfrMENA,D1,500.0,12,0.4,0.4445158207434267,0.5466057041693771,0.4445158207434267,0.0,0.17340978917942906
BY,Europe,EurAfrMENA,D2,3000.0,12,0.4,0.32074532463236805,0.5466057041693771,0.4445158207434267,0.25598926885182327,0.17340978917942906
BY,Europe,EurAfrMENA,D3,,12,0.4,0.3009244811861262,0.5466057041693771,0.4445158207434267,0.28899748993970137,0.17340978917942906
BY,Europe,EurAfrMENA,D0,0.0,24,0.4,0.4336773931314228,0.5466057041693771,0.4336773931314228,0.0,0.11893133211617621
BY,Europe,EurAfrMENA,D1,500.0,24,0.4,0.4336773931314228,0.5466057041693771,0.4336773931314228,0.0,0.11893133211617621
BY,Europe,EurAfrMENA,D2,3000.0,24,0.4,0.3214991317472395,0.5466057041693771,0.4336773931314228,0.23769179298591087,0.11893133211617621
BY,Europe,EurAfrMENA,D3,,24,0.4,0.2961177018460353,0.5466057041693771,0.4336773931314228,0.2819020608031728,0.11893133211617621
BY,Europe,EurAfrMENA,D0,0.0,168,0.4,0.4303155976399625,0.5466057041693771,0.4303155976399625,0.0,0.13453314970545485
BY,Europe,EurAfrMENA,D1,500.0,168,0.4,0.4303155976399625,0.5466057041693771,0.4303155976399625,0.0,0.13453314970545485
BY,Europe,EurAfrMENA,D2,3000.0,168,0.4,0.32106046521619763,0.5466057041693771,0.4303155976399625,0.23290190940337113,0.13453314970545485
BY,Europe,EurAfrMENA,D3,,168,0.4,0.29711631770448654,0.5466057041693771,0.4303155976399625,0.27501839354557367,0.13453314970545485
CA,North America,Americas,D0,0.0,0,0.4,0.18744650530561147,0.18744650530561147,0.18744650530561147,0.0,0.0
CA,North America,Americas,D1,500.0,0,0.4,0.18744650530561147,0.18744650530561147,0.18744650530561147,0.0,0.0
CA,North America,Americas,D2,3000.0,0,0.4,0.17627666929665214,0.18744650530561147,0.18744650530561147,0.02562800539726382,0.0
CA,North America,Americas,D3,,0,0.4,0.11194942487729863,0.18744650530561147,0.18744650530561147,0.1799313200465406,0.0
CA,North America,Americas,D0,0.0,1,0.4,0.1713683032582415,0.18744650530561147,0.1713683032582415,0.0,0.02576489330170027
CA,North America,Americas,D1,500.0,1,0.4,0.1713683032582415,0.18744650530561147,0.1713683032582415,0.0,0.02576489330170027
CA,North America,Americas,D2,3000.0,1,0.4,0.16386671539684003,0.18744650530561147,0.1713683032582415,0.019778832298733454,0.02576489330170027
CA,North America,Americas,D3,,1,0.4,0.11191592722976565,0.18744650530561147,0.1713683032582415,0.1636284471891704,0.02576489330170027
CA,North America,Americas,D0,0.0,3,0.4,0.15065654556281077,0.18744650530561147,0.15065654556281077,0.0,0.06089717164388411
CA,North America,Americas,D1,500.0,3,0.4,0.15065654556281077,0.18744650530561147,0.15065654556281077,0.0,0.06089717164388411
CA,North America,Americas,D2,3000.0,3,0.4,0.1432898754687646,0.18744650530561147,0.15065654556281077,0.01863816155991411,0.06089717164388411
CA,North America,Americas,D3,,3,0.4,0.1000919561374902,0.18744650530561147,0.15065654556281077,0.1430833515006913,0.06089717164388411
CA,North America,Americas,D0,0.0,6,0.4,0.1312908113227718,0.18744650530561147,0.1312908113227718,0.0,0.0905024074311116
CA,North America,Americas,D1,500.0,6,0.4,0.1312908113227718,0.18744650530561147,0.1312908113227718,0.0,0.0905024074311116
CA,North America,Americas,D2,3000.0,6,0.4,0.12442567735029299,0.18744650530561147,0.1312908113227718,0.01802905285635986,0.0905024074311116
CA,North America,Americas,D3,,6,0.4,0.09288955650342184,0.18744650530561147,0.1312908113227718,0.12402016887474195,0.0905024074311116
CA,North America,Americas,D0,0.0,12,0.4,0.11808845657785952,0.18744650530561147,0.11808845657785952,0.0,0.1088897489185578
CA,North America,Americas,D1,500.0,12,0.4,0.11808845657785952,0.18744650530561147,0.11808845657785952,0.0,0.1088897489185578
CA,North America,Americas,D2,3000.0,12,0.4,0.113004591061338,0.18744650530561147,0.11808845657785952,0.012614840799070921,0.1088897489185578
CA,North America,Americas,D3,,12,0.4,0.08174486023286669,0.18744650530561147,0.11808845657785952,0.11198987194486724,0.1088897489185578
CA,North America,Americas,D0,0.0,24,0.4,0.11305790963080001,0.18744650530561147,0.11305790963080001,0.0,0.08645042889723974
