country,power_scope,workload_scenario,scenario,uncovered_share,n_supply_basis,n_active_basis,migrated_share,top1_label,top1_weight,top2_label,top2_weight,region,continent,top3_label,top3_weight
JO,L0,W2,L0_W2,0.2155821817260917,2,2,0.14497462430721947,JO:WIND,0.6646120238999998,JO:PV,0.33538797610000026,Asia-Pacific,Asia,,
JO,L0,W3,L0_W3,0.17430243278980295,2,2,0.23341480143021964,JO:WIND,0.6497078696206241,JO:PV,0.35029213037937584,Asia-Pacific,Asia,,
JO,L1,W0,L1_W0,0.16024630372053664,60,25,0.0,CN:WIND,0.3323764368165836,OM:WIND,0.08888853619196894,Asia-Pacific,Asia,PK:WIND,0.07889269161778709
JO,L1,W1,L1_W1,0.1388502827784927,60,26,0.055927971321689446,CN:WIND,0.330141332226148,OM:WIND,0.08904497337596935,Asia-Pacific,Asia,PK:WIND,0.07808495402766277
JO,L1,W2,L1_W2,0.11079722421028688,60,27,0.13095446829110385,CN:WIND,0.32830971359126027,OM:WIND,0.08839434316879202,Asia-Pacific,Asia,PK:WIND,0.07910852397526408
JO,L1,W3,L1_W3,0.10006060986118563,60,26,0.15990945842363502,CN:WIND,0.33214791518367914,OM:WIND,0.08797268339192384,Asia-Pacific,Asia,PK:WIND,0.07957577786461145
JO,L2,W0,L2_W0,0.16024630372053664,60,25,0.0,CN:WIND,0.3323764368165836,OM:WIND,0.08888853619196894,Asia-Pacific,Asia,PK:WIND,0.07889269161778709
JO,L2,W1,L2_W1,0.1388502827784927,60,26,0.055927971321689446,CN:WIND,0.330141332226148,OM:WIND,0.08904497337596935,Asia-Pacific,Asia,PK:WIND,0.07808495402766277
JO,L2,W2,L2_W2,0.11079722421028688,60,27,0.13095446829110385,CN:WIND,0.32830971359126027,OM:WIND,0.08839434316879202,Asia-Pacific,Asia,PK:WIND,0.07910852397526408
JO,L2,W3,L2_W3,0.10006060986118563,60,26,0.15990945842363502,CN:WIND,0.33214791518367914,OM:WIND,0.08797268339192384,Asia-Pacific,Asia,PK:WIND,0.07957577786461145
JO,L3,W0,L3_W0,0.0991789181231771,210,55,0.0,MX:PV,0.16083098425840112,US:PV,0.0820745524581771,Asia-Pacific,Asia,KE:PV,0.07085428561726424
JO,L3,W1,L3_W1,0.0801130060670712,210,58,0.05030216561527564,MX:PV,0.16892263906368518,US:PV,0.07931662759384323,Asia-Pacific,Asia,KE:PV,0.07107357798196076
JO,L3,W2,L3_W2,0.06434412046546299,210,55,0.09427662702791843,MX:PV,0.1828351312756138,KE:PV,0.07501567324931198,Asia-Pacific,Asia,US:PV,0.07336944801144671
JO,L3,W3,L3_W3,0.062471284618633646,210,56,0.09917004065403492,MX:PV,0.18638875688659035,KE:PV,0.07581449885950277,Asia-Pacific,Asia,US:PV,0.07020990358654562
JP,L0,W0,L0_W0,0.39337247117436946,2,2,0.0,JP:PV,0.508851202778207,JP:WIND,0.4911487972217913,Asia-Pacific,Asia,,
JP,L0,W1,L0_W1,0.36905139048999214,2,2,0.0563648627164393,JP:PV,0.5144276670113176,JP:WIND,0.4855723329886807,Asia-Pacific,Asia,,
JP,L0,W2,L0_W2,0.3195155115190369,2,2,0.1593757693367487,JP:PV,0.5258927079987192,JP:WIND,0.4741072920012792,Asia-Pacific,Asia,,
JP,L0,W3,L0_W3,0.2482093491470334,2,2,0.2873028499733998,JP:PV,0.539376136168697,JP:WIND,0.46062386383130133,Asia-Pacific,Asia,,
JP,L1,W0,L1_W0,0.11642588934560552,60,24,0.0,CN:WIND,0.27788001890621067,IL:PV,0.16238686304594319,Asia-Pacific,Asia,PH:WIND,0.1079462510683629
JP,L1,W1,L1_W1,0.09677513549650793,60,23,0.051824708702551854,CN:WIND,0.2812598571510602,IL:PV,0.1654965216204448,Asia-Pacific,Asia,PH:WIND,0.10794698850614153
JP,L1,W2,L1_W2,0.07858367699021124,60,22,0.10531638197321995,CN:WIND,0.2848234307536808,IL:PV,0.18060348136290086,Asia-Pacific,Asia,PH:WIND,0.11268034915120596
JP,L1,W3,L1_W3,0.07500926791388034,60,22,0.116366676313315,CN:WIND,0.28482523549897754,IL:PV,0.19448402650094898,Asia-Pacific,Asia,PH:WIND,0.11580378999148817
JP,L2,W0,L2_W0,0.11642588934560552,60,24,0.0,CN:WIND,0.27788001890621067,IL:PV,0.16238686304594319,Asia-Pacific,Asia,PH:WIND,0.1079462510683629
JP,L2,W1,L2_W1,0.09677513549650793,60,23,0.051824708702551854,CN:WIND,0.2812598571510602,IL:PV,0.1654965216204448,Asia-Pacific,Asia,PH:WIND,0.10794698850614153
JP,L2,W2,L2_W2,0.07858367699021124,60,22,0.10531638197321995,CN:WIND,0.2848234307536808,IL:PV,0.18060348136290086,Asia-Pacific,Asia,PH:WIND,0.11268034915120596
JP,L2,W3,L2_W3,0.07500926791388034,60,22,0.116366676313315,CN:WIND,0.28482523549897754,IL:PV,0.19448402650094898,Asia-Pacific,Asia,PH:WIND,0.11580378999148817
JP,L3,W0,L3_W0,0.06731774888180847,210,63,0.0,NE:PV,0.07376942875413414,FJ:PV,0.06717576898070018,Asia-Pacific,Asia,GH:PV,0.056564326282104886
JP,L3,W1,L3_W1,0.05244305605238011,210,62,0.044753607206148203,NE:PV,0.07684363958915752,FJ:PV,0.06755124467112222,Asia-Pacific,Asia,GH:PV,0.06566319886420427
JP,L3,W2,L3_W2,0.04614607359155683,210,61,0.06658297823477609,NE:PV,0.09104791794739475,GH:PV,0.0734164644438401,Asia-Pacific,Asia,AU:PV,0.06433101455307338
JP,L3,W3,L3_W3,0.04590814257407739,210,62,0.06731774888180847,NE:PV,0.09162183099840401,GH:PV,0.07338563972690228,Asia-Pacific,Asia,AU:PV,0.06498464988737022
KE,L0,W0,L0_W0,0.30720656029196264,2,2,0.0,KE:WIND,0.5371627592053547,KE:PV,0.46283724079463884,Africa/MENA,EurAfrMENA,,
KE,L0,W1,L0_W1,0.2828627576142301,2,2,0.053708485901838694,KE:WIND,0.5310717787050597,KE:PV,0.468928221294934,Africa/MENA,EurAfrMENA,,
KE,L0,W2,L0_W2,0.23725094749472864,2,2,0.14687615765734363,KE:WIND,0.5149202057593477,KE:PV,0.48507979424064634,Africa/MENA,EurAfrMENA,,
KE,L0,W3,L0_W3,0.185659468312549,2,2,0.24451237274348253,KE:PV,0.5008898683174072,KE:WIND,0.4991101316825868,Africa/MENA,EurAfrMENA,,
KE,L1,W0,L1_W0,0.1418619402082334,42,17,0.0,CV:PV,0.2425248583486847,MU:PV,0.12007783537301134,Africa/MENA,EurAfrMENA,ZA:WIND,0.0994035058664414
KE,L1,W1,L1_W1,0.12081396791824833,42,17,0.0532873999460906,CV:PV,0.2478171910438054,MU:PV,0.12204982770702073,Africa/MENA,EurAfrMENA,ZA:WIND,0.09937425689021463
KE,L1,W2,L1_W2,0.09583105701802225,42,18,0.11915502076117168,CV:PV,0.2606325552709314,MU:PV,0.13273041196237198,Africa/MENA,EurAfrMENA,ZA:WIND,0.09545772637011536
KE,L1,W3,L1_W3,0.08732092845410795,42,18,0.14159099921892068,CV:PV,0.27053928749976996,MU:PV,0.14344723307039084,Africa/MENA,EurAfrMENA,ZA:WIND,0.09212936337312279
KE,L2,W0,L2_W0,0.13521270469935395,94,33,0.0,CV:PV,0.19862759863632298,MU:PV,0.0833371252192105,Africa/MENA,EurAfrMENA,ZA:WIND,0.08093931927658873
KE,L2,W1,L2_W1,0.11456992041080072,94,33,0.052969674521115055,CV:PV,0.2037625320634259,MU:PV,0.08538268566168233,Africa/MENA,EurAfrMENA,ZA:WIND,0.08170646864430797
KE,L2,W2,L2_W2,0.0904475127391934,94,32,0.11570363861394528,CV:PV,0.21681039007264571,MU:PV,0.0939095301680914,Africa/MENA,EurAfrMENA,ZA:WIND,0.07959255553612923
KE,L2,W3,L2_W3,0.08275339291338463,94,35,0.13510604280370844,CV:PV,0.22515627239847344,MU:PV,0.09952387170393129,Africa/MENA,EurAfrMENA,ZA:WIND,0.07784289983267038
KE,L3,W0,L3_W0,0.08161265366404592,210,59,0.0,CL:PV,0.0725082155428781,OM:PV,0.07111583478041636,Africa/MENA,EurAfrMENA,US:PV,0.06865516844616433
KE,L3,W1,L3_W1,0.06546602934519949,210,61,0.04937210263307393,CL:PV,0.0869145827597403,OM:PV,0.0790712088286567,Africa/MENA,EurAfrMENA,US:PV,0.06552021478028104
KE,L3,W2,L3_W2,0.056487951712180094,210,60,0.08011713994544926,OM:PV,0.1083055652304572,CL:PV,0.08789036687073684,Africa/MENA,EurAfrMENA,CV:PV,0.07462379181674361
KE,L3,W3,L3_W3,0.05604010570682938,210,60,0.08161265366404594,OM:PV,0.11167464777619862,CL:PV,0.0778593321149279,Africa/MENA,EurAfrMENA,CV:PV,0.07672519608591326
KH,L0,W0,L0_W0,0.3354906548431998,2,2,0.0,KH:PV,0.5301582335379981,KH:WIND,0.469841766462002,Asia-Pacific,Asia,,
KH,L0,W1,L0_W1,0.31264297247899697,2,2,0.05409432267389677,KH:PV,0.5385819603067504,KH:WIND,0.46141803969324974,Asia-Pacific,Asia,,
KH,L0,W2,L0_W2,0.26923102942638333,2,2,0.14954018837988642,KH:PV,0.5532645295379914,KH:WIND,0.4467354704620089,Asia-Pacific,Asia,,
KH,L0,W3,L0_W3,0.21225602717186418,2,2,0.2606305262169125,KH:PV,0.5683652232063602,KH:WIND,0.4316347767936399,Asia-Pacific,Asia,,
KH,L1,W0,L1_W0,0.10054012607315682,60,28,0.0,CN:WIND,0.330353503690144,PH:WIND,0.11969165504975117,Asia-Pacific,Asia,IL:PV,0.06947057634978356
KH,L1,W1,L1_W1,0.08151513632113212,60,27,0.04769056444711621,CN:WIND,0.3388256061788659,PH:WIND,0.12087453569419405,Asia-Pacific,Asia,IL:PV,0.06802672984721347
KH,L1,W2,L1_W2,0.06569653712085322,60,26,0.09264753153407493,CN:WIND,0.3498081945715127,PH:WIND,0.124191603840626,Asia-Pacific,Asia,IL:PV,0.07040395986155698
KH,L1,W3,L1_W3,0.06310978241543296,60,26,0.10049744577872825,CN:WIND,0.35043378455156365,PH:WIND,0.12741669732939598,Asia-Pacific,Asia,IL:PV,0.0753460696157754
KH,L2,W0,L2_W0,0.10054012607315682,60,28,0.0,CN:WIND,0.330353503690144,PH:WIND,0.11969165504975117,Asia-Pacific,Asia,IL:PV,0.06947057634978356
KH,L2,W1,L2_W1,0.08151513632113212,60,27,0.04769056444711621,CN:WIND,0.3388256061788659,PH:WIND,0.12087453569419405,Asia-Pacific,Asia,IL:PV,0.06802672984721347
KH,L2,W2,L2_W2,0.06569653712085322,60,26,0.09264753153407493,CN:WIND,0.3498081945715127,PH:WIND,0.124191603840626,Asia-Pacific,Asia,IL:PV,0.07040395986155698
KH,L2,W3,L2_W3,0.06310978241543296,60,26,0.10049744577872825,CN:WIND,0.35043378455156365,PH:WIND,0.12741669732939598,Asia-Pacific,Asia,IL:PV,0.0753460696157754
KH,L3,W0,L3_W0,0.058094684104677746,210,78,0.0,CN:WIND,0.07004460171584283,US:WIND,0.04528224042234538,Asia-Pacific,Asia,GH:PV,0.04488947110577616
KH,L3,W1,L3_W1,0.04662140436842461,210,69,0.044212335220247465,CN:WIND,0.08478624460904541,US:WIND,0.05296235038191039,Asia-Pacific,Asia,GH:PV,0.050130827225391056
KH,L3,W2,L3_W2,0.043777051022209204,210,65,0.057876024203655174,CN:WIND,0.09093080985922111,US:WIND,0.058710703800061305,Asia-Pacific,Asia,GH:PV,0.05248906448090922
KH,L3,W3,L3_W3,0.04372772941918485,210,65,0.058094684104677746,CN:WIND,0.09094319070572644,US:WIND,0.058902881487503986,Asia-Pacific,Asia,GH:PV,0.052533184866978694
KR,L0,W0,L0_W0,0.40256003892185305,2,2,0.0,KR:PV,0.5961365583759218,KR:WIND,0.4038634416240781,Asia-Pacific,Asia,,
KR,L0,W1,L0_W1,0.3792896381568448,2,2,0.05880304661806145,KR:PV,0.6037193891779274,KR:WIND,0.3962806108220726,Asia-Pacific,Asia,,
KR,L0,W2,L0_W2,0.331566253146366,2,2,0.16725362940875463,KR:PV,0.6189141413025732,KR:WIND,0.381085858697427,Asia-Pacific,Asia,,
KR,L0,W3,L0_W3,0.26236924817821783,2,2,0.30038167404642174,KR:PV,0.6366079630488998,KR:WIND,0.36339203695110034,Asia-Pacific,Asia,,
KR,L1,W0,L1_W0,0.11077467859740306,60,25,0.0,CN:WIND,0.2710253535929408,IL:PV,0.130049263010375,Asia-Pacific,Asia,PH:WIND,0.09949671850741643
KR,L1,W1,L1_W1,0.09164197606326878,60,25,0.05069354523728329,CN:WIND,0.2757268737807864,IL:PV,0.13116769087363417,Asia-Pacific,Asia,PH:WIND,0.09895280491876976
KR,L1,W2,L1_W2,0.07456863795759379,60,24,0.100633241694232,CN:WIND,0.2801852193438401,IL:PV,0.1407741730073451,Asia-Pacific,Asia,PH:WIND,0.0996860074720956
KR,L1,W3,L1_W3,0.07128879779158216,60,24,0.1106462126824822,CN:WIND,0.28110510031875774,IL:PV,0.14604032855435065,Asia-Pacific,Asia,PH:WIND,0.10067772188298373
KR,L2,W0,L2_W0,0.11077467859740306,60,25,0.0,CN:WIND,0.2710253535929408,IL:PV,0.130049263010375,Asia-Pacific,Asia,PH:WIND,0.09949671850741643
KR,L2,W1,L2_W1,0.09164197606326878,60,25,0.05069354523728329,CN:WIND,0.2757268737807864,IL:PV,0.13116769087363417,Asia-Pacific,Asia,PH:WIND,0.09895280491876976
KR,L2,W2,L2_W2,0.07456863795759379,60,24,0.100633241694232,CN:WIND,0.2801852193438401,IL:PV,0.1407741730073451,Asia-Pacific,Asia,PH:WIND,0.0996860074720956
KR,L2,W3,L2_W3,0.07128879779158216,60,24,0.1106462126824822,CN:WIND,0.28110510031875774,IL:PV,0.14604032855435065,Asia-Pacific,Asia,PH:WIND,0.10067772188298373
KR,L3,W0,L3_W0,0.06743515737540187,210,70,0.0,AU:PV,0.07802096024990651,CV:PV,0.06698244424701441,Asia-Pacific,Asia,NE:PV,0.05312545539067017
KR,L3,W1,L3_W1,0.0534946108646615,210,67,0.04625712099442891,AU:PV,0.07667801692172742,CV:PV,0.06280697295839335,Asia-Pacific,Asia,GH:PV,0.05888769154537437
KR,L3,W2,L3_W2,0.048174507344161205,210,62,0.0669984682014933,AU:PV,0.073815106391679,NE:PV,0.06592405585173487,Asia-Pacific,Asia,GH:PV,0.06456615986271258
KR,L3,W3,L3_W3,0.048054117322758216,210,62,0.06743515737540189,AU:PV,0.0736687758633442,NE:PV,0.06644586453956301,Asia-Pacific,Asia,GH:PV,0.06509317673941162
KW,L0,W0,L0_W0,0.2984025404642326,2,2,0.0,KW:WIND,0.6986876007977851,KW:PV,0.30131239920221625,Asia-Pacific,Asia,,
KW,L0,W1,L0_W1,0.2748327218264064,2,2,0.05358525477290408,KW:WIND,0.6994027687892637,KW:PV,0.30059723121073756,Asia-Pacific,Asia,,
KW,L0,W2,L0_W2,0.23372548460571385,2,2,0.14309018258599313,KW:WIND,0.6981123089400741,KW:PV,0.3018876910599273,Asia-Pacific,Asia,,
KW,L0,W3,L0_W3,0.18854492787181598,2,2,0.2391143487792616,KW:WIND,0.6912497382453234,KW:PV,0.30875026175467785,Asia-Pacific,Asia,,
KW,L1,W0,L1_W0,0.13290243938731355,60,25,0.0,CN:WIND,0.36435573662706955,OM:WIND,0.08392105703736868,Asia-Pacific,Asia,PK:WIND,0.06887346234190106
KW,L1,W1,L1_W1,0.11189024768347766,60,25,0.051809003529443405,CN:WIND,0.3632477140102865,OM:WIND,0.08342008482177231,Asia-Pacific,Asia,PK:WIND,0.06940882497781008
KW,L1,W2,L1_W2,0.08821672002541772,60,25,0.11466246571438869,CN:WIND,0.3633564656952647,OM:WIND,0.08349270669643152,Asia-Pacific,Asia,PK:WIND,0.07008302748009233
KW,L1,W3,L1_W3,0.08183648628455123,60,26,0.1327375451921143,CN:WIND,0.36555455457747,OM:WIND,0.0847585250147323,Asia-Pacific,Asia,PK:WIND,0.07075360094341443
KW,L2,W0,L2_W0,0.13290243938731355,60,25,0.0,CN:WIND,0.36435573662706955,OM:WIND,0.08392105703736868,Asia-Pacific,Asia,PK:WIND,0.06887346234190106
KW,L2,W1,L2_W1,0.11189024768347766,60,25,0.051809003529443405,CN:WIND,0.3632477140102865,OM:WIND,0.08342008482177231,Asia-Pacific,Asia,PK:WIND,0.06940882497781008
KW,L2,W2,L2_W2,0.08821672002541772,60,25,0.11466246571438869,CN:WIND,0.3633564656952647,OM:WIND,0.08349270669643152,Asia-Pacific,Asia,PK:WIND,0.07008302748009233
KW,L2,W3,L2_W3,0.08183648628455123,60,26,0.1327375451921143,CN:WIND,0.36555455457747,OM:WIND,0.0847585250147323,Asia-Pacific,Asia,PK:WIND,0.07075360094341443
KW,L3,W0,L3_W0,0.06922282974157105,210,70,0.0,MX:PV,0.10715528429676097,US:PV,0.0933150051999805,Asia-Pacific,Asia,CL:PV,0.06623340338311813
KW,L3,W1,L3_W1,0.053504058640256216,210,62,0.0459310264385981,MX:PV,0.10921685017666029,US:PV,0.08582256132797185,Asia-Pacific,Asia,CL:PV,0.06407507913605287
KW,L3,W2,L3_W2,0.046241564503428624,210,57,0.06741100334816691,MX:PV,0.10931645153510035,US:PV,0.08299621646743637,Asia-Pacific,Asia,CL:PV,0.059728831311791984
KW,L3,W3,L3_W3,0.045446720427836824,210,58,0.06922282974157105,MX:PV,0.10994387901251441,US:PV,0.0816518724001179,Asia-Pacific,Asia,CN:WIND,0.05971876714306118
KZ,L0,W0,L0_W0,0.42683348163945245,2,2,0.0,KZ:PV,0.6387332601168615,KZ:WIND,0.36126673988314284,Asia-Pacific,Asia,,
KZ,L0,W1,L0_W1,0.4026096105504073,2,2,0.05694267434883951,KZ:PV,0.6448007023279827,KZ:WIND,0.35519929767202124,Asia-Pacific,Asia,,
KZ,L0,W2,L0_W2,0.35342007901366823,2,2,0.16224663100161157,KZ:PV,0.6580576621918133,KZ:WIND,0.3419423378081906,Asia-Pacific,Asia,,
KZ,L0,W3,L0_W3,0.2785202015002223,2,2,0.29977878305622063,KZ:PV,0.6749038443882898,KZ:WIND,0.3250961556117139,Asia-Pacific,Asia,,
KZ,L1,W0,L1_W0,0.1790572034598584,60,22,0.0,CN:WIND,0.3301481911532639,JO:PV,0.09451823954763004,Asia-Pacific,Asia,PK:PV,0.06271421504896427
KZ,L1,W1,L1_W1,0.15876409549862153,60,21,0.059331040097524955,CN:WIND,0.32944019963858107,JO:PV,0.09579897665249253,Asia-Pacific,Asia,PK:PV,0.058731202956413535
KZ,L1,W2,L1_W2,0.13128792500786662,60,23,0.13985997042974924,CN:WIND,0.31947673055079046,JO:PV,0.09785878608594108,Asia-Pacific,Asia,MM:WIND,0.05326627327807211
KZ,L1,W3,L1_W3,0.11803154330593357,60,23,0.17763941763562419,CN:WIND,0.30561371861861775,JO:PV,0.10767045306326042,Asia-Pacific,Asia,NP:PV,0.06163676076768216
KZ,L2,W0,L2_W0,0.1790572034598584,60,22,0.0,CN:WIND,0.3301481911532639,JO:PV,0.09451823954763004,Asia-Pacific,Asia,PK:PV,0.06271421504896427
KZ,L2,W1,L2_W1,0.15876409549862153,60,21,0.059331040097524955,CN:WIND,0.32944019963858107,JO:PV,0.09579897665249253,Asia-Pacific,Asia,PK:PV,0.058731202956413535
KZ,L2,W2,L2_W2,0.13128792500786662,60,23,0.13985997042974924,CN:WIND,0.31947673055079046,JO:PV,0.09785878608594108,Asia-Pacific,Asia,MM:WIND,0.05326627327807211
KZ,L2,W3,L2_W3,0.11803154330593357,60,23,0.17763941763562419,CN:WIND,0.30561371861861775,JO:PV,0.10767045306326042,Asia-Pacific,Asia,NP:PV,0.06163676076768216
KZ,L3,W0,L3_W0,0.12071318082197299,210,45,0.0,CV:PV,0.11650995623529224,CU:PV,0.07482705055836078,Asia-Pacific,Asia,CN:PV,0.07473525548310744
KZ,L3,W1,L3_W1,0.10489742151463996,210,46,0.06235671369431215,CV:PV,0.11965222717575133,CN:PV,0.07367558433409752,Asia-Pacific,Asia,MX:PV,0.07282084989368459
KZ,L3,W2,L3_W2,0.09006815883203868,210,43,0.11568676780346122,CV:PV,0.1399851589240356,CU:PV,0.08817893412752362,Asia-Pacific,Asia,CN:PV,0.08225537034797675
KZ,L3,W3,L3_W3,0.08846492963817938,210,42,0.120713180821973,CV:PV,0.1493025816514497,CU:PV,0.09063164234581045,Asia-Pacific,Asia,CN:PV,0.08519040556741578
LC,L0,W0,L0_W0,0.21732582909430123,2,2,0.0,LC:WIND,0.7323684712718842,LC:PV,0.26763152872811624,North America,Americas,,
LC,L0,W1,L0_W1,0.19412535813328693,2,2,0.05084348384488683,LC:WIND,0.7263411851973758,LC:PV,0.2736588148026245,North America,Americas,,
LC,L0,W2,L0_W2,0.15790570829509945,2,2,0.12924830320793976,LC:WIND,0.7144001768303422,LC:PV,0.2855998231696583,North America,Americas,,
LC,L0,W3,L0_W3,0.12738459224113613,2,2,0.1950492545199507,LC:WIND,0.7008950446207518,LC:PV,0.29910495537924875,North America,Americas,,
LC,L1,W0,L1_W0,0.15183884510936024,26,10,0.0,US:WIND,0.25639755523815927,US:PV,0.18108125798144856,North America,Americas,LC:WIND,0.1659953626085326
LC,L1,W1,L1_W1,0.13027286268008148,26,10,0.05170584349958473,US:WIND,0.2526419383455057,US:PV,0.1861853438210753,North America,Americas,LC:WIND,0.1623693581056706
LC,L1,W2,L1_W2,0.10289078231012418,26,10,0.12060861196397009,US:WIND,0.24035333039660783,US:PV,0.1947436195165538,North America,Americas,LC:WIND,0.160982055992429
LC,L1,W3,L1_W3,0.09145398260569614,26,10,0.15057272085405865,US:WIND,0.2284913434095967,US:PV,0.1948854595420368,North America,Americas,LC:WIND,0.16709887199507256
LC,L2,W0,L2_W0,0.11917208483524352,48,16,0.0,BR:WIND,0.2173905107084466,BR:PV,0.12305647955689604,North America,Americas,US:WIND,0.11909301114876769
LC,L2,W1,L2_W1,0.09891034007594647,48,16,0.05180198035222172,BR:WIND,0.21359084623441646,BR:PV,0.12651208660447594,North America,Americas,US:WIND,0.11621861011331075
LC,L2,W2,L2_W2,0.07849474269681544,48,16,0.10738384771222419,BR:WIND,0.20560599893888967,BR:PV,0.13559474622910153,North America,Americas,US:PV,0.12512644536846668
LC,L2,W3,L2_W3,0.0743072696473218,48,16,0.1191428868354469,BR:WIND,0.20145974568770883,BR:PV,0.14005997341856363,North America,Americas,US:PV,0.12739323849068074
LC,L3,W0,L3_W0,0.07522877028331774,210,53,0.0,US:PV,0.15637838545473093,FJ:PV,0.13375722049775005,North America,Americas,AU:PV,0.05244980850125459
LC,L3,W1,L3_W1,0.056832601999157246,210,53,0.0438856950139751,US:PV,0.15600034364602536,FJ:PV,0.1356573851097338,North America,Americas,AU:PV,0.05205541583562447
LC,L3,W2,L3_W2,0.0455993566656642,210,56,0.07320285131142279,US:PV,0.15514766315977502,FJ:PV,0.14821865122751507,North America,Americas,PE:WIND,0.04603374727913671
LC,L3,W3,L3_W3,0.04481835278958805,210,55,0.07522877028331774,US:PV,0.15325055465749857,FJ:PV,0.1515649357911574,North America,Americas,PE:WIND,0.04590402065027432
LK,L0,W0,L0_W0,0.28132545605736003,2,2,0.0,LK:WIND,0.5872196577308076,LK:PV,0.41278034226919813,Asia-Pacific,Asia,,
LK,L0,W1,L0_W1,0.2583553067014156,2,2,0.05252636934333553,LK:WIND,0.5780597454172254,LK:PV,0.4219402545827804,Asia-Pacific,Asia,,
LK,L0,W2,L0_W2,0.2187689228276817,2,2,0.13925920703825945,LK:WIND,0.5593126450629421,LK:PV,0.44068735493706346,Asia-Pacific,Asia,,
LK,L0,W3,L0_W3,0.1734036172888199,2,2,0.23272501593197173,LK:WIND,0.535811143643281,LK:PV,0.4641888563567244,Asia-Pacific,Asia,,
LK,L1,W0,L1_W0,0.1345453811908822,60,31,0.0,CN:WIND,0.27239710467937817,PH:WIND,0.11553579616002471,Asia-Pacific,Asia,IL:PV,0.0632851199752112
LK,L1,W1,L1_W1,0.11430757479973676,60,30,0.05310536155777764,CN:WIND,0.2712046551475729,PH:WIND,0.11368907531631804,Asia-Pacific,Asia,IL:PV,0.06633390386633758
LK,L1,W2,L1_W2,0.09174734217427402,60,30,0.11497518550003291,CN:WIND,0.26307306900264726,PH:WIND,0.11197617495877586,Asia-Pacific,Asia,IL:PV,0.0817458860015549
LK,L1,W3,L1_W3,0.08467690741773488,60,29,0.13426192027743233,CN:WIND,0.2584970115514593,PH:WIND,0.11265091784034377,Asia-Pacific,Asia,IL:PV,0.0903740197866813
LK,L2,W0,L2_W0,0.1345453811908822,60,31,0.0,CN:WIND,0.27239710467937817,PH:WIND,0.11553579616002471,Asia-Pacific,Asia,IL:PV,0.0632851199752112
LK,L2,W1,L2_W1,0.11430757479973676,60,30,0.05310536155777764,CN:WIND,0.2712046551475729,PH:WIND,0.11368907531631804,Asia-Pacific,Asia,IL:PV,0.06633390386633758
LK,L2,W2,L2_W2,0.09174734217427402,60,30,0.11497518550003291,CN:WIND,0.26307306900264726,PH:WIND,0.11197617495877586,Asia-Pacific,Asia,IL:PV,0.0817458860015549
LK,L2,W3,L2_W3,0.08467690741773488,60,29,0.13426192027743233,CN:WIND,0.2584970115514593,PH:WIND,0.11265091784034377,Asia-Pacific,Asia,IL:PV,0.0903740197866813
LK,L3,W0,L3_W0,0.06637248018633012,210,70,0.0,CV:PV,0.08212657222186659,IN:PV,0.06551385574171718,Asia-Pacific,Asia,MU:PV,0.05628317611761392
LK,L3,W1,L3_W1,0.05133148782853817,210,68,0.047003770066664625,CV:PV,0.08786204603441246,IN:PV,0.06151942971746571,Asia-Pacific,Asia,MU:PV,0.06013459292258047
LK,L3,W2,L3_W2,0.04607700107091319,210,64,0.06621244215640809,CV:PV,0.09942324972735694,MU:PV,0.06364011752192565,Asia-Pacific,Asia,ID:PV,0.055843774928179706
LK,L3,W3,L3_W3,0.04603762373902907,210,64,0.06637248018633012,CV:PV,0.09935483056408007,MU:PV,0.06365547430973217,Asia-Pacific,Asia,ID:PV,0.056048696301651324
LY,L0,W0,L0_W0,0.2400348180440821,2,2,0.0,LY:WIND,0.6942832207905248,LY:PV,0.3057167792094745,Africa/MENA,EurAfrMENA,,
LY,L0,W1,L0_W1,0.21746151194239965,2,2,0.055804269711067805,LY:WIND,0.6932683803203964,LY:PV,0.3067316196796028,Africa/MENA,EurAfrMENA,,
LY,L0,W2,L0_W2,0.18268305308193936,2,2,0.14114139734119155,LY:WIND,0.6874210308765839,LY:PV,0.31257896912341504,Africa/MENA,EurAfrMENA,,
LY,L0,W3,L0_W3,0.1533800514955211,2,2,0.21302826187155943,LY:WIND,0.6789042247960666,LY:PV,0.32109577520393273,Africa/MENA,EurAfrMENA,,
LY,L1,W0,L1_W0,0.1374323657674218,42,21,0.0,EG:WIND,0.14713049144974547,CV:PV,0.09024876995213021,Africa/MENA,EurAfrMENA,LY:WIND,0.08609606974711671
LY,L1,W1,L1_W1,0.11610748149870631,42,21,0.05207368257867822,EG:WIND,0.14623855202320993,CV:PV,0.0895180072242834,Africa/MENA,EurAfrMENA,LY:WIND,0.08526577133471358
LY,L1,W2,L1_W2,0.09063421060688637,42,20,0.11597750512964457,EG:WIND,0.1379554961072542,CV:PV,0.0970510997561057,Africa/MENA,EurAfrMENA,LY:WIND,0.07956171160825617
LY,L1,W3,L1_W3,0.08246233512566586,42,20,0.13701791028039817,EG:WIND,0.13344110625404906,CV:PV,0.10583498931021039,Africa/MENA,EurAfrMENA,KE:WIND,0.08115697583351679
LY,L2,W0,L2_W0,0.1299569914459111,94,36,0.0,EG:WIND,0.11656302007257498,LY:WIND,0.07467820782357314,Africa/MENA,EurAfrMENA,NG:WIND,0.05982249329525328
