parameter,variant,country,corner,uncovered_pct,lcoe_elec,lcoe_gen,lcoe_store,lcoe_anc
lambda_inf,high_0.375,IE,global,17.642891162526876,99.20501694211961,46.178924296455804,49.72609264566381,3.2999999999999767
lambda_inf,high_0.375,IL,national,44.33892266208429,163.09912604001423,114.15144858171954,45.64767745829467,3.2999999999999927
lambda_inf,high_0.375,IL,global,13.25149021577367,139.12150681719447,101.46439497442624,34.35711184276824,3.299999999999994
lambda_inf,high_0.375,IN,national,25.860402318619364,105.5679713423659,66.34097847229036,35.92699287007554,3.300000000000004
lambda_inf,high_0.375,IN,global,11.794653347772858,95.58812759064791,66.74075752990757,25.547370060740327,3.3000000000000034
lambda_inf,high_0.375,IR,national,45.02318491934697,163.70090819934316,65.45337179297557,94.94753640636758,3.299999999999994
lambda_inf,high_0.375,IR,global,23.209938888589623,142.4346912529985,65.6541148032819,73.48057644971658,3.2999999999999945
lambda_inf,high_0.375,IT,national,40.36511786607926,148.2253781211108,97.27524789658553,47.65013022452526,3.3000000000000074
lambda_inf,high_0.375,IT,global,14.868923266255871,133.0775147386699,95.87460630263207,33.902908436037805,3.300000000000008
lambda_inf,high_0.375,JM,national,44.25661481075508,136.57618237345974,87.1717350371941,46.10444733626565,3.300000000000007
lambda_inf,high_0.375,JM,global,13.47499682624253,119.74169132057176,81.94729499197926,34.4943963285925,3.300000000000005
lambda_inf,high_0.375,JO,national,28.65576013397887,116.0367654297074,64.86103460943217,47.87573082027524,3.3000000000000007
lambda_inf,high_0.375,JO,global,14.204238401441739,104.6585951913821,64.76607741480477,36.592517776577346,3.3000000000000007
lambda_inf,high_0.375,JP,national,40.313960056047335,141.71404260806926,89.16988497191056,49.244157636158704,3.2999999999999945
lambda_inf,high_0.375,JP,global,15.266807143470384,126.8822285559847,89.09644811397801,34.48578044200667,3.2999999999999945
lambda_inf,high_0.375,KE,national,31.037421259147262,100.53953675644763,46.969583407090866,50.26995334935678,3.29999999999998
lambda_inf,high_0.375,KE,global,14.57769356205911,88.3812303664383,47.72428907375803,37.35694129268028,3.2999999999999794
lambda_inf,high_0.375,KH,national,34.317722343922284,163.05828298115694,119.14761004059672,40.61067294056022,3.3000000000000007
lambda_inf,high_0.375,KH,global,15.131805575259936,147.15782948348803,116.00443208867448,27.85339739481354,3.300000000000001
lambda_inf,high_0.375,KR,national,41.249529721922826,158.97951770902543,109.78465430346903,45.894863405556414,3.299999999999999
lambda_inf,high_0.375,KR,global,14.56677381901342,144.8421817942014,107.67577981113747,33.866401983063916,3.300000000000001
lambda_inf,high_0.375,KW,national,30.61194408512516,98.63854531308104,49.73375050446618,45.604794808614855,3.300000000000005
lambda_inf,high_0.375,KW,global,14.392262924700983,87.05993555792926,50.07358584879687,33.686349709132394,3.3000000000000047
lambda_inf,high_0.375,KZ,national,43.94588491830254,145.16842975321603,86.46830413963787,55.40012561357815,3.300000000000015
lambda_inf,high_0.375,KZ,global,16.14268192204865,134.44470638869353,85.64332409747173,45.50138229122178,3.300000000000014
lambda_inf,high_0.375,LC,national,22.430733742196576,79.93421625775522,39.44870709890292,37.185509158852305,3.300000000000002
lambda_inf,high_0.375,LC,global,12.017114617451751,71.74081429052336,40.11208298491025,28.328731305613115,3.300000000000001
lambda_inf,high_0.375,LK,national,28.856357767688507,95.8045958807225,50.913443249856044,41.59115263086644,3.3000000000000203
lambda_inf,high_0.375,LK,global,13.715253107270797,84.75773854179695,52.02473164075707,29.433006901039874,3.3000000000000185
lambda_inf,high_0.375,LY,national,24.541013009806516,87.3028418558144,46.766278854964966,37.23656300084944,3.2999999999999967
lambda_inf,high_0.375,LY,global,12.923716810555819,78.8822727500173,46.97765650243205,28.604616247585245,3.2999999999999967
lambda_inf,high_0.375,MA,national,36.6370611092856,122.38230298229391,61.41782439554052,57.66447858675338,3.299999999999996
lambda_inf,high_0.375,MA,global,17.102735281748537,109.06528989591473,61.588669958081226,44.1766199378335,3.299999999999996
lambda_inf,high_0.375,MG,national,36.1910331595254,161.26106068131875,119.28719804796185,38.673862633356904,3.30000000000001
lambda_inf,high_0.375,MG,global,12.434878294620265,142.56484174500665,111.96566390306972,27.299177841936903,3.300000000000009
lambda_inf,high_0.375,MM,national,34.619705440814464,154.21012106967555,103.74231645482638,47.16780461484917,3.3000000000000025
lambda_inf,high_0.375,MM,global,15.411774012154773,141.15639275500584,102.12612813125776,35.730264623748084,3.300000000000004
lambda_inf,high_0.375,MN,national,29.294882163389165,107.28409714491806,59.8270899645728,44.15700718034527,3.299999999999994
lambda_inf,high_0.375,MN,global,14.525381321401873,97.65604302943983,60.51688829040485,33.839154739034974,3.2999999999999936
lambda_inf,high_0.375,MR,national,27.478567121763938,100.54656007433039,47.403332326073055,49.8432277482573,3.300000000000015
lambda_inf,high_0.375,MR,global,16.0058720117051,94.83578573085325,47.86443489717034,43.67135083368289,3.3000000000000145
lambda_inf,high_0.375,MU,national,28.923781019702062,102.28497559107748,54.488980171071184,44.49599542000629,3.2999999999999927
lambda_inf,high_0.375,MU,global,13.729022996340149,89.97114245065896,55.27209112782952,31.399051322829436,3.2999999999999936
lambda_inf,high_0.375,MX,national,24.84503691012739,85.39562191474866,39.690591232684255,42.405030682064385,3.3000000000000176
lambda_inf,high_0.375,MX,global,13.255501857955771,73.88464948284964,40.18580041622573,30.398849066623896,3.300000000000017
lambda_inf,high_0.375,MY,national,37.36317624844678,249.87842098467883,196.55950820133464,50.01891278334418,3.300000000000009
lambda_inf,high_0.375,MY,global,16.869638849850748,225.8934495482775,186.51455257499077,36.078896973286696,3.300000000000009
lambda_inf,high_0.375,NE,national,40.00493199036318,125.20124456001182,67.19679748732709,54.70444707268474,3.3000000000000047
lambda_inf,high_0.375,NE,global,18.291531059965408,111.81479957765318,66.9973195557788,41.51748002187438,3.300000000000004
lambda_inf,high_0.375,NG,national,28.376737932283554,213.69612720904956,172.19231151699373,38.203815692055805,3.3000000000000065
lambda_inf,high_0.375,NG,global,14.511081106731158,199.97479263573487,167.89802315685006,28.776769478884802,3.3000000000000065
lambda_inf,high_0.375,NI,national,31.382095460006642,108.81866003030656,59.496104016182535,46.02255601412404,3.2999999999999883
lambda_inf,high_0.375,NI,global,15.081127684880242,96.50701240540933,59.66411376782623,33.54289863758311,3.299999999999989
lambda_inf,high_0.375,NL,national,21.62185419408972,88.64650084511692,46.627045892463705,38.71945495265317,3.300000000000058
lambda_inf,high_0.375,NL,global,12.379781482183514,80.81576867877548,47.13085585786555,30.38491282090989,3.3000000000000576
lambda_inf,high_0.375,NO,national,35.41998231853934,136.42219754113026,81.35594589092437,51.76625165020585,3.300000000000031
lambda_inf,high_0.375,NO,global,17.87830032111032,125.47359165818506,81.92517696695963,40.2484146912254,3.300000000000032
lambda_inf,high_0.375,NP,national,50.4511486365123,343.84421994222583,284.95131492514207,55.59290501708375,3.300000000000005
lambda_inf,high_0.375,NP,global,14.755422742142887,208.64595799459224,164.89580044916516,40.45015754542707,3.3000000000000047
lambda_inf,high_0.375,NZ,national,28.414275780858866,106.10917602292729,59.919958978214076,42.88921704471324,3.299999999999983
lambda_inf,high_0.375,NZ,global,14.341941244526094,97.24482277174307,60.45197027444817,33.49285249729491,3.2999999999999847
lambda_inf,high_0.375,OM,national,26.886212058100405,96.60870354619004,52.09795309993178,41.21075044625826,3.3000000000000114
lambda_inf,high_0.375,OM,global,12.777911566918263,85.34202513341782,52.4725425337445,29.569482599673307,3.300000000000012
lambda_inf,high_0.375,PA,national,42.255521887192884,163.9365312461499,116.6798742697802,43.956656976369736,3.2999999999999927
lambda_inf,high_0.375,PA,global,13.766586630355876,146.05604109543177,108.03453741434791,34.721503681083846,3.299999999999992
lambda_inf,high_0.375,PE,national,23.898548700233253,85.58619986120652,45.380464804011,36.90573505719552,3.299999999999993
lambda_inf,high_0.375,PE,global,11.997638480277796,77.56940152882846,45.76501225290672,28.504389275921735,3.299999999999993
lambda_inf,high_0.375,PH,national,29.412078367486732,97.41663484732192,44.92845916546405,49.188175681857885,3.2999999999999714
lambda_inf,high_0.375,PH,global,14.275039205755725,85.0119334701789,44.67095400458013,37.04097946559881,3.29999999999997
lambda_inf,high_0.375,PK,national,27.9253615418532,103.68389441781454,56.786371228681496,43.59752318913304,3.3000000000000007
lambda_inf,high_0.375,PK,global,13.326029741767103,93.29386868956811,57.50548272576073,32.48838596380739,3.3000000000000007
lambda_inf,high_0.375,PL,national,29.778569262343453,126.79114357827905,72.08884949632882,51.402294081950245,3.2999999999999905
lambda_inf,high_0.375,PL,global,14.431685600196175,116.20302181029102,73.16490488661962,39.73811692367139,3.2999999999999914
lambda_inf,high_0.375,PS,national,43.49961945257554,266.7045000352826,211.07036857082178,52.33413146446081,3.2999999999999905
lambda_inf,high_0.375,PS,global,16.423877363142957,234.52867758427698,191.48133785426316,39.74733973001379,3.2999999999999914
lambda_inf,high_0.375,PT,national,36.79447727972903,138.6702135238122,88.93132650673454,46.43888701707767,3.299999999999997
lambda_inf,high_0.375,PT,global,15.896251269892009,125.21011431738172,88.10605247077847,33.80406184660327,3.2999999999999967
lambda_inf,high_0.375,PY,national,31.59620178166064,129.4797019438415,84.82831866040037,41.35138328344113,3.2999999999999945
lambda_inf,high_0.375,PY,global,15.215340949975834,121.14005433620662,83.8961182997357,33.943936036470916,3.299999999999996
lambda_inf,high_0.375,RO,national,32.20597995200641,129.6243884168748,75.74654104482266,50.577847372052126,3.2999999999999945
lambda_inf,high_0.375,RO,global,14.634516302510212,118.45195550946735,76.33051601895333,38.821439490514024,3.299999999999996
lambda_inf,high_0.375,RU,national,35.56984358840534,139.13399992724484,73.81727999371316,62.016719933531675,3.2999999999999963
lambda_inf,high_0.375,RU,global,16.768143303689822,128.54533586964195,74.8474500252438,50.397885844398154,3.2999999999999967
lambda_inf,high_0.375,RW,national,37.39885389403004,218.0106356392579,172.12113847734688,42.58949716191104,3.299999999999983
lambda_inf,high_0.375,RW,global,14.16789632773568,194.68669485617087,159.70675535571627,31.67993950045463,3.299999999999984
lambda_inf,high_0.375,SA,national,27.54125498062756,99.57574352646577,52.34961661528963,43.92612691117615,3.29999999999998
lambda_inf,high_0.375,SA,global,14.155463287112827,88.65666185494644,52.478847764470146,32.877814090476306,3.29999999999998
lambda_inf,high_0.375,SE,national,34.604949337733686,157.40677032545557,89.74775789767818,64.35901242777737,3.2999999999999905
lambda_inf,high_0.375,SE,global,17.485977843019423,142.61768651549772,90.63305129011101,48.684635225386735,3.2999999999999914
lambda_inf,high_0.375,SK,national,39.84169442387947,169.3826389297815,110.26876604647468,55.813872883306814,3.2999999999999963
lambda_inf,high_0.375,SK,global,17.196619408481123,157.06926797647986,109.46229046278776,44.3069775136921,3.2999999999999967
lambda_inf,high_0.375,SN,national,28.97924365973587,121.14108170908604,70.15315353749291,47.687928171593136,3.2999999999999914
lambda_inf,high_0.375,SN,global,16.62087068763255,112.53647002881577,69.99045014924481,39.246019879570966,3.2999999999999927
lambda_inf,high_0.375,SR,national,28.395830808304485,217.47327856850814,173.04529551770412,41.12798305080405,3.2999999999999807
lambda_inf,high_0.375,SR,global,15.521777381238794,207.6171594924186,170.59688788682473,33.720271605593894,3.299999999999982
lambda_inf,high_0.375,SV,national,41.90901024176785,130.87553896819634,84.77015038015108,42.80538858804526,3.2999999999999963
lambda_inf,high_0.375,SV,global,13.868891535968924,116.84985500235938,82.37390999093179,31.17594501142758,3.2999999999999967
lambda_inf,high_0.375,TH,national,34.34294019802701,122.89130437731254,75.27823445345463,44.31306992385789,3.3000000000000074
lambda_inf,high_0.375,TH,global,14.76628520009659,110.29639342862694,75.0075871770715,31.988806251555452,3.300000000000005
lambda_inf,high_0.375,TN,national,30.710810906549106,104.43424239244766,50.53690644419802,50.5973359482497,3.2999999999999483
lambda_inf,high_0.375,TN,global,15.727146141380091,95.79877117822652,51.09511118073154,41.40365999749501,3.2999999999999483
lambda_inf,high_0.375,TR,national,37.289425955653975,122.8020225411117,66.9033905401258,52.598632000985916,3.3000000000000074
lambda_inf,high_0.375,TR,global,15.41708640550136,111.01708927900012,67.02641613142012,40.69067314758001,3.3000000000000065
lambda_inf,high_0.375,TW,national,49.77753548072729,311.36548603327117,259.3949415864721,48.67054444679902,3.299999999999998
lambda_inf,high_0.375,TW,global,14.38954981312331,246.36760291643236,205.27101416114584,37.796588755286514,3.3000000000000007
lambda_inf,high_0.375,UA,national,35.65218776968141,135.8502868183686,78.41893905406435,54.13134776430424,3.300000000000004
lambda_inf,high_0.375,UA,global,15.087528314543944,121.32565288873946,78.77527195174045,39.250380936999015,3.3000000000000025
lambda_inf,high_0.375,UG,national,39.1485217716512,190.42258604623615,139.2837693866639,47.838816659572295,3.299999999999982
lambda_inf,high_0.375,UG,global,15.291995301790948,167.15105919829077,127.5581444044254,36.29291479386536,3.299999999999985
lambda_inf,high_0.375,US,national,16.4351012161306,83.22194910220337,57.70311057884255,22.21883852336082,3.30000000000001
lambda_inf,high_0.375,US,global,8.602983948143859,79.02451371553937,57.99432930428377,17.73018441125559,3.30000000000001
lambda_inf,high_0.375,UY,national,26.828408594752158,105.58619928277808,62.75732832544717,39.528870957330916,3.3000000000000047
lambda_inf,high_0.375,UY,global,14.044982294376357,98.3766190526302,63.11467193859822,31.96194711403198,3.3000000000000047
lambda_inf,high_0.375,UZ,national,39.72918699470615,154.5946816485424,93.86469896743452,57.4299826811079,3.300000000000016
lambda_inf,high_0.375,UZ,global,16.066080503948612,137.03488991335516,92.24638140342216,41.488508509932984,3.3000000000000154
lambda_inf,high_0.375,VN,national,34.04840451916009,121.64389204164624,72.36178735154789,45.98210469009832,3.3000000000000123
lambda_inf,high_0.375,VN,global,14.018827283497812,108.05918206960982,71.9789952654162,32.7801868041936,3.300000000000012
lambda_inf,high_0.375,ZA,national,24.310718099177105,102.54475236425739,65.1691808300907,34.075571534166706,3.299999999999998
lambda_inf,high_0.375,ZA,global,12.19447386376418,94.1494581677839,65.06783082622341,25.78162734156049,3.299999999999998
lambda_inf,high_0.375,ZM,national,30.243346033878694,113.05449756715167,65.71121624800921,44.04328131914248,3.3
lambda_inf,high_0.375,ZM,global,13.407448221670384,100.61012215185208,65.57806434490897,31.73205780694311,3.2999999999999985
P2_mu_sigma,ci_low,AE,national,33.345943258606006,124.7209594906206,79.05129549609512,42.36966399452548,3.299999999999998
P2_mu_sigma,ci_low,AE,global,12.537771486038462,112.63920247457798,77.78579523331143,31.553407241266555,3.299999999999999
P2_mu_sigma,ci_low,AF,national,34.39199624630894,156.89613294394152,105.14015349757035,48.45597944637117,3.300000000000002
P2_mu_sigma,ci_low,AF,global,14.120134941970178,141.14167355094847,102.53421736422062,35.30745618672785,3.300000000000002
P2_mu_sigma,ci_low,AR,national,29.266695800107474,92.30904736604293,41.78603372140967,47.223013644633305,3.299999999999967
P2_mu_sigma,ci_low,AR,global,14.31273796915295,84.12638034809238,42.262004104672734,38.56437624341969,3.299999999999967
P2_mu_sigma,ci_low,AT,national,34.59040957296764,130.1669120366486,73.21369699176955,53.65321504487905,3.2999999999999967
P2_mu_sigma,ci_low,AT,global,15.676090532181652,119.441900069824,73.9250513354959,42.21684873432811,3.299999999999998
P2_mu_sigma,ci_low,AU,national,27.36487655160051,100.5886764273632,54.61652740408514,42.67214902327806,3.2999999999999985
P2_mu_sigma,ci_low,AU,global,11.843761672913187,89.95513548939932,55.65039014700348,31.004745342395847,3.299999999999999
P2_mu_sigma,ci_low,BD,national,38.236837384432036,150.62513219143278,96.3849412707087,50.940190920724085,3.299999999999994
P2_mu_sigma,ci_low,BD,global,15.125652449877574,134.87486299455864,95.04260964793184,36.53225334662679,3.299999999999996
P2_mu_sigma,ci_low,BE,national,27.368227737144384,97.6191824590254,46.67817767313914,47.64100478588636,3.299999999999921
P2_mu_sigma,ci_low,BE,global,12.245034578320919,89.19856803844124,48.54012698594224,37.358441052499074,3.2999999999999234
P2_mu_sigma,ci_low,BF,national,37.95635797231909,147.99912030464202,91.41926446599342,53.2798558386486,3.300000000000005
P2_mu_sigma,ci_low,BF,global,15.307200278939742,132.29602935360256,88.39416172381276,40.6018676297898,3.300000000000004
P2_mu_sigma,ci_low,BG,national,34.94487804068359,126.43202081980654,72.6683372363421,50.46368358346444,3.3000000000000007
P2_mu_sigma,ci_low,BG,global,13.974498858884289,114.96156637609165,73.25518197224628,38.40638440384537,3.3000000000000007
P2_mu_sigma,ci_low,BH,national,38.25558216951597,126.89985487096934,72.38941803978126,51.2104368311881,3.2999999999999905
P2_mu_sigma,ci_low,BH,global,14.65418569115464,112.70532796883457,72.03903369299508,37.36629427583951,3.2999999999999914
P2_mu_sigma,ci_low,BI,national,39.99785382238111,224.56480016849585,174.36274080345353,46.90205936504231,3.3000000000000016
P2_mu_sigma,ci_low,BI,global,12.909776519818672,195.15753402616403,158.18571464868646,33.67181937747759,3.300000000000002
P2_mu_sigma,ci_low,BO,national,38.11327531339996,158.49821693973243,102.74752010333805,52.45069683639437,3.300000000000002
P2_mu_sigma,ci_low,BO,global,15.227702856470614,147.8425231351194,100.09384330718686,44.44867982793254,3.3000000000000016
P2_mu_sigma,ci_low,BR,national,24.331634269753675,87.61438087075409,46.33596499442938,37.9784158763247,3.300000000000008
P2_mu_sigma,ci_low,BR,global,11.415424659665987,80.47100927495218,46.762174241938865,30.40883503301333,3.300000000000008
P2_mu_sigma,ci_low,BY,national,34.687445286389014,145.11108359160963,86.32888747935793,55.48219611225167,3.299999999999999
P2_mu_sigma,ci_low,BY,global,15.007395542874075,134.66126020353437,87.4726708025913,43.88858940094307,3.299999999999999
P2_mu_sigma,ci_low,CA,national,24.1627675577054,101.74448878996796,61.95146411000718,36.49302467996078,3.300000000000005
P2_mu_sigma,ci_low,CA,global,11.547308642658328,96.62510821381186,63.276417813108424,30.04869040070343,3.3000000000000065
P2_mu_sigma,ci_low,CH,national,42.29755228510179,183.49483989448723,124.73028330411432,55.46455659037293,3.300000000000014
P2_mu_sigma,ci_low,CH,global,16.009172009562985,168.90856677208524,122.90736641430395,42.70120035778128,3.300000000000013
P2_mu_sigma,ci_low,CL,national,31.80015513935861,105.51902077880054,50.4702630736281,51.748757705172444,3.3000000000000016
P2_mu_sigma,ci_low,CL,global,15.383480682329523,96.02946098193392,50.611701574863694,42.117759407070224,3.300000000000001
P2_mu_sigma,ci_low,CN,national,19.424296603645274,88.86789257162877,56.4453521067106,29.122540464918185,3.2999999999999985
P2_mu_sigma,ci_low,CN,global,7.859370703405517,81.48873924789771,56.870836455966064,21.31790279193165,3.299999999999999
P2_mu_sigma,ci_low,CO,national,43.15409211000073,155.44236369300012,101.07379239850893,51.06857129449119,3.300000000000005
P2_mu_sigma,ci_low,CO,global,15.816225104418038,140.22502684507288,95.52201014944535,41.40301669562753,3.3000000000000065
P2_mu_sigma,ci_low,CR,national,38.510178056277624,220.2522142761267,163.96583856055673,52.98637571556996,3.299999999999993
P2_mu_sigma,ci_low,CR,global,14.964975256968666,202.0536597372086,158.03397129159532,40.719688445613265,3.2999999999999927
P2_mu_sigma,ci_low,CU,national,28.546901257634254,105.48442528771066,56.328899406445316,45.85552588126534,3.299999999999994
P2_mu_sigma,ci_low,CU,global,12.839622390149913,93.4503683701818,56.789705927998824,33.36066244218299,3.2999999999999945
P2_mu_sigma,ci_low,CV,national,31.662709975771815,103.53747587797876,50.97918939429842,49.25828648368034,3.3000000000000047
P2_mu_sigma,ci_low,CV,global,14.63281069049559,92.5353535258155,51.702268380973614,37.533085144841884,3.300000000000006
P2_mu_sigma,ci_low,CZ,national,34.66679508384711,157.03536211691633,101.29347318818314,52.441888928733185,3.3000000000000074
P2_mu_sigma,ci_low,CZ,global,14.79291781838056,147.858560071382,101.28664869421982,43.27191137716217,3.300000000000005
P2_mu_sigma,ci_low,DE,national,26.019813019033844,97.84660553982714,49.547423160276594,44.999182379550554,3.299999999999999
P2_mu_sigma,ci_low,DE,global,11.232941378990684,89.95485784399692,51.48149038209813,35.17336746189878,3.299999999999999
P2_mu_sigma,ci_low,DK,national,27.606607961472296,103.2476908978931,53.31080082522255,46.63689007267054,3.300000000000005
P2_mu_sigma,ci_low,DK,global,12.338653792251455,95.31550867787041,55.10456919291022,36.910939484960196,3.300000000000005
P2_mu_sigma,ci_low,DO,national,36.871563056475146,128.2627423384334,73.65240515618969,51.31033718224372,3.2999999999999905
P2_mu_sigma,ci_low,DO,global,14.430939253956726,114.13179638457878,72.98441903792718,37.847377346651605,3.2999999999999927
P2_mu_sigma,ci_low,DZ,national,36.70469867794304,117.54678201261581,64.12616680497183,50.120615207644015,3.2999999999999714
P2_mu_sigma,ci_low,DZ,global,15.395533950662474,104.35219696913147,64.3910371486679,36.66115982046361,3.299999999999972
P2_mu_sigma,ci_low,EC,national,49.81937278867268,226.40176256372183,168.80642359504145,54.295338968680404,3.300000000000001
P2_mu_sigma,ci_low,EC,global,14.916938601807017,164.1861015794325,116.21928536399818,44.6668162154343,3.3000000000000016
P2_mu_sigma,ci_low,EE,national,31.335166385000957,124.45015314846573,66.09592376956098,55.054229378904765,3.2999999999999834
P2_mu_sigma,ci_low,EE,global,14.984388605304114,115.68168476599749,66.94793502594473,45.43374974005279,3.299999999999984
P2_mu_sigma,ci_low,EG,national,28.84937131041102,91.1346877807951,36.77694921417414,51.05773856662095,3.3000000000000105
P2_mu_sigma,ci_low,EG,global,13.871829289025516,78.95966679687213,37.38199547625518,38.27767132061693,3.3000000000000096
P2_mu_sigma,ci_low,ES,national,27.48100908642478,115.37493500650118,70.10907774048479,41.9658572660164,3.2999999999999905
P2_mu_sigma,ci_low,ES,global,12.362138538864862,106.30558565245498,70.36731995066712,32.63826570178785,3.2999999999999914
P2_mu_sigma,ci_low,ET,national,29.236912847854768,109.62836567963024,55.94614533541523,50.382220344214986,3.300000000000013
P2_mu_sigma,ci_low,ET,global,13.825882627570746,97.53677510620115,56.002944198994925,38.233830907206205,3.3000000000000123
P2_mu_sigma,ci_low,FI,national,33.166744493872265,137.33962968591132,67.71185909270996,66.32777059320134,3.300000000000029
P2_mu_sigma,ci_low,FI,global,16.155800198155486,121.13574621180707,68.66074168235838,49.17500452944867,3.3000000000000296
P2_mu_sigma,ci_low,FJ,national,34.822265644793625,147.72269005311733,95.61445209686846,48.80823795624888,3.300000000000002
P2_mu_sigma,ci_low,FJ,global,14.48631856639423,133.3561195977171,93.72179256711077,36.33432703060635,3.300000000000002
P2_mu_sigma,ci_low,FR,national,26.92050034105595,109.52075913763234,63.97872100527752,42.24203813235479,3.3000000000000087
P2_mu_sigma,ci_low,FR,global,12.051135659794717,101.10456819198365,64.90105316528758,32.90351502669604,3.300000000000009
P2_mu_sigma,ci_low,GB,national,26.68678184027279,102.82886736913281,57.50241920151083,42.02644816762197,3.299999999999999
P2_mu_sigma,ci_low,GB,global,11.798379197705447,94.90764802248026,59.060577474775464,32.5470705477048,3.299999999999999
P2_mu_sigma,ci_low,GF,national,31.997479512817268,186.14592733894517,138.27911088952334,44.566816449421836,3.300000000000012
P2_mu_sigma,ci_low,GF,global,15.331733145931375,176.65092144831888,135.3351136102145,38.01580783810438,3.3000000000000105
P2_mu_sigma,ci_low,GH,national,27.262561466839518,175.70284591041644,129.52629867745355,42.87654723296287,3.3000000000000225
P2_mu_sigma,ci_low,GH,global,12.683631708077797,162.53108519701846,126.345268028899,32.88581716811943,3.300000000000021
P2_mu_sigma,ci_low,GR,national,40.62244505114493,146.39897639017687,89.46957641856706,53.62939997160981,3.300000000000004
P2_mu_sigma,ci_low,GR,global,14.853908320387173,130.9252387520346,88.30237670060359,39.32286205143102,3.300000000000005
P2_mu_sigma,ci_low,GT,national,42.07633475749829,140.03646493276258,85.41854850385498,51.3179164289076,3.3000000000000016
P2_mu_sigma,ci_low,GT,global,16.0793100198997,126.38332838263781,83.75554660306024,39.327781779577585,3.300000000000002
P2_mu_sigma,ci_low,HN,national,38.61137018507319,116.92887658074798,60.92395809933133,52.70491848141664,3.2999999999999927
P2_mu_sigma,ci_low,HN,global,15.666804328541295,105.31085102184889,61.42856826310265,40.58228275874624,3.299999999999993
P2_mu_sigma,ci_low,HU,national,37.27363634663798,150.66857371901557,91.85297592466273,55.51559779435282,3.300000000000007
P2_mu_sigma,ci_low,HU,global,15.882571589377534,137.52564201592548,91.85431450106175,42.37132751486375,3.3000000000000074
P2_mu_sigma,ci_low,ID,national,41.03726435951636,172.2653354962189,119.59714737419301,49.3681881220259,3.299999999999999
P2_mu_sigma,ci_low,ID,global,14.45055363967066,151.4259813445483,113.46865952518364,34.65732181936463,3.2999999999999985
P2_mu_sigma,ci_low,IE,national,31.161506441473534,108.7772118485081,49.646715348140695,55.830496500367424,3.299999999999979
P2_mu_sigma,ci_low,IE,global,14.34591910188071,99.58440912766187,50.02892276162554,46.255486366036344,3.299999999999979
P2_mu_sigma,ci_low,IL,national,42.92319795708689,199.41230429587438,143.53088210402646,52.581422191847906,3.299999999999989
P2_mu_sigma,ci_low,IL,global,13.318712864850252,175.1620232747212,132.21585797723773,39.64616529748346,3.2999999999999914
P2_mu_sigma,ci_low,IN,national,27.19794650008147,111.10210852549861,65.94632185866999,41.85578666682863,3.3000000000000047
P2_mu_sigma,ci_low,IN,global,12.60209480147937,101.77596653883269,66.27668245514322,32.19928408368947,3.300000000000004
P2_mu_sigma,ci_low,IR,national,40.03466836069573,142.43515766144364,64.93679051895178,74.19836714249185,3.299999999999992
P2_mu_sigma,ci_low,IR,global,17.92634407831807,124.79917138552925,65.07144432426644,56.427727061262814,3.299999999999993
P2_mu_sigma,ci_low,IT,national,42.92110660470113,156.82747246416804,98.9342953103217,54.59317715384634,3.300000000000008
P2_mu_sigma,ci_low,IT,global,15.243623374876304,140.83864325265074,97.44762482623791,40.0910184264128,3.3000000000000074
P2_mu_sigma,ci_low,JM,national,44.82164597414533,142.59856804564467,87.75022630953592,51.54834173610876,3.3000000000000074
P2_mu_sigma,ci_low,JM,global,13.928050318734092,124.25710833204445,83.22845993147934,37.72864840056513,3.300000000000006
P2_mu_sigma,ci_low,JO,national,27.855437160167,114.90399076087256,64.95131113982954,46.652679621043006,3.300000000000001
P2_mu_sigma,ci_low,JO,global,12.65205499118901,102.84472278846303,64.8518847039202,34.69283808454283,3.300000000000001
P2_mu_sigma,ci_low,JP,national,40.76698249114018,144.16123689781048,89.11836165006076,51.74287524774974,3.2999999999999945
P2_mu_sigma,ci_low,JP,global,14.125962910243103,129.21943180270574,89.04393296864973,36.87549883405603,3.2999999999999945
P2_mu_sigma,ci_low,KE,national,37.11480023613687,106.53365486487282,47.442294265431414,55.79136059944142,3.2999999999999794
P2_mu_sigma,ci_low,KE,global,15.246307732189399,94.30787045983016,48.82598502727377,42.181885432556406,3.29999999999998
P2_mu_sigma,ci_low,KH,national,35.70432261018182,170.84604496659762,119.27730818438816,48.26873678220943,3.300000000000001
P2_mu_sigma,ci_low,KH,global,14.741735475852874,153.95494772117803,116.68074707452249,33.974200646655525,3.3000000000000007
P2_mu_sigma,ci_low,KR,national,43.13644440672209,165.56624293612379,109.89442833649395,52.37181459962986,3.299999999999999
P2_mu_sigma,ci_low,KR,global,13.804047708833666,149.16991587302192,107.8040047540697,38.06591111895223,3.300000000000001
P2_mu_sigma,ci_low,KW,national,32.977489322729035,104.56098103132585,50.76727364875784,50.49370738256801,3.300000000000004
P2_mu_sigma,ci_low,KW,global,14.360888960292653,90.81243172609368,51.34100799346067,36.171423732632995,3.300000000000004
P2_mu_sigma,ci_low,KZ,national,42.68761937914246,145.97672033108657,86.6114040577792,56.06531627330736,3.300000000000017
P2_mu_sigma,ci_low,KZ,global,15.49860929824477,132.92136184530588,85.91591283798067,43.705449007325214,3.3000000000000145
P2_mu_sigma,ci_low,LC,national,26.49698817659244,85.76203731203776,39.62529014661882,42.83674716541894,3.300000000000002
