year,perturbation,scenario,mean_uncovered_share,global_annual_unmet_gwh,global_storage_cost_musd_yr_mid,global_storage_cost_usd_yr_low,global_fleet_gw,ai_share,capex_year_used
2030,P3_burst,L2_W2,0.12265346507627231,235303.31354092387,29596.298219433622,19833.0979432474,219.0,0.44,2030
2030,P3_burst,L2_W3,0.10540377503300433,202210.8181743168,25433.94560757808,17043.81847278117,219.0,0.44,2030
2030,P3_burst,L3_W0,0.08603139401713118,165046.06753822515,20759.3873681534,13911.299307156341,219.0,0.44,2030
2030,P3_burst,L3_W1,0.06978526918746694,133878.85182000409,16839.195182226278,11284.296598797577,219.0,0.44,2030
2030,P3_burst,L3_W2,0.05865826798285134,112532.36762902133,14154.2482405723,9485.0575429051,219.0,0.44,2030
2030,P3_burst,L3_W3,0.05214708298443952,100041.04988066814,12583.098392868742,8432.197195912042,219.0,0.44,2030
2030,P_mix,L0_W0,0.4142082352730569,794633.6468772433,99948.50490741058,66977.58187232351,219.0,0.44,2030
2030,P_mix,L0_W1,0.3901320228796573,748444.8779732498,94138.91150092699,63084.45192117388,219.0,0.44,2030
2030,P_mix,L0_W2,0.34075347626431424,653715.099004511,82223.8613198244,55099.92779290479,219.0,0.44,2030
2030,P_mix,L0_W3,0.26639094413790676,511055.04287192586,64280.171952412216,43075.48655878402,219.0,0.44,2030
2030,P_mix,L1_W0,0.2283546099234359,438084.6178615163,55101.99920461836,36925.001194113865,219.0,0.44,2030
2030,P_mix,L1_W1,0.20560060085446083,394432.4167032318,49611.45364461884,33245.67187238708,219.0,0.44,2030
2030,P_mix,L1_W2,0.1691220313489491,324450.46982107795,40809.169738231925,27347.077475706377,219.0,0.44,2030
2030,P_mix,L1_W3,0.1388102781566665,266299.19002687524,33494.93946781281,22445.658917981644,219.0,0.44,2030
2030,P_mix,L2_W0,0.17238299719387667,330706.43713662075,41596.04125115533,27874.376520636044,219.0,0.44,2030
2030,P_mix,L2_W1,0.15035465531058556,288446.3849340397,36280.59928421128,24312.38777594815,219.0,0.44,2030
2030,P_mix,L2_W2,0.11958346895258248,229413.71017739235,28855.507726863947,19336.67875306254,219.0,0.44,2030
2030,P_mix,L2_W3,0.10320434973330483,197991.35270236133,24903.223976185167,16688.17081651096,219.0,0.44,2030
2030,P_mix,L3_W0,0.05137904371614137,98567.61262679425,12397.770410372264,8308.00504183841,219.0,0.44,2030
2030,P_mix,L3_W1,0.03676523168206004,70531.89106813127,8871.455529545552,5944.94774691481,219.0,0.44,2030
2030,P_mix,L3_W2,0.031861564856875385,61124.500484024014,7688.200041111868,5152.023516323669,219.0,0.44,2030
2030,P_mix,L3_W3,0.03165874575775973,60735.40421151657,7639.259764224532,5119.227614022658,219.0,0.44,2030
2050,P0_baseline,L0_W0,0.39734321059316946,762279.1089303601,60938.6213010351,36761.88567616791,219.0,0.7,2050
2050,P0_baseline,L0_W1,0.3731455927651428,715857.4309843606,57227.548782624624,34523.14084169204,219.0,0.7,2050
2050,P0_baseline,L0_W2,0.32436630348099266,622277.2912500756,49746.5032839915,30010.118828929666,219.0,0.7,2050
2050,P0_baseline,L0_W3,0.25254834848774144,484498.85367282265,38732.12819144839,23365.57733288463,219.0,0.7,2050
2050,P0_baseline,L1_W0,0.22508173020872166,431805.79450162,34519.704762275935,20824.387112025153,219.0,0.7,2050
2050,P0_baseline,L1_W1,0.20280897593000743,389076.8517831635,31103.839328724454,18763.729160263123,219.0,0.7,2050
2050,P0_baseline,L1_W2,0.16825280522617442,322782.91165810206,25804.125267947682,15566.619047511917,219.0,0.7,2050
2050,P0_baseline,L1_W3,0.14014501713543864,268859.80667331093,21493.368701819167,12966.10829294526,219.0,0.7,2050
2050,P0_baseline,L2_W0,0.17660365029293232,338803.5068679731,27084.854298920898,16339.232756414242,219.0,0.7,2050
2050,P0_baseline,L2_W1,0.1552191437350029,297778.61410697893,23805.215155476664,14360.75479487995,219.0,0.7,2050
2050,P0_baseline,L2_W2,0.12603506917848112,241790.7181147653,19329.393699345244,11660.666851235448,219.0,0.7,2050
2050,P0_baseline,L2_W3,0.11026837533171702,211543.26197137916,16911.331530715266,10201.944564724972,219.0,0.7,2050
2050,P0_baseline,L3_W0,0.08309120059047152,159405.4828607842,12743.298667849771,7687.533435496332,219.0,0.7,2050
2050,P0_baseline,L3_W1,0.0664104943945896,127404.54886635648,10185.058811713288,6144.24743532704,219.0,0.7,2050
2050,P0_baseline,L3_W2,0.05633517435485547,108075.65188932893,8639.855330139962,5212.086639377913,219.0,0.7,2050
2050,P0_baseline,L3_W3,0.05536684574504488,106217.9715511239,8491.347418402616,5122.497627405926,219.0,0.7,2050
2050,P1_flatten,L0_W0,0.4123665671105676,791100.5170075973,63242.68139084375,38151.834969476404,219.0,0.7,2050
2050,P1_flatten,L0_W1,0.3880893200002741,744526.0750613258,59519.39651156449,35905.72289556337,219.0,0.7,2050
2050,P1_flatten,L0_W2,0.3379901858394487,648413.8921218319,51835.93273832248,31270.589858444542,219.0,0.7,2050
2050,P1_flatten,L0_W3,0.2603116028300949,499392.1913333673,39922.74125295273,24083.82760368344,219.0,0.7,2050
2050,P1_flatten,L1_W0,0.18810757271230402,360873.09179419256,28849.155671389428,17403.56673654471,219.0,0.7,2050
2050,P1_flatten,L1_W1,0.16556994396282276,317636.0032960377,25392.667711427366,15318.402804176294,219.0,0.7,2050
2050,P1_flatten,L1_W2,0.13257452009713366,254336.26233514512,20332.31790296652,12265.691778420023,219.0,0.7,2050
2050,P1_flatten,L1_W3,0.10678334099618529,204857.43270072172,16376.848539859493,9879.511890893502,219.0,0.7,2050
2050,P1_flatten,L2_W0,0.11832191158904476,226993.48806888703,18146.463736414233,10947.051493162937,219.0,0.7,2050
2050,P1_flatten,L2_W1,0.09743901077601534,186930.89583313887,14943.75345878667,9014.981706115876,219.0,0.7,2050
2050,P1_flatten,L2_W2,0.07495892423138056,143804.1986024497,11496.090470628535,6935.14153391178,219.0,0.7,2050
2050,P1_flatten,L2_W3,0.06585415255554233,126337.24042865462,10099.735333823704,6092.77511986104,219.0,0.7,2050
2050,P1_flatten,L3_W0,0.029070133587722112,55769.307080029605,4458.346876565836,2689.546213580478,219.0,0.7,2050
2050,P1_flatten,L3_W1,0.018110317693920717,34743.55787672527,2777.4925106779756,1675.5525472024747,219.0,0.7,2050
2050,P1_flatten,L3_W2,0.017048567279009243,32706.653410742496,2614.6569450370826,1577.320222277806,219.0,0.7,2050
2050,P1_flatten,L3_W3,0.017041178134456714,32692.477780267134,2613.5237073986364,1576.636584354612,219.0,0.7,2050
2050,P2_sharpen,L0_W0,0.45579447223927516,874414.3473227151,69903.01078362459,42169.75107055614,219.0,0.7,2050
2050,P2_sharpen,L0_W1,0.43291799415983634,830527.1967159964,66394.55512811396,40053.2370609818,219.0,0.7,2050
2050,P2_sharpen,L0_W2,0.38498357571854364,738567.8910014828,59043.0834159923,35618.38184334319,219.0,0.7,2050
