country,local_hour,demand_orig,demand_migrated,portfolio_w0_fit,portfolio_w3_fit
DO,18,0.6787393485310531,0.6526121410617813,0.6929732514325863,0.6595757139288688
DO,19,0.7155602363887265,0.6750377791216138,0.7071044334125293,0.6706348407448299
DO,20,0.7343435389562177,0.6679706496048169,0.6920816535839985,0.6553775324384147
DO,21,0.681639023837899,0.6216249654802642,0.6415526220573552,0.605947734002254
DO,22,0.6096694378341944,0.5606638619360549,0.5766358467368484,0.5419954389848791
DO,23,0.49417894851439265,0.468206776417078,0.48933752760619337,0.4556191549430994
DZ,0,0.35781543802801014,0.31743401986045505,0.33982033251570243,0.3089077992579892
DZ,1,0.26340727476655157,0.23656716676097203,0.26890622975266726,0.2415737626932257
DZ,2,0.18319147040295208,0.167288067293193,0.20786707056590809,0.1839549358342724
DZ,3,0.13365212033579288,0.12454651813444939,0.1647703855421757,0.14379837716302227
DZ,4,0.12032103297917189,0.10986049235860483,0.13373887653895933,0.11588898727199436
DZ,5,0.13329729768696433,0.11595214220538644,0.12450429265523373,0.10896524601193917
DZ,6,0.1577860923155991,0.14093000626678642,0.14761328646424587,0.13291278270745613
DZ,7,0.19572139588141382,0.17860610746849176,0.18749131009029973,0.1726723462598883
DZ,8,0.23947847326200764,0.22337546512916673,0.23512847891839986,0.2192198193929088
DZ,9,0.27967728558071364,0.26729588475587085,0.28705420791978803,0.2699829352602492
DZ,10,0.31714292633599056,0.30599280205992724,0.3347100164328631,0.31610758032244096
DZ,11,0.3523256084361063,0.33959865340812406,0.3751969667768676,0.35244509012818875
DZ,12,0.3873016969691994,0.3679231170081103,0.4003678828120481,0.37369404447231713
DZ,13,0.4440326174684467,0.39228915688003363,0.40560881148421646,0.3772835763397575
DZ,14,0.4419391050498372,0.3965168064556497,0.40926270341583043,0.38007805290042074
DZ,15,0.413511122467787,0.3903983247982491,0.4149941359043382,0.38493797658807816
DZ,16,0.4153951532288868,0.3915846741380172,0.42172643417123806,0.3917936243315506
DZ,17,0.41848102637578655,0.39471344557238464,0.43015881605874573,0.40054903530405706
DZ,18,0.429107239761648,0.408507542583153,0.4520054065118072,0.4215189873620077
DZ,19,0.45372343884482874,0.43125386272862715,0.47720015926020976,0.44477401289656987
DZ,20,0.48523390673095274,0.45276551862041714,0.4896989972418064,0.4559824337621033
DZ,21,0.4972388165708509,0.45806623432797744,0.48288787088704477,0.44949973025519135
DZ,22,0.4876958163688921,0.43825629667671884,0.4536407914297725,0.42038142118100336
DZ,23,0.4420367757583737,0.3892123548429697,0.40515966825659466,0.37201210263710227
EC,0,0.29860095398621644,0.285206890977716,0.3250429365423655,0.29038643613503784
EC,1,0.21007300826826533,0.20533656548290694,0.26250703747246434,0.23337992177020495
EC,2,0.15382320162208055,0.15068152527448375,0.20190096676085417,0.17938782700557973
EC,3,0.1249242433156523,0.12079109675203857,0.15154731608144603,0.1347287083253275
EC,4,0.11788153320157094,0.11435104724195934,0.14162393805510265,0.1267614700970518
EC,5,0.14164646634591951,0.13706480887804787,0.16409178449611742,0.14862749230989528
EC,6,0.20401802017343526,0.18848869722185824,0.20641048202818368,0.18916600132954733
EC,7,0.2834323722280897,0.2517022184929903,0.2626019737037563,0.24072644019049227
EC,8,0.3699406639197389,0.3240659243580877,0.3363928917498613,0.3098499871840844
EC,9,0.4318751091560338,0.39270692685124664,0.4151920477480354,0.38546480489588236
EC,10,0.46617147334269093,0.4369940876052796,0.470641625179567,0.43898462418279266
EC,11,0.48876734335676664,0.4605553710273011,0.49625132961656976,0.4631757046796072
EC,12,0.4864133997922202,0.46218809395368293,0.49991192451743177,0.4649743515918158
EC,13,0.48605611585914665,0.464373165579207,0.5102361528874587,0.4731526230828583
EC,14,0.5267292900472891,0.4851716319475795,0.5220645106926087,0.4827969160967786
EC,15,0.5521887300128805,0.49508280608257005,0.524555257026018,0.48410178460772024
EC,16,0.5466352296703029,0.48926595751270446,0.5215763909490972,0.4802533876659349
EC,17,0.5203649993405853,0.48280710735544824,0.5268988211979851,0.48398628122966386
EC,18,0.5263696272007982,0.48878561984429,0.5387731884325802,0.49372470894523557
EC,19,0.5603652997055611,0.5076818818228382,0.5513619545929128,0.5027021191276949
EC,20,0.5900870498518552,0.5212989737873789,0.5577881776471639,0.5085881069390431
EC,21,0.5837395426954165,0.5039628563373215,0.5309298079899466,0.48446575846375384
EC,22,0.5182341721296408,0.4541756493349776,0.47968665245351066,0.43651291068977044
EC,23,0.4135724290740333,0.37765844422500816,0.40392310647515256,0.36449898140115167
EE,0,0.2874348711210358,0.2689359655689073,0.3002119506536155,0.2746191160597833
EE,1,0.20391142625565725,0.1887947972406679,0.21212180694432797,0.19122195872975578
EE,2,0.15496633461741416,0.1423271106754259,0.16440653344230943,0.14806702125403032
EE,3,0.12993440577162188,0.1221084019846178,0.14517638920467743,0.1344145976051712
EE,4,0.12961062917872426,0.12483026963921076,0.14884777034249297,0.13864327683445607
EE,5,0.16965790327248653,0.1578516369085225,0.1863695382292338,0.16936725361647548
EE,6,0.25540131608744976,0.22715743477158712,0.2567973766525602,0.23145099606319092
EE,7,0.37036150726081496,0.3240018018409989,0.3550667642876655,0.3218479598033191
EE,8,0.4812169126088005,0.42535144582107637,0.45888027923347124,0.4169565249832859
EE,9,0.5534904316158935,0.5006980454285541,0.5409161302283179,0.4938727920535232
EE,10,0.5825229284030136,0.5449985464103643,0.5951379415262511,0.5458673218557106
EE,11,0.5899871484181692,0.5626570145306844,0.620532628044222,0.5707231561454716
EE,12,0.598230735066152,0.564537859047576,0.6159904121440682,0.5663872232166419
EE,13,0.6113340992282396,0.5561990488286694,0.5956769345829377,0.5477189622891889
EE,14,0.6193086276824437,0.5529787249194199,0.5851210930033023,0.5397459338883017
EE,15,0.6174225906729425,0.5567267263829402,0.5926126925211634,0.5511471135514091
EE,16,0.6062843488025698,0.5650470380295334,0.6042235778656189,0.5634630575382553
EE,17,0.5994000201786409,0.5708416450373514,0.6171094798729904,0.5758191253378693
EE,18,0.6047493102681202,0.5802252016344579,0.631993849869553,0.5896891701476591
EE,19,0.6184975696838124,0.5896377566787319,0.6395727270185012,0.595256763966347
EE,20,0.6326472555975802,0.5853078529704354,0.621024160044257,0.5769623949651668
EE,21,0.6140363867025839,0.5486067070909587,0.5720240757033389,0.5312983204867808
EE,22,0.5289119392174393,0.4765044638994315,0.4990561667403382,0.463138131617835
EE,23,0.40608616584074386,0.3767595998143864,0.40653458539713305,0.3754069231448811
EG,0,0.5421426474047434,0.4938671284026148,0.5203770956426529,0.4837988107248147
EG,1,0.48518077483162264,0.4377114850562358,0.46451456017389153,0.4268970023374957
EG,2,0.41413836530782683,0.37109689786240696,0.4002671508646499,0.36497811794186974
EG,3,0.33335061662663595,0.3011041844281873,0.3374514768932973,0.3062670232446519
EG,4,0.2742165012481414,0.24849492725162048,0.28581599238630734,0.26044835158523216
EG,5,0.2404592197052436,0.22215601673933033,0.25312149184170235,0.2328537186759647
EG,6,0.2304826408709266,0.21449346617125362,0.23649295701131115,0.21845866508744732
EG,7,0.23941765415646452,0.22223551493033586,0.2424437130375962,0.2229691447179687
EG,8,0.2737162219511059,0.24968382343175818,0.27005600639012795,0.24757172430246085
EG,9,0.3188772954668908,0.29041771257758553,0.3131389731054916,0.2869477029686606
EG,10,0.3647607171691597,0.3374990947010487,0.3637530191353253,0.33497252556947565
EG,11,0.40502277596535385,0.37839781621669616,0.4101568777073409,0.37983102143119446
EG,12,0.4207541081125007,0.4014953840541868,0.44761436001930616,0.4166841506197489
EG,13,0.47828176308666004,0.4433346784977067,0.47554765951137834,0.44139909053349696
EG,14,0.5057027459840711,0.4647372765615172,0.4935160062909499,0.45640183839323295
EG,15,0.5088926778131883,0.46993918785429367,0.5006294978798034,0.4638368729764806
EG,16,0.517250426743922,0.47843978790218616,0.5076313783808519,0.4723773306725931
EG,17,0.5207484555284047,0.4867926475748073,0.5214476735938011,0.4871662035756913
EG,18,0.5345602272716016,0.5001975135531133,0.5406154789016592,0.5065010492419564
EG,19,0.5499827455294961,0.5187163128179387,0.5563976562097823,0.522058029645221
EG,20,0.5579055458428033,0.5312056913268055,0.5739561999984767,0.5371821457221707
EG,21,0.577769054755586,0.5481526131562018,0.5887853472286815,0.5496619218808193
EG,22,0.5868593503858431,0.5508746007124975,0.5880660404336334,0.5488506375254575
EG,23,0.5766633915295479,0.5347167637782236,0.5653393106497216,0.5276474461844466
ES,0,0.2478793369684573,0.22928581326580139,0.26780308368815153,0.24093397539645375
ES,1,0.16923160432895026,0.16089841538050764,0.19873918078019576,0.17743748784554259
ES,2,0.12752305009783577,0.1238448684075829,0.1625334444755587,0.14428075860977738
ES,3,0.1157487129716222,0.11381992117802303,0.15803742170928003,0.13948252421858717
ES,4,0.14530250818383775,0.13978626297973643,0.18098462326267176,0.16019499982629276
ES,5,0.22819829832485122,0.20629873289346076,0.24108478787742335,0.2148803439596547
ES,6,0.35250025255340767,0.30346971296021447,0.3356728014158398,0.29954307636682115
ES,7,0.4763113333186638,0.4041940813206319,0.436710805862728,0.39033398087202736
ES,8,0.5612951644358739,0.49282906085582756,0.5313655238686406,0.47819037295624783
ES,9,0.5927997258043836,0.5459928767043832,0.5957427740835108,0.5401276594772239
ES,10,0.6098236970396684,0.5709836243615445,0.627351873512145,0.5723286864219485
ES,11,0.614418061621348,0.5754503264139351,0.6306777390504502,0.5786860606121766
ES,12,0.5856645831180763,0.557463467821141,0.6195685049127332,0.5694973776931476
ES,13,0.6024790470186548,0.5546749739956497,0.6075478620688642,0.5571454976238724
ES,14,0.6514918770386565,0.5669920447302208,0.6015040425374862,0.5507269239363021
ES,15,0.6624954454465732,0.5760433328887204,0.6087682694670211,0.5584105651470573
ES,16,0.6473341565379535,0.5894762121683569,0.6307171395569346,0.5801868280873521
ES,17,0.6289166966586237,0.5985677205071231,0.6580218945810554,0.6036599202282028
ES,18,0.6203482803977856,0.6000468685657566,0.6743783464470677,0.6148666999487405
ES,19,0.6256416692402937,0.597778265643697,0.6710785064014083,0.6086764166660277
ES,20,0.6550739380574475,0.5863807018103769,0.6361549499774167,0.5752463399603566
ES,21,0.6435311769017772,0.5381992487761816,0.5660770626441504,0.5111218819293296
ES,22,0.5302415443185732,0.44852325463377785,0.4667576470748236,0.42154525959705347
ES,23,0.37386076893208636,0.33298802952421763,0.3608326440598453,0.3264841804066728
ET,0,0.26662811458183133,0.24245590505698128,0.26237529690832245,0.2391095163395547
ET,1,0.18235829407170348,0.1745158849222665,0.19480092476834474,0.17796616969292306
ET,2,0.13148889475938993,0.12595050767993396,0.14377414858638682,0.1312757431259117
ET,3,0.10195349825591275,0.09653562955692675,0.11622980408648179,0.10498476690114338
ET,4,0.08440010098682633,0.07955462738571017,0.10024587093470301,0.09007359357180686
ET,5,0.08564115807480956,0.08059606623564573,0.09970925263162042,0.08981055759824835
ET,6,0.11642270224590782,0.10613338310772652,0.11457681319448555,0.10396029435456085
ET,7,0.14761497436462737,0.13459105486425108,0.14178070287693742,0.12963087801656187
ET,8,0.1879527099180415,0.16839344107087795,0.17591414843469746,0.16274708475493682
ET,9,0.23138470014995852,0.20474273823203715,0.21380201698679402,0.19942989292436597
ET,10,0.25392639988892235,0.23464109404646066,0.24872377788277297,0.23238408298355626
ET,11,0.27069556937107064,0.25586367895184486,0.2747822890318024,0.2558995063150679
ET,12,0.26256426744352707,0.25482186624804515,0.28845855378610236,0.26724024445803635
ET,13,0.27825260799939516,0.26596584476435386,0.29371231283452803,0.27145506998006874
ET,14,0.32055866382116277,0.28933938361287026,0.3050794523875163,0.28228153762581043
ET,15,0.35145727491561307,0.3116454406172214,0.3261912129970463,0.30057828509666856
ET,16,0.37652755309822566,0.33583974380293935,0.354524979180611,0.3252033412020203
ET,17,0.38802563080638297,0.3548927850630483,0.38480149373423017,0.3518326959258474
ET,18,0.3927356187451311,0.3646990333143003,0.4088754060818968,0.37340653347939134
ET,19,0.40944440596850856,0.3808471473294249,0.4247258959272954,0.38828151509934
ET,20,0.4159321753437419,0.38781178218921786,0.4260961556798357,0.3911835042992574
ET,21,0.4121630505574209,0.3824766938329962,0.4140801615625621,0.3808061010235506
ET,22,0.4039142051036082,0.35920187338118587,0.3811162985565287,0.3499254496178065
ET,23,0.3512762476920783,0.30904701697684095,0.3289418491122957,0.30109625785667216
FI,0,0.19824728090359697,0.1843431378498326,0.2048358791103901,0.18770033331653804
FI,1,0.1523744390291503,0.13946991844319193,0.15652407150758035,0.14252767788350376
FI,2,0.12332941264558636,0.11285391312559777,0.12739040425152434,0.11526329104193293
FI,3,0.10718151599772911,0.0995983957563327,0.1163907567179462,0.1059417678258343
FI,4,0.10684391104943562,0.10050490394132176,0.11759958539880082,0.10761216742564766
FI,5,0.1285348182634607,0.1185765182328812,0.1346439813679568,0.12319888896972533
FI,6,0.1717187978094558,0.15545982988063006,0.17260485763490063,0.1584296707446092
FI,7,0.23005823338076162,0.2056491057481097,0.22480039577831748,0.20649309902145077
FI,8,0.28643739321106937,0.25488034824798467,0.27459261629864845,0.2503795653108631
FI,9,0.32432852204563856,0.2927807499472459,0.31485083616975323,0.2863018901399144
FI,10,0.33982147821048053,0.3176725069682265,0.346278424689229,0.3166703300616903
FI,11,0.3484085771904493,0.3307376440266059,0.36465270198373545,0.33562335365146173
FI,12,0.3589284687445739,0.336344898540691,0.366858479287072,0.3387936657175902
FI,13,0.367397876901645,0.3347018750898268,0.3597005066046745,0.33221398063279617
FI,14,0.3708242172556249,0.3328105514421044,0.35507182028703377,0.3267316186372402
FI,15,0.3688873804407694,0.3345667894154709,0.3579913350872704,0.3300202557305294
FI,16,0.3683949352015398,0.3397333984275812,0.36388251228118956,0.3370102655466438
FI,17,0.3678435100527033,0.3465080425377466,0.37502428167967344,0.3484711181685138
FI,18,0.3699371233988858,0.3529466917968019,0.38679139189070944,0.3600346832593155
FI,19,0.3762789708782471,0.3554423520332364,0.38793066153125655,0.35933445682953385
FI,20,0.38104834881406574,0.3479082484088693,0.3730743669078723,0.3424140865085073
FI,21,0.3694122722226758,0.32777539674333933,0.34731259936911124,0.3175571523466419
FI,22,0.3248238307843943,0.2914276980431652,0.31002254259314116,0.283972721811312
FI,23,0.25931885672290345,0.23974924798540154,0.26155516272705676,0.23974612205039936
FJ,0,0.3808267955774066,0.36165811155713756,0.39290293931240156,0.3631097097242487
FJ,1,0.2898877115049539,0.2747789136097973,0.3117041370407538,0.2857744299442969
FJ,2,0.2205645692019419,0.2080731295976054,0.24107003320040413,0.21826073876121385
FJ,3,0.1729819781913972,0.164672456655053,0.1972480248568487,0.1758047106730425
FJ,4,0.15527931099666373,0.14925566521008612,0.18937007784773774,0.1667233311710352
FJ,5,0.18670467559592602,0.18059874294831949,0.21937674793075432,0.19201733731170328
FJ,6,0.2699521861048151,0.25716923073934167,0.2972579982970813,0.26301751495479475
FJ,7,0.381408438218143,0.35493774741957806,0.39116250207951675,0.35095787865603256
FJ,8,0.5170673742035246,0.4417152341165807,0.47118664994879683,0.42648010263108294
FJ,9,0.5963087738293265,0.5031144991811792,0.5365819612592624,0.48743961204219066
FJ,10,0.6167296301582771,0.5525654418043897,0.6001855842778758,0.5454357349402311
FJ,11,0.6430873612154349,0.5848352353083079,0.6438723449336303,0.5861050687039627
FJ,12,0.6334489218054726,0.5891245757214727,0.6556511320676786,0.5990948714698294
FJ,13,0.6162734039904151,0.5781777335840331,0.6406915953956421,0.5873349822556014
FJ,14,0.636041088422187,0.5669018806817495,0.6057087059588232,0.5554424102255349
FJ,15,0.6231776242481507,0.5504791661485502,0.5775818698275643,0.5299330092473403
FJ,16,0.5914169424954437,0.5275554446905074,0.5533964928970313,0.5101303442208456
FJ,17,0.5379667236737783,0.5114707750655318,0.5536274601467365,0.5144856287384914
FJ,18,0.5248331856987322,0.5154639437789661,0.5819916338651602,0.5438550188907159
FJ,19,0.5500898095692783,0.5370994251651255,0.5973695527674043,0.56082344352432
FJ,20,0.5932513140715062,0.553447878824765,0.5840775906043643,0.5492937009158649
FJ,21,0.6023563021479422,0.5414555202470756,0.5601849802637986,0.5257662078834602
FJ,22,0.5674013576937972,0.5095663748069579,0.523606364165089,0.4892358827789388
FJ,23,0.48648844786867407,0.4473108632496149,0.46773754753882973,0.4349063204469484
FR,0,0.1920399143307758,0.17912893724281476,0.20948691878998513,0.19033864892124433
FR,1,0.14309169596894064,0.13647961829335387,0.1671021447344225,0.1521587786665894
FR,2,0.11864979063178688,0.11535569209140262,0.1441104379926162,0.13115677689532498
FR,3,0.11759313104973794,0.11557919674049169,0.1469096700112226,0.1330393104292812
FR,4,0.15925563394497688,0.1493415154472765,0.17884319359310039,0.16245043994780264
FR,5,0.25254849137199337,0.22299760877086752,0.24701305848261448,0.22659226183664588
FR,6,0.3583338489113976,0.31582458709773026,0.3412639286864326,0.31238160944304305
FR,7,0.4612053032040529,0.40897631896015635,0.4343994639844207,0.3970794669669953
FR,8,0.5256419422560775,0.4809259154849468,0.5103005903798881,0.4688908770306583
FR,9,0.5524022200721557,0.5175421597645466,0.5552504887874621,0.5127353144264384
FR,10,0.5403118880247981,0.5222270431150251,0.5703956138009938,0.528439756587822
FR,11,0.5399696024542704,0.5178909221344364,0.564109786226079,0.525567752699958
FR,12,0.5707100966670455,0.5246979572304639,0.5601559857946601,0.5240937407690588
FR,13,0.5913537694659357,0.5387496807940494,0.5693713666292288,0.532656381538796
FR,14,0.5934804395853851,0.5444425637819307,0.5735497695487571,0.5356398696869322
FR,15,0.6001127790969438,0.5506494866317934,0.5807630447412404,0.5419325128606907
FR,16,0.6050703782391872,0.5641719069236929,0.5978090432854375,0.5584029262772703
FR,17,0.5886205902500967,0.5685149389230538,0.6194601373890588,0.5769688684741501
FR,18,0.582497504355492,0.5621469898755549,0.6285312508904218,0.581034985137432
FR,19,0.6142326192283535,0.5652680284175339,0.6111629039925385,0.5626397138406612
FR,20,0.6074021707838886,0.5360254268360473,0.5641124885695145,0.5178144478589961
FR,21,0.527850807098701,0.46552401652110803,0.4855587135758741,0.4442852018617327
FR,22,0.3990491275072438,0.36028960724356,0.38016593492343026,0.34690471580317517
FR,23,0.27604728050706445,0.2542508009389484,0.2776450901969023,0.2537965613000853
GB,0,0.3089393182304682,0.274417029839511,0.3106479228821999,0.28156480444080245
GB,1,0.22148462210364478,0.2061570359092973,0.2410137632957478,0.21397568597970754
GB,2,0.17297612481364938,0.1674984207750591,0.19936861116702884,0.17669696008451335
GB,3,0.15009451259259085,0.1479135514606214,0.1852448411623809,0.16872630091313898
GB,4,0.1570916712771843,0.15414907016608176,0.1910461025484468,0.17904035402099852
GB,5,0.21520066786017514,0.20250191019507366,0.23481587559657222,0.220988944709248
GB,6,0.32141200882845194,0.28773472448808807,0.31815193922932244,0.294568182996893
GB,7,0.43448335299159085,0.3896417321876818,0.4154836180773391,0.38204707586009407
GB,8,0.5336681084170611,0.48553086438535065,0.5116759889562434,0.47216788316391906
GB,9,0.5897922785869032,0.5497832201598288,0.5816471334921074,0.5399546296114348
GB,10,0.6118245201908286,0.5827603443822883,0.6211906687037747,0.5804358656646705
GB,11,0.6229755181282849,0.5977766076526128,0.6369979267816654,0.5999283125639951
GB,12,0.6297732375962707,0.6013386947591489,0.6418457645551783,0.606435844182813
GB,13,0.6460816567420413,0.6075656322648877,0.6446821178215751,0.6070664335519398
GB,14,0.6648344149569384,0.618083520293574,0.6468686990220468,0.6086441156933419
GB,15,0.6836785360081438,0.6265760216795053,0.6542398119866255,0.6187829794348256
GB,16,0.6832746865646397,0.6391780088867781,0.6703851021621527,0.6371816249608847
GB,17,0.6682257712219097,0.6483283403099648,0.6944156749277703,0.6591458879953943
GB,18,0.6741393015129054,0.6566137720143989,0.7129482718247062,0.6701307004573738
GB,19,0.6974533086313979,0.665845357188125,0.7158196386799864,0.6664313697613932
GB,20,0.706869498722656,0.6506360097258664,0.6852187722969986,0.6336101571412004
GB,21,0.6706724009892864,0.5937789888535898,0.6161511521036349,0.5671770289810498
GB,22,0.5600271736687499,0.494416924029915,0.514398482606674,0.47274577566533516
GB,23,0.42517900238139245,0.38171497158407325,0.40589381313698314,0.37249383535635666
GF,0,0.240328714742055,0.22145639679864768,0.2771826117936248,0.23548096539864885
GF,1,0.18090848710246912,0.16675440560742208,0.22041180437195348,0.187880964786648
GF,2,0.1427747971881905,0.13426716082881962,0.19018918795627718,0.1636722370725739
GF,3,0.13303294567880292,0.12754640734634995,0.1835782787352784,0.15953769359261868
GF,4,0.16564531519922124,0.15614310213054003,0.20531824687108222,0.18076584670160034
GF,5,0.24101012441016714,0.21458406120212573,0.255892967973496,0.22484884939732908
GF,6,0.33949310186359893,0.2872393061568777,0.31919815786562744,0.2765347351510953
GF,7,0.4390248498177306,0.35166719329072177,0.3829197145097191,0.32905671311866636
GF,8,0.48064113243101036,0.4015173746193567,0.4400758017918033,0.37965826091813654
GF,9,0.5005824049144763,0.436548225642174,0.4930030055883504,0.42967353279204823
GF,10,0.5134143208534865,0.464159209850932,0.5351657268089145,0.4690624389500334
GF,11,0.4977586517747648,0.46381718232685887,0.5506931402973753,0.4832724873486767
GF,12,0.5119727541907735,0.4644247611230118,0.5392882291187359,0.47331895910077454
GF,13,0.5397422257065732,0.4558291444010231,0.5073209345294856,0.4451455752819628
GF,14,0.5403484414154247,0.44758893234958375,0.49129708481607837,0.43112163379537716
GF,15,0.5253586616087725,0.4498709563170067,0.5015609400750523,0.440896595213558
GF,16,0.49244270759521375,0.4443449367571776,0.5110188112461748,0.45017047440765007
GF,17,0.47535616591858504,0.4336189675853891,0.5095285054368545,0.4458319651114405
GF,18,0.48309320482357654,0.43356654479654605,0.5007212336825346,0.4318880047753219
GF,19,0.5163983507635291,0.4348507804319678,0.4848241457317261,0.41373591379090435
GF,20,0.531950798528051,0.42107627540905795,0.46228982505787386,0.39333015156700235
GF,21,0.49329743072518206,0.39427456296587154,0.4382156469482881,0.3736300539125814
GF,22,0.4247240410176621,0.3517080061507675,0.39537511924001134,0.33687516680280777
GF,23,0.32820018054533245,0.2899167798599517,0.3424306883683327,0.29138145496072265
GH,0,0.29430913952351734,0.26264415098036203,0.2754747150290934,0.25558748802964026
GH,1,0.23578486687820294,0.2143813952902049,0.22955469262201642,0.21166272673311098
GH,2,0.18987205760010184,0.1775700201088451,0.19479630901570819,0.1798143479835096
GH,3,0.16419455809294145,0.15682246508094816,0.17479276579325873,0.16188656106769522
GH,4,0.1596020144391622,0.15167299686176056,0.1667239553493238,0.15509275591886176
GH,5,0.16637388717960822,0.16234370828511405,0.18385484911796177,0.17303212042217947
GH,6,0.24195881950139742,0.22380417930228377,0.23426216947247655,0.2218685899965069
GH,7,0.3113976512691613,0.28903736310444667,0.30145631453729105,0.2848468621933182
GH,8,0.3675928009154529,0.3477347231750751,0.3662924873376038,0.34588791434180555
GH,9,0.4065532880761293,0.3898688020684723,0.41502113132040297,0.3917292084927461
GH,10,0.4384186515199744,0.41659654020936787,0.44160735284321184,0.41655729304326555
GH,11,0.4607138095369901,0.43067780642079656,0.4530494663416252,0.4271387147204467
GH,12,0.4682939243505919,0.4387512847449761,0.4646381437329646,0.4374510191110368
GH,13,0.476946845995686,0.446379368338594,0.4783958044985156,0.4489992025317899
GH,14,0.48786452135016967,0.4556901468603647,0.4875716126661449,0.45601466061168977
GH,15,0.4922340693879283,0.4590031706821107,0.49142105744660003,0.4592541282218777
GH,16,0.4990790147214387,0.46630001649318814,0.4977238536958107,0.46511764369356046
GH,17,0.49231574199670847,0.4679207784219572,0.5049757223226137,0.47226025113636844
GH,18,0.49585414247787657,0.4778390669949329,0.5206280502656797,0.4853599506349242
GH,19,0.5321656002972085,0.49179332570547374,0.5270462324948844,0.49007116051371896
GH,20,0.5339550795188792,0.4820478261353782,0.510902301313882,0.47526942420661655
GH,21,0.48229678563574835,0.4409943440639474,0.4666161144195526,0.4344158861928885
GH,22,0.4053321578094296,0.3790516736970186,0.4013085500152018,0.3740257348546186
GH,23,0.3176386776667053,0.3044458214062171,0.3326344540891852,0.3100273297796606
GR,0,0.40326634188145144,0.3721661324663464,0.40019294623548546,0.36343758773449975
GR,1,0.2640863640070852,0.2520563570975462,0.28792900708516256,0.2600337467467876
GR,2,0.17818366786776135,0.17047260905810965,0.21268720801211938,0.1917480055845543
GR,3,0.13102270065283753,0.12791669032251027,0.1695340362446126,0.1543202658837769
GR,4,0.11691174735668981,0.11508045784531051,0.15343386775670037,0.13868914464651455
GR,5,0.14388365354280327,0.13666629583471734,0.16667023006180484,0.14829091559113938
GR,6,0.21820778311570507,0.1896952855762682,0.2081265328124351,0.18804149721188618
GR,7,0.3152516876327327,0.2687854944865867,0.28243898336476436,0.26028351451457327
GR,8,0.4081465622054589,0.3592858293102385,0.37691287618751884,0.3484180485233592
GR,9,0.4765314018739764,0.4395990956148027,0.4662087619543045,0.43145017731771046
GR,10,0.5182870838179828,0.49686081952101563,0.538497523013143,0.49973690074869204
GR,11,0.5495628017839169,0.531413366672835,0.5837092612350322,0.5421980958155659
GR,12,0.5741316472948408,0.5507237468410059,0.5991675101158102,0.5565148927247787
GR,13,0.6003321843994571,0.5585078774497919,0.5935743874677822,0.552908199305687
GR,14,0.6290310506099572,0.5661992865498232,0.5935145031227991,0.5542156495465369
GR,15,0.6482679975177763,0.5820501440234189,0.6083332392714488,0.568938735667837
GR,16,0.6502079074532529,0.5950235716915067,0.6216280277640897,0.5812454870160239
GR,17,0.6363721496867634,0.6025069481537859,0.6403696182459689,0.6001699512221139
GR,18,0.6286956236771156,0.6102052176300972,0.6662929359118035,0.6265061026164017
GR,19,0.6401152692948595,0.6261031750291149,0.691512749118315,0.6482082897691382
GR,20,0.6758166854821975,0.6469584368243565,0.6970870784281362,0.6480564688849955
GR,21,0.7060801070777286,0.6384577716164339,0.671734462480536,0.6209445618412875
GR,22,0.6798863007739449,0.5876377938718804,0.6124830204435369,0.5632971964169231
GR,23,0.5701554566775562,0.4989533936717141,0.5203954093505413,0.4756723618284331
GT,0,0.37696654431556204,0.3680846622785594,0.40933653049011814,0.38043640491053865
GT,1,0.2445422538765322,0.24141768658622664,0.2976664096110996,0.2732253896330549
GT,2,0.16627493688449876,0.1626862671686269,0.19549879627427877,0.17476682648155945
GT,3,0.1308788742908533,0.1278394659509104,0.15801060239155712,0.13833508867230737
GT,4,0.13671814571173996,0.13563049388411777,0.17546157543426294,0.15593929564326772
GT,5,0.19739176117030044,0.1925621117448843,0.22552746760660144,0.20542229162785394
GT,6,0.31044414271034165,0.2857683535810891,0.3011745454004913,0.2787771299361844
GT,7,0.43597683426618744,0.3906102408992367,0.4014313009138921,0.37505479604446723
GT,8,0.5618671578416493,0.4988832423566221,0.5138692045882952,0.48344582420337645
GT,9,0.6225667754199277,0.5816995448308874,0.6081745753982362,0.574412502429196
GT,10,0.6601476826413692,0.6336139130782917,0.670294758634066,0.6343346521760275
GT,11,0.6840659401208374,0.656980259654627,0.6975034921613104,0.6611864184642908
GT,12,0.6711639829758488,0.656553837490669,0.7108796812368485,0.6736032479448458
GT,13,0.6561093009441556,0.645464770132273,0.7072931038867408,0.6690177949929259
GT,14,0.699898316821047,0.6558140959106634,0.6843977849803681,0.6450751946865497
GT,15,0.7233589165166174,0.6453656747792709,0.6624240625589622,0.6230275153311658
GT,16,0.7132662460276809,0.6421326008555871,0.6600917890285187,0.621747915502767
GT,17,0.6871645944106123,0.6461184828434522,0.6749990879550556,0.6379916139568435
GT,18,0.6862408171000476,0.6582268289070042,0.700410522128942,0.6636042829348257
GT,19,0.682527443801206,0.6629771792923238,0.7203896348580583,0.6834367617116651
GT,20,0.6941728685907728,0.6675929652663689,0.7112487439897263,0.6747581303710811
GT,21,0.7071590758287041,0.6572792647769011,0.6759048889862265,0.6398811431272137
GT,22,0.6779407689036261,0.5989364124868892,0.6030723881466513,0.5684807665306076
