country,year,scenario,power_scope,workload_scenario,ob_usd_yr,foreign_energy_share,mean_import_km,lcoe_gen,lcoe_tx,lcoe_store,lcoe_anc,lcoe_elec,lcoe_dc,lcoe_it
AT,2037,L2_W3,L2,W3,1.1,0.9966230773538964,1918.227902330089,62.13699478074614,63.77017997879351,5.68850651491756,3.6315804383337196,135.22726171279092,168.3564479795399,775.1423154505775
AT,2037,L3_W0,L3,W0,1.1,0.9978521378229822,8082.17751982342,86.32856724630176,416.64939631489744,1.874967874797974,5.169700537681923,510.0226319736791,168.3564479795399,775.1423154505775
AT,2037,L3_W1,L3,W1,1.1,0.9974438071829425,8079.763412013449,85.60137041941196,413.16423859159397,1.264732399569781,5.163464995073278,505.193806405649,168.3564479795399,775.1423154505775
AT,2037,L3_W2,L3,W2,1.1,0.9975743848111726,8071.645147659892,85.16996855307661,411.33595392640706,0.16866501819391183,5.159392098486793,501.83397959616434,168.3564479795399,775.1423154505775
AT,2037,L3_W3,L3,W3,1.1,0.9975782888182974,8071.117846163917,85.16685049000549,411.28169687426316,0.11790714559104563,5.159159245826511,501.72561375568625,168.3564479795399,775.1423154505775
AU,2037,L0_W0,L0,W0,1.1,0.0,0.0,43.02775776636892,0.0,41.11794316640107,3.3,87.44570093276998,168.3564479795399,775.1423154505775
AU,2037,L0_W1,L0,W1,1.1,0.0,0.0,43.02775776636892,0.0,38.884531510703184,3.3,85.21228927707209,168.3564479795399,775.1423154505775
AU,2037,L0_W2,L0,W2,1.1,0.0,0.0,43.02775776636892,0.0,31.953795214498268,3.3,78.28155298086719,168.3564479795399,775.1423154505775
AU,2037,L0_W3,L0,W3,1.1,0.0,0.0,43.02775776636892,0.0,18.712653640481406,3.3,65.04041140685032,168.3564479795399,775.1423154505775
AU,2037,L1_W0,L1,W0,1.1,0.0,0.0,46.9659256298808,0.0,40.025188773108894,3.299999999999999,90.29111440298968,168.3564479795399,775.1423154505775
AU,2037,L1_W1,L1,W1,1.1,0.0,0.0,47.05193152017643,0.0,37.65575795031669,3.299999999999999,88.00768947049312,168.3564479795399,775.1423154505775
AU,2037,L1_W2,L1,W2,1.1,0.0,0.0,47.25236625779743,0.0,29.533243642160915,3.299999999999999,80.08560989995834,168.3564479795399,775.1423154505775
AU,2037,L1_W3,L1,W3,1.1,0.0,0.0,47.52950421247343,0.0,16.544995252059497,3.3,67.37449946453293,168.3564479795399,775.1423154505775
AU,2037,L2_W0,L2,W0,1.1,0.2736725732241119,2931.1296382315586,46.44197920616126,21.480001696367427,37.98700408759017,3.43532375072517,109.34430874084404,168.3564479795399,775.1423154505775
AU,2037,L2_W1,L2,W1,1.1,0.2712851415923202,2931.1296382315586,46.526594752502945,21.29261706042566,35.69302155270312,3.434143229786561,106.94637659541829,168.3564479795399,775.1423154505775
AU,2037,L2_W2,L2,W2,1.1,0.264935115253418,2931.1296382315586,46.73767762455849,20.794216453727298,28.06083984860102,3.43100331199626,99.02373723888309,168.3564479795399,775.1423154505775
AU,2037,L2_W3,L2,W3,1.1,0.2629064517883199,2931.1296382315586,46.9746413903465,20.63499079893002,14.383246939579692,3.430000192298065,85.4228793211543,168.3564479795399,775.1423154505775
AU,2037,L3_W0,L3,W0,1.1,0.9217559851684186,10339.79466904721,105.45376819863195,530.2205976648966,2.8184216587439335,5.832839341122038,644.3256268633943,168.3564479795399,775.1423154505775
AU,2037,L3_W1,L3,W1,1.1,0.9217437577408544,10281.232338595228,105.61554201513873,525.6944259108044,1.7235534513201314,5.804935460386156,638.8384568376495,168.3564479795399,775.1423154505775
AU,2037,L3_W2,L3,W2,1.1,0.922387346905779,10220.344700074107,105.52445352974706,528.1530338753204,0.2313971855232974,5.781039093624778,639.6899236842156,168.3564479795399,775.1423154505775
AU,2037,L3_W3,L3,W3,1.1,0.9223751330204916,10220.347733742035,105.52040695385703,528.1940194624444,0.057824629512466974,5.7810251120977885,639.5532761579118,168.3564479795399,775.1423154505775
BD,2037,L0_W0,L0,W0,1.1,0.0,0.0,104.17975908022845,0.0,50.14497494802286,3.300000000000001,157.6247340282513,168.3564479795399,775.1423154505775
BD,2037,L0_W1,L0,W1,1.1,0.0,0.0,104.17975908022845,0.0,48.2129375706456,3.300000000000001,155.69269665087407,168.3564479795399,775.1423154505775
BD,2037,L0_W2,L0,W2,1.1,0.0,0.0,104.17975908022845,0.0,43.27362837829044,3.300000000000001,150.7533874585189,168.3564479795399,775.1423154505775
BD,2037,L0_W3,L0,W3,1.1,0.0,0.0,104.17975908022845,0.0,31.919288015286295,3.300000000000001,139.39904709551476,168.3564479795399,775.1423154505775
BD,2037,L1_W0,L1,W0,1.1,0.6572943082627517,855.0823695817618,263.27445523765005,27.957780031652206,42.35262764659753,3.4131214569972017,336.99798437289695,168.3564479795399,775.1423154505775
BD,2037,L1_W1,L1,W1,1.1,0.6546540075815152,854.6547913780655,263.6478769095273,27.842763505537874,40.04648774334692,3.4126267903623533,334.94975494877445,168.3564479795399,775.1423154505775
BD,2037,L1_W2,L1,W2,1.1,0.6466400079685248,847.3653459042525,263.5976009362568,27.40632259267111,32.650013459619046,3.410584851276911,327.0645218398239,168.3564479795399,775.1423154505775
BD,2037,L1_W3,L1,W3,1.1,0.6367133446842144,830.2058522263956,261.2141794768425,26.76210660589744,18.55993919250953,3.407352273767099,309.9435775490166,168.3564479795399,775.1423154505775
BD,2037,L2_W0,L2,W0,1.1,1.000000000000001,2410.01847519002,98.56638981377648,64.72816008887938,24.151060381286445,3.709580790877255,191.15519107481956,168.3564479795399,775.1423154505775
BD,2037,L2_W1,L2,W1,1.1,1.0000000000000016,2414.8498158654133,99.62631479261482,65.05557957453804,22.08346178787497,3.7103498543397477,190.4757060093676,168.3564479795399,775.1423154505775
BD,2037,L2_W2,L2,W2,1.1,1.000000000000001,2427.758003311105,101.29393048280404,66.00867523523907,14.024854581158635,3.7124454410181076,185.03990574021984,168.3564479795399,775.1423154505775
BD,2037,L2_W3,L2,W3,1.1,1.000000000000001,2433.6505610277627,101.69834587722819,66.54303549481871,5.005299245086848,3.7134453986017086,176.96012601573545,168.3564479795399,775.1423154505775
BD,2037,L3_W0,L3,W0,1.1,1.0000000000000004,9291.218917966777,97.37438995525241,535.8245902918475,2.0282984657961864,5.846591379965022,641.0738700928611,168.3564479795399,775.1423154505775
BD,2037,L3_W1,L3,W1,1.1,1.0000000000000009,9199.514596144234,97.62391709628888,523.2846065059432,1.4055231395014396,5.795689829745184,628.1097365714786,168.3564479795399,775.1423154505775
BD,2037,L3_W2,L3,W2,1.1,1.0000000000000009,9152.345017842874,97.35715880408489,516.8891057453153,0.20526138545518577,5.773194983370234,620.2247209182257,168.3564479795399,775.1423154505775
BD,2037,L3_W3,L3,W3,1.1,1.0000000000000004,9152.305482815793,97.33224574249371,516.8971892902592,0.008073813530493504,5.773279805997661,620.0107886522811,168.3564479795399,775.1423154505775
BE,2037,L0_W0,L0,W0,1.1,0.0,0.0,26.719536956611105,0.0,44.33694902427793,3.3000000000000007,74.35648598088905,168.3564479795399,775.1423154505775
BE,2037,L0_W1,L0,W1,1.1,0.0,0.0,26.719536956611112,0.0,42.03459655302053,3.300000000000001,72.05413350963164,168.3564479795399,775.1423154505775
BE,2037,L0_W2,L0,W2,1.1,0.0,0.0,26.719536956611098,0.0,34.48564685294549,3.3,64.5051838095566,168.3564479795399,775.1423154505775
BE,2037,L0_W3,L0,W3,1.1,0.0,0.0,26.719536956611098,0.0,19.008075020516994,3.3,49.02761197712809,168.3564479795399,775.1423154505775
BE,2037,L1_W0,L1,W0,1.1,0.8638135627644361,973.5474289873106,54.083154637668976,28.51290038166549,27.78020226145344,3.4633499382942508,113.83960721908215,168.3564479795399,775.1423154505775
BE,2037,L1_W1,L1,W1,1.1,0.8647698915216437,976.353001062918,54.219788824854625,28.460173991217882,25.775209237443832,3.463881007564976,111.91905306108131,168.3564479795399,775.1423154505775
BE,2037,L1_W2,L1,W2,1.1,0.8681222327103313,987.400866995176,54.5673203602243,28.39274615029402,18.015967647146258,3.4659090776109593,104.44194323527555,168.3564479795399,775.1423154505775
BE,2037,L1_W3,L1,W3,1.1,0.8688757654870676,995.486748593387,54.59674513860557,28.511591263848803,7.706723543040545,3.4671015877732017,94.28216153326811,168.3564479795399,775.1423154505775
BE,2037,L2_W0,L2,W0,1.1,0.9113913794608414,1554.0689290233734,54.49416437598179,48.790702887157636,25.287201396711573,3.5528565475065728,132.12492520735756,168.3564479795399,775.1423154505775
BE,2037,L2_W1,L2,W1,1.1,0.9114727152298596,1559.0641330395329,54.43056325057987,49.05457578011627,23.284582628749085,3.5535520746327802,130.32327373407801,168.3564479795399,775.1423154505775
BE,2037,L2_W2,L2,W2,1.1,0.9093412389554189,1578.5156035236917,54.325266463192484,50.021916385312316,15.797349515309506,3.555542736589374,123.7000751004037,168.3564479795399,775.1423154505775
BE,2037,L2_W3,L2,W3,1.1,0.9024730541957662,1594.0684352557205,54.528753350749476,50.68839721550638,6.802585355132072,3.555616258541974,115.57535217992991,168.3564479795399,775.1423154505775
BE,2037,L3_W0,L3,W0,1.1,1.0000000000000002,7885.994582638917,89.68948043698566,403.93908770449747,2.2297612593172493,5.122291596189324,500.9806209969897,168.3564479795399,775.1423154505775
BE,2037,L3_W1,L3,W1,1.1,1.0000000000000009,7900.577979455892,89.80150929300372,403.28842684643473,1.421523043488926,5.121878107906334,499.6333372908337,168.3564479795399,775.1423154505775
BE,2037,L3_W2,L3,W2,1.1,1.0000000000000009,7861.870030296391,89.5882918659189,400.0941196995141,0.3065955596868538,5.105682556008498,495.09468968112844,168.3564479795399,775.1423154505775
BE,2037,L3_W3,L3,W3,1.1,1.0000000000000009,7861.509878888692,89.58497662373611,400.08925015070537,0.29933827941496227,5.10558076888241,495.07914582273884,168.3564479795399,775.1423154505775
BF,2037,L0_W0,L0,W0,1.1,0.0,0.0,120.92874125451206,0.0,52.034935311457936,3.300000000000001,176.26367656596997,168.3564479795399,775.1423154505775
BF,2037,L0_W1,L0,W1,1.1,0.0,0.0,120.92874125451205,0.0,49.79078103519543,3.3000000000000007,174.01952228970748,168.3564479795399,775.1423154505775
BF,2037,L0_W2,L0,W2,1.1,0.0,0.0,120.92874125451205,0.0,44.14804724646805,3.3000000000000007,168.3767885009801,168.3564479795399,775.1423154505775
BF,2037,L0_W3,L0,W3,1.1,0.0,0.0,120.92874125451205,0.0,31.891492904607368,3.3000000000000007,156.12023415911943,168.3564479795399,775.1423154505775
BF,2037,L1_W0,L1,W0,1.1,0.7264471426143514,794.5760918869643,144.88058872920485,24.72072294234468,35.787460658161336,3.418198872674092,208.80697120238497,168.3564479795399,775.1423154505775
BF,2037,L1_W1,L1,W1,1.1,0.7221728648885836,794.5265447703895,143.63130394069486,24.557026451968465,33.96333877282746,3.4174983389725884,205.5691675044634,168.3564479795399,775.1423154505775
BF,2037,L1_W2,L1,W2,1.1,0.7145375581447014,794.4569387913798,141.02553146260018,24.23771137977382,25.829349179023158,3.416249011649304,194.50884103304645,168.3564479795399,775.1423154505775
BF,2037,L1_W3,L1,W3,1.1,0.7136620104281787,794.428982865485,139.11732714357996,24.039131297244968,11.320726437436708,3.4161037383808126,177.89328861664242,168.3564479795399,775.1423154505775
BF,2037,L2_W0,L2,W0,1.1,1.0,1855.9069844010387,98.0469253930006,62.88355543777039,27.446056023701473,3.6233182994830835,191.99985515395556,168.3564479795399,775.1423154505775
BF,2037,L2_W1,L2,W1,1.1,1.0,1859.4507423239947,97.78314390389137,63.09316017322435,25.30035631206767,3.6238580575337638,189.80051844671715,168.3564479795399,775.1423154505775
BF,2037,L2_W2,L2,W2,1.1,1.0000000000000002,1865.5009013653332,97.4381462509798,63.73549574943175,17.534988381273614,3.6247549752639143,182.33338535694907,168.3564479795399,775.1423154505775
BF,2037,L2_W3,L2,W3,1.1,1.0000000000000002,1867.07613966154,97.81240693825609,64.43029788861608,6.626925993212207,3.6249601122711175,172.4945909323555,168.3564479795399,775.1423154505775
BF,2037,L3_W0,L3,W0,1.1,0.9999999999999998,8137.306024113445,89.29962584956537,436.6347115244843,3.7648873423741014,5.286188422586246,534.98541313901,168.3564479795399,775.1423154505775
BF,2037,L3_W1,L3,W1,1.1,1.0,8118.156336400484,89.33702906979484,430.3734027868838,2.1635461289579356,5.268731980859166,527.1427099664957,168.3564479795399,775.1423154505775
BF,2037,L3_W2,L3,W2,1.1,1.0,8121.891604267717,90.06695441021427,432.5130508357171,0.6036953085442853,5.264669778920366,528.4483703333959,168.3564479795399,775.1423154505775
BF,2037,L3_W3,L3,W3,1.1,0.9999999999999996,8124.706784992592,90.09201365613424,432.96038468974257,0.1047651688871838,5.265549469756302,528.4227129845202,168.3564479795399,775.1423154505775
BG,2037,L0_W0,L0,W0,1.1,0.0,0.0,57.176700465123304,0.0,49.18622310290997,3.300000000000001,109.66292356803326,168.3564479795399,775.1423154505775
BG,2037,L0_W1,L0,W1,1.1,0.0,0.0,57.176700465123304,0.0,46.97379400448928,3.300000000000001,107.45049446961258,168.3564479795399,775.1423154505775
BG,2037,L0_W2,L0,W2,1.1,0.0,0.0,57.176700465123304,0.0,41.3409173796863,3.300000000000001,101.81761784480962,168.3564479795399,775.1423154505775
BG,2037,L0_W3,L0,W3,1.1,0.0,0.0,57.17670046512329,0.0,32.89918525377863,3.3000000000000007,93.37588571890191,168.3564479795399,775.1423154505775
BG,2037,L1_W0,L1,W0,1.1,0.989398106188852,1020.970291187668,103.99983583360121,46.521349873182736,33.02733257677743,3.493776248858685,187.04229453242004,168.3564479795399,775.1423154505775
BG,2037,L1_W1,L1,W1,1.1,0.9895155549330824,1022.5328277977848,103.83844698847612,46.67468537141959,30.58126480090064,3.494015960468328,184.5884131212647,168.3564479795399,775.1423154505775
BG,2037,L1_W2,L1,W2,1.1,0.9898470580926056,1024.4331338332915,102.9759148970505,46.94848199283853,22.319221966380127,3.4943339867395973,175.73795284300877,168.3564479795399,775.1423154505775
BG,2037,L1_W3,L1,W3,1.1,0.9901650808127604,1023.1105618868552,101.79703814403713,47.17248604267184,9.66401854760444,3.494185094912752,162.12772782922613,168.3564479795399,775.1423154505775
BG,2037,L2_W0,L2,W0,1.1,1.0000000000000024,2161.5971497596724,64.66564610631433,73.95645240463342,22.267441181092902,3.6704069020474503,164.5599465940881,168.3564479795399,775.1423154505775
BG,2037,L2_W1,L2,W1,1.1,1.0000000000000024,2168.422832076008,64.8531826359653,74.48702887261922,20.363673102284285,3.6715234420123015,163.3754080528811,168.3564479795399,775.1423154505775
BG,2037,L2_W2,L2,W2,1.1,1.0000000000000024,2197.836082994795,65.1367305712215,76.19563994987527,12.459215007896885,3.6762062247808305,157.46779175377446,168.3564479795399,775.1423154505775
BG,2037,L2_W3,L2,W3,1.1,1.0000000000000024,2218.766586102536,65.66988503604055,77.04070622833784,4.858055935160637,3.6794432385900966,151.24809043812914,168.3564479795399,775.1423154505775
BG,2037,L3_W0,L3,W0,1.1,0.9991713608078368,7984.165363414319,83.60503447239455,409.85214472954385,1.7620996942448177,5.1575262132662045,500.3768051094494,168.3564479795399,775.1423154505775
BG,2037,L3_W1,L3,W1,1.1,0.9992938637674512,7960.017311526559,82.74002868651274,403.473236229161,1.1467464972321961,5.142385873001903,492.50239728590793,168.3564479795399,775.1423154505775
BG,2037,L3_W2,L3,W2,1.1,0.9997612864406188,7942.232251925161,82.38540979083847,401.5140864337755,0.146674111177246,5.136491351557349,489.1826616873486,168.3564479795399,775.1423154505775
BG,2037,L3_W3,L3,W3,1.1,0.9997716384223906,7942.067857086068,82.38677232122785,401.5228896112307,0.11182326919910701,5.136465297568018,489.1579504992257,168.3564479795399,775.1423154505775
BH,2037,L0_W0,L0,W0,1.1,0.0,0.0,71.39341834787432,0.0,51.158552791219996,3.299999999999999,125.85197113909432,168.3564479795399,775.1423154505775
BH,2037,L0_W1,L0,W1,1.1,0.0,0.0,71.39341834787433,0.0,49.115347761803754,3.3,123.80876610967809,168.3564479795399,775.1423154505775
BH,2037,L0_W2,L0,W2,1.1,0.0,0.0,71.39341834787433,0.0,43.8918954021873,3.3,118.58531375006164,168.3564479795399,775.1423154505775
BH,2037,L0_W3,L0,W3,1.1,0.0,0.0,71.39341834787433,0.0,32.098803595869065,3.3,106.79222194374339,168.3564479795399,775.1423154505775
BH,2037,L1_W0,L1,W0,1.1,0.9867670832873195,1012.479418871992,54.57439582716014,33.82652738846125,32.58820634817565,3.4919227667427473,124.48105233053977,168.3564479795399,775.1423154505775
BH,2037,L1_W1,L1,W1,1.1,0.98708475140933,1016.0693959320104,54.520969138304494,33.9217332090777,30.61129156934094,3.49249473406419,122.54648865078731,168.3564479795399,775.1423154505775
BH,2037,L1_W2,L1,W2,1.1,0.991361457503042,1026.1387029318546,54.31103174498189,34.40169953435646,22.877194340907543,3.494757216571417,115.08468283681731,168.3564479795399,775.1423154505775
BH,2037,L1_W3,L1,W3,1.1,0.9986634251009102,1040.2313961493658,53.92452398013187,35.10911870694329,9.902411849081888,3.4981968164551387,102.43425135261218,168.3564479795399,775.1423154505775
BH,2037,L2_W0,L2,W0,1.1,1.000000000000001,1903.8654211383057,79.99362891713429,67.73734758246295,23.66032556698074,3.6302192956877004,175.02152136226567,168.3564479795399,775.1423154505775
BH,2037,L2_W1,L2,W1,1.1,1.0000000000000009,1910.091877323763,80.38535247173438,68.22925174335704,21.501926661944736,3.63119065145114,173.7477215284873,168.3564479795399,775.1423154505775
BH,2037,L2_W2,L2,W2,1.1,1.0000000000000009,1913.20547695104,81.59193210551277,69.59510726417646,12.87088832175071,3.6316393983572044,167.68956708979715,168.3564479795399,775.1423154505775
BH,2037,L2_W3,L2,W3,1.1,1.0000000000000009,1908.3213315154717,82.73591335598508,70.3558012270943,5.061040204737492,3.6308272292638817,161.78358201708076,168.3564479795399,775.1423154505775
BH,2037,L3_W0,L3,W0,1.1,0.9933061113601476,8625.896887197398,94.88448316313993,453.9765597485663,2.865530966842272,5.413380696227,557.1399545747755,168.3564479795399,775.1423154505775
BH,2037,L3_W1,L3,W1,1.1,0.9917587272731684,8566.944713532728,95.43384265716583,444.53672778774745,2.1971667049520995,5.381601196156472,547.5493383460218,168.3564479795399,775.1423154505775
BH,2037,L3_W2,L3,W2,1.1,0.9908130186362408,8529.418000207046,95.46447026597501,442.08377491809557,1.4694189606744597,5.365139763775088,544.3828039085201,168.3564479795399,775.1423154505775
BH,2037,L3_W3,L3,W3,1.1,0.99073707299569,8529.419847007477,95.43245388329166,442.1771275205128,0.09069430385455274,5.365068101593865,543.0653438092529,168.3564479795399,775.1423154505775
BI,2037,L0_W0,L0,W0,1.1,0.0,0.0,324.1863487110042,0.0,49.88024498570723,3.3000000000000007,377.3665936967114,168.3564479795399,775.1423154505775
BI,2037,L0_W1,L0,W1,1.1,0.0,0.0,324.1863487110042,0.0,47.68208641852817,3.3000000000000007,375.1684351295324,168.3564479795399,775.1423154505775
BI,2037,L0_W2,L0,W2,1.1,0.0,0.0,324.1863487110042,0.0,42.153815926112216,3.3000000000000007,369.6401646371164,168.3564479795399,775.1423154505775
BI,2037,L0_W3,L0,W3,1.1,0.0,0.0,324.1863487110042,0.0,30.352569416886933,3.3000000000000007,357.83891812789113,168.3564479795399,775.1423154505775
BI,2037,L1_W0,L1,W0,1.1,0.9551715074586709,986.5258365081936,133.44160661422447,31.98441135229253,35.51850493947908,3.482765209983429,204.4272881159795,168.3564479795399,775.1423154505775
BI,2037,L1_W1,L1,W1,1.1,0.9581455714480388,990.1653702922636,132.18056879403716,32.23905554748382,33.39740208386543,3.4838335137844583,201.30085993917086,168.3564479795399,775.1423154505775
BI,2037,L1_W2,L1,W2,1.1,0.9652201632488472,997.325620497694,129.7943312965546,32.90097480758736,26.289279265662277,3.4861869657175726,192.47077233552181,168.3564479795399,775.1423154505775
BI,2037,L1_W3,L1,W3,1.1,0.9721767622433336,1002.0758355683388,127.8139622560091,33.80717356894788,12.799139121819817,3.4881993947860503,177.90847434156285,168.3564479795399,775.1423154505775
BI,2037,L2_W0,L2,W0,1.1,0.9579837762177352,1372.0167777412755,129.15917433614655,46.42884722514983,30.371629567156074,3.538346664794758,209.49799779324718,168.3564479795399,775.1423154505775
BI,2037,L2_W1,L2,W1,1.1,0.9598129140390268,1369.562069072448,128.53925861992218,46.48046283938847,28.254405732836638,3.538437378655528,206.8125645708028,168.3564479795399,775.1423154505775
BI,2037,L2_W2,L2,W2,1.1,0.9651509574639672,1366.856222763074,127.0554565280204,46.83363275115342,20.316640568553503,3.5393486827077107,197.74507853043505,168.3564479795399,775.1423154505775
BI,2037,L2_W3,L2,W3,1.1,0.9712635100652848,1367.5790406677136,125.25006664506816,47.43141463622626,8.163167723547641,3.540933247170549,184.3855822520126,168.3564479795399,775.1423154505775
BI,2037,L3_W0,L3,W0,1.1,1.0000000000000002,8316.82424024702,85.82224661668448,406.840699594418,2.661722673158733,5.230117026462773,500.554785910724,168.3564479795399,775.1423154505775
BI,2037,L3_W1,L3,W1,1.1,1.0,8311.449183485065,85.89724811934211,406.24954499341584,1.7751981209068404,5.225964802523979,499.14795603618876,168.3564479795399,775.1423154505775
BI,2037,L3_W2,L3,W2,1.1,1.0000000000000009,8329.784051999075,86.46300590053472,407.7382197506648,1.2169585338173154,5.22762603866314,500.64581022368,168.3564479795399,775.1423154505775
BI,2037,L3_W3,L3,W3,1.1,1.0000000000000004,8329.651897387848,86.46279828382767,407.65851176789806,0.0,5.227338418938864,499.3486484706646,168.3564479795399,775.1423154505775
BO,2037,L0_W0,L0,W0,1.1,0.0,0.0,181.0307732309339,0.0,49.81164482704066,3.3000000000000007,234.1424180579746,168.3564479795399,775.1423154505775
BO,2037,L0_W1,L0,W1,1.1,0.0,0.0,181.030773230934,0.0,47.470735168953816,3.300000000000001,231.80150839988778,168.3564479795399,775.1423154505775
BO,2037,L0_W2,L0,W2,1.1,0.0,0.0,181.0307732309339,0.0,41.348966536262154,3.3000000000000007,225.67973976719608,168.3564479795399,775.1423154505775
BO,2037,L0_W3,L0,W3,1.1,0.0,0.0,181.03077323093387,0.0,28.456920428237684,3.3,212.78769365917157,168.3564479795399,775.1423154505775
BO,2037,L1_W0,L1,W0,1.1,0.8968774080914299,713.9099469212332,57.39447692747214,22.4120113175135,33.56922207295994,3.4358600509252746,116.81157036887086,168.3564479795399,775.1423154505775
BO,2037,L1_W1,L1,W1,1.1,0.8936414458156032,713.217396047427,57.68333346238986,22.29181971299035,31.557104299920027,3.435281374312946,114.96753884961316,168.3564479795399,775.1423154505775
BO,2037,L1_W2,L1,W2,1.1,0.8858244089219683,709.7414869515728,58.205252601122346,21.904899878777197,22.639279067538816,3.4336596232476144,106.18309117068597,168.3564479795399,775.1423154505775
BO,2037,L1_W3,L1,W3,1.1,0.8785645296290544,704.8960151071996,58.473453243425524,21.441258575200255,9.353920278779967,3.4319586950970207,92.70059079250278,168.3564479795399,775.1423154505775
BO,2037,L2_W0,L2,W0,1.1,0.9094360218731014,1021.2146621246592,67.145044582504,32.66218382583768,32.04469498417507,3.479480523461714,135.33140391597846,168.3564479795399,775.1423154505775
BO,2037,L2_W1,L2,W1,1.1,0.9057587312950394,1024.172050086606,66.55157019461531,32.67301303960496,29.624345009843985,3.479161500339158,132.32808974440343,168.3564479795399,775.1423154505775
BO,2037,L2_W2,L2,W2,1.1,0.8967584499678928,1022.9395951230412,64.16616009863027,32.37745757082722,20.24063167427431,3.4772229136644017,120.26147225739619,168.3564479795399,775.1423154505775
BO,2037,L2_W3,L2,W3,1.1,0.8892837829035414,999.9568591598296,61.96373152752818,31.408597317050567,7.919008246845526,3.4726771083162915,104.76401419974057,168.3564479795399,775.1423154505775
BO,2037,L3_W0,L3,W0,1.1,0.9931714569976547,9352.87535878036,111.79840011240437,532.4446505125543,7.804512112077801,5.66359845185232,657.7111611888886,168.3564479795399,775.1423154505775
BO,2037,L3_W1,L3,W1,1.1,0.9925181842305194,9314.273995317011,111.55876933903329,527.2848583592712,5.9427456055404955,5.644567762993131,650.430941066838,168.3564479795399,775.1423154505775
BO,2037,L3_W2,L3,W2,1.1,0.9926030073234382,9278.129269764406,111.41135946373318,523.4196912268345,1.6501492383749823,5.632144686495399,642.113344615438,168.3564479795399,775.1423154505775
BO,2037,L3_W3,L3,W3,1.1,0.9927479665025428,9281.890889459835,111.33873648844506,524.30495526737,0.909024690795633,5.633793795667286,642.1865102422779,168.3564479795399,775.1423154505775
BR,2037,L0_W0,L0,W0,1.1,0.0,0.0,38.585568059880956,0.0,38.10354214557447,3.3000000000000007,79.98911020545542,168.3564479795399,775.1423154505775
BR,2037,L0_W1,L0,W1,1.1,0.0,0.0,38.58556805988095,0.0,35.93219367220168,3.3,77.81776173208263,168.3564479795399,775.1423154505775
BR,2037,L0_W2,L0,W2,1.1,0.0,0.0,38.58556805988095,0.0,28.821626576864954,3.3,70.70719463674591,168.3564479795399,775.1423154505775
BR,2037,L0_W3,L0,W3,1.1,0.0,0.0,38.58556805988095,0.0,15.606979024697349,3.3,57.4925470845783,168.3564479795399,775.1423154505775
BR,2037,L1_W0,L1,W0,1.1,0.0,0.0,40.91342194480585,0.0,34.549649047417596,3.300000000000009,78.76307099222346,168.3564479795399,775.1423154505775
BR,2037,L1_W1,L1,W1,1.1,0.0,0.0,40.9944419420205,0.0,32.658957793484646,3.300000000000008,76.95339973550514,168.3564479795399,775.1423154505775
BR,2037,L1_W2,L1,W2,1.1,0.0,0.0,41.191373585122086,0.0,26.158951378360925,3.300000000000008,70.65032496348303,168.3564479795399,775.1423154505775
BR,2037,L1_W3,L1,W3,1.1,0.0,0.0,41.360617288796256,0.0,12.041135888765968,3.3000000000000074,56.70175317756224,168.3564479795399,775.1423154505775
BR,2037,L2_W0,L2,W0,1.1,0.4544139477893105,2357.306178808982,81.77870098649028,38.78510558143161,28.33508083162463,3.4816682584244254,152.38055565797094,168.3564479795399,775.1423154505775
BR,2037,L2_W1,L2,W1,1.1,0.4593253941710006,2357.090740291706,81.63868109904138,39.32690517122263,26.29898751139328,3.4836160630531436,150.74818984471042,168.3564479795399,775.1423154505775
BR,2037,L2_W2,L2,W2,1.1,0.4721225621535587,2361.110016519912,81.39558719057499,40.88849794781386,18.27683913087312,3.4890447679529206,144.04996903721488,168.3564479795399,775.1423154505775
BR,2037,L2_W3,L2,W3,1.1,0.4800927902709034,2364.394808788992,81.27249187309731,42.27227350462799,6.800932380052533,3.4924969556630643,133.83819471344088,168.3564479795399,775.1423154505775
BR,2037,L3_W0,L3,W0,1.1,0.9827595308846784,8784.417297879538,101.65002160331264,487.41025700259996,5.385036575274903,5.427742411265886,599.8730575924535,168.3564479795399,775.1423154505775
BR,2037,L3_W1,L3,W1,1.1,0.9872077736929412,8781.21216025323,102.60929569992055,490.74021146019777,4.311387495025709,5.43676580160066,603.0976604567447,168.3564479795399,775.1423154505775
BR,2037,L3_W2,L3,W2,1.1,0.9964289803675948,8796.88232761394,102.42723279446462,503.2039784694862,1.5598543750222444,5.467029398986573,612.6580950379597,168.3564479795399,775.1423154505775
BR,2037,L3_W3,L3,W3,1.1,0.9981619693554492,8802.826397346622,102.36123962542378,505.5090209789965,0.867000267702436,5.47228737182272,614.2095482439453,168.3564479795399,775.1423154505775
BY,2037,L0_W0,L0,W0,1.1,0.0,0.0,66.0047436590312,0.0,49.60514247066159,3.3000000000000007,118.90988612969281,168.3564479795399,775.1423154505775
BY,2037,L0_W1,L0,W1,1.1,0.0,0.0,66.00474365903122,0.0,46.879776373362525,3.300000000000001,116.18452003239373,168.3564479795399,775.1423154505775
BY,2037,L0_W2,L0,W2,1.1,0.0,0.0,66.00474365903122,0.0,42.4413588297471,3.300000000000001,111.74610248877833,168.3564479795399,775.1423154505775
