year,perturbation,storage_scenario,fleet_model,global_storage_bill_busd,ldes_energy_share,fleet_gw,lambda_inf
2034,P2_sharpen,Optimistic,frozen,93.4140820838003,0.9639094942106569,219.0,0.38880000000000003
2034,P2_sharpen,Optimistic,growing_low,86.24807030750877,0.9639094942106569,202.2,0.38880000000000003
2034,P2_sharpen,Optimistic,growing_central,115.93583338071652,0.9639094942106569,271.8,0.38880000000000003
2034,P2_sharpen,Optimistic,growing_high,148.26819603803187,0.9639094942106569,347.6,0.38880000000000003
2034,P2_emp,Conservative,frozen,124.55569242599658,1.0,219.0,0.38880000000000003
2034,P2_emp,Conservative,growing_low,115.00073519879686,1.0,202.2,0.38880000000000003
2034,P2_emp,Conservative,growing_central,154.58555799719576,1.0,271.8,0.38880000000000003
2034,P2_emp,Conservative,growing_high,197.69661501039457,1.0,347.6,0.38880000000000003
2034,P2_emp,Central,frozen,89.31952897189662,1.0,219.0,0.38880000000000003
2034,P2_emp,Central,growing_low,82.4676199000799,1.0,202.2,0.38880000000000003
2034,P2_emp,Central,growing_central,110.85410034046348,1.0,271.8,0.38880000000000003
2034,P2_emp,Central,growing_high,141.7692615097318,1.0,347.6,0.38880000000000003
2034,P2_emp,Optimistic,frozen,77.35562231073706,1.0,219.0,0.38880000000000003
2034,P2_emp,Optimistic,growing_low,71.4214923800504,1.0,202.2,0.38880000000000003
2034,P2_emp,Optimistic,growing_central,96.00574495003805,1.0,271.8,0.38880000000000003
2034,P2_emp,Optimistic,growing_high,122.77997404206485,1.0,347.6,0.38880000000000003
2034,P3_burst,Conservative,frozen,137.81150560052106,1.0,219.0,0.38880000000000003
2034,P3_burst,Conservative,growing_low,127.23966407500164,1.0,202.2,0.38880000000000003
2034,P3_burst,Conservative,growing_central,171.03729325215355,1.0,271.8,0.38880000000000003
2034,P3_burst,Conservative,growing_high,218.73643537324713,1.0,347.6,0.38880000000000003
2034,P3_burst,Central,frozen,97.15729690460033,1.0,219.0,0.38880000000000003
2034,P3_burst,Central,growing_low,89.70413440232961,1.0,202.2,0.38880000000000003
2034,P3_burst,Central,growing_central,120.58152191173684,1.0,271.8,0.38880000000000003
2034,P3_burst,Central,growing_high,154.20948129698206,1.0,347.6,0.38880000000000003
2034,P3_burst,Optimistic,frozen,83.35377488226452,1.0,219.0,0.38880000000000003
2034,P3_burst,Optimistic,growing_low,76.95951269951547,1.0,202.2,0.38880000000000003
2034,P3_burst,Optimistic,growing_central,103.4500274566187,1.0,271.8,0.38880000000000003
2034,P3_burst,Optimistic,growing_high,132.3003294478317,1.0,347.6,0.38880000000000003
2034,P_mix,Conservative,frozen,133.38495598438237,1.0,219.0,0.38880000000000003
2034,P_mix,Conservative,growing_low,123.15268538832018,1.0,202.2,0.38880000000000003
2034,P_mix,Conservative,growing_central,165.54352071486358,1.0,271.8,0.38880000000000003
2034,P_mix,Conservative,growing_high,211.71055114233474,1.0,347.6,0.38880000000000003
2034,P_mix,Central,frozen,99.22211080355072,1.0,219.0,0.38880000000000003
2034,P_mix,Central,growing_low,91.61055161862082,1.0,202.2,0.38880000000000003
2034,P_mix,Central,growing_central,123.14415395618761,1.0,271.8,0.38880000000000003
2034,P_mix,Central,growing_high,157.48678408819285,1.0,347.6,0.38880000000000003
2034,P_mix,Optimistic,frozen,87.62263313750093,1.0,219.0,0.38880000000000003
2034,P_mix,Optimistic,growing_low,80.90089689681595,1.0,202.2,0.38880000000000003
2034,P_mix,Optimistic,growing_central,108.74808989393951,1.0,271.8,0.38880000000000003
2034,P_mix,Optimistic,growing_high,139.07592364655397,1.0,347.6,0.38880000000000003
2035,P0_baseline,Conservative,frozen,131.19372160595924,1.0,219.0,0.40900000000000003
2035,P0_baseline,Conservative,growing_low,125.80219880023489,1.0,210.0,0.40900000000000003
2035,P0_baseline,Conservative,growing_central,170.73155551460448,1.0,285.0,0.40900000000000003
2035,P0_baseline,Conservative,growing_high,215.6609122289741,1.0,360.0,0.40900000000000003
2035,P0_baseline,Central,frozen,95.88254046691951,1.0,219.0,0.40900000000000003
2035,P0_baseline,Central,growing_low,91.94216209156667,1.0,210.0,0.40900000000000003
2035,P0_baseline,Central,growing_central,124.77864855284045,1.0,285.0,0.40900000000000003
2035,P0_baseline,Central,growing_high,157.61513501411426,1.0,360.0,0.40900000000000003
2035,P0_baseline,Optimistic,frozen,83.83519631360006,1.0,219.0,0.40900000000000003
2035,P0_baseline,Optimistic,growing_low,80.38991427331514,1.0,210.0,0.40900000000000003
2035,P0_baseline,Optimistic,growing_central,109.10059794235625,1.0,285.0,0.40900000000000003
2035,P0_baseline,Optimistic,growing_high,137.81128161139736,1.0,360.0,0.40900000000000003
2035,P1_flatten,Conservative,frozen,117.93979910632483,1.0,219.0,0.40900000000000003
2035,P1_flatten,Conservative,growing_low,113.0929580471608,1.0,210.0,0.40900000000000003
2035,P1_flatten,Conservative,growing_central,153.4833002068611,1.0,285.0,0.40900000000000003
2035,P1_flatten,Conservative,growing_high,193.87364236656137,1.0,360.0,0.40900000000000003
2035,P1_flatten,Central,frozen,82.75955917961709,1.0,219.0,0.40900000000000003
2035,P1_flatten,Central,growing_low,79.35848140511227,1.0,210.0,0.40900000000000003
2035,P1_flatten,Central,growing_central,107.70079619265238,1.0,285.0,0.40900000000000003
2035,P1_flatten,Central,growing_high,136.04311098019247,1.0,360.0,0.40900000000000003
2035,P1_flatten,Optimistic,frozen,70.75688908697562,1.0,219.0,0.40900000000000003
2035,P1_flatten,Optimistic,growing_low,67.8490717272369,1.0,210.0,0.40900000000000003
2035,P1_flatten,Optimistic,growing_central,92.08088305839293,1.0,285.0,0.40900000000000003
2035,P1_flatten,Optimistic,growing_high,116.31269438954897,1.0,360.0,0.40900000000000003
2035,P2_sharpen,Conservative,frozen,138.01740757024635,1.0,219.0,0.40900000000000003
2035,P2_sharpen,Conservative,growing_low,132.34545931393484,1.0,210.0,0.40900000000000003
2035,P2_sharpen,Conservative,growing_central,179.6116947831973,1.0,285.0,0.40900000000000003
2035,P2_sharpen,Conservative,growing_high,226.87793025245972,1.0,360.0,0.40900000000000003
2035,P2_sharpen,Central,frozen,104.9511018507728,1.0,219.0,0.40900000000000003
2035,P2_sharpen,Central,growing_low,100.63804287060407,1.0,210.0,0.40900000000000003
2035,P2_sharpen,Central,growing_central,136.58020103867693,1.0,285.0,0.40900000000000003
2035,P2_sharpen,Central,growing_high,172.52235920674983,1.0,360.0,0.40900000000000003
2035,P2_sharpen,Optimistic,frozen,93.41971491581648,0.8366450146827227,219.0,0.40900000000000003
2035,P2_sharpen,Optimistic,growing_low,89.58054854941308,0.8366450146827227,210.0,0.40900000000000003
2035,P2_sharpen,Optimistic,growing_central,121.57360160277489,0.8366450146827227,285.0,0.40900000000000003
2035,P2_sharpen,Optimistic,growing_high,153.56665465613668,0.8366450146827227,360.0,0.40900000000000003
2035,P2_emp,Conservative,frozen,123.28525915424486,1.0,219.0,0.40900000000000003
2035,P2_emp,Conservative,growing_low,118.21874165475536,1.0,210.0,0.40900000000000003
2035,P2_emp,Conservative,growing_central,160.43972081716797,1.0,285.0,0.40900000000000003
2035,P2_emp,Conservative,growing_high,202.66069997958056,1.0,360.0,0.40900000000000003
2035,P2_emp,Central,frozen,88.37154701657296,1.0,219.0,0.40900000000000003
2035,P2_emp,Central,growing_low,84.73983960493298,1.0,210.0,0.40900000000000003
2035,P2_emp,Central,growing_central,115.00406803526619,1.0,285.0,0.40900000000000003
2035,P2_emp,Central,growing_high,145.2682964655994,1.0,360.0,0.40900000000000003
2035,P2_emp,Optimistic,frozen,76.45980993430845,1.0,219.0,0.40900000000000003
2035,P2_emp,Optimistic,growing_low,73.31762596440538,1.0,210.0,0.40900000000000003
2035,P2_emp,Optimistic,growing_central,99.50249238026443,1.0,285.0,0.40900000000000003
2035,P2_emp,Optimistic,growing_high,125.68735879612349,1.0,360.0,0.40900000000000003
2035,P3_burst,Conservative,frozen,136.83312505377916,1.0,219.0,0.40900000000000003
2035,P3_burst,Conservative,growing_low,131.20984594198,1.0,210.0,0.40900000000000003
2035,P3_burst,Conservative,growing_central,178.07050520697288,1.0,285.0,0.40900000000000003
2035,P3_burst,Conservative,growing_high,224.93116447196573,1.0,360.0,0.40900000000000003
2035,P3_burst,Central,frozen,96.32884727416621,1.0,219.0,0.40900000000000003
2035,P3_burst,Central,growing_low,92.37012752317308,1.0,210.0,0.40900000000000003
2035,P3_burst,Central,growing_central,125.35945878144918,1.0,285.0,0.40900000000000003
2035,P3_burst,Central,growing_high,158.3487900397253,1.0,360.0,0.40900000000000003
2035,P3_burst,Optimistic,frozen,82.50974073759248,1.0,219.0,0.40900000000000003
2035,P3_burst,Optimistic,growing_low,79.11892947440376,1.0,210.0,0.40900000000000003
2035,P3_burst,Optimistic,growing_central,107.37569000097652,1.0,285.0,0.40900000000000003
2035,P3_burst,Optimistic,growing_high,135.63245052754928,1.0,360.0,0.40900000000000003
2035,P_mix,Conservative,frozen,132.33936930037112,1.0,219.0,0.40900000000000003
2035,P_mix,Conservative,growing_low,126.90076508254765,1.0,210.0,0.40900000000000003
2035,P_mix,Conservative,growing_central,172.22246689774323,1.0,285.0,0.40900000000000003
2035,P_mix,Conservative,growing_high,217.5441687129388,1.0,360.0,0.40900000000000003
2035,P_mix,Central,frozen,98.73924448986143,1.0,219.0,0.40900000000000003
2035,P_mix,Central,growing_low,94.68146731904521,1.0,210.0,0.40900000000000003
2035,P_mix,Central,growing_central,128.49627707584708,1.0,285.0,0.40900000000000003
2035,P_mix,Central,growing_high,162.31108683264893,1.0,360.0,0.40900000000000003
2035,P_mix,Optimistic,frozen,87.27567249568756,1.0,219.0,0.40900000000000003
2035,P_mix,Optimistic,growing_low,83.68900102326205,1.0,210.0,0.40900000000000003
2035,P_mix,Optimistic,growing_central,113.57792996014135,1.0,285.0,0.40900000000000003
2035,P_mix,Optimistic,growing_high,143.46685889702064,1.0,360.0,0.40900000000000003
2036,P0_baseline,Conservative,frozen,129.94744462458138,1.0,219.0,0.4292
2036,P0_baseline,Conservative,growing_low,132.91428125984584,1.0,224.0,0.4292
2036,P0_baseline,Conservative,growing_central,184.5372387134466,1.0,311.0,0.4292
2036,P0_baseline,Conservative,growing_high,237.34693082115322,1.0,400.0,0.4292
2036,P0_baseline,Central,frozen,95.05168914600092,1.0,219.0,0.4292
2036,P0_baseline,Central,growing_low,97.22181903517905,1.0,224.0,0.4292
2036,P0_baseline,Central,growing_central,134.98207910687805,1.0,311.0,0.4292
2036,P0_baseline,Central,growing_high,173.6103911342483,1.0,400.0,0.4292
2036,P0_baseline,Optimistic,frozen,83.08743012477336,1.0,219.0,0.4292
2036,P0_baseline,Optimistic,growing_low,84.9844034152933,1.0,224.0,0.4292
2036,P0_baseline,Optimistic,growing_central,117.99173867034024,1.0,311.0,0.4292
2036,P0_baseline,Optimistic,growing_high,151.75786324159517,1.0,400.0,0.4292
2036,P1_flatten,Conservative,frozen,116.0973448278566,1.0,219.0,0.4292
2036,P1_flatten,Conservative,growing_low,118.74796913899489,1.0,224.0,0.4292
2036,P1_flatten,Conservative,growing_central,164.86883215280093,1.0,311.0,0.4292
2036,P1_flatten,Conservative,growing_high,212.0499448910623,1.0,400.0,0.4292
2036,P1_flatten,Central,frozen,81.37745273338375,1.0,219.0,0.4292
2036,P1_flatten,Central,growing_low,83.23538544419159,1.0,224.0,0.4292
2036,P1_flatten,Central,growing_central,115.56341461224814,1.0,311.0,0.4292
2036,P1_flatten,Central,growing_high,148.63461686462784,1.0,400.0,0.4292
2036,P1_flatten,Optimistic,frozen,69.47348972956445,1.0,219.0,0.4292
2036,P1_flatten,Optimistic,growing_low,71.05964246311616,1.0,224.0,0.4292
2036,P1_flatten,Optimistic,growing_central,98.65870002691574,1.0,311.0,0.4292
2036,P1_flatten,Optimistic,growing_high,126.892218684136,1.0,400.0,0.4292
2036,P2_sharpen,Conservative,frozen,137.08431884882563,1.0,219.0,0.4292
2036,P2_sharpen,Conservative,growing_low,140.2140978179769,1.0,224.0,0.4292
2036,P2_sharpen,Conservative,growing_central,194.67225188120898,1.0,311.0,0.4292
2036,P2_sharpen,Conservative,growing_high,250.38231753210158,1.0,400.0,0.4292
2036,P2_sharpen,Central,frozen,104.72932108355329,1.0,219.0,0.4292
2036,P2_sharpen,Central,growing_low,107.12040147358876,1.0,224.0,0.4292
2036,P2_sharpen,Central,growing_central,148.7252002602058,1.0,311.0,0.4292
2036,P2_sharpen,Central,growing_high,191.28643120283706,1.0,400.0,0.4292
2036,P2_sharpen,Optimistic,frozen,92.9502272085089,0.711767064852535,219.0,0.4292
2036,P2_sharpen,Optimistic,growing_low,95.07237851463927,0.711767064852535,224.0,0.4292
2036,P2_sharpen,Optimistic,growing_central,131.99781124130718,0.711767064852535,311.0,0.4292
2036,P2_sharpen,Optimistic,growing_high,169.7721044904272,0.711767064852535,400.0,0.4292
2036,P2_emp,Conservative,frozen,122.02563816161957,1.0,219.0,0.4292
2036,P2_emp,Conservative,growing_low,124.81161163562916,1.0,224.0,0.4292
2036,P2_emp,Conservative,growing_central,173.28755008339584,1.0,311.0,0.4292
2036,P2_emp,Conservative,growing_high,222.87787792076637,1.0,400.0,0.4292
2036,P2_emp,Central,frozen,87.42671208489496,1.0,219.0,0.4292
2036,P2_emp,Central,growing_low,89.42275573980126,1.0,224.0,0.4292
2036,P2_emp,Central,growing_central,124.15391533517047,1.0,311.0,0.4292
2036,P2_emp,Central,growing_high,159.6834923925022,1.0,400.0,0.4292
2036,P2_emp,Optimistic,frozen,75.56422314430364,1.0,219.0,0.4292
2036,P2_emp,Optimistic,growing_low,77.28943371837451,1.0,224.0,0.4292
2036,P2_emp,Optimistic,growing_central,107.30809770720745,1.0,311.0,0.4292
2036,P2_emp,Optimistic,growing_high,138.01684592566878,1.0,400.0,0.4292
2036,P3_burst,Conservative,frozen,136.03704220883805,1.0,219.0,0.4292
2036,P3_burst,Conservative,growing_low,139.14291075241886,1.0,224.0,0.4292
2036,P3_burst,Conservative,growing_central,193.18502341072437,1.0,311.0,0.4292
2036,P3_burst,Conservative,growing_high,248.46948348646222,1.0,400.0,0.4292
2036,P3_burst,Central,frozen,95.58263657075796,1.0,219.0,0.4292
2036,P3_burst,Central,growing_low,97.76488854725929,1.0,224.0,0.4292
2036,P3_burst,Central,growing_central,135.7360729383823,1.0,311.0,0.4292
2036,P3_burst,Central,growing_high,174.58015812010584,1.0,400.0,0.4292
2036,P3_burst,Optimistic,frozen,81.71255463770194,1.0,219.0,0.4292
2036,P3_burst,Optimistic,growing_low,83.57813807691889,1.0,224.0,0.4292
2036,P3_burst,Optimistic,growing_central,116.03928991929362,1.0,311.0,0.4292
2036,P3_burst,Optimistic,growing_high,149.24667513735514,1.0,400.0,0.4292
2036,P_mix,Conservative,frozen,131.48793890454058,1.0,219.0,0.4292
2036,P_mix,Conservative,growing_low,134.48994664208718,1.0,224.0,0.4292
2036,P_mix,Conservative,growing_central,186.72488127539782,1.0,311.0,0.4292
2036,P_mix,Conservative,growing_high,240.16061900372708,1.0,400.0,0.4292
2036,P_mix,Central,frozen,98.35602427477872,1.0,219.0,0.4292
2036,P_mix,Central,growing_low,100.60159560525312,1.0,224.0,0.4292
2036,P_mix,Central,growing_central,139.6745367555077,1.0,311.0,0.4292
2036,P_mix,Central,growing_high,179.645706437952,1.0,400.0,0.4292
2036,P_mix,Optimistic,frozen,86.99651068743177,1.0,219.0,0.4292
2036,P_mix,Optimistic,growing_low,88.98273239262429,1.0,224.0,0.4292
2036,P_mix,Optimistic,growing_central,123.54299006297387,1.0,311.0,0.4292
2036,P_mix,Optimistic,growing_high,158.8977364154005,1.0,400.0,0.4292
2037,P0_baseline,Conservative,frozen,128.70116764320352,1.0,219.0,0.4494
2037,P0_baseline,Conservative,growing_low,139.86702237023945,1.0,238.0,0.4494
2037,P0_baseline,Conservative,growing_central,198.0470022637424,1.0,337.0,0.4494
2037,P0_baseline,Conservative,growing_high,258.57768841556873,1.0,440.0,0.4494
2037,P0_baseline,Central,frozen,94.22083782508233,1.0,219.0,0.4494
2037,P0_baseline,Central,growing_low,102.39524841264655,1.0,238.0,0.4494
2037,P0_baseline,Central,growing_central,144.988229895218,1.0,337.0,0.4494
2037,P0_baseline,Central,growing_high,189.30213992253982,1.0,440.0,0.4494
2037,P0_baseline,Optimistic,frozen,82.33966393594667,1.0,219.0,0.4494
2037,P0_baseline,Optimistic,growing_low,89.48328774774112,1.0,238.0,0.4494
2037,P0_baseline,Optimistic,growing_central,126.70532760919647,1.0,337.0,0.4494
2037,P0_baseline,Optimistic,growing_high,165.43128827313487,1.0,440.0,0.4494
2037,P1_flatten,Conservative,frozen,114.4728217711374,1.0,219.0,0.4494
2037,P1_flatten,Conservative,growing_low,124.40425379694385,1.0,238.0,0.4494
2037,P1_flatten,Conservative,growing_central,176.1522417208827,1.0,337.0,0.4494
2037,P1_flatten,Conservative,growing_high,229.99105743972814,1.0,440.0,0.4494
2037,P1_flatten,Central,frozen,80.10284044096781,1.0,219.0,0.4494
2037,P1_flatten,Central,growing_low,87.0524019404125,1.0,238.0,0.4494
2037,P1_flatten,Central,growing_central,123.26327501646645,1.0,337.0,0.4494
2037,P1_flatten,Central,growing_high,160.93721367135083,1.0,440.0,0.4494
2037,P1_flatten,Optimistic,frozen,68.25969024768041,1.0,219.0,0.4494
2037,P1_flatten,Optimistic,growing_low,74.1817638308125,1.0,238.0,0.4494
2037,P1_flatten,Optimistic,growing_central,105.03888407976393,1.0,337.0,0.4494
2037,P1_flatten,Optimistic,growing_high,137.1427566620063,1.0,440.0,0.4494
2037,P2_sharpen,Conservative,frozen,136.42774926843677,1.0,219.0,0.4494
2037,P2_sharpen,Conservative,growing_low,148.2639466935523,1.0,238.0,0.4494
2037,P2_sharpen,Conservative,growing_central,209.93676485599633,1.0,337.0,0.4494
2037,P2_sharpen,Conservative,growing_high,274.1014140553068,1.0,440.0,0.4494
2037,P2_sharpen,Central,frozen,104.65660844896263,1.0,219.0,0.4494
2037,P2_sharpen,Central,growing_low,113.73640552900962,1.0,238.0,0.4494
2037,P2_sharpen,Central,growing_central,161.04692715662287,1.0,337.0,0.4494
2037,P2_sharpen,Central,growing_high,210.2689850116144,1.0,440.0,0.4494
2037,P2_sharpen,Optimistic,frozen,92.29710699430862,0.5366807228161544,219.0,0.4494
2037,P2_sharpen,Optimistic,growing_low,100.30461856002489,0.5366807228161544,238.0,0.4494
2037,P2_sharpen,Optimistic,growing_central,142.0279682971781,0.5366807228161544,337.0,0.4494
2037,P2_sharpen,Optimistic,growing_high,185.43710994290316,0.5366807228161544,440.0,0.4494
2037,P2_emp,Conservative,frozen,120.70491217972987,1.0,219.0,0.4494
2037,P2_emp,Conservative,growing_low,131.17702784829092,1.0,238.0,0.4494
2037,P2_emp,Conservative,growing_central,185.7422621213195,1.0,337.0,0.4494
2037,P2_emp,Conservative,growing_high,242.51215232457145,1.0,440.0,0.4494
2037,P2_emp,Central,frozen,86.45284554107077,1.0,219.0,0.4494
2037,P2_emp,Central,growing_low,93.95332072499929,1.0,238.0,0.4494
2037,P2_emp,Central,growing_central,133.03474405178468,1.0,337.0,0.4494
2037,P2_emp,Central,growing_high,173.69521478571295,1.0,440.0,0.4494
2037,P2_emp,Optimistic,frozen,74.65032619329182,1.0,219.0,0.4494
2037,P2_emp,Optimistic,growing_low,81.12683851143129,1.0,238.0,0.4494
2037,P2_emp,Optimistic,growing_central,114.87287637963172,1.0,337.0,0.4494
2037,P2_emp,Optimistic,growing_high,149.98239052533518,1.0,440.0,0.4494
2037,P3_burst,Conservative,frozen,135.07507918876107,1.0,219.0,0.4494
2037,P3_burst,Conservative,growing_low,146.79392167545723,1.0,238.0,0.4494
2037,P3_burst,Conservative,growing_central,207.85525884297934,1.0,337.0,0.4494
2037,P3_burst,Conservative,growing_high,271.3837207445428,1.0,440.0,0.4494
2037,P3_burst,Central,frozen,94.75040495975726,1.0,219.0,0.4494
2037,P3_burst,Central,growing_low,102.97075972795538,1.0,238.0,0.4494
2037,P3_burst,Central,growing_central,145.80313457277717,1.0,337.0,0.4494
2037,P3_burst,Central,growing_high,190.3661104214301,1.0,440.0,0.4494
2037,P3_burst,Optimistic,frozen,80.85539673144997,1.0,219.0,0.4494
2037,P3_burst,Optimistic,growing_low,87.87024850267166,1.0,238.0,0.4494
2037,P3_burst,Optimistic,growing_central,124.42131825798467,1.0,337.0,0.4494
2037,P3_burst,Optimistic,growing_high,162.44919891250223,1.0,440.0,0.4494
2037,P_mix,Conservative,frozen,130.6665080949746,1.0,219.0,0.4494
2037,P_mix,Conservative,growing_low,142.00287181097698,1.0,238.0,0.4494
2037,P_mix,Conservative,growing_central,201.07129327856825,1.0,337.0,0.4494
2037,P_mix,Conservative,growing_high,262.5263176337389,1.0,440.0,0.4494
2037,P_mix,Central,frozen,97.99189688933875,1.0,219.0,0.4494
2037,P_mix,Central,growing_low,106.49347698476082,1.0,238.0,0.4494
2037,P_mix,Central,growing_central,150.79118379774957,1.0,337.0,0.4494
2037,P_mix,Central,growing_high,196.87869694661666,1.0,440.0,0.4494
2037,P_mix,Optimistic,frozen,86.6510680241552,0.8798035635258808,219.0,0.4494
2037,P_mix,Optimistic,growing_low,94.1687405924609,0.8798035635258808,238.0,0.4494
2037,P_mix,Optimistic,growing_central,133.3397713431064,0.8798035635258808,337.0,0.4494
2037,P_mix,Optimistic,growing_high,174.09347000286888,0.8798035635258808,440.0,0.4494
2038,P0_baseline,Conservative,frozen,127.45489066182559,1.0,219.0,0.4696
2038,P0_baseline,Conservative,growing_low,146.66042213141577,1.0,252.0,0.4696
2038,P0_baseline,Conservative,growing_central,211.26084616549176,1.0,363.0,0.4696
2038,P0_baseline,Conservative,growing_high,279.35318501222054,1.0,480.0,0.4696
2038,P0_baseline,Central,frozen,93.38998650416376,1.0,219.0,0.4696
2038,P0_baseline,Central,growing_low,107.46245022396926,1.0,252.0,0.4696
2038,P0_baseline,Central,growing_central,154.79710091786046,1.0,363.0,0.4696
2038,P0_baseline,Central,growing_high,204.69038137898903,1.0,480.0,0.4696
2038,P0_baseline,Optimistic,frozen,81.59185075389836,0.9878208798081372,219.0,0.4696
2038,P0_baseline,Optimistic,growing_low,93.8865131962666,0.9878208798081372,252.0,0.4696
2038,P0_baseline,Optimistic,growing_central,135.2412868660507,0.9878208798081372,363.0,0.4696
2038,P0_baseline,Optimistic,growing_high,178.83145370717446,0.9878208798081372,480.0,0.4696
2038,P1_flatten,Conservative,frozen,112.46153966637978,1.0,219.0,0.4696
2038,P1_flatten,Conservative,growing_low,129.40779906816303,1.0,252.0,0.4696
2038,P1_flatten,Conservative,growing_central,186.4088534196158,1.0,363.0,0.4696
2038,P1_flatten,Conservative,growing_high,246.49104584412007,1.0,480.0,0.4696
2038,P1_flatten,Central,frozen,78.64749941887258,1.0,219.0,0.4696
2038,P1_flatten,Central,growing_low,90.49849248199037,1.0,252.0,0.4696
2038,P1_flatten,Central,growing_central,130.36092369429568,1.0,363.0,0.4696
2038,P1_flatten,Central,growing_high,172.3780809180769,1.0,480.0,0.4696
2038,P1_flatten,Optimistic,frozen,66.93629523558958,1.0,219.0,0.4696
2038,P1_flatten,Optimistic,growing_low,77.02258629848664,1.0,252.0,0.4696
2038,P1_flatten,Optimistic,growing_central,110.94920169186767,1.0,363.0,0.4696
2038,P1_flatten,Optimistic,growing_high,146.7096881875936,1.0,480.0,0.4696
2038,P2_sharpen,Conservative,frozen,136.13166693066327,1.0,219.0,0.4696
2038,P2_sharpen,Conservative,growing_low,156.6446578380235,1.0,252.0,0.4696
2038,P2_sharpen,Conservative,growing_central,225.6428999809624,1.0,363.0,0.4696
2038,P2_sharpen,Conservative,growing_high,298.37077683433046,1.0,480.0,0.4696
2038,P2_sharpen,Central,frozen,104.75864522808706,1.0,219.0,0.4696
2038,P2_sharpen,Central,growing_low,120.5441945090317,1.0,252.0,0.4696
2038,P2_sharpen,Central,growing_central,173.6410420903909,1.0,363.0,0.4696
2038,P2_sharpen,Central,growing_high,229.60798954101276,1.0,480.0,0.4696
2038,P2_sharpen,Optimistic,frozen,91.33355433986222,0.35333641289457696,219.0,0.4696
2038,P2_sharpen,Optimistic,growing_low,105.09614471984146,0.35333641289457696,252.0,0.4696
2038,P2_sharpen,Optimistic,growing_central,151.38849417977164,0.35333641289457696,363.0,0.4696
2038,P2_sharpen,Optimistic,growing_high,200.18313279969803,0.35333641289457696,480.0,0.4696
2038,P2_emp,Conservative,frozen,119.24110643131935,1.0,219.0,0.4696
2038,P2_emp,Conservative,growing_low,137.20894438672363,1.0,252.0,0.4696
2038,P2_emp,Conservative,growing_central,197.64621750944715,1.0,363.0,0.4696
2038,P2_emp,Conservative,growing_high,261.35037026042596,1.0,480.0,0.4696
2038,P2_emp,Central,frozen,85.4140544299357,1.0,219.0,0.4696
2038,P2_emp,Central,growing_low,98.28466537143287,1.0,252.0,0.4696
2038,P2_emp,Central,growing_central,141.57672035646877,1.0,363.0,0.4696
2038,P2_emp,Central,growing_high,187.2088864217769,1.0,480.0,0.4696
2038,P2_emp,Optimistic,frozen,73.69834373677352,1.0,219.0,0.4696
2038,P2_emp,Optimistic,growing_low,84.8035736149175,1.0,252.0,0.4696
2038,P2_emp,Optimistic,growing_central,122.15752865958353,1.0,363.0,0.4696
2038,P2_emp,Optimistic,growing_high,161.53061640936667,1.0,480.0,0.4696
2038,P3_burst,Conservative,frozen,134.00329665732093,1.0,219.0,0.4696
2038,P3_burst,Conservative,growing_low,154.19557423582134,1.0,252.0,0.4696
2038,P3_burst,Conservative,growing_central,222.1150533635046,1.0,363.0,0.4696
2038,P3_burst,Conservative,growing_high,293.7058556872788,1.0,480.0,0.4696
2038,P3_burst,Central,frozen,93.86186516082002,1.0,219.0,0.4696
2038,P3_burst,Central,growing_low,108.00543388368332,1.0,252.0,0.4696
2038,P3_burst,Central,growing_central,155.5792559514962,1.0,363.0,0.4696
2038,P3_burst,Central,growing_high,205.72463596892058,1.0,480.0,0.4696
2038,P3_burst,Optimistic,frozen,79.95922303276362,1.0,219.0,0.4696
2038,P3_burst,Optimistic,growing_low,92.0078730787965,1.0,252.0,0.4696
2038,P3_burst,Optimistic,growing_central,132.5351505063616,1.0,363.0,0.4696
2038,P3_burst,Optimistic,growing_high,175.25309157865996,1.0,480.0,0.4696
2038,P_mix,Conservative,frozen,130.22156143518583,1.0,219.0,0.4696
2038,P_mix,Conservative,growing_low,149.84398850076178,1.0,252.0,0.4696
2038,P_mix,Conservative,growing_central,215.84669772133543,1.0,363.0,0.4696
2038,P_mix,Conservative,growing_high,285.41712095383195,1.0,480.0,0.4696
2038,P_mix,Central,frozen,97.81355395005156,1.0,219.0,0.4696
2038,P_mix,Central,growing_low,112.55258262745659,1.0,252.0,0.4696
2038,P_mix,Central,growing_central,162.1293154514553,1.0,363.0,0.4696
2038,P_mix,Central,growing_high,214.38587167134588,1.0,480.0,0.4696
2038,P_mix,Optimistic,frozen,86.23614896919658,0.782842578306012,219.0,0.4696
2038,P_mix,Optimistic,growing_low,99.23063717003443,0.782842578306012,252.0,0.4696
2038,P_mix,Optimistic,growing_central,142.93937020921626,0.782842578306012,363.0,0.4696
2038,P_mix,Optimistic,growing_high,189.01073746673225,0.782842578306012,480.0,0.4696
2039,P0_baseline,Conservative,frozen,126.20861368044783,1.0,219.0,0.4898
2039,P0_baseline,Conservative,growing_low,153.294480543375,1.0,266.0,0.4898
2039,P0_baseline,Conservative,growing_central,224.178770418695,1.0,389.0,0.4898
2039,P0_baseline,Conservative,growing_high,299.673420611109,1.0,520.0,0.4898
2039,P0_baseline,Central,frozen,92.55913518324525,1.0,219.0,0.4898
2039,P0_baseline,Central,growing_low,112.42342446914719,1.0,266.0,0.4898
2039,P0_baseline,Central,growing_central,164.40869217480548,1.0,389.0,0.4898
