country,tau_ms,phi,reach_km,year,ob_star,uncovered_share,region,lcoe_gen,lcoe_store,lcoe_anc,lcoe_elec,perturbation
SV,100,1.0,3143,2030,1.1,0.25897665352617116,North America,83.91372990828793,39.55789660780426,3.2999999999999967,126.7716265160922,P3_burst
SV,150,0.0,6714,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,150,0.2,6714,2030,1.1,0.37191008292197164,North America,84.61401874293267,42.192841594738944,3.2999999999999967,130.10686033767163,P3_burst
SV,150,0.4,6714,2030,1.1,0.3333682267271337,North America,84.36332659803367,41.34142446883229,3.2999999999999967,129.00475106686596,P3_burst
SV,150,0.6,6714,2030,1.1,0.30050471069830714,North America,84.15243996650374,40.63502513667599,3.2999999999999963,128.08746510317974,P3_burst
SV,150,0.8,6714,2030,1.1,0.27334008058205334,North America,83.98548041997391,39.99866623167325,3.2999999999999967,127.28414665164715,P3_burst
SV,150,1.0,6714,2030,1.1,0.25431037480920016,North America,83.86871718396795,39.506010143231165,3.2999999999999963,126.67472732719912,P3_burst
SV,200,0.0,10286,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,200,0.2,10286,2030,1.1,0.3676901183220914,North America,84.55785556665757,42.172748050670876,3.2999999999999967,130.03060361732847,P3_burst
SV,200,0.4,10286,2030,1.1,0.32418436348149837,North America,84.267385942772,41.52489159769659,3.2999999999999963,129.0922775404686,P3_burst
SV,200,0.6,10286,2030,1.1,0.2861860706612394,North America,84.02725444863275,41.251919221277475,3.2999999999999963,128.57917366991023,P3_burst
SV,200,0.8,10286,2030,1.1,0.25396107567098036,North America,83.8361405328907,41.02485423273047,3.299999999999998,128.16099476562118,P3_burst
SV,200,1.0,10286,2030,1.1,0.23118084030967598,North America,83.72042403407428,41.06528665534716,3.2999999999999967,128.08571068942146,P3_burst
SV,300,0.0,17429,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
