country,power_scope,workload_scenario,scenario,uncovered_share,n_supply_basis,n_active_basis,migrated_share,top1_label,top1_weight,region,continent,top2_label,top2_weight,top3_label,top3_weight
KW,L1,W3,L1_W3,0.1126746649988291,18,11,0.18060983416232404,OM:WIND,0.20061126501593574,Asia-Pacific,Asia,SA:WIND,0.1847629755988552,KW:WIND,0.13946617244416687
KW,L2,W0,L2_W0,0.13968836360114403,42,19,0.0,ET:WIND,0.1705998989771931,Asia-Pacific,Asia,OM:WIND,0.113049216035673,EG:WIND,0.10880095720510982
KW,L2,W1,L2_W1,0.11888762565997295,42,19,0.05353688617213016,ET:WIND,0.17043272783536656,Asia-Pacific,Asia,OM:WIND,0.11229414040930792,ET:PV,0.11145101931138761
KW,L2,W2,L2_W2,0.09496613528319511,42,21,0.11839388477471244,ET:WIND,0.17318232754930513,Asia-Pacific,Asia,ET:PV,0.11376305404406059,OM:WIND,0.11240984058372003
KW,L2,W3,L2_W3,0.08763138207320245,42,20,0.13928525277141982,ET:WIND,0.17672103490967264,Asia-Pacific,Asia,OM:WIND,0.11536688300047278,ET:PV,0.11503235703763424
KW,L3,W0,L3_W0,0.06922282974157105,210,70,0.0,MX:PV,0.10715528429676097,Asia-Pacific,Asia,US:PV,0.0933150051999805,CL:PV,0.06623340338311813
KW,L3,W1,L3_W1,0.053504058640256216,210,62,0.0459310264385981,MX:PV,0.10921685017666029,Asia-Pacific,Asia,US:PV,0.08582256132797185,CL:PV,0.06407507913605287
KW,L3,W2,L3_W2,0.046241564503428624,210,57,0.06741100334816691,MX:PV,0.10931645153510035,Asia-Pacific,Asia,US:PV,0.08299621646743637,CL:PV,0.059728831311791984
KW,L3,W3,L3_W3,0.045446720427836824,210,58,0.06922282974157105,MX:PV,0.10994387901251441,Asia-Pacific,Asia,US:PV,0.0816518724001179,CN:WIND,0.05971876714306118
KZ,L0,W0,L0_W0,0.4276207152533093,1,1,0.0,KZ:VRE,1.0,Asia-Pacific,Asia,,,,
KZ,L0,W1,L0_W1,0.4042773936237643,1,1,0.061074280396361896,KZ:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
KZ,L0,W2,L0_W2,0.35757015995993513,1,1,0.17237675584181858,KZ:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
KZ,L0,W3,L0_W3,0.2926684769744421,1,1,0.31070252366098206,KZ:VRE,0.9999999999999999,Asia-Pacific,Asia,,,,
KZ,L1,W0,L1_W0,0.2961200454863404,6,4,0.0,AF:PV,0.4393615300925184,Asia-Pacific,Asia,AF:WIND,0.25714273809902916,UZ:WIND,0.1932525056695867
KZ,L1,W1,L1_W1,0.2728923933478821,6,4,0.05380085651921208,AF:PV,0.44593017957266384,Asia-Pacific,Asia,AF:WIND,0.25457236194859284,UZ:WIND,0.1906027379796867
KZ,L1,W2,L1_W2,0.2323887681267007,6,4,0.14398093047356894,AF:PV,0.46357392213671295,Asia-Pacific,Asia,AF:WIND,0.24916533411190514,UZ:WIND,0.18347388666664696
KZ,L1,W3,L1_W3,0.18727793757267094,6,5,0.24036240211312793,AF:PV,0.4752197536918033,Asia-Pacific,Asia,AF:WIND,0.2434018542592274,UZ:WIND,0.1750799009174469
KZ,L2,W0,L2_W0,0.2066413674021146,26,18,0.0,MN:WIND,0.13255585782162732,Asia-Pacific,Asia,IN:WIND,0.1225470548952701,PK:WIND,0.11641407333598379
KZ,L2,W1,L2_W1,0.18522578411123453,26,19,0.058209231958312936,MN:WIND,0.1311956911880144,Asia-Pacific,Asia,IN:WIND,0.12296375115430005,PK:WIND,0.1184821014431
KZ,L2,W2,L2_W2,0.15299835381799157,26,19,0.14566758409255345,MN:WIND,0.12613016242303093,Asia-Pacific,Asia,IN:WIND,0.12165596608857962,PK:WIND,0.12061781939838351
KZ,L2,W3,L2_W3,0.1323758481984638,26,19,0.20108636459100648,MN:WIND,0.1221314266454799,Asia-Pacific,Asia,PK:WIND,0.11729106709521253,IN:WIND,0.1133430848316202
KZ,L3,W0,L3_W0,0.12071318082197299,210,45,0.0,CV:PV,0.11650995623529224,Asia-Pacific,Asia,CU:PV,0.07482705055836078,CN:PV,0.07473525548310744
KZ,L3,W1,L3_W1,0.10489742151463996,210,46,0.06235671369431215,CV:PV,0.11965222717575133,Asia-Pacific,Asia,CN:PV,0.07367558433409752,MX:PV,0.07282084989368459
KZ,L3,W2,L3_W2,0.09006815883203868,210,43,0.11568676780346122,CV:PV,0.1399851589240356,Asia-Pacific,Asia,CU:PV,0.08817893412752362,CN:PV,0.08225537034797675
KZ,L3,W3,L3_W3,0.08846492963817938,210,42,0.120713180821973,CV:PV,0.1493025816514497,Asia-Pacific,Asia,CU:PV,0.09063164234581045,CN:PV,0.08519040556741578
LC,L0,W0,L0_W0,0.493629541506725,1,1,0.0,LC:VRE,1.0,North America,Americas,,,,
LC,L0,W1,L0_W1,0.4683444213431209,1,1,0.05600153437338249,LC:VRE,0.9999999999999999,North America,Americas,,,,
LC,L0,W2,L0_W2,0.41259269747215177,1,1,0.1638230436084361,LC:VRE,1.0000000000000002,North America,Americas,,,,
LC,L0,W3,L0_W3,0.31317928781594856,1,1,0.31584991466522044,LC:VRE,1.0,North America,Americas,,,,
LC,L1,W0,L1_W0,0.18504061263728466,10,10,0.0,LC:WIND,0.46263783544402426,North America,Americas,SR:WIND,0.21588919433734982,CO:PV,0.11949034766225712
LC,L1,W1,L1_W1,0.16236131780453966,10,10,0.05189784558377577,LC:WIND,0.46167497935173807,North America,Americas,SR:WIND,0.21326314976698693,CO:PV,0.12294791280176438
LC,L1,W2,L1_W2,0.13004321169463726,10,10,0.12706641388550974,LC:WIND,0.4644470188019025,North America,Americas,SR:WIND,0.2079385617191222,CO:PV,0.131542004139488
LC,L1,W3,L1_W3,0.10914515168761624,10,9,0.17659794205602675,LC:WIND,0.4753847745661908,North America,Americas,SR:WIND,0.2048287145213259,CO:PV,0.14091591406913428
LC,L2,W0,L2_W0,0.1675327444460055,24,12,0.0,LC:WIND,0.35110541251067445,North America,Americas,SR:WIND,0.180496628977162,CU:WIND,0.1563647224028139
LC,L2,W1,L2_W1,0.14552192940282513,24,12,0.05059356346751761,LC:WIND,0.3485259835901131,North America,Americas,SR:WIND,0.17889153757838766,CU:WIND,0.15531630340491062
LC,L2,W2,L2_W2,0.11579492542464266,24,12,0.12113011622444685,LC:WIND,0.34687818232628037,North America,Americas,SR:WIND,0.17338409048443498,CU:WIND,0.15483498680347593
LC,L2,W3,L2_W3,0.09920582736903258,24,14,0.16271326208457065,LC:WIND,0.35219139843556757,North America,Americas,SR:WIND,0.16828930098526013,CU:WIND,0.15554396672314116
LC,L3,W0,L3_W0,0.07522877028331774,210,53,0.0,US:PV,0.15637838545473093,North America,Americas,FJ:PV,0.13375722049775005,AU:PV,0.05244980850125459
LC,L3,W1,L3_W1,0.056832601999157246,210,53,0.0438856950139751,US:PV,0.15600034364602536,North America,Americas,FJ:PV,0.1356573851097338,AU:PV,0.05205541583562447
LC,L3,W2,L3_W2,0.0455993566656642,210,56,0.07320285131142279,US:PV,0.15514766315977502,North America,Americas,FJ:PV,0.14821865122751507,PE:WIND,0.04603374727913671
LC,L3,W3,L3_W3,0.04481835278958805,210,55,0.07522877028331774,US:PV,0.15325055465749857,North America,Americas,FJ:PV,0.1515649357911574,PE:WIND,0.04590402065027432
LK,L0,W0,L0_W0,0.39514238953604425,1,1,0.0,LK:VRE,1.0,Asia-Pacific,Asia,,,,
LK,L0,W1,L0_W1,0.3700539319201967,1,1,0.055032329587885495,LK:VRE,1.0,Asia-Pacific,Asia,,,,
LK,L0,W2,L0_W2,0.31665565884028324,1,1,0.15827011474992636,LK:VRE,1.0,Asia-Pacific,Asia,,,,
LK,L0,W3,L0_W3,0.23214224132650332,1,1,0.2938112410573301,LK:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
LK,L1,W0,L1_W0,0.25252067931865246,4,3,0.0,IN:PV,0.3967040699387717,Asia-Pacific,Asia,IN:WIND,0.3606513477798717,LK:WIND,0.24264458228136046
LK,L1,W1,L1_W1,0.23004535115349067,4,3,0.0533270224702765,IN:PV,0.40653419313823763,Asia-Pacific,Asia,IN:WIND,0.3523861135266902,LK:WIND,0.241079693335076
LK,L1,W2,L1_W2,0.19223670160252457,4,3,0.14098675309675457,IN:PV,0.43114930443418925,Asia-Pacific,Asia,IN:WIND,0.3243384092278908,LK:WIND,0.2445122863379237
LK,L1,W3,L1_W3,0.15347222784837147,4,3,0.22828252959604636,IN:PV,0.46190689567344806,Asia-Pacific,Asia,IN:WIND,0.2704913623495644,LK:WIND,0.26760174197699144
LK,L2,W0,L2_W0,0.1850263216871761,20,13,0.0,OM:PV,0.1948322854268214,Asia-Pacific,Asia,OM:WIND,0.18544858489720936,PK:WIND,0.1345284626749458
LK,L2,W1,L2_W1,0.1626648060152031,20,13,0.05319665243814946,OM:PV,0.2002864447359032,Asia-Pacific,Asia,OM:WIND,0.18461338379607298,PK:WIND,0.13386245062440424
LK,L2,W2,L2_W2,0.13083045464315554,20,13,0.12938394691171012,OM:PV,0.2128939403194554,Asia-Pacific,Asia,OM:WIND,0.18233880458168802,PK:WIND,0.129264090101937
LK,L2,W3,L2_W3,0.11010105284156169,20,12,0.17914033624303816,OM:PV,0.2229919706544251,Asia-Pacific,Asia,OM:WIND,0.1787687903342045,PK:WIND,0.12408979360947117
LK,L3,W0,L3_W0,0.06637248018633012,210,70,0.0,CV:PV,0.08212657222186659,Asia-Pacific,Asia,IN:PV,0.06551385574171718,MU:PV,0.05628317611761392
LK,L3,W1,L3_W1,0.05133148782853817,210,68,0.047003770066664625,CV:PV,0.08786204603441246,Asia-Pacific,Asia,IN:PV,0.06151942971746571,MU:PV,0.06013459292258047
LK,L3,W2,L3_W2,0.04607700107091319,210,64,0.06621244215640809,CV:PV,0.09942324972735694,Asia-Pacific,Asia,MU:PV,0.06364011752192565,ID:PV,0.055843774928179706
LK,L3,W3,L3_W3,0.04603762373902907,210,64,0.06637248018633012,CV:PV,0.09935483056408007,Asia-Pacific,Asia,MU:PV,0.06365547430973217,ID:PV,0.056048696301651324
LY,L0,W0,L0_W0,0.3358626700659317,1,1,0.0,LY:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
LY,L0,W1,L0_W1,0.3114162763765756,1,1,0.05912405012217977,LY:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
LY,L0,W2,L0_W2,0.2610864659129841,1,1,0.16778064201840073,LY:VRE,1.0000000000000002,Africa/MENA,EurAfrMENA,,,,
LY,L0,W3,L0_W3,0.1961201116509109,1,1,0.2879193325402743,LY:VRE,1.0000000000000002,Africa/MENA,EurAfrMENA,,,,
LY,L1,W0,L1_W0,0.20441826647895533,8,6,0.0,LY:WIND,0.4559450210194824,Africa/MENA,EurAfrMENA,TN:WIND,0.1851094328217911,TN:PV,0.12540509591124424
LY,L1,W1,L1_W1,0.18197246128073227,8,6,0.05582687158098125,LY:WIND,0.45191431235232055,Africa/MENA,EurAfrMENA,TN:WIND,0.18799571081839409,TN:PV,0.12668721950213163
LY,L1,W2,L1_W2,0.1487278166843828,8,6,0.13873412839472468,LY:WIND,0.4406825104693854,Africa/MENA,EurAfrMENA,TN:WIND,0.1959343438677714,TN:PV,0.13774029711526406
LY,L1,W3,L1_W3,0.12661951876172947,8,6,0.19440188296105948,LY:WIND,0.4341943437212915,Africa/MENA,EurAfrMENA,TN:WIND,0.19847371143286474,TN:PV,0.15271910072598674
LY,L2,W0,L2_W0,0.14022078709952826,58,26,0.0,EG:WIND,0.19581320147090017,Africa/MENA,EurAfrMENA,LY:WIND,0.10947416867805997,NG:WIND,0.088013674189002
LY,L2,W1,L2_W1,0.11897600594687371,58,25,0.05377357547888477,EG:WIND,0.19576346748235415,Africa/MENA,EurAfrMENA,LY:WIND,0.10845450884310913,NG:WIND,0.08954235122823724
LY,L2,W2,L2_W2,0.09397134118126108,58,25,0.11917744540804467,EG:WIND,0.191218077525462,Africa/MENA,EurAfrMENA,LY:WIND,0.10080696197960735,NG:WIND,0.09287969904751642
LY,L2,W3,L2_W3,0.086228510549818,58,24,0.1399088678511482,EG:WIND,0.19107825791255983,Africa/MENA,EurAfrMENA,BE:WIND,0.10040108214698976,LY:WIND,0.0968101823374543
LY,L3,W0,L3_W0,0.08094499371374508,210,64,0.0,US:PV,0.23815943555277222,Africa/MENA,EurAfrMENA,FJ:PV,0.1050424889993909,LK:WIND,0.04740897192449231
LY,L3,W1,L3_W1,0.06288476604754713,210,61,0.045196770996965736,US:PV,0.24069366763372946,Africa/MENA,EurAfrMENA,FJ:PV,0.1015476252093084,NE:PV,0.04767637522786141
LY,L3,W2,L3_W2,0.0508684400138664,210,65,0.07725113584512192,US:PV,0.2404581079873345,Africa/MENA,EurAfrMENA,FJ:PV,0.10115398455463555,NE:PV,0.05191004411385344
LY,L3,W3,L3_W3,0.04942246395113393,210,63,0.08092076516330175,US:PV,0.24171962036472502,Africa/MENA,EurAfrMENA,FJ:PV,0.10623410713844035,CN:WIND,0.056491744493731816
MA,L0,W0,L0_W0,0.4053364149485406,1,1,0.0,MA:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
MA,L0,W1,L0_W1,0.3816259513633539,1,1,0.06141338078408125,MA:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
MA,L0,W2,L0_W2,0.33274960203683596,1,1,0.17511933231168378,MA:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
MA,L0,W3,L0_W3,0.26234317156632797,1,1,0.3147958646737628,MA:VRE,1.0000000000000002,Africa/MENA,EurAfrMENA,,,,
MA,L1,W0,L1_W0,0.26511744468912457,8,6,0.0,ES:WIND,0.3669638627663214,Africa/MENA,EurAfrMENA,PT:PV,0.2596237871861502,MA:WIND,0.13928394622303727
MA,L1,W1,L1_W1,0.2419326165332712,8,6,0.05394927478463705,ES:WIND,0.36204239706968855,Africa/MENA,EurAfrMENA,PT:PV,0.2679012489282522,MA:WIND,0.1386328981507003
MA,L1,W2,L1_W2,0.20134681643755892,8,6,0.14387913776138367,ES:WIND,0.3484953061175426,Africa/MENA,EurAfrMENA,PT:PV,0.2797225672633475,MA:WIND,0.1365260923519314
MA,L1,W3,L1_W3,0.1587323791474378,8,7,0.23289714437317,ES:WIND,0.32863840977517883,Africa/MENA,EurAfrMENA,PT:PV,0.28514613524445737,MA:WIND,0.13162272673621223
MA,L2,W0,L2_W0,0.18158866187658607,52,21,0.0,CV:PV,0.18949240264092057,Africa/MENA,EurAfrMENA,LY:WIND,0.15552676255443154,DE:WIND,0.09475102854817487
MA,L2,W1,L2_W1,0.1596620259593196,52,20,0.053897786631275924,CV:PV,0.20047648774305563,Africa/MENA,EurAfrMENA,LY:WIND,0.15438613661913125,DE:WIND,0.0934927378923756
MA,L2,W2,L2_W2,0.12711188919966923,52,20,0.1336977984719473,CV:PV,0.2253875833818234,Africa/MENA,EurAfrMENA,LY:WIND,0.15030471341015222,DE:WIND,0.08865815111107915
MA,L2,W3,L2_W3,0.10872912969726076,52,20,0.17871595877423938,CV:PV,0.24691945059063414,Africa/MENA,EurAfrMENA,LY:WIND,0.14332351916172112,BE:WIND,0.08851837825777983
MA,L3,W0,L3_W0,0.09050169959616548,210,46,0.0,MX:PV,0.20040598473114232,Africa/MENA,EurAfrMENA,US:PV,0.11237884810030643,FJ:PV,0.10759181502517472
MA,L3,W1,L3_W1,0.0709801821198143,210,45,0.042102816283373506,MX:PV,0.20269289372061797,Africa/MENA,EurAfrMENA,US:PV,0.110748777647874,FJ:PV,0.1081909889365868
MA,L3,W2,L3_W2,0.052872700565416625,210,52,0.0836962114485815,MX:PV,0.2080086148552944,Africa/MENA,EurAfrMENA,FJ:PV,0.11370830776330304,US:PV,0.10768042022801778
MA,L3,W3,L3_W3,0.050106740973380304,210,49,0.09047613781287883,MX:PV,0.2177126801834668,Africa/MENA,EurAfrMENA,FJ:PV,0.120260730623286,US:PV,0.10059431455487634
MG,L0,W0,L0_W0,0.4342989787512414,1,1,0.0,MG:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
MG,L0,W1,L0_W1,0.4091576143815795,1,1,0.05367159376948884,MG:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
MG,L0,W2,L0_W2,0.35651741856324815,1,1,0.15372792570682806,MG:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
MG,L0,W3,L0_W3,0.2741583157601964,1,1,0.2868679356655284,MG:VRE,1.0000000000000002,Africa/MENA,EurAfrMENA,,,,
MG,L1,W0,L1_W0,0.24638041494693702,4,4,0.0,MU:WIND,0.4213720464189225,Africa/MENA,EurAfrMENA,MG:PV,0.293284209788293,MU:PV,0.17078866258506276
MG,L1,W1,L1_W1,0.2235268264544836,4,4,0.05157928367337321,MU:WIND,0.41821294678665755,Africa/MENA,EurAfrMENA,MG:PV,0.2949373284017306,MU:PV,0.17545074987206483
MG,L1,W2,L1_W2,0.1867049614086755,4,4,0.1336906502374813,MU:WIND,0.40904128446240284,Africa/MENA,EurAfrMENA,MG:PV,0.3013499924945417,MU:PV,0.18565570418447178
MG,L1,W3,L1_W3,0.1518811513536266,4,4,0.21136724160337508,MU:WIND,0.3979966288268529,Africa/MENA,EurAfrMENA,MG:PV,0.30790033843989817,MU:PV,0.19897017862254446
