country,power_scope,workload_scenario,scenario,year,np_pv_mw,np_wind_mw,gen_busbar_mwh,tx_p95_mwkm,tx_np_mwkm,tx_p95_mw,tx_np_mw,foreign_energy_share,mean_import_km,max_import_km,n_corridors,uncovered_share,unmet_mwh_ob1,emax_mwh_ob1,ppeak_mw_ob1,ob_star,unmet_mwh_ob,emax_mwh_ob,ppeak_mw_ob,unmet_mwh_15,emax_mwh_15,ppeak_mw_15,unmet_mwh_20,emax_mwh_20,ppeak_mw_20,perturbation,region,continent
UG,L0,W0,L0_W0,2041,0.0,1393.4747939147392,875999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5442422677708991,476756.22656730766,1453.197278184478,177.5017423779494,1.1,469590.50221766677,1428.3188716857796,177.48991108991362,448291.517090165,1358.8782575063226,177.53682405193084,434117.71536728635,1302.575014953356,177.9237231954432,P_mix,Africa/MENA,EurAfrMENA
UG,L0,W1,L0_W1,2041,0.0,1393.4747939147394,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.519998905973458,455519.04163274926,1386.773062870669,170.22977712015089,1.1,447938.6568528506,1361.6844865752805,170.41245488465972,427998.59318361524,1296.6829793149604,170.4617701092656,415382.7895463004,1246.9114766068378,170.83429416537007,P_mix,Africa/MENA,EurAfrMENA
UG,L0,W2,L0_W2,2041,0.0,1393.4747939147398,876000.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46560091316083235,407866.3999288892,1255.849315081517,151.5335422623433,1.1,397505.2521042038,1219.5279623226872,151.64376212316574,376926.1040218475,1139.8640341975115,152.4067099524777,367823.88998604123,1099.6908563320467,152.65071913282824,P_mix,Africa/MENA,EurAfrMENA
UG,L0,W3,L0_W3,2041,0.0,1393.4747939147394,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3706031224932531,324648.3353040897,1001.5631135242322,108.24688383142121,1.1,308852.7904352525,952.4199306345268,108.30131558387173,265343.66778349446,798.0261289220084,108.62864244180918,257577.17970858593,775.2682016284016,109.61525142480009,P_mix,Africa/MENA,EurAfrMENA
UG,L1,W0,L1_W0,2041,85.89632726096883,731.6665008832147,913837.8453196646,249954.1069967275,457777.7250736785,229.25976189142463,622.3951821924975,0.8080130412757731,883.1097272940223,1250.079000583458,4,0.23739460645178884,207957.67525176698,998.9493213018497,124.75377138831058,1.1,178110.6176273023,929.3501288703847,124.0105011486774,101295.39082630485,720.9838019564655,119.19911679846481,57699.18726256514,593.015279934202,113.42141266846684,P_mix,Africa/MENA,EurAfrMENA
UG,L1,W1,L1_W1,2041,88.56977368909587,725.8925745678001,913793.7001490769,248873.16829402602,455650.0019533084,229.04859546309564,622.017153109766,0.8100850244711675,878.4623440726729,1250.079000583458,4,0.21481160906821478,188174.9695437562,909.1872751841865,116.06446208435892,1.1,157378.28903271962,861.3966848939904,118.04957704730057,88802.37702986265,683.0058870749674,113.27438551084533,50473.98757940449,551.9541103705596,109.99232710307271,P_mix,Africa/MENA,EurAfrMENA
UG,L1,W2,L1_W2,2041,94.14337621438982,711.0976931082926,913954.359398652,249044.27880297005,452542.6320569869,229.51398235104534,619.4829548750103,0.8162310232049601,874.247247774226,1250.079000583458,4,0.1782474559807796,156144.77143916293,736.0912660923299,91.01182715450395,1.1,117259.14528942716,628.3402149626862,88.56098202616735,58356.04242005613,523.074312337631,95.98581022480344,33246.43133189661,413.64085962508835,96.91768426321934,P_mix,Africa/MENA,EurAfrMENA
UG,L1,W3,L1_W3,2041,99.54603536142682,693.4497495049261,914516.2802761715,253101.40392748898,453170.2480931436,231.42524414944808,616.5268176190134,0.8248073930454414,879.2901888688023,1250.079000583458,4,0.148961620387218,130490.37945920294,480.94671483772686,47.5073124975236,1.1,86859.58730460933,344.69655375414897,40.04602699685935,15979.347199613829,214.16525625834788,56.946969325685444,8948.273059111618,165.37942400694624,57.1620456167861,P_mix,Africa/MENA,EurAfrMENA
UG,L2,W0,L2_W0,2041,61.15126977313684,645.8791980747449,955017.4024135367,611491.731981494,1051903.5668235384,277.3623875706172,609.432073541281,0.9299604164116877,1820.5919044024326,2937.1412542769335,6,0.21307542600212673,186654.07317786294,920.3458324770995,110.16124486919279,1.1,153766.5218932113,840.8737687678149,107.31451605979437,70626.03715143519,492.67334788111293,100.83596273295574,30689.113949814535,365.9533671288162,97.80093263025174,P_mix,Africa/MENA,EurAfrMENA
UG,L2,W1,L2_W1,2041,64.47647790993409,643.3677105759639,955027.9418420747,613057.8188387674,1051495.499494834,278.28099948539267,611.038664733323,0.9305294044963577,1819.7389149204262,2937.1412542769335,6,0.19072483706615248,167074.95726994955,861.2961512381457,100.84052976687299,1.1,133227.28086572562,724.0515776492321,101.9008991983312,59823.05377688521,450.3459187783983,96.39316201989627,25937.574382485924,338.5320725863062,93.74531221644092,P_mix,Africa/MENA,EurAfrMENA
UG,L2,W2,L2_W2,2041,73.20546122373831,632.8265916508495,954985.0271768963,617551.329019127,1050914.3804574583,280.58989635260383,611.6799140661306,0.9322900283374431,1815.377251739427,2937.1412542769335,6,0.15582331979815214,136501.22814318124,644.1857401072414,75.68947538457464,1.1,94636.48694878827,486.38965480348764,74.01407050576037,34172.3083216436,333.8333337325478,82.31709734036889,14936.56065708291,310.48015339159355,79.22878112802009,P_mix,Africa/MENA,EurAfrMENA
UG,L2,W3,L2_W3,2041,80.86168418228785,619.8861837733102,954690.8757689674,620484.9742528491,1048203.024012391,282.5758047905981,608.8226391996682,0.9340316529890877,1804.823694290651,2937.1412542769335,6,0.133336704457434,116802.95310471219,406.9422584388863,42.13147945069364,1.1,70739.38254914229,237.30603125811902,29.689848915559438,5564.45205594202,148.73915995971402,49.2349746838041,2579.9648544667243,156.33413501226687,47.19009909477844,P_mix,Africa/MENA,EurAfrMENA
UG,L3,W0,L3_W0,2041,649.0813472414229,87.81810725085633,1427008.5072598597,6658296.716514509,9087185.635640418,538.4130925736486,736.8994544922795,0.9999999999999997,8693.52017291215,15769.69023525344,72,0.03557155342475362,31160.680800084167,140.4080808505763,20.362926040215733,1.1,6120.615590625775,41.941791029037304,14.137724990737624,11.381151319516903,11.381151319516903,11.381151319516903,0.0,0.0,0.0,P_mix,Africa/MENA,EurAfrMENA
UG,L3,W1,L3_W1,2041,645.8449510353967,87.4497802386109,1422227.4671982105,6617438.512546134,8997205.331366457,537.7007818684086,733.2947312740075,1.0,8658.368621723928,14334.760406694584,70,0.023350003228489968,20454.60282815721,87.94758479898746,9.002113216330589,1.1,1306.6422608629712,24.272716978615968,12.577175962078446,0.21171781758010866,0.21171781758010866,0.21171781758010866,0.0,0.0,0.0,P_mix,Africa/MENA,EurAfrMENA
UG,L3,W2,L3_W2,2041,644.9016727806221,87.97529696298336,1420419.086449926,6599868.06722238,8979112.084560169,537.5080040646579,732.8769697436054,0.9999999999999999,8647.223771265564,14334.760406694584,68,0.021655443056709623,18970.168117677633,76.68414188653857,6.267533392325369,1.1,15.388852001442373,0.6694595412362621,0.6694239763966433,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Africa/MENA,EurAfrMENA
UG,L3,W3,L3_W3,2041,644.749331048723,88.05354339277835,1420350.7354846292,6598578.809954245,8977543.124553038,537.444015256492,732.8028744415013,0.9999999999999997,8646.590321850625,14334.760406694584,68,0.02164612044001248,18962.001505450935,76.32516353073297,6.262080195194827,1.1,7.7899243292201135,0.5900875901943614,0.5726038178933007,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Africa/MENA,EurAfrMENA
US,L0,W0,L0_W0,2041,0.0,284.13198385770914,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23230579463645926,203499.87610153825,916.030947296595,110.33655700821944,1.1,175097.02700460042,827.7779042923637,106.3138326681377,94065.20631147959,620.1440304525833,93.44453575514235,41966.77964402849,460.1378174097795,85.58177769654291,P_mix,North America,Americas
US,L0,W1,L0_W1,2041,0.0,284.13198385770914,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20867427365773414,182798.6637241751,838.3668862280858,101.4751326086391,1.1,153676.30831458504,756.8362164312188,99.29082414899898,79514.41719330114,561.5846473910846,86.87025427175739,34033.93869487091,411.26562279161584,79.497868220514,P_mix,North America,Americas
US,L0,W2,L0_W2,2041,0.0,284.13198385770914,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.16694608116585918,146244.76710129264,671.1786226739844,78.26057651733447,1.1,110313.3061980018,581.039400491858,74.560589843055,45618.99963650917,415.00959880546725,72.33352602389802,16897.752048431677,301.1590851432508,62.865138652726934,P_mix,North America,Americas
US,L0,W3,L0_W3,2041,0.0,284.13198385770914,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13174114140565873,115405.23987135703,407.26570707917926,40.32862971376473,1.1,74065.24883063883,292.31361396963854,28.380735663353217,5000.127836022504,146.1247205762911,37.03784251259987,1250.447234102459,102.64646168414949,30.974996596664408,P_mix,North America,Americas
US,L1,W0,L1_W0,2041,115.91717396897901,217.42306655174826,876000.0000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20270569279455408,177570.18688802933,900.762357298032,102.36409132206045,1.1,145667.78177674112,812.6182599280428,98.857499846819,64502.581308019864,585.5373880903788,87.5016005173769,22688.99233594128,391.5312311262947,74.21170618559066,P_mix,North America,Americas
US,L1,W1,L1_W1,2041,119.26165466658658,215.49835877421222,876000.0000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.18009887258202345,157766.61238185255,815.6051945236783,92.97555583851137,1.1,125157.75692717942,721.5806052987871,92.94570981505909,53385.3932295605,534.2129013869838,82.13979678385343,17864.03404933516,349.55852555638023,68.63269433289005,P_mix,North America,Americas
US,L1,W2,L1_W2,2041,127.05036861572557,211.01604906148634,876000.0000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1450384847651999,127053.71265431511,626.7087645479456,68.93758040045078,1.1,86104.95822560292,515.528859006257,64.92181796095706,27267.617312486986,371.6210804936809,64.04211080151919,7882.995101429341,242.23080426763477,56.57306515049197,P_mix,North America,Americas
US,L1,W3,L1_W3,2041,133.28330771839114,207.42906876395003,876000.0000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12245130888983397,107267.34658749457,632.3747645352076,37.49728844878046,1.1,62040.183070478946,220.3724799177747,26.303771098598457,1822.7405632204955,130.36827054719285,32.57792722502612,287.0346652147599,81.65179787239794,28.728954240662226,P_mix,North America,Americas
US,L2,W0,L2_W0,2041,85.14157148550069,231.37771127666622,910648.5969538698,225301.09692666482,276157.20213336207,84.17467795109393,104.94229768670209,0.3825638869972654,1984.1848795959245,2782.1426322125335,3,0.19576353365666135,171488.85548323533,848.5677823560103,99.49502298370638,1.1,138765.1922615297,733.0519799177985,95.21106112823412,54413.55022212691,497.1888644925308,78.74491760040358,16406.394379262885,364.25252911634806,69.12173569628148,P_mix,North America,Americas
US,L2,W1,L2_W1,2041,88.99853148765953,228.98628699721752,910590.8551768875,224455.35147029598,275183.47289881966,84.02726034138301,104.76639855161163,0.38254942818395316,1980.7273352157042,2782.1426322125335,3,0.17315037451385776,151679.7280741394,764.6805161456227,91.19159242448882,1.1,118351.25089711632,654.2110863863602,88.87695009144555,43875.01169965842,444.363051124712,73.55947030095146,12638.911137743878,351.70938216444245,65.48198577563421,P_mix,North America,Americas
US,L2,W2,L2_W2,2041,98.35107226407328,223.31889708173338,910064.7177959065,220570.04340374772,270129.96951953135,82.67949432706293,102.94554868363873,0.377144429858446,1978.4136437271009,2782.1426322125335,3,0.1370257695281644,120034.57410667201,586.1541922014493,66.94719810035946,1.1,79406.41359596893,449.82852042170356,62.69498740340026,20691.273691823404,323.9298631935734,58.60676938951771,4882.173299723598,267.31172997466143,49.78524102622424,P_mix,North America,Americas
US,L2,W3,L2_W3,2041,102.31143639861008,219.0040572235818,913076.5105887076,246284.8762395677,307752.2599153408,93.68796949349064,119.04079579252803,0.41354878390828326,1962.9428388392112,2782.1426322125335,3,0.11576420236361203,101409.44127052414,351.71936164213236,36.43202396892523,1.1,57567.05153482138,199.74860952844088,24.96697406551065,955.1152353074878,103.44724448660351,24.6106397862273,116.28993129941945,41.94421280389327,14.593232687555897,P_mix,North America,Americas
US,L3,W0,L3_W0,2041,544.8107227952743,247.83272304562206,1493101.9700209596,7177290.166752572,10467296.083248168,497.2149387146935,734.6357204694963,0.8778373394368542,10293.825904295472,17099.898223369022,60,0.045841299232310784,40156.97812750425,184.52451064496856,25.889838119933103,1.1,12350.556667237523,88.1773922998078,20.96962602845941,23.623271097323432,7.584828898809738,7.0041758557577625,0.0,0.0,0.0,P_mix,North America,Americas
US,L3,W1,L3_W1,2041,559.1866307622776,237.76456065227643,1491150.5809147323,7203241.919924723,10479060.823886681,501.61103099367534,740.1784176291998,0.8799775084046574,10246.018259874898,17099.898223369022,60,0.03128946652957306,27409.572679905996,113.09806865001167,14.433242492941787,1.1,4331.325470510871,52.63783977059694,18.35862757154298,4.383523221115553,3.5703471832378564,3.5703471832378564,0.0,0.0,0.0,P_mix,North America,Americas
US,L3,W2,L3_W2,2041,569.7705960849964,227.6759610103654,1488479.6736021312,7193282.411818698,10463554.269389175,503.97672967685475,741.8416104868925,0.8820695538131602,10198.027856810806,17099.898223369022,61,0.027113126310352502,23751.098647868785,79.85378031343842,7.989236450189772,1.1,63.77224126539338,3.788880333458346,3.0205388496813677,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,North America,Americas
US,L3,W3,L3_W3,2041,569.9184392171964,227.57626848363876,1488575.624977369,7194764.90097235,10464310.779287515,504.0935427929177,741.9216571174744,0.8821282392239335,10198.403750497606,17099.898223369022,61,0.02709681114201074,23736.80656040141,79.87336496236887,7.98530366752018,1.1,33.65048095705353,2.2729526278591674,1.2005459279315702,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,North America,Americas
UY,L0,W0,L0_W0,2041,0.0,311.6843743017651,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3480009880127954,304848.86549920874,2695.95111641155,147.2998361132687,1.1,279429.8494547757,2499.441173840358,146.57447644560844,202818.7712718212,1549.465090335842,143.32830819323482,143834.65971423255,1182.0862561865424,144.3662785390678,P_mix,Latin America,Americas
UY,L0,W1,L0_W1,2041,0.0,311.68437430176505,875999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32537812465603716,285031.23719868856,2539.1094646836946,139.90448121571416,1.1,258637.61025837867,2262.0205134419557,140.32690483363308,186342.11922348646,1418.9192159219224,138.3628522639444,131597.35478253957,1096.4115408911166,138.2789775213651,P_mix,Latin America,Americas
UY,L0,W2,L0_W2,2041,0.0,311.68437430176505,875999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2821351352056984,247150.37844019182,2175.8904840389723,120.17275818282772,1.1,214882.82864381492,2002.0608810024642,119.41175024190873,142780.14865583598,1147.8296288101033,122.59305363667715,99826.5844163044,909.5522573120946,122.01692311229505,P_mix,Latin America,Americas
UY,L0,W3,L0_W3,2041,0.0,311.68437430176505,875999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23198400304160952,203217.9866644499,1630.8081895619582,73.46605226140422,1.1,164530.8129908044,1306.8229734693132,71.6730315754538,58640.5569656587,562.3785509491125,82.62235947484282,40317.81897762969,495.00270589022693,82.48025448124257,P_mix,Latin America,Americas
UY,L1,W0,L1_W0,2041,111.51590560740712,216.07818966767474,914436.0028164301,266118.2848157459,334898.42415162054,193.3118351082267,241.89536876019915,0.7250464457614751,1052.8287819609493,1145.2224265366651,2,0.2512095694289615,220059.5828197702,1001.9026275316979,129.93986916762455,1.1,191519.32900468446,939.2927739573174,128.63599751335667,115260.25934652962,769.4768766240142,124.44124348126675,67783.59238263895,602.3160666101169,119.14705810995535,P_mix,Latin America,Americas
UY,L1,W1,L1_W1,2041,114.56584977069056,213.49974754799013,914604.0385261371,267924.60364340054,336823.44145240274,194.6951041648548,243.39384493626824,0.7283413627260195,1052.5925031127501,1145.2224265366651,2,0.22842376270938025,200099.21613341704,988.5581372736002,121.21739649615517,1.1,170952.45142867632,879.3261011469112,122.36895026802485,102125.19630223823,703.8570445500545,118.70189525788207,59715.894775476045,568.8586600797826,113.25222997022836,P_mix,Latin America,Americas
UY,L1,W2,L1_W2,2041,121.60995304797014,206.84122446027555,914901.823629197,271553.4247588085,339483.7376131364,197.57248166723642,245.66830451617972,0.7344015939922738,1051.7650963125654,1145.2224265366651,2,0.18948079582496372,165985.1771426682,809.651787781075,97.54477341689177,1.1,129811.91451253058,700.4023625923763,96.51559177042637,69365.11059626828,546.7017263506527,100.97962659900469,39601.49705955718,470.479323835759,96.04444609672525,P_mix,Latin America,Americas
UY,L1,W3,L1_W3,2041,128.86296617296804,196.3381738735361,915216.6430374009,272256.50325810217,336895.91355762555,198.64437202347915,244.6378131221776,0.7415227275836241,1049.582305218917,1145.2224265366651,2,0.15420599667655516,135084.4530886623,736.9540581357795,53.29605428549066,1.1,94241.32124658718,414.2772460430249,46.73429154797205,19202.80877204044,272.9255177428595,60.747229005021424,10698.818148952445,263.6009157659411,60.605541318631374,P_mix,Latin America,Americas
UY,L2,W0,L2_W0,2041,76.43968862360684,297.48502707797735,972000.0443723641,717281.5599630512,968309.0511324946,267.4634032807288,360.9484500285482,0.9583672883759229,2202.794188640068,2913.4633094347532,5,0.17791304336432562,155851.82598714923,822.6274138199187,95.57130065322632,1.1,123557.02113163422,707.9649739030679,90.59587017812036,46842.82946008796,467.03031013094125,76.51485180891797,13543.594159876198,328.1303213018292,65.91575340619903,P_mix,Latin America,Americas
UY,L2,W1,L2_W1,2041,78.9362402638253,298.13729832010233,971899.0219165429,720150.5227972836,974529.2947100746,269.3466294043063,364.36746585460986,0.9592341683545023,2198.127562895742,2913.4633094347532,5,0.15535222737789836,136088.55118303897,735.2968725143811,86.08414452081539,1.1,103379.01511156064,629.6831344855622,85.03397895740812,37394.012117873666,391.9152491878405,70.34567915256629,10381.816034425094,351.46185201911067,61.669016451304785,P_mix,Latin America,Americas
UY,L2,W2,L2_W2,2041,86.79079221929696,300.91352483934565,971513.361777053,729864.2431015198,995206.9310758723,275.5616990671679,375.81979434593245,0.961870007954893,2182.2284227618024,2913.4633094347532,5,0.12182342791977492,106717.32285772287,585.0074014804633,61.526025184753635,1.1,65049.16532021359,418.9101468023895,57.760178863406594,17243.26758634269,261.97875900982274,55.97865829749711,4242.478517487937,250.54440530880532,56.52868108218017,P_mix,Latin America,Americas
UY,L2,W3,L2_W3,2041,93.44262835930303,304.3859765964921,971182.9749322503,740885.384470536,1015460.9850147925,282.63156032740363,387.6116267151523,0.967220114054382,2161.3563006771496,2913.4633094347532,5,0.10345562576302941,90627.12816841376,356.9566413531972,32.03913231148633,1.1,45416.6754609103,176.40038944543664,21.003682892942933,1002.7820598087718,113.30327152238326,32.97608368360452,247.65827745832678,59.642842005957725,20.340273528969185,P_mix,Latin America,Americas
UY,L3,W0,L3_W0,2041,522.4534605114761,287.5443983197886,1446169.2929122397,6836337.284673329,10210204.824939726,528.1365978617298,802.3581229530313,0.9849474797094979,9228.68671399234,19668.612175406684,50,0.057708923340383016,50553.016846175524,228.32941511236703,36.08238583350287,1.1,21132.940921913832,127.06251135121965,34.57279250872078,1026.2933273331055,73.83426435329669,39.44227307532527,87.26575640561909,32.47928599142921,22.76759830078607,P_mix,Latin America,Americas
UY,L3,W1,L3_W1,2041,536.3526636365073,281.0307720282103,1442359.6649443377,6861683.407269795,10253179.760428585,531.748515436047,809.2808310159493,0.9840354924796553,9211.099175036132,19668.612175406684,48,0.042161369350073905,36933.35955066474,156.71038055907957,24.173010829707373,1.1,11157.67409374936,100.13995445541514,32.01783095876235,629.0189976004272,72.23888072426952,37.93467851779371,66.14372863601362,27.953009539949242,18.35535770368863,P_mix,Latin America,Americas
UY,L3,W2,L3_W2,2041,570.7720848352034,248.07161282213852,1438208.6108196976,6884759.802138752,10238329.214600453,537.3726286193066,810.5158424407546,0.9835916827987204,9178.244303734855,19668.612175406684,45,0.03490939876295201,30580.633316345953,108.87878778817719,11.053825499202352,1.1,2695.448778428236,31.35937240734063,14.090407967977885,174.2458190193184,53.178744008671735,26.857484036978224,15.11735858567846,9.053919621896176,7.914334967540738,P_mix,Latin America,Americas
UY,L3,W3,L3_W3,2041,579.8914991965285,237.43360633321842,1438446.800646292,6902313.7485282915,10222672.173872644,539.4410199505268,809.1575127164925,0.9839074467356455,9178.07684955133,19668.612175406684,43,0.034377313758148176,30114.526852137802,100.75343597341397,11.310079737751892,1.1,2045.9821548270118,20.12544126566774,6.791016565231801,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Latin America,Americas
UZ,L0,W0,L0_W0,2041,0.0,675.8665966338228,875999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47997195799539394,420455.4352039651,1717.019103343594,172.24352080802726,1.1,407140.9534098198,1688.434077129414,172.07365828408606,365745.75449743576,1599.874346270233,172.4559972479887,330330.5724110535,1562.4890414525871,171.78482840386704,P_mix,Asia-Pacific,Asia
UZ,L0,W1,L0_W1,2041,0.0,675.866596633823,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4561082333899913,399550.81244963245,1642.0124933967336,165.12304803340837,1.1,385756.5699776958,1608.9246671977423,165.3348600503219,346425.12613680284,1528.6157487631192,165.53569813913793,312790.2330483,1493.3937287393978,165.16006088067942,P_mix,Asia-Pacific,Asia
UZ,L0,W2,L0_W2,2041,0.0,675.866596633823,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.40357306320865544,353530.0033707821,1456.2080625187707,146.23131534521139,1.1,336930.52891963307,1425.1708119797258,146.29711962986582,296587.776847569,1354.3247548599684,147.29495737045005,267582.35730064195,1315.3266438313613,147.22757099168686,P_mix,Asia-Pacific,Asia
UZ,L0,W3,L0_W3,2041,0.0,675.866596633823,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31610118858129543,276904.6411972148,1111.966636247029,101.52699531104366,1.1,254939.00165686957,1072.2293886693965,101.44483719341537,187342.34101235613,939.8520482471085,101.22924685841636,167691.35365210217,886.4763888746245,104.61793825862367,P_mix,Asia-Pacific,Asia
UZ,L1,W0,L1_W0,2041,124.22103377585908,367.2829814073858,933057.4548775495,456927.8229675306,680736.4143621717,297.9185530907432,443.07402264168195,0.9283438584141137,1267.367141102028,1432.1130792172335,4,0.23711366964531452,207711.57460929555,1218.1493602757635,130.98816045171685,1.1,181207.29416845483,1138.2114730258645,130.72840660091634,115076.29199374512,1218.4592776385814,132.11194599892903,75095.35792024757,1043.3257793105524,131.4559374548104,P_mix,Asia-Pacific,Asia
UZ,L1,W1,L1_W1,2041,126.13074712754025,366.7184942143868,933079.3456065626,457953.5839856112,683297.1859485338,298.8345058803595,444.99866038609883,0.9292011453234246,1266.500616925605,1432.1130792172335,4,0.21381332855629565,187300.47581531497,1149.8588781007547,121.17273725377613,1.1,160295.27545529892,1028.642733771065,124.81705351505133,101878.62121261352,1154.872279818314,126.14189344217691,66358.06941849421,952.7150812314896,124.15044821947359,P_mix,Asia-Pacific,Asia
UZ,L1,W2,L1_W2,2041,130.47984605142736,367.2837594657531,933051.298863723,459809.88077436213,690528.1745062639,300.6923792735592,450.52287895580474,0.9301034748622565,1264.1681426996397,1432.1130792172335,4,0.17594454519374175,154127.4215897178,1030.294584568379,96.48622489485206,1.1,118745.88318438621,778.2295605746273,95.1620607264402,69913.38737736238,873.9120887569252,107.84339475886273,45347.90549343092,751.0979876919522,107.19117837604598,P_mix,Asia-Pacific,Asia
UZ,L1,W3,L1_W3,2041,136.44084990742851,367.9634818855583,933119.0375314358,461970.8721326998,702232.1866437361,302.33652652894796,458.3479855744007,0.9318558626096143,1263.0705130478266,1432.1130792172335,4,0.14211199751860826,124490.10982630083,777.602532879813,48.674326351645064,1.1,83312.61847854496,459.2228690564323,46.20637642733339,22276.159503982544,471.32952511949964,66.84741500390695,14437.881672871687,421.53798562099854,65.56254294553628,P_mix,Asia-Pacific,Asia
UZ,L2,W0,L2_W0,2041,112.81599774475833,410.57972645357955,980253.328023401,967294.4257652496,1585853.8905573522,328.914363323806,514.4032330154887,0.9866948725863408,2330.143436646127,2929.5090275252455,12,0.1674948820975499,146725.5167174537,927.485974134157,100.58155522343291,1.1,116304.38154701087,803.685285120767,98.95434396307314,49172.93658555217,556.7571423673834,91.95720879951529,19305.10062277135,478.0725306521228,86.42343708328377,P_mix,Asia-Pacific,Asia
UZ,L2,W1,L2_W1,2041,117.24472622863617,407.6114209510667,980508.7703444029,971483.652581997,1594839.3675324724,329.40503452169906,515.9506785739568,0.9868236296184781,2335.858288524705,2929.5090275252455,12,0.14554666871206465,127498.8817917686,784.6136782460238,89.92123737246912,1.1,96844.50731013496,710.0180850227673,93.2082735909663,40210.363007241474,490.27197263749986,85.93614385674775,15567.261740141894,435.36746776361423,79.70671708832333,P_mix,Asia-Pacific,Asia
UZ,L2,W2,L2_W2,2041,126.71681363107032,403.46990399869054,980902.6078548122,976373.3068470525,1614430.5636083845,329.61793559620486,520.5819784269772,0.9857890014825111,2347.456671263419,2929.5090275252455,12,0.11510424939434845,100831.32246944924,599.4238820914519,63.72320153224802,1.1,61066.23141067633,446.0538169493137,62.789760556701076,20693.178240532496,396.932234832428,71.14619732774175,7566.542154975207,294.58627819270475,71.60890407468499,P_mix,Asia-Pacific,Asia
UZ,L2,W3,L2_W3,2041,135.48237646244633,401.53122509068504,981256.5686365648,981103.4361803305,1636050.0240126199,329.9939903309006,526.4085509294753,0.9843089587849514,2359.0509299561154,2929.5090275252455,11,0.09741862897692594,85338.71898378711,501.14882278701515,30.78339882238104,1.1,41711.57613818158,187.00800917819106,20.985243767885127,2347.836819901189,160.70053356400524,39.970352491476724,707.329738184282,101.8883439773683,30.12563678193876,P_mix,Asia-Pacific,Asia
UZ,L3,W0,L3_W0,2041,622.4864051303163,118.72905514882385,1460576.9276621798,6753714.955471261,9172090.887599504,529.5156133557197,738.3955115837979,0.9946150679972906,8758.002783571888,15776.820606683259,65,0.041521221205834645,36372.58977631114,193.33279995054292,20.919608856117033,1.1,8398.630097881538,46.36108400328794,14.75793784345521,20.976206812939544,7.065444959527962,7.065444959527962,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
UZ,L3,W1,L3_W1,2041,611.031560059942,127.9790032897884,1448631.869075565,6580635.593984502,9003086.177832302,522.7776274006012,736.832256325711,0.9958403373704139,8639.482727347804,15776.820606683259,65,0.02818282710395605,24688.1565430655,121.95256546234741,11.196974581338532,1.1,2628.791763323177,30.083774530280717,12.534206940335533,3.3482430347333008,1.541902050653895,1.541902050653895,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
UZ,L3,W2,L3_W2,2041,605.207838783587,135.71443096032706,1444554.529801807,6529017.323490104,8939941.39193986,522.24420310344,739.4763684834086,0.9972389285013178,8581.430235565707,15776.820606683259,64,0.025620628982229585,22443.67098843312,104.10973670425693,7.924621207675543,1.1,55.41553070122039,3.343339553198574,2.549853132453933,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
UZ,L3,W3,L3_W3,2041,605.1366755884393,135.8775740634623,1444625.758897618,6529895.73450994,8940025.816781443,522.2618764378856,739.5623463736571,0.997227467137693,8581.594413874353,15776.820606683259,64,0.025607441001027714,22432.11831690028,104.25674282070332,7.927531135814817,1.1,28.28651691852561,1.7173863003734655,0.878038819968333,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
