year,storage_scenario,country,country_bill_musd,tech
2032,Conservative,AR,1246.1976743182415,LDES
2032,Conservative,AT,1246.5442283447449,LDES
2032,Conservative,AU,992.9669481241837,LDES
2032,Conservative,BD,1225.226107208616,LDES
2032,Conservative,BE,1101.1925636058727,LDES
2032,Conservative,BF,1273.6380162577464,LDES
2032,Conservative,BG,1228.4036862529026,LDES
2032,Conservative,BH,1261.2214722586707,LDES
2032,Conservative,BI,1218.2670897798498,LDES
2032,Conservative,BO,1212.703240152215,LDES
2032,Conservative,BR,921.7969066676449,LDES
2032,Conservative,BY,1324.4673348655028,LDES
2032,Conservative,CA,1140.5242902436355,LDES
2032,Conservative,CH,1991.5337863133273,LDES
2032,Conservative,CL,1163.3499729844814,LDES
2032,Conservative,CN,802.4942836965431,LDES
2032,Conservative,CO,1178.6894542686043,LDES
2032,Conservative,CR,1242.686421988561,LDES
2032,Conservative,CU,1114.6819485244826,LDES
2032,Conservative,CV,1193.3287804014583,LDES
2032,Conservative,CZ,1774.1139676163993,LDES
2032,Conservative,DE,1092.6783499621674,LDES
2032,Conservative,DK,1452.0213497283464,LDES
2032,Conservative,DO,1149.2462581095099,LDES
2032,Conservative,DZ,1287.2003435466386,LDES
2032,Conservative,EC,1231.4350625336137,LDES
2032,Conservative,EE,1627.2187403875148,LDES
2032,Conservative,EG,1154.196123121945,LDES
2032,Conservative,ES,1015.6944900723707,LDES
2032,Conservative,ET,1306.826128764376,LDES
2032,Conservative,FI,2225.611793819706,LDES
2032,Conservative,FJ,1156.426924649557,LDES
2032,Conservative,FR,982.5606258207739,LDES
2032,Conservative,GB,1266.9524111711337,LDES
2032,Conservative,GF,1290.554724727728,LDES
2032,Conservative,GH,1210.284231391359,LDES
2032,Conservative,GR,1241.841516018061,LDES
2032,Conservative,GT,1168.638256035759,LDES
2032,Conservative,HN,1188.640412603796,LDES
2032,Conservative,HU,2069.6685718865338,LDES
2032,Conservative,ID,1158.3408388435146,LDES
2032,Conservative,IE,1595.5298609734616,LDES
2032,Conservative,IL,1267.0134290015055,LDES
2032,Conservative,IN,1029.2984787742648,LDES
2032,Conservative,IR,2233.1056021549034,LDES
2032,Conservative,IT,1251.4989186221076,LDES
2032,Conservative,JM,1188.6244976215007,LDES
2032,Conservative,JO,1157.8279923542066,LDES
2032,Conservative,JP,1222.7543104264241,LDES
2032,Conservative,KE,1279.2966883332433,LDES
2032,Conservative,KH,1210.9788311325174,LDES
2032,Conservative,KR,1231.342963081344,LDES
2032,Conservative,KW,1158.13418222916,LDES
2032,Conservative,KZ,1379.6940115154591,LDES
2032,Conservative,LC,1186.1349540093195,LDES
2032,Conservative,LK,1138.0350290243316,LDES
2032,Conservative,LY,1001.4693840891739,LDES
2032,Conservative,MA,2783.9566892517882,LDES
2032,Conservative,MG,1191.5565832038162,LDES
2032,Conservative,MM,1326.9804742591425,LDES
2032,Conservative,MN,1267.9510831705218,LDES
2032,Conservative,MR,1137.1589491292773,LDES
2032,Conservative,MU,1141.3259037141702,LDES
2032,Conservative,MX,1119.302686136478,LDES
2032,Conservative,MY,1328.5816123307748,LDES
2032,Conservative,NE,1388.6170443427109,LDES
2032,Conservative,NG,1245.841100455375,LDES
2032,Conservative,NI,1802.6948909670386,LDES
2032,Conservative,NL,1462.1008375570643,LDES
2032,Conservative,NO,2337.513079029538,LDES
2032,Conservative,NP,1279.928970442393,LDES
2032,Conservative,NZ,1713.4954502027645,LDES
2032,Conservative,OM,1190.2613080658073,LDES
2032,Conservative,PA,1167.7541064245036,LDES
2032,Conservative,PE,981.3632475012371,LDES
2032,Conservative,PH,1125.6358266214206,LDES
2032,Conservative,PK,1105.4436154583575,LDES
2032,Conservative,PL,1516.4110510355938,LDES
2032,Conservative,PS,1283.8449722143412,LDES
2032,Conservative,PT,1219.035089496155,LDES
2032,Conservative,PY,1072.495974317671,LDES
2032,Conservative,RO,1241.3485330496599,LDES
2032,Conservative,RU,1350.1519730927619,LDES
2032,Conservative,RW,1204.7322692197886,LDES
2032,Conservative,SA,1204.0154099419815,LDES
2032,Conservative,SE,2075.9401595007134,LDES
2032,Conservative,SK,2158.39410108597,LDES
2032,Conservative,SN,1117.478355198816,LDES
2032,Conservative,SR,1326.3214889788453,LDES
2032,Conservative,SV,1158.9441346291485,LDES
2032,Conservative,TH,1128.780986803722,LDES
2032,Conservative,TN,1135.4766470192815,LDES
2032,Conservative,TR,1244.4905252575304,LDES
2032,Conservative,TW,1182.218063429641,LDES
2032,Conservative,UA,1688.3049814891483,LDES
2032,Conservative,UG,1270.3137497858695,LDES
2032,Conservative,US,708.1141210324411,LDES
2032,Conservative,UY,1554.3680576889428,LDES
2032,Conservative,UZ,1327.1005667755594,LDES
2032,Conservative,VN,1161.0167312599622,LDES
2032,Conservative,ZA,973.1435283572204,LDES
2032,Conservative,ZM,1192.086948623647,LDES
2032,Central,AE,927.7199645167944,LDES
2032,Central,AF,983.1192966770536,LDES
2032,Central,AR,912.517397681845,LDES
2032,Central,AT,936.9103058940794,LDES
2032,Central,AU,768.913191529074,LDES
2032,Central,BD,938.5409380882777,LDES
2032,Central,BE,830.7876045416839,LDES
2032,Central,BF,989.3900485650432,LDES
2032,Central,BG,929.0060554165427,LDES
2032,Central,BH,964.1715011503148,LDES
2032,Central,BI,935.189314119177,LDES
2032,Central,BO,932.4375752088675,LDES
2032,Central,BR,715.6652701761186,LDES
2032,Central,BY,984.3982240777069,LDES
2032,Central,CA,793.7310047809653,LDES
2032,Central,CH,1329.9598838362738,LDES
2032,Central,CL,897.6649140782191,LDES
2032,Central,CN,612.994527289097,LDES
2032,Central,CO,921.0082761387433,LDES
2032,Central,CR,938.4831075501196,LDES
2032,Central,CU,844.9464877916748,LDES
2032,Central,CV,886.7783287547512,LDES
2032,Central,CZ,1224.3608004128776,LDES
2032,Central,DE,807.1383771892461,LDES
2032,Central,DK,989.60356105828,LDES
2032,Central,DO,886.9722640634479,LDES
2032,Central,DZ,989.3088142858302,LDES
2032,Central,EC,961.6226166185629,LDES
2032,Central,EE,1103.3227395110735,LDES
2032,Central,EG,871.3722212908862,LDES
2032,Central,ES,772.161799599902,LDES
2032,Central,ET,986.6716355410491,LDES
2032,Central,FI,1419.4748620714881,LDES
2032,Central,FJ,873.5676708908657,LDES
2032,Central,FR,752.1015929497586,LDES
2032,Central,GB,886.4186353660054,LDES
2032,Central,GF,992.2748691782283,LDES
2032,Central,GH,943.3040314060594,LDES
2032,Central,GR,947.3013526095233,LDES
2032,Central,GT,905.1231399805808,LDES
2032,Central,HN,915.3426566941644,LDES
2032,Central,HU,1379.350759553797,LDES
2032,Central,ID,891.7482235957297,LDES
2032,Central,IE,1104.8382905344622,LDES
2032,Central,IL,970.2488107576904,LDES
2032,Central,IN,795.1655964637504,LDES
2032,Central,IR,1514.4288820087513,LDES
2032,Central,IT,954.5093194326803,LDES
2032,Central,JM,910.6793370191899,LDES
2032,Central,JO,879.9776493996973,LDES
2032,Central,JP,934.539636055855,LDES
2032,Central,KE,985.0334633737543,LDES
2032,Central,KH,922.1860810263155,LDES
2032,Central,KR,938.0493163378426,LDES
2032,Central,KW,882.3844743680779,LDES
2032,Central,KZ,1015.1179677121296,LDES
2032,Central,LC,923.1002048528575,LDES
2032,Central,LK,877.2999916694612,LDES
2032,Central,LY,769.3810704744362,LDES
2032,Central,MA,1699.5183363079277,LDES
2032,Central,MG,922.0898913111004,LDES
2032,Central,MM,1030.8400502316128,LDES
2032,Central,MN,926.0385340650777,LDES
2032,Central,MR,854.5394201309394,LDES
2032,Central,MU,884.7226896737583,LDES
2032,Central,MX,861.6509494258243,LDES
2032,Central,MY,1026.3773050726586,LDES
2032,Central,NE,1061.0492292521812,LDES
2032,Central,NG,973.4202961155997,LDES
2032,Central,NI,1219.9994598097956,LDES
2032,Central,NL,993.7992904343579,LDES
2032,Central,NO,1476.8198260785696,LDES
2032,Central,NP,986.7195115807754,LDES
2032,Central,NZ,1148.4888502322806,LDES
2032,Central,OM,926.1927916027065,LDES
2032,Central,PA,894.498047608248,LDES
2032,Central,PE,739.861933312851,LDES
2032,Central,PH,867.2685409904145,LDES
2032,Central,PK,841.1865464912843,LDES
2032,Central,PL,1059.010489854876,LDES
2032,Central,PS,977.9134494912474,LDES
2032,Central,PT,936.4362542870239,LDES
2032,Central,PY,832.0087730932208,LDES
2032,Central,RO,928.7051219784755,LDES
2032,Central,RU,1002.4326762401696,LDES
2032,Central,RW,939.0017964477762,LDES
2032,Central,SA,917.0803241247838,LDES
2032,Central,SE,1346.0871070498204,LDES
2032,Central,SK,1432.9648993107155,LDES
2032,Central,SN,858.1108460736368,LDES
2032,Central,SR,1024.6505640936773,LDES
2032,Central,SV,904.9699260575655,LDES
2032,Central,TH,875.8092104414324,LDES
2032,Central,TN,875.6428500738522,LDES
2032,Central,TR,947.1054127361176,LDES
2032,Central,TW,909.5371379297,LDES
2032,Central,UA,1197.5979276671067,LDES
2032,Central,UG,996.4557427504983,LDES
2032,Central,US,550.3880093837353,LDES
2032,Central,UY,1055.6864792670672,LDES
2032,Central,UZ,1009.4954998767463,LDES
2032,Central,VN,889.9239116473702,LDES
2032,Central,ZA,761.797747431883,LDES
2032,Central,ZM,930.2170844576176,LDES
2032,Optimistic,AE,836.6612158556646,LDES
2032,Optimistic,AF,890.1613587413782,LDES
2032,Optimistic,AR,800.2794864496024,LDES
2032,Optimistic,AT,832.7607137970373,LDES
2032,Optimistic,AU,693.5496552198099,LDES
2032,Optimistic,BD,842.1104721114366,LDES
2032,Optimistic,BE,739.8332092200933,LDES
2032,Optimistic,BF,893.7793685229519,LDES
2032,Optimistic,BG,828.299579589767,LDES
2032,Optimistic,BH,864.2546926865951,LDES
2032,Optimistic,BI,839.9722441242235,LDES
2032,Optimistic,BO,838.1663970006506,LDES
2032,Optimistic,BR,646.3300833562416,LDES
2032,Optimistic,BY,870.0113413581756,LDES
2032,Optimistic,CA,677.0823542162489,LDES
2032,Optimistic,CH,1107.4304802758102,LDES
2032,Optimistic,CL,808.2981215370218,LDES
2032,Optimistic,CN,549.2537001338651,LDES
2032,Optimistic,CO,834.3336980405173,LDES
2032,Optimistic,CR,836.1601745117348,LDES
2032,Optimistic,CU,754.2172873633668,LDES
2032,Optimistic,CV,783.6659041099498,LDES
2032,Optimistic,CZ,1039.4438259898748,LDES
2032,Optimistic,DE,711.0931136201726,LDES
2032,Optimistic,DK,834.0630321419849,LDES
2032,Optimistic,DO,798.7528297024999,LDES
2032,Optimistic,DZ,889.1089362617399,LDES
2032,Optimistic,EC,870.8675211744095,LDES
2032,Optimistic,EE,927.1031755799066,LDES
2032,Optimistic,EG,776.2405452204392,LDES
2032,Optimistic,ES,690.2462582591625,LDES
2032,Optimistic,ET,878.9833060022937,LDES
2032,Optimistic,FI,1148.319712301633,LDES
2032,Optimistic,FJ,778.4241037174878,LDES
2032,Optimistic,FR,674.583554620417,LDES
2032,Optimistic,GB,758.4209107770081,LDES
2032,Optimistic,GF,891.9443723115783,LDES
2032,Optimistic,GH,853.5016005019131,LDES
2032,Optimistic,GR,848.2287521902879,LDES
2032,Optimistic,GT,816.4862373074754,LDES
2032,Optimistic,HN,823.4152297063791,LDES
2032,Optimistic,HU,1147.1529499509675,LDES
2032,Optimistic,ID,802.076162103293,LDES
2032,Optimistic,IE,939.7874895686167,LDES
2032,Optimistic,IL,870.4279846211348,LDES
2032,Optimistic,IN,716.4118087774862,LDES
2032,Optimistic,IR,1272.6921670505003,LDES
2032,Optimistic,IT,854.6128178871459,LDES
2032,Optimistic,JM,817.1886920893218,LDES
2032,Optimistic,JO,786.5188976786351,LDES
2032,Optimistic,JP,837.5947001312093,LDES
2032,Optimistic,KE,886.0540149782901,LDES
2032,Optimistic,KH,825.0467014451384,LDES
2032,Optimistic,KR,839.3959987968466,LDES
2032,Optimistic,KW,789.6322999057138,LDES
2032,Optimistic,KZ,892.4878438873732,LDES
2032,Optimistic,LC,834.624880136593,LDES
2032,Optimistic,LK,789.5982063773683,LDES
2032,Optimistic,LY,691.3150013494792,LDES
2032,Optimistic,MA,1334.752708499538,LDES
2032,Optimistic,MG,831.4510949471874,LDES
2032,Optimistic,MM,931.2291803314438,LDES
2032,Optimistic,MN,811.0315857296101,LDES
2032,Optimistic,MR,759.4764876496806,LDES
2032,Optimistic,MU,798.4106994965289,LDES
2032,Optimistic,MX,774.9862743504226,LDES
2032,Optimistic,MY,924.7267653585651,LDES
2032,Optimistic,NE,950.8673278126395,LDES
2032,Optimistic,NG,881.787843746766,LDES
2032,Optimistic,NI,1024.001905693268,LDES
2032,Optimistic,NL,836.2796791294475,LDES
2032,Optimistic,NO,1187.3139137223352,LDES
2032,Optimistic,NP,888.0945117818677,LDES
2032,Optimistic,NZ,958.4411756967536,LDES
2032,Optimistic,OM,837.3697451560272,LDES
2032,Optimistic,PA,802.5846460064168,LDES
2032,Optimistic,PE,658.6296730858483,LDES
2032,Optimistic,PH,780.3631812781668,LDES
2032,Optimistic,PK,752.300077838723,LDES
2032,Optimistic,PL,905.1575738213612,LDES
2032,Optimistic,PS,875.0092100298433,LDES
2032,Optimistic,PT,841.3802824439524,LDES
2032,Optimistic,PY,751.1176235904514,LDES
2032,Optimistic,RO,823.5432473454406,LDES
2032,Optimistic,RU,885.4725491170251,LDES
2032,Optimistic,RW,849.6197283335538,LDES
2032,Optimistic,SA,820.5657952589992,LDES
2032,Optimistic,SE,1100.5910803163379,LDES
2032,Optimistic,SK,1188.9568950772214,LDES
2032,Optimistic,SN,770.8690475497131,LDES
2032,Optimistic,SR,923.1794348141209,LDES
2032,Optimistic,SV,819.5422377198512,LDES
2032,Optimistic,TH,790.7187038468437,LDES
2032,Optimistic,TN,788.244209283117,LDES
2032,Optimistic,TR,847.0758748880061,LDES
2032,Optimistic,TW,817.8171902615378,LDES
2032,Optimistic,UA,1032.541918654238,LDES
2032,Optimistic,UG,904.3398676567824,LDES
2032,Optimistic,US,497.3346809200798,LDES
2032,Optimistic,UY,887.9481301615273,LDES
2032,Optimistic,UZ,902.6647046471454,LDES
2032,Optimistic,VN,798.7381450504075,LDES
2032,Optimistic,ZA,690.7087120297241,LDES
2032,Optimistic,ZM,842.1335846926802,LDES
2033,Conservative,AE,1195.2681899487034,LDES
2033,Conservative,AF,1251.2249011743845,LDES
2033,Conservative,AR,1201.274115118774,LDES
2033,Conservative,AT,1210.149020119401,LDES
2033,Conservative,AU,997.1320029334873,LDES
2033,Conservative,BD,1218.07011819642,LDES
2033,Conservative,BE,1099.2081529815628,LDES
2033,Conservative,BF,1262.3401713079325,LDES
2033,Conservative,BG,1223.043893069277,LDES
2033,Conservative,BH,1252.8534035718808,LDES
2033,Conservative,BI,1211.1597764411151,LDES
2033,Conservative,BO,1206.8487233346134,LDES
2033,Conservative,BR,920.0541329075301,LDES
2033,Conservative,BY,1348.9097072704435,LDES
2033,Conservative,CA,1135.036355503694,LDES
2033,Conservative,CH,1959.2460685266456,LDES
2033,Conservative,CL,1161.557911168052,LDES
2033,Conservative,CN,803.4875518233282,LDES
2033,Conservative,CO,1177.7048686760882,LDES
2033,Conservative,CR,1237.7722450030647,LDES
2033,Conservative,CU,1111.0217773972206,LDES
2033,Conservative,CV,1183.9959543504212,LDES
2033,Conservative,CZ,1759.3847041931833,LDES
2033,Conservative,DE,1056.9870649821364,LDES
2033,Conservative,DK,1447.699201164597,LDES
2033,Conservative,DO,1148.7385862161914,LDES
2033,Conservative,DZ,1276.4300016827217,LDES
2033,Conservative,EC,1222.8681585001896,LDES
2033,Conservative,EE,1602.9301277511656,LDES
2033,Conservative,EG,1147.317170837935,LDES
2033,Conservative,ES,1010.087795913813,LDES
2033,Conservative,ET,1298.43106798817,LDES
2033,Conservative,FI,2182.843271490294,LDES
2033,Conservative,FJ,1155.069644324255,LDES
2033,Conservative,FR,980.111945288477,LDES
2033,Conservative,GB,1269.5725717613266,LDES
2033,Conservative,GF,1282.3722867265965,LDES
2033,Conservative,GH,1206.1569337064343,LDES
2033,Conservative,GR,1234.704650533274,LDES
2033,Conservative,GT,1168.372992811836,LDES
2033,Conservative,HN,1185.4320605862586,LDES
2033,Conservative,HU,2045.3860699817897,LDES
2033,Conservative,ID,1152.624050169236,LDES
2033,Conservative,IE,1571.6006564472755,LDES
2033,Conservative,IL,1262.0322503082866,LDES
2033,Conservative,IN,1027.2382212055209,LDES
2033,Conservative,IR,2175.2486332766885,LDES
2033,Conservative,IT,1245.2444159549773,LDES
2033,Conservative,JM,1182.580692142688,LDES
2033,Conservative,JO,1148.5953077401887,LDES
2033,Conservative,JP,1217.0433726431318,LDES
2033,Conservative,KE,1271.5587844985118,LDES
2033,Conservative,KH,1208.9257694664743,LDES
2033,Conservative,KR,1228.7580919299946,LDES
2033,Conservative,KW,1157.2260456268912,LDES
2033,Conservative,KZ,1353.1030433768956,LDES
2033,Conservative,LC,1182.2268751577901,LDES
2033,Conservative,LK,1137.4328772244946,LDES
2033,Conservative,LY,1001.5610602960461,LDES
2033,Conservative,MA,2748.1270599911227,LDES
2033,Conservative,MG,1190.6071747518415,LDES
2033,Conservative,MM,1312.9374368715535,LDES
2033,Conservative,MN,1229.8758619484595,LDES
2033,Conservative,MR,1132.078411638818,LDES
2033,Conservative,MU,1137.8469348856738,LDES
2033,Conservative,MX,1118.2776915286177,LDES
2033,Conservative,MY,1315.9063379876718,LDES
2033,Conservative,NE,1369.9497218825163,LDES
2033,Conservative,NG,1241.7496745229125,LDES
2033,Conservative,NI,1788.581933764281,LDES
2033,Conservative,NL,1453.1561066834224,LDES
2033,Conservative,NO,2307.3750198768275,LDES
2033,Conservative,NP,1270.084685664578,LDES
2033,Conservative,NZ,1699.1103394168551,LDES
2033,Conservative,OM,1182.769201320901,LDES
2033,Conservative,PA,1163.5286435390458,LDES
2033,Conservative,PE,971.3966659965442,LDES
2033,Conservative,PH,1122.3744070205005,LDES
2033,Conservative,PK,1102.6506196061516,LDES
2033,Conservative,PL,1330.4021403190982,LDES
2033,Conservative,PS,1274.6994862574488,LDES
2033,Conservative,PT,1216.9506449217,LDES
2033,Conservative,PY,1072.4679680144664,LDES
2033,Conservative,RO,1233.8488021559253,LDES
2033,Conservative,RU,1333.4939199223327,LDES
2033,Conservative,RW,1199.26001939167,LDES
2033,Conservative,SA,1199.4898914226821,LDES
2033,Conservative,SE,2092.859514249477,LDES
2033,Conservative,SK,2159.704523300968,LDES
2033,Conservative,SN,1108.1473157226067,LDES
2033,Conservative,SR,1315.319166643552,LDES
2033,Conservative,SV,1155.8438368066545,LDES
2033,Conservative,TH,1125.716423219216,LDES
2033,Conservative,TN,1128.6166749400875,LDES
2033,Conservative,TR,1237.3166679124545,LDES
2033,Conservative,TW,1180.2309823783246,LDES
2033,Conservative,UA,1681.134052091293,LDES
2033,Conservative,UG,1259.979168531161,LDES
2033,Conservative,US,712.0516917865264,LDES
2033,Conservative,UY,1538.444384115425,LDES
2033,Conservative,UZ,1317.7661715171682,LDES
2033,Conservative,VN,1157.4022396319253,LDES
2033,Conservative,ZA,971.4159826926126,LDES
2033,Conservative,ZM,1186.3122358320743,LDES
2033,Central,AE,927.3766509887743,LDES
2033,Central,AF,978.7243913681472,LDES
2033,Central,AR,890.9996893254795,LDES
2033,Central,AT,919.4144003354711,LDES
2033,Central,AU,772.2960630941386,LDES
2033,Central,BD,935.6696081013586,LDES
2033,Central,BE,830.7226373245496,LDES
2033,Central,BF,983.0970381181676,LDES
2033,Central,BG,926.6856739108298,LDES
2033,Central,BH,960.4151537173443,LDES
2033,Central,BI,932.703100151224,LDES
2033,Central,BO,929.7716824593084,LDES
2033,Central,BR,716.2752185601262,LDES
2033,Central,BY,994.8678155766586,LDES
2033,Central,CA,792.6572960438875,LDES
2033,Central,CH,1312.976660969131,LDES
2033,Central,CL,897.5330470045424,LDES
2033,Central,CN,615.6030050966822,LDES
2033,Central,CO,922.0313522048997,LDES
2033,Central,CR,936.6532682672056,LDES
2033,Central,CU,844.8239790063233,LDES
2033,Central,CV,883.8326231230051,LDES
2033,Central,CZ,1215.648739889839,LDES
2033,Central,DE,789.8727351411029,LDES
2033,Central,DK,987.6967911864283,LDES
2033,Central,DO,888.1987861242172,LDES
2033,Central,DZ,983.1087160683996,LDES
2033,Central,EC,957.0530468320162,LDES
2033,Central,EE,1089.7352250643376,LDES
2033,Central,EG,867.8682311414348,LDES
2033,Central,ES,769.6154104714171,LDES
2033,Central,ET,981.430646537958,LDES
2033,Central,FI,1395.624604343618,LDES
2033,Central,FJ,874.5563563593038,LDES
2033,Central,FR,752.8732816461307,LDES
2033,Central,GB,888.3048746373278,LDES
2033,Central,GF,988.2922723667192,LDES
2033,Central,GH,941.8932555715664,LDES
2033,Central,GR,943.3069625189218,LDES
2033,Central,GT,906.6026306059099,LDES
2033,Central,HN,914.6707318126337,LDES
2033,Central,HU,1365.1532957427487,LDES
2033,Central,ID,890.1775585187693,LDES
2033,Central,IE,1091.3890413896806,LDES
2033,Central,IL,968.5401193688068,LDES
2033,Central,IN,795.3110799757167,LDES
2033,Central,IR,1477.5625452838751,LDES
2033,Central,IT,951.2796855590096,LDES
2033,Central,JM,908.1352588091148,LDES
2033,Central,JO,875.0211671639631,LDES
2033,Central,JP,932.3145676077752,LDES
2033,Central,KE,981.1608335618348,LDES
2033,Central,KH,922.9878282636903,LDES
2033,Central,KR,938.1327972592329,LDES
2033,Central,KW,883.259857401239,LDES
2033,Central,KZ,1001.0259420775758,LDES
2033,Central,LC,922.4657019671029,LDES
2033,Central,LK,878.7971285718104,LDES
2033,Central,LY,772.0918704415451,LDES
2033,Central,MA,1677.4084438321786,LDES
2033,Central,MG,923.0844750166729,LDES
2033,Central,MM,1021.9120028957034,LDES
2033,Central,MN,907.9959549324249,LDES
2033,Central,MR,851.345716797199,LDES
2033,Central,MU,883.4504460811296,LDES
2033,Central,MX,862.7161936827398,LDES
2033,Central,MY,1018.977653252236,LDES
2033,Central,NE,1049.9137356750387,LDES
2033,Central,NG,972.0389603623045,LDES
2033,Central,NI,1212.2065212952264,LDES
2033,Central,NL,988.7655504435902,LDES
2033,Central,NO,1459.6263611771024,LDES
2033,Central,NP,980.2066376670352,LDES
2033,Central,NZ,1140.8822671520284,LDES
2033,Central,OM,922.2599088202062,LDES
2033,Central,PA,893.3050450016477,LDES
2033,Central,PE,735.2335007564576,LDES
2033,Central,PH,866.6207748534077,LDES
2033,Central,PK,840.4161189618735,LDES
2033,Central,PL,966.3959028126291,LDES
2033,Central,PS,973.2972691556945,LDES
2033,Central,PT,936.3952116229425,LDES
2033,Central,PY,833.3753975310183,LDES
2033,Central,RO,925.2636938477856,LDES
2033,Central,RU,992.4651950102882,LDES
2033,Central,RW,936.6960897389397,LDES
2033,Central,SA,916.0742488394932,LDES
2033,Central,SE,1351.9608065969896,LDES
2033,Central,SK,1430.7317600832505,LDES
2033,Central,SN,853.3605245623058,LDES
2033,Central,SR,1018.0763902163668,LDES
2033,Central,SV,904.7777914662499,LDES
2033,Central,TH,875.420558761421,LDES
2033,Central,TN,872.4493648173091,LDES
2033,Central,TR,943.181476156014,LDES
2033,Central,TW,909.8257546540274,LDES
2033,Central,UA,1192.8861635893581,LDES
2033,Central,UG,990.2549661034111,LDES
2033,Central,US,555.2490482577032,LDES
2033,Central,UY,1047.3919479898266,LDES
2033,Central,UZ,1004.1011148198567,LDES
2033,Central,VN,888.9981575170257,LDES
2033,Central,ZA,761.6836785840605,LDES
2033,Central,ZM,928.3109229201675,LDES
2033,Optimistic,AE,836.8477860988673,LDES
2033,Optimistic,AF,886.6380121922465,LDES
2033,Optimistic,AR,786.1483316436074,LDES
2033,Optimistic,AT,821.1661495119363,LDES
2033,Optimistic,AU,696.3170213553242,LDES
2033,Optimistic,BD,840.2377115864756,LDES
2033,Optimistic,BE,739.9930492749381,LDES
2033,Optimistic,BF,888.7321172471434,LDES
2033,Optimistic,BG,826.5370343331474,LDES
2033,Optimistic,BH,861.5911934216736,LDES
2033,Optimistic,BI,838.6039474739506,LDES
2033,Optimistic,BO,836.1387514048951,LDES
2033,Optimistic,BR,647.4119992289345,LDES
2033,Optimistic,BY,875.2260728663454,LDES
2033,Optimistic,CA,676.9567862954012,LDES
2033,Optimistic,CH,1094.5821715186603,LDES
2033,Optimistic,CL,808.3108515285978,LDES
2033,Optimistic,CN,552.1109858580224,LDES
2033,Optimistic,CO,835.6313362939462,LDES
2033,Optimistic,CR,834.8958209564672,LDES
2033,Optimistic,CU,754.8674816190543,LDES
2033,Optimistic,CV,782.3981180875332,LDES
2033,Optimistic,CZ,1031.9034829873294,LDES
2033,Optimistic,DE,699.6065133327538,LDES
2033,Optimistic,DK,832.2477009179438,LDES
2033,Optimistic,DO,800.1543019552054,LDES
2033,Optimistic,DZ,883.9863505849391,LDES
2033,Optimistic,EC,867.2258711648404,LDES
2033,Optimistic,EE,916.3107407080992,LDES
2033,Optimistic,EG,773.4337618646866,LDES
2033,Optimistic,ES,688.3523284943317,LDES
2033,Optimistic,ET,874.3063661858175,LDES
2033,Optimistic,FI,1129.5989857906038,LDES
2033,Optimistic,FJ,779.762210771148,LDES
2033,Optimistic,FR,676.0822849669933,LDES
2033,Optimistic,GB,759.462687333356,LDES
2033,Optimistic,GF,888.9135088933814,LDES
2033,Optimistic,GH,852.5903574432317,LDES
2033,Optimistic,GR,844.8346403623476,LDES
2033,Optimistic,GT,818.1423013087347,LDES
2033,Optimistic,HN,823.1720758822364,LDES
2033,Optimistic,HU,1135.2815306550724,LDES
2033,Optimistic,ID,801.4887440989565,LDES
2033,Optimistic,IE,929.1106335426311,LDES
2033,Optimistic,IL,869.360019947879,LDES
2033,Optimistic,IN,716.9357012153,LDES
2033,Optimistic,IR,1241.792763824235,LDES
2033,Optimistic,IT,851.9398801148553,LDES
2033,Optimistic,JM,815.3916296136313,LDES
2033,Optimistic,JO,782.5719748313077,LDES
2033,Optimistic,JP,836.0958679751376,LDES
2033,Optimistic,KE,883.02635359013,LDES
2033,Optimistic,KH,826.3605239951632,LDES
2033,Optimistic,KR,839.9214907842857,LDES
2033,Optimistic,KW,790.6781800008463,LDES
2033,Optimistic,KZ,882.0481630178056,LDES
2033,Optimistic,LC,834.6843399923189,LDES
2033,Optimistic,LK,791.3960824753858,LDES
2033,Optimistic,LY,694.5471097320931,LDES
2033,Optimistic,MA,1315.5793942336388,LDES
2033,Optimistic,MG,832.6802523475469,LDES
2033,Optimistic,MM,923.5654769314506,LDES
2033,Optimistic,MN,799.2227449752825,LDES
2033,Optimistic,MR,756.4774268162383,LDES
2033,Optimistic,MU,797.4819774506285,LDES
2033,Optimistic,MX,776.3540323417192,LDES
2033,Optimistic,MY,918.6362356519853,LDES
2033,Optimistic,NE,941.7636437842358,LDES
2033,Optimistic,NG,880.8953397149269,LDES
2033,Optimistic,NI,1017.4313819091321,LDES
2033,Optimistic,NL,831.8335693694398,LDES
2033,Optimistic,NO,1173.145779961333,LDES
2033,Optimistic,NP,882.2478490333831,LDES
2033,Optimistic,NZ,952.2396772142597,LDES
2033,Optimistic,OM,834.2257341130749,LDES
2033,Optimistic,PA,801.988104806251,LDES
2033,Optimistic,PE,655.4266380201524,LDES
2033,Optimistic,PH,780.1936853624591,LDES
2033,Optimistic,PK,751.7989428820832,LDES
2033,Optimistic,PL,843.3868984138913,LDES
2033,Optimistic,PS,871.4441061351017,LDES
2033,Optimistic,PT,841.5868238185349,LDES
2033,Optimistic,PY,752.5785978504048,LDES
2033,Optimistic,RO,820.9832089712419,LDES
2033,Optimistic,RU,877.221005212425,LDES
2033,Optimistic,RW,847.9675893735343,LDES
2033,Optimistic,SA,820.2993075527601,LDES
2033,Optimistic,SE,1101.5881398730457,LDES
2033,Optimistic,SK,1184.3892400993316,LDES
2033,Optimistic,SN,767.2601606529626,LDES
